-1.378367424011230469e+00,1.654521673917770386e-01,-8.051286339759826660e-01,1.308841466903686523e+00,7.995423674583435059e-01,4.185375869274139404e-01,-5.990967154502868652e-03,5.165935158729553223e-01
-1.364473938941955566e+00,1.637548655271530151e-01,-7.970107197761535645e-01,1.295650959014892578e+00,7.914624810218811035e-01,4.143268167972564697e-01,-5.972493439912796021e-03,5.114432573318481445e-01
-1.350580215454101562e+00,1.620575338602066040e-01,-7.888928651809692383e-01,1.282460570335388184e+00,7.833825349807739258e-01,4.101160168647766113e-01,-5.954019725322723389e-03,5.062929391860961914e-01
-1.336686611175537109e+00,1.603602170944213867e-01,-7.807751297950744629e-01,1.269270062446594238e+00,7.753027081489562988e-01,4.059053063392639160e-01,-5.935546476393938065e-03,5.011427402496337891e-01
-1.322793245315551758e+00,1.586629301309585571e-01,-7.726573348045349121e-01,1.256079912185668945e+00,7.672229409217834473e-01,4.016945660114288330e-01,-5.917073227465152740e-03,4.959924817085266113e-01
-1.308899402618408203e+00,1.569655984640121460e-01,-7.645395398139953613e-01,1.242889404296875000e+00,7.591430544853210449e-01,3.974837958812713623e-01,-5.898599512875080109e-03,4.908421933650970459e-01
-1.295005917549133301e+00,1.552683115005493164e-01,-7.564218044281005859e-01,1.229699015617370605e+00,7.510631680488586426e-01,3.932730257511138916e-01,-5.880126263946294785e-03,4.856919646263122559e-01
-1.281112432479858398e+00,1.535709798336029053e-01,-7.483039498329162598e-01,1.216508626937866211e+00,7.429832816123962402e-01,3.890622556209564209e-01,-5.861652549356222153e-03,4.805417060852050781e-01
-1.267218828201293945e+00,1.518736928701400757e-01,-7.401862144470214844e-01,1.203318357467651367e+00,7.349035143852233887e-01,3.848515450954437256e-01,-5.843179300427436829e-03,4.753915071487426758e-01
-1.253325223922729492e+00,1.501763612031936646e-01,-7.320683002471923828e-01,1.190127730369567871e+00,7.268236279487609863e-01,3.806407451629638672e-01,-5.824705585837364197e-03,4.702411890029907227e-01
-1.239431619644165039e+00,1.484790444374084473e-01,-7.239505648612976074e-01,1.176937580108642578e+00,7.187437415122985840e-01,3.764300346374511719e-01,-5.806231871247291565e-03,4.650909602642059326e-01
-1.225538015365600586e+00,1.467817425727844238e-01,-7.158327102661132812e-01,1.163747072219848633e+00,7.106639146804809570e-01,3.722192645072937012e-01,-5.787758622318506241e-03,4.599407315254211426e-01
-1.211644411087036133e+00,1.450844109058380127e-01,-7.077148556709289551e-01,1.150556683540344238e+00,7.025839686393737793e-01,3.680084943771362305e-01,-5.769285373389720917e-03,4.547904729843139648e-01
-1.197750926017761230e+00,1.433871239423751831e-01,-6.995970606803894043e-01,1.137366175651550293e+00,6.945042014122009277e-01,3.637977242469787598e-01,-5.750811658799648285e-03,4.496401846408843994e-01
-1.183857321739196777e+00,1.416897922754287720e-01,-6.914793252944946289e-01,1.124176025390625000e+00,6.864243745803833008e-01,3.595869839191436768e-01,-5.732337944209575653e-03,4.444899857044219971e-01
-1.169963717460632324e+00,1.399924755096435547e-01,-6.833614706993103027e-01,1.110985517501831055e+00,6.783444285392761230e-01,3.553761839866638184e-01,-5.713864229619503021e-03,4.393396973609924316e-01
-1.156069993972778320e+00,1.382951736450195312e-01,-6.752437353134155273e-01,1.097795128822326660e+00,6.702646613121032715e-01,3.511654734611511230e-01,-5.695391446352005005e-03,4.341894090175628662e-01
-1.142176747322082520e+00,1.365978866815567017e-01,-6.671259999275207520e-01,1.084604740142822266e+00,6.621848940849304199e-01,3.469547331333160400e-01,-5.676917731761932373e-03,4.290392100811004639e-01
-1.128282904624938965e+00,1.349005401134490967e-01,-6.590080857276916504e-01,1.071414232254028320e+00,6.541048884391784668e-01,3.427439630031585693e-01,-5.658444017171859741e-03,4.238889217376708984e-01
-1.114389300346374512e+00,1.332032382488250732e-01,-6.508902907371520996e-01,1.058223962783813477e+00,6.460250020027160645e-01,3.385331928730010986e-01,-5.639970768243074417e-03,4.187386333942413330e-01
-1.100495815277099609e+00,1.315059363842010498e-01,-6.427725553512573242e-01,1.045033693313598633e+00,6.379452347755432129e-01,3.343224227428436279e-01,-5.621497519314289093e-03,4.135884940624237061e-01
-1.086602210998535156e+00,1.298086345195770264e-01,-6.346547007560729980e-01,1.031843185424804688e+00,6.298653483390808105e-01,3.301116824150085449e-01,-5.603023804724216461e-03,4.084382057189941406e-01
-1.072708845138549805e+00,1.281113028526306152e-01,-6.265369057655334473e-01,1.018652796745300293e+00,6.217855811119079590e-01,3.259009420871734619e-01,-5.584550090134143829e-03,4.032879471778869629e-01
-1.058815121650695801e+00,1.264140009880065918e-01,-6.184191107749938965e-01,1.005462408065795898e+00,6.137056946754455566e-01,3.216901421546936035e-01,-5.566076841205358505e-03,3.981377184391021729e-01
-1.044921517372131348e+00,1.247166842222213745e-01,-6.103013157844543457e-01,9.922720193862915039e-01,6.056258082389831543e-01,3.174794316291809082e-01,-5.547603592276573181e-03,3.929874598979949951e-01
-1.031027913093566895e+00,1.230193823575973511e-01,-6.021835207939147949e-01,9.790815711021423340e-01,5.975459218025207520e-01,3.132686614990234375e-01,-5.529129877686500549e-03,3.878371715545654297e-01
-1.017134428024291992e+00,1.213220655918121338e-01,-5.940656661987304688e-01,9.658911228179931641e-01,5.894660353660583496e-01,3.090579211711883545e-01,-5.510656163096427917e-03,3.826869428157806396e-01
