-3.658935427665710449e-01,8.834711909294128418e-01,2.494940906763076782e-02,1.902709007263183594e-01,1.789110302925109863e+00,-3.240484744310379028e-03,-5.787755846977233887e-01
-3.613327443599700928e-01,8.726112842559814453e-01,2.466635033488273621e-02,1.878840178251266479e-01,1.767211079597473145e+00,-3.239379031583666801e-03,-5.716368556022644043e-01
-3.567720055580139160e-01,8.617513775825500488e-01,2.438329532742500305e-02,1.854971796274185181e-01,1.745312094688415527e+00,-3.238273551687598228e-03,-5.644983649253845215e-01
-3.522111773490905762e-01,8.508914709091186523e-01,2.410023659467697144e-02,1.831103116273880005e-01,1.723412871360778809e+00,-3.237167838960886002e-03,-5.573596954345703125e-01
-3.476504385471343994e-01,8.400316238403320312e-01,2.381717786192893982e-02,1.807234734296798706e-01,1.701513886451721191e+00,-3.236062126234173775e-03,-5.502211451530456543e-01
-3.430896103382110596e-01,8.291716575622558594e-01,2.353412285447120667e-02,1.783366054296493530e-01,1.679614543914794922e+00,-3.234956413507461548e-03,-5.430824756622314453e-01
-3.385288417339324951e-01,8.183117508888244629e-01,2.325106412172317505e-02,1.759497374296188354e-01,1.657715439796447754e+00,-3.233850700780749321e-03,-5.359439253807067871e-01
-3.339680433273315430e-01,8.074518442153930664e-01,2.296800538897514343e-02,1.735628694295883179e-01,1.635816216468811035e+00,-3.232744988054037094e-03,-5.288052558898925781e-01
-3.294072747230529785e-01,7.965918779373168945e-01,2.268494665622711182e-02,1.711760014295578003e-01,1.613916993141174316e+00,-3.231639275327324867e-03,-5.216665267944335938e-01
-3.248465061187744141e-01,7.857319712638854980e-01,2.240189164876937866e-02,1.687891632318496704e-01,1.592018008232116699e+00,-3.230533795431256294e-03,-5.145280361175537109e-01
-3.202857077121734619e-01,7.748720645904541016e-01,2.211883291602134705e-02,1.664022803306579590e-01,1.570118784904479980e+00,-3.229428082704544067e-03,-5.073893666267395020e-01
-3.157249093055725098e-01,7.640121579170227051e-01,2.183577418327331543e-02,1.640154123306274414e-01,1.548219442367553711e+00,-3.228322369977831841e-03,-5.002506971359252930e-01
-3.111641407012939453e-01,7.531521916389465332e-01,2.155271545052528381e-02,1.616285592317581177e-01,1.526320338249206543e+00,-3.227216657251119614e-03,-4.931120872497558594e-01
-3.066033422946929932e-01,7.422922849655151367e-01,2.126965671777725220e-02,1.592416763305664062e-01,1.504421114921569824e+00,-3.226110944524407387e-03,-4.859734177589416504e-01
-3.020425736904144287e-01,7.314324378967285156e-01,2.098660171031951904e-02,1.568548232316970825e-01,1.482522130012512207e+00,-3.225005231797695160e-03,-4.788348674774169922e-01
-2.974817752838134766e-01,7.205724716186523438e-01,2.070354297757148743e-02,1.544679701328277588e-01,1.460622906684875488e+00,-3.223899751901626587e-03,-4.716962277889251709e-01
-2.929210066795349121e-01,7.097125053405761719e-01,2.042048797011375427e-02,1.520811021327972412e-01,1.438723564147949219e+00,-3.222794039174914360e-03,-4.645575582981109619e-01
-2.883602082729339600e-01,6.988526582717895508e-01,2.013742923736572266e-02,1.496942490339279175e-01,1.416824460029602051e+00,-3.221688326448202133e-03,-4.574189186096191406e-01
-2.837994396686553955e-01,6.879927515983581543e-01,1.985437050461769104e-02,1.473073959350585938e-01,1.394925475120544434e+00,-3.220582613721489906e-03,-4.502803683280944824e-01
-2.792386114597320557e-01,6.771328449249267578e-01,1.957131549715995789e-02,1.449205130338668823e-01,1.373026251792907715e+00,-3.219476900994777679e-03,-4.431416988372802734e-01
-2.746778428554534912e-01,6.662729382514953613e-01,1.928825676441192627e-02,1.425336450338363647e-01,1.351127028465270996e+00,-3.218371421098709106e-03,-4.360030889511108398e-01
-2.701170742511749268e-01,6.554130315780639648e-01,1.900519803166389465e-02,1.401468068361282349e-01,1.329227924346923828e+00,-3.217265708371996880e-03,-4.288644790649414062e-01
-2.655563056468963623e-01,6.445531249046325684e-01,1.872213929891586304e-02,1.377599537372589111e-01,1.307328701019287109e+00,-3.216159995645284653e-03,-4.217258691787719727e-01
-2.609955072402954102e-01,6.336931586265563965e-01,1.843908056616783142e-02,1.353730857372283936e-01,1.285429596900939941e+00,-3.215054282918572426e-03,-4.145872294902801514e-01
-2.564347088336944580e-01,6.228331923484802246e-01,1.815602555871009827e-02,1.329862177371978760e-01,1.263530254364013672e+00,-3.213948570191860199e-03,-4.074485599994659424e-01
-2.518739402294158936e-01,6.119734048843383789e-01,1.787296682596206665e-02,1.305993646383285522e-01,1.241631269454956055e+00,-3.212842857465147972e-03,-4.003100097179412842e-01
-2.473131418228149414e-01,6.011134386062622070e-01,1.758991181850433350e-02,1.282124817371368408e-01,1.219732046127319336e+00,-3.211737144738435745e-03,-3.931713402271270752e-01
-2.427523434162139893e-01,5.902535319328308105e-01,1.730685308575630188e-02,1.258256137371063232e-01,1.197832822799682617e+00,-3.210631664842367172e-03,-3.860327005386352539e-01
-2.381915748119354248e-01,5.793935656547546387e-01,1.702379621565341949e-02,1.234387829899787903e-01,1.175933718681335449e+00,-3.209525952115654945e-03,-3.788941800594329834e-01
-2.336307913064956665e-01,5.685335993766784668e-01,1.674073934555053711e-02,1.210519149899482727e-01,1.154034495353698730e+00,-3.208420239388942719e-03,-3.717554807662963867e-01
-2.290700078010559082e-01,5.576738119125366211e-01,1.645768061280250549e-02,1.186650544404983521e-01,1.132135391235351562e+00,-3.207314526662230492e-03,-3.646169006824493408e-01
-2.245092242956161499e-01,5.468138456344604492e-01,1.617462188005447388e-02,1.162781938910484314e-01,1.110236287117004395e+00,-3.206208813935518265e-03,-3.574782311916351318e-01
-2.199484258890151978e-01,5.359538793563842773e-01,1.589156500995159149e-02,1.138913258910179138e-01,1.088336944580078125e+00,-3.205103334039449692e-03,-3.503396213054656982e-01
-2.153876572847366333e-01,5.250940322875976562e-01,1.560850720852613449e-02,1.115044653415679932e-01,1.066437959671020508e+00,-3.203997621312737465e-03,-3.432009816169738770e-01
-2.108268737792968750e-01,5.142340660095214844e-01,1.532544940710067749e-02,1.091175973415374756e-01,1.044538736343383789e+00,-3.202891908586025238e-03,-3.360623717308044434e-01
-2.062660902738571167e-01,5.033742189407348633e-01,1.504239160567522049e-02,1.067307442426681519e-01,1.022639632225036621e+00,-3.201786195859313011e-03,-3.289237320423126221e-01
-2.017052918672561646e-01,4.925142526626586914e-01,1.475933473557233810e-02,1.043438687920570374e-01,1.000740408897399902e+00,-3.200680483132600784e-03,-3.217851519584655762e-01
-1.971444934606552124e-01,4.816543459892272949e-01,1.447627600282430649e-02,1.019570082426071167e-01,9.788412451744079590e-01,-3.199574770405888557e-03,-3.146464824676513672e-01
-1.925837248563766479e-01,4.707944095134735107e-01,1.419321820139884949e-02,9.957014769315719604e-02,9.569421410560607910e-01,-3.198469057679176331e-03,-3.075079023838043213e-01
-1.880229413509368896e-01,4.599345028400421143e-01,1.391016039997339249e-02,9.718328714370727539e-02,9.350429773330688477e-01,-3.197363577783107758e-03,-3.003692626953125000e-01
-1.834621578454971313e-01,4.490746259689331055e-01,1.362710352987051010e-02,9.479643404483795166e-02,9.131438136100769043e-01,-3.196257865056395531e-03,-2.932306528091430664e-01
-1.789013743400573730e-01,4.382146894931793213e-01,1.334404572844505310e-02,9.240956604480743408e-02,8.912445902824401855e-01,-3.195152152329683304e-03,-2.860920429229736328e-01
-1.743405759334564209e-01,4.273547530174255371e-01,1.306098699569702148e-02,9.002269804477691650e-02,8.693453669548034668e-01,-3.194046439602971077e-03,-2.789534032344818115e-01
-1.697797924280166626e-01,4.164948463439941406e-01,1.277792919427156448e-02,8.763583749532699585e-02,8.474462628364562988e-01,-3.192940726876258850e-03,-2.718147635459899902e-01
-1.652189940214157104e-01,4.056349396705627441e-01,1.249487232416868210e-02,8.524897694587707520e-02,8.255470395088195801e-01,-3.191835014149546623e-03,-2.646761238574981689e-01
-1.606582403182983398e-01,3.947750627994537354e-01,1.221181638538837433e-02,8.286212384700775146e-02,8.036479353904724121e-01,-3.190729534253478050e-03,-2.575375735759735107e-01
-1.560974568128585815e-01,3.839150965213775635e-01,1.192875858396291733e-02,8.047525584697723389e-02,7.817487716674804688e-01,-3.189623821526765823e-03,-2.503988742828369141e-01
-1.515366435050964355e-01,3.730551600456237793e-01,1.164569891989231110e-02,7.808838039636611938e-02,7.598495483398437500e-01,-3.188518108800053596e-03,-2.432602643966674805e-01
-1.469758898019790649e-01,3.621952831745147705e-01,1.136264298111200333e-02,7.570152729749679565e-02,7.379505038261413574e-01,-3.187412396073341370e-03,-2.361216694116592407e-01
-1.424150913953781128e-01,3.513353765010833740e-01,1.107958517968654633e-02,7.331466674804687500e-02,7.160512208938598633e-01,-3.186306683346629143e-03,-2.289830446243286133e-01
-1.378543078899383545e-01,3.404754698276519775e-01,1.079652830958366394e-02,7.092782109975814819e-02,6.941521167755126953e-01,-3.185200970619916916e-03,-2.218444347381591797e-01
-1.332935243844985962e-01,3.296155035495758057e-01,1.051346957683563232e-02,6.854093819856643677e-02,6.722529530525207520e-01,-3.184095490723848343e-03,-2.147058099508285522e-01
-1.287327259778976440e-01,3.187555968761444092e-01,1.023041084408760071e-02,6.615407764911651611e-02,6.503537297248840332e-01,-3.182989777997136116e-03,-2.075671702623367310e-01
-1.241719573736190796e-01,3.078957200050354004e-01,9.947354905307292938e-03,6.376722455024719238e-02,6.284545660018920898e-01,-3.181884065270423889e-03,-2.004285454750061035e-01
-1.196111589670181274e-01,2.970357537269592285e-01,9.664296172559261322e-03,6.138035282492637634e-02,6.065553426742553711e-01,-3.180778352543711662e-03,-1.932899206876754761e-01
-1.150503903627395630e-01,2.861758768558502197e-01,9.381238371133804321e-03,5.899349972605705261e-02,5.846562981605529785e-01,-3.179672639816999435e-03,-1.861512959003448486e-01
-1.104895994067192078e-01,2.753159403800964355e-01,9.098180569708347321e-03,5.660662800073623657e-02,5.627570748329162598e-01,-3.178566927090287209e-03,-1.790126711130142212e-01
-1.059288308024406433e-01,2.644560933113098145e-01,8.815124630928039551e-03,5.421976745128631592e-02,5.408579707145690918e-01,-3.177461447194218636e-03,-1.718740761280059814e-01
-1.013680174946784973e-01,2.535960674285888672e-01,8.532064966857433319e-03,5.183289572596549988e-02,5.189586281776428223e-01,-3.176355734467506409e-03,-1.647354215383529663e-01
-9.680724143981933594e-02,2.427361607551574707e-01,8.249008096754550934e-03,4.944603145122528076e-02,4.970594942569732666e-01,-3.175250021740794182e-03,-1.575967818498611450e-01
-9.224647283554077148e-02,2.318762987852096558e-01,7.965951226651668549e-03,4.705918207764625549e-02,4.751604199409484863e-01,-3.174144309014081955e-03,-1.504581868648529053e-01
-8.768570423126220703e-02,2.210163921117782593e-01,7.682894356548786163e-03,4.467232897877693176e-02,4.532613158226013184e-01,-3.173038596287369728e-03,-1.433196067810058594e-01
-8.312487602233886719e-02,2.101563960313796997e-01,7.399834226816892624e-03,4.228544607758522034e-02,4.313619732856750488e-01,-3.171932883560657501e-03,-1.361809223890304565e-01
-7.856410741806030273e-02,1.992965042591094971e-01,7.116777822375297546e-03,3.989858925342559814e-02,4.094628691673278809e-01,-3.170827170833945274e-03,-1.290423125028610229e-01
-7.400334626436233521e-02,1.884366571903228760e-01,6.833720952272415161e-03,3.751173615455627441e-02,3.875637948513031006e-01,-3.169721690937876701e-03,-1.219037249684333801e-01
-6.944251805543899536e-02,1.775766313076019287e-01,6.550660822540521622e-03,3.512485697865486145e-02,3.656644523143768311e-01,-3.168615978211164474e-03,-1.147650405764579773e-01
-6.488174945116043091e-02,1.667167693376541138e-01,6.267604418098926544e-03,3.273799642920494080e-02,3.437653481960296631e-01,-3.167510265484452248e-03,-1.076264455914497375e-01
-6.032098084688186646e-02,1.558568775653839111e-01,5.984547547996044159e-03,3.035115078091621399e-02,3.218662738800048828e-01,-3.166404552757740021e-03,-1.004878431558609009e-01
-5.576021224260330200e-02,1.449969857931137085e-01,5.701490677893161774e-03,2.796429395675659180e-02,2.999671697616577148e-01,-3.165298840031027794e-03,-9.334924817085266113e-02
-5.119939893484115601e-02,1.341370046138763428e-01,5.418431013822555542e-03,2.557741478085517883e-02,2.780678570270538330e-01,-3.164193127304315567e-03,-8.621057122945785522e-02
-4.663862287998199463e-02,1.232771128416061401e-01,5.135374143719673157e-03,2.319055795669555664e-02,2.561687231063842773e-01,-3.163087647408246994e-03,-7.907197624444961548e-02
-4.207785427570343018e-02,1.124172285199165344e-01,4.852317273616790771e-03,2.080370485782623291e-02,2.342696189880371094e-01,-3.161981934681534767e-03,-7.193335890769958496e-02
-3.751703351736068726e-02,1.015572398900985718e-01,4.569257609546184540e-03,1.841682568192481995e-02,2.123703062534332275e-01,-3.160876221954822540e-03,-6.479468941688537598e-02
-3.295626491308212280e-02,9.069734811782836914e-02,4.286200739443302155e-03,1.602996885776519775e-02,1.904712021350860596e-01,-3.159770509228110313e-03,-5.765608698129653931e-02
-2.839549072086811066e-02,7.983747124671936035e-02,4.003143869340419769e-03,1.364311296492815018e-02,1.685720831155776978e-01,-3.158664796501398087e-03,-5.051748454570770264e-02
-2.383467368781566620e-02,6.897747516632080078e-02,3.720084438100457191e-03,1.125623472034931183e-02,1.466727703809738159e-01,-3.157559083774685860e-03,-4.337881505489349365e-02
-1.927390322089195251e-02,5.811759829521179199e-02,3.437027800828218460e-03,8.869379758834838867e-03,1.247736737132072449e-01,-3.156453603878617287e-03,-3.624021261930465698e-02
-1.471313089132308960e-02,4.725771397352218628e-02,3.153970930725336075e-03,6.482523865997791290e-03,1.028745770454406738e-01,-3.155347891151905060e-03,-2.910161018371582031e-02
-1.015236042439937592e-02,3.639782965183258057e-02,2.870914060622453690e-03,4.095668904483318329e-03,8.097547292709350586e-02,-3.154242178425192833e-03,-2.196300588548183441e-02
-5.591543391346931458e-03,2.553783543407917023e-02,2.587854396551847458e-03,1.708789728581905365e-03,5.907614529132843018e-02,-3.153136465698480606e-03,-1.482432894408702850e-02
-1.030771993100643158e-03,1.467794924974441528e-02,2.304797526448965073e-03,-6.780650001019239426e-04,3.717704489827156067e-02,-3.152030752971768379e-03,-7.685729768127202988e-03
3.529999637976288795e-03,3.818064462393522263e-03,2.021740656346082687e-03,-3.064920194447040558e-03,1.527794171124696732e-02,-3.150925040245056152e-03,-5.471273325383663177e-04
8.090816438198089600e-03,-7.041927892714738846e-03,1.738680992275476456e-03,-5.451799370348453522e-03,-6.621379405260086060e-03,-3.149819560348987579e-03,6.591546349227428436e-03
1.265158783644437790e-02,-1.790181174874305725e-02,1.455624122172594070e-03,-7.838654331862926483e-03,-2.852048352360725403e-02,-3.148713847622275352e-03,1.373014785349369049e-02
1.721235923469066620e-02,-2.876169793307781219e-02,1.172567252069711685e-03,-1.022550929337739944e-02,-5.041958391666412354e-02,-3.147608134895563126e-03,2.086874656379222870e-02
2.177317626774311066e-02,-3.962168842554092407e-02,8.895077044144272804e-04,-1.261238846927881241e-02,-7.231891155242919922e-02,-3.146502422168850899e-03,2.800742350518703461e-02
2.633394673466682434e-02,-5.048157274723052979e-02,6.064508343115448952e-04,-1.499924343079328537e-02,-9.421801567077636719e-02,-3.145396709442138672e-03,3.514602780342102051e-02
3.089471906423568726e-02,-6.134145706892013550e-02,3.233939642086625099e-04,-1.738609932363033295e-02,-1.161171123385429382e-01,-3.144290996715426445e-03,4.228463023900985718e-02
3.545548766851425171e-02,-7.220134139060974121e-02,4.033721052110195160e-05,-1.977295428514480591e-02,-1.380162090063095093e-01,-3.143185516819357872e-03,4.942323267459869385e-02
4.001630842685699463e-02,-8.306133747100830078e-02,-2.427222207188606262e-04,-2.215983346104621887e-02,-1.599155217409133911e-01,-3.142079804092645645e-03,5.656190216541290283e-02
4.457707703113555908e-02,-9.392121434211730957e-02,-5.257790908217430115e-04,-2.454668655991554260e-02,-1.818146407604217529e-01,-3.140974091365933418e-03,6.370050460100173950e-02
4.913785308599472046e-02,-1.047811061143875122e-01,-8.088361937552690506e-04,-2.693354710936546326e-02,-2.037137448787689209e-01,-3.139868378639221191e-03,7.083910703659057617e-02
5.369866639375686646e-02,-1.156410947442054749e-01,-1.091895857825875282e-03,-2.932042255997657776e-02,-2.256130576133728027e-01,-3.138762665912508965e-03,7.797777652740478516e-02
5.825943499803543091e-02,-1.265009790658950806e-01,-1.374952727928757668e-03,-3.170727938413619995e-02,-2.475121617317199707e-01,-3.137656953185796738e-03,8.511639386415481567e-02
6.282021105289459229e-02,-1.373608708381652832e-01,-1.658009598031640053e-03,-3.409413248300552368e-02,-2.694112956523895264e-01,-3.136551473289728165e-03,9.225498884916305542e-02
6.738103181123733521e-02,-1.482208520174026489e-01,-1.941069029271602631e-03,-3.648101538419723511e-02,-2.913106083869934082e-01,-3.135445760563015938e-03,9.939366579055786133e-02
7.194180041551589966e-02,-1.590807437896728516e-01,-2.224125899374485016e-03,-3.886787220835685730e-02,-3.132097125053405762e-01,-3.134340047836303711e-03,1.065322607755661011e-01
7.650256901979446411e-02,-1.699406355619430542e-01,-2.507182769477367401e-03,-4.125471785664558411e-02,-3.351087868213653564e-01,-3.133234335109591484e-03,1.136708632111549377e-01
8.106333762407302856e-02,-1.808004975318908691e-01,-2.790239173918962479e-03,-4.364157840609550476e-02,-3.570078909397125244e-01,-3.132128622382879257e-03,1.208094581961631775e-01
8.562416583299636841e-02,-1.916605234146118164e-01,-3.073299303650856018e-03,-4.602845758199691772e-02,-3.789072334766387939e-01,-3.131022909656167030e-03,1.279481500387191772e-01
9.018492698669433594e-02,-2.025203704833984375e-01,-3.356356173753738403e-03,-4.841531068086624146e-02,-4.008063077926635742e-01,-3.129917429760098457e-03,1.350867301225662231e-01
9.474569559097290039e-02,-2.133802622556686401e-01,-3.639412578195333481e-03,-5.080216750502586365e-02,-4.227054119110107422e-01,-3.128811717033386230e-03,1.422253400087356567e-01
9.930652379989624023e-02,-2.242402583360671997e-01,-3.922472707927227020e-03,-5.318905040621757507e-02,-4.446047544479370117e-01,-3.127706004306674004e-03,1.493640244007110596e-01
1.038672924041748047e-01,-2.351001650094985962e-01,-4.205529578030109406e-03,-5.557590350508689880e-02,-4.665038585662841797e-01,-3.126600291579961777e-03,1.565026044845581055e-01
1.084280610084533691e-01,-2.459600269794464111e-01,-4.488586448132991791e-03,-5.796275287866592407e-02,-4.884029328823089600e-01,-3.125494578853249550e-03,1.636411994695663452e-01
1.129888370633125305e-01,-2.568199038505554199e-01,-4.771643318235874176e-03,-6.034961715340614319e-02,-5.103020071983337402e-01,-3.124388866126537323e-03,1.707798391580581665e-01
1.175496503710746765e-01,-2.676799297332763672e-01,-5.054702982306480408e-03,-6.273648887872695923e-02,-5.322013497352600098e-01,-3.123283153399825096e-03,1.779184937477111816e-01
1.221104189753532410e-01,-2.785397768020629883e-01,-5.337758921086788177e-03,-6.512334942817687988e-02,-5.541004538536071777e-01,-3.122177673503756523e-03,1.850570887327194214e-01
1.266711801290512085e-01,-2.893996536731719971e-01,-5.620815791189670563e-03,-6.751020252704620361e-02,-5.759995579719543457e-01,-3.121071960777044296e-03,1.921956837177276611e-01
1.312320083379745483e-01,-3.002596497535705566e-01,-5.903875920921564102e-03,-6.989707797765731812e-02,-5.978988409042358398e-01,-3.119966248050332069e-03,1.993343830108642578e-01
1.357927769422531128e-01,-3.111195564270019531e-01,-6.186933256685733795e-03,-7.228393852710723877e-02,-6.197979450225830078e-01,-3.118860535323619843e-03,2.064729630947113037e-01
1.403535455465316772e-01,-3.219794332981109619e-01,-6.469989195466041565e-03,-7.467079162597656250e-02,-6.416971087455749512e-01,-3.117754822596907616e-03,2.136115878820419312e-01
1.449143588542938232e-01,-3.328393995761871338e-01,-6.753048859536647797e-03,-7.705765962600708008e-02,-6.635963916778564453e-01,-3.116649109870195389e-03,2.207502573728561401e-01
1.494751274585723877e-01,-3.436993062496185303e-01,-7.036106660962104797e-03,-7.944453507661819458e-02,-6.854954957962036133e-01,-3.115543629974126816e-03,2.278888523578643799e-01
1.540359109640121460e-01,-3.545592129230499268e-01,-7.319163531064987183e-03,-8.183138072490692139e-02,-7.073945999145507812e-01,-3.114437917247414589e-03,2.350274622440338135e-01
1.585966795682907104e-01,-3.654190599918365479e-01,-7.602219469845294952e-03,-8.421822637319564819e-02,-7.292937040328979492e-01,-3.113332204520702362e-03,2.421660423278808594e-01
1.631574928760528564e-01,-3.762790560722351074e-01,-7.885279133915901184e-03,-8.660510927438735962e-02,-7.511930465698242188e-01,-3.112226491793990135e-03,2.493047416210174561e-01
1.677182763814926147e-01,-3.871389329433441162e-01,-8.168336935341358185e-03,-8.899196982383728027e-02,-7.730921506881713867e-01,-3.111120779067277908e-03,2.564433217048645020e-01
1.722790300846099854e-01,-3.979988694190979004e-01,-8.451392874121665955e-03,-9.137882292270660400e-02,-7.949912548065185547e-01,-3.110015066340565681e-03,2.635819613933563232e-01
1.768398582935333252e-01,-4.088588356971740723e-01,-8.734452538192272186e-03,-9.376570582389831543e-02,-8.168905973434448242e-01,-3.108909586444497108e-03,2.707206308841705322e-01
1.814006119966506958e-01,-4.197186827659606934e-01,-9.017507545650005341e-03,-9.615255147218704224e-02,-8.387896418571472168e-01,-3.107803873717784882e-03,2.778592109680175781e-01
1.859613955020904541e-01,-4.305785894393920898e-01,-9.300565347075462341e-03,-9.853941202163696289e-02,-8.606887459754943848e-01,-3.106698160991072655e-03,2.849978506565093994e-01
1.905222237110137939e-01,-4.414386153221130371e-01,-9.583625942468643188e-03,-1.009262949228286743e-01,-8.825881481170654297e-01,-3.105592448264360428e-03,2.921365201473236084e-01
1.950829774141311646e-01,-4.522984623908996582e-01,-9.866681881248950958e-03,-1.033131480216979980e-01,-9.044871926307678223e-01,-3.104486735537648201e-03,2.992751002311706543e-01
1.996437609195709229e-01,-4.631583392620086670e-01,-1.014973875135183334e-02,-1.057000011205673218e-01,-9.263863563537597656e-01,-3.103381022810935974e-03,3.064137101173400879e-01
2.042045295238494873e-01,-4.740182161331176758e-01,-1.043279562145471573e-02,-1.080868542194366455e-01,-9.482854008674621582e-01,-3.102275542914867401e-03,3.135523498058319092e-01
2.087653279304504395e-01,-4.848782420158386230e-01,-1.071585528552532196e-02,-1.104737296700477600e-01,-9.701846837997436523e-01,-3.101169830188155174e-03,3.206909298896789551e-01
2.133261114358901978e-01,-4.957380890846252441e-01,-1.099891308695077896e-02,-1.128605827689170837e-01,-9.920838475227355957e-01,-3.100064117461442947e-03,3.278295993804931641e-01
2.178868949413299561e-01,-5.065980553627014160e-01,-1.128196902573108673e-02,-1.152474507689476013e-01,-1.013983011245727539e+00,-3.098958404734730721e-03,3.349681496620178223e-01
2.224477082490921021e-01,-5.174580216407775879e-01,-1.156502868980169296e-02,-1.176343187689781189e-01,-1.035882353782653809e+00,-3.097852692008018494e-03,3.421068489551544189e-01
2.270084768533706665e-01,-5.283179283142089844e-01,-1.184808555990457535e-02,-1.200211793184280396e-01,-1.057781457901000977e+00,-3.096746979281306267e-03,3.492454290390014648e-01
2.315692454576492310e-01,-5.391777753829956055e-01,-1.213114336133003235e-02,-1.224080398678779602e-01,-1.079680442810058594e+00,-3.095641266554594040e-03,3.563840687274932861e-01
2.361300140619277954e-01,-5.500376224517822266e-01,-1.241419930011034012e-02,-1.247948929667472839e-01,-1.101579666137695312e+00,-3.094535786658525467e-03,3.635226190090179443e-01
2.406908273696899414e-01,-5.608977079391479492e-01,-1.269725896418094635e-02,-1.271817684173583984e-01,-1.123478889465332031e+00,-3.093430073931813240e-03,3.706613481044769287e-01
2.452516108751296997e-01,-5.717574954032897949e-01,-1.298031676560640335e-02,-1.295686364173889160e-01,-1.145377993583679199e+00,-3.092324361205101013e-03,3.777999281883239746e-01
2.498123645782470703e-01,-5.826174616813659668e-01,-1.326337270438671112e-02,-1.319554895162582397e-01,-1.167277216911315918e+00,-3.091218648478388786e-03,3.849385678768157959e-01
2.543731927871704102e-01,-5.934774875640869141e-01,-1.354643329977989197e-02,-1.343423575162887573e-01,-1.189176440238952637e+00,-3.090112935751676559e-03,3.920771777629852295e-01
2.589339613914489746e-01,-6.043373346328735352e-01,-1.382948923856019974e-02,-1.367292106151580811e-01,-1.211075544357299805e+00,-3.089007455855607986e-03,3.992157876491546631e-01
2.634947299957275391e-01,-6.151971817016601562e-01,-1.411254424601793289e-02,-1.391160786151885986e-01,-1.232974648475646973e+00,-3.087901743128895760e-03,4.063544273376464844e-01
2.680555582046508789e-01,-6.260572075843811035e-01,-1.439560670405626297e-02,-1.415029615163803101e-01,-1.254873991012573242e+00,-3.086796030402183533e-03,4.134930670261383057e-01
2.726162970066070557e-01,-6.369169950485229492e-01,-1.467865798622369766e-02,-1.438897997140884399e-01,-1.276772975921630859e+00,-3.085690317675471306e-03,4.206316471099853516e-01
