-2.349722344661131501e-04,7.666618824005126953e-01,-1.343321919441223145e+00,1.188632726669311523e+00,-2.117530584335327148e+00,3.369620740413665771e-01
-2.313975273864343762e-04,7.589456439018249512e-01,-1.329817891120910645e+00,1.176682353019714355e+00,-2.096248149871826172e+00,3.335713446140289307e-01
-2.278227912029251456e-04,7.512293457984924316e-01,-1.316313982009887695e+00,1.164732098579406738e+00,-2.074965715408325195e+00,3.301806151866912842e-01
-2.242481132270768285e-04,7.435131669044494629e-01,-1.302810192108154297e+00,1.152781963348388672e+00,-2.053683757781982422e+00,3.267899155616760254e-01
-2.206734061473980546e-04,7.357969880104064941e-01,-1.289306402206420898e+00,1.140831708908081055e+00,-2.032401561737060547e+00,3.233992159366607666e-01
-2.170986408600583673e-04,7.280806899070739746e-01,-1.275802373886108398e+00,1.128881454467773438e+00,-2.011119127273559570e+00,3.200084865093231201e-01
-2.135239628842100501e-04,7.203645110130310059e-01,-1.262298583984375000e+00,1.116931319236755371e+00,-1.989836931228637695e+00,3.166177868843078613e-01
-2.099492267007008195e-04,7.126483321189880371e-01,-1.248794674873352051e+00,1.104981064796447754e+00,-1.968554615974426270e+00,3.132270872592926025e-01
-2.063745487248525023e-04,7.049320936203002930e-01,-1.235290884971618652e+00,1.093030929565429688e+00,-1.947272539138793945e+00,3.098363876342773438e-01
-2.027997834375128150e-04,6.972158551216125488e-01,-1.221786856651306152e+00,1.081080675125122070e+00,-1.925990104675292969e+00,3.064456284046173096e-01
-1.992251054616644979e-04,6.894996762275695801e-01,-1.208283066749572754e+00,1.069130539894104004e+00,-1.904707908630371094e+00,3.030549585819244385e-01
-1.956504274858161807e-04,6.817834377288818359e-01,-1.194779276847839355e+00,1.057180285453796387e+00,-1.883425593376159668e+00,2.996642589569091797e-01
-1.920756913023069501e-04,6.740671992301940918e-01,-1.181275367736816406e+00,1.045230031013488770e+00,-1.862143278121948242e+00,2.962735295295715332e-01
-1.885009842226281762e-04,6.663509607315063477e-01,-1.167771458625793457e+00,1.033279895782470703e+00,-1.840860962867736816e+00,2.928828299045562744e-01
-1.849262771429494023e-04,6.586347818374633789e-01,-1.154267668724060059e+00,1.021329641342163086e+00,-1.819578886032104492e+00,2.894921302795410156e-01
-1.813515118556097150e-04,6.509184837341308594e-01,-1.140763640403747559e+00,1.009379386901855469e+00,-1.798296451568603516e+00,2.861014008522033691e-01
-1.777768047759309411e-04,6.432023644447326660e-01,-1.127259850502014160e+00,9.974292516708374023e-01,-1.777014136314392090e+00,2.827107310295104980e-01
-1.742021268000826240e-04,6.354861855506896973e-01,-1.113756060600280762e+00,9.854791164398193359e-01,-1.755732059478759766e+00,2.793200016021728516e-01
-1.706273906165733933e-04,6.277698874473571777e-01,-1.100252032279968262e+00,9.735288023948669434e-01,-1.734449625015258789e+00,2.759292721748352051e-01
-1.670526835368946195e-04,6.200536489486694336e-01,-1.086748242378234863e+00,9.615786075592041016e-01,-1.713167309761047363e+00,2.725385725498199463e-01
-1.634779764572158456e-04,6.123375296592712402e-01,-1.073244333267211914e+00,9.496284723281860352e-01,-1.691885232925415039e+00,2.691478431224822998e-01
-1.599032693775370717e-04,6.046212315559387207e-01,-1.059740424156188965e+00,9.376782178878784180e-01,-1.670602917671203613e+00,2.657571434974670410e-01
-1.563285622978582978e-04,5.969051122665405273e-01,-1.046236634254455566e+00,9.257280826568603516e-01,-1.649320840835571289e+00,2.623664736747741699e-01
-1.527538552181795239e-04,5.891888141632080078e-01,-1.032732844352722168e+00,9.137778878211975098e-01,-1.628038406372070312e+00,2.589757442474365234e-01
-1.491791481385007501e-04,5.814726948738098145e-01,-1.019228935241699219e+00,9.018275737762451172e-01,-1.606756091117858887e+00,2.555850446224212646e-01
-1.456044410588219762e-04,5.737563967704772949e-01,-1.005725026130676270e+00,8.898773789405822754e-01,-1.585473895072937012e+00,2.521943449974060059e-01
-1.420297048753127456e-04,5.660402178764343262e-01,-9.922210574150085449e-01,8.779271841049194336e-01,-1.564191579818725586e+00,2.488035857677459717e-01
-1.384549977956339717e-04,5.583239793777465820e-01,-9.787172675132751465e-01,8.659769892692565918e-01,-1.542909383773803711e+00,2.454129010438919067e-01
-1.348802907159551978e-04,5.506078004837036133e-01,-9.652132987976074219e-01,8.540267944335937500e-01,-1.521627068519592285e+00,2.420221865177154541e-01
-1.313055836362764239e-04,5.428915023803710938e-01,-9.517094492912292480e-01,8.420765995979309082e-01,-1.500344753265380859e+00,2.386314868927001953e-01
-1.277308765565976501e-04,5.351753234863281250e-01,-9.382055401802062988e-01,8.301263451576232910e-01,-1.479062557220458984e+00,2.352407574653625488e-01
-1.241561403730884194e-04,5.274590253829956055e-01,-9.247016310691833496e-01,8.181760907173156738e-01,-1.457780241966247559e+00,2.318500280380249023e-01
-1.205814623972401023e-04,5.197429060935974121e-01,-9.111979007720947266e-01,8.062259554862976074e-01,-1.436498045921325684e+00,2.284593433141708374e-01
-1.170067407656461000e-04,5.120266675949096680e-01,-8.976939320564270020e-01,7.942757606506347656e-01,-1.415215849876403809e+00,2.250686287879943848e-01
-1.134320045821368694e-04,5.043104887008666992e-01,-8.841900825500488281e-01,7.823255062103271484e-01,-1.393933415412902832e+00,2.216779291629791260e-01
-1.098572683986276388e-04,4.965942502021789551e-01,-8.706861734390258789e-01,7.703753113746643066e-01,-1.372651100158691406e+00,2.182872146368026733e-01
-1.062826049746945500e-04,4.888780713081359863e-01,-8.571823835372924805e-01,7.584251761436462402e-01,-1.351369023323059082e+00,2.148965299129486084e-01
-1.027078687911853194e-04,4.811618328094482422e-01,-8.436785340309143066e-01,7.464749217033386230e-01,-1.330086708068847656e+00,2.115058153867721558e-01
-9.913313260767608881e-05,4.734456241130828857e-01,-8.301746249198913574e-01,7.345246672630310059e-01,-1.308804512023925781e+00,2.081151008605957031e-01
-9.555848373565822840e-05,4.657294452190399170e-01,-8.166708350181579590e-01,7.225745320320129395e-01,-1.287522196769714355e+00,2.047244012355804443e-01
-9.198377665597945452e-05,4.580132067203521729e-01,-8.031669259071350098e-01,7.106242775917053223e-01,-1.266239881515502930e+00,2.013336867094039917e-01
-8.840904047247022390e-05,4.502969682216644287e-01,-7.896630167961120605e-01,6.986741423606872559e-01,-1.244957685470581055e+00,1.979429721832275391e-01
-8.483433339279145002e-05,4.425807595252990723e-01,-7.761591672897338867e-01,6.867238879203796387e-01,-1.223675251007080078e+00,1.945522725582122803e-01
-8.125964086502790451e-05,4.348645508289337158e-01,-7.626553773880004883e-01,6.747736930847167969e-01,-1.202393174171447754e+00,1.911615729331970215e-01
-7.768489012960344553e-05,4.271483123302459717e-01,-7.491514086723327637e-01,6.628234386444091797e-01,-1.181110858917236328e+00,1.877708286046981812e-01
-7.411016849800944328e-05,4.194320738315582275e-01,-7.356474995613098145e-01,6.508732438087463379e-01,-1.159828543663024902e+00,1.843801140785217285e-01
-7.053547597024589777e-05,4.117159247398376465e-01,-7.221437096595764160e-01,6.389231085777282715e-01,-1.138546347618103027e+00,1.809894293546676636e-01
-6.696076889056712389e-05,4.039997160434722900e-01,-7.086398005485534668e-01,6.269728541374206543e-01,-1.117264032363891602e+00,1.775987297296524048e-01
-6.338606181088835001e-05,3.962835073471069336e-01,-6.951360106468200684e-01,6.150226593017578125e-01,-1.095981836318969727e+00,1.742080152034759521e-01
-5.981135473120957613e-05,3.885672688484191895e-01,-6.816321015357971191e-01,6.030724644660949707e-01,-1.074699521064758301e+00,1.708173006772994995e-01
-5.623661854770034552e-05,3.808510303497314453e-01,-6.681281924247741699e-01,5.911222100257873535e-01,-1.053417325019836426e+00,1.674265861511230469e-01
-5.266191146802157164e-05,3.731348514556884766e-01,-6.546242833137512207e-01,5.791720747947692871e-01,-1.032135009765625000e+00,1.640359014272689819e-01
-4.908718983642756939e-05,3.654186129570007324e-01,-6.411204338073730469e-01,5.672218203544616699e-01,-1.010852694511413574e+00,1.606451719999313354e-01
-4.551249730866402388e-05,3.577024042606353760e-01,-6.276165843009948730e-01,5.552715659141540527e-01,-9.895705580711364746e-01,1.572544723749160767e-01
-4.193777567707002163e-05,3.499861657619476318e-01,-6.141126751899719238e-01,5.433213710784912109e-01,-9.682882428169250488e-01,1.538637578487396240e-01
-3.836306859739124775e-05,3.422699570655822754e-01,-6.006087660789489746e-01,5.313711762428283691e-01,-9.470059871673583984e-01,1.504730433225631714e-01
-3.478836151771247387e-05,3.345537483692169189e-01,-5.871049761772155762e-01,5.194209218025207520e-01,-9.257237911224365234e-01,1.470823287963867188e-01
-3.121363988611847162e-05,3.268375098705291748e-01,-5.736010670661926270e-01,5.074707865715026855e-01,-9.044414162635803223e-01,1.436916291713714600e-01
-2.763893280643969774e-05,3.191213011741638184e-01,-5.600972175598144531e-01,4.955205321311950684e-01,-8.831592202186584473e-01,1.403009295463562012e-01
-2.406422572676092386e-05,3.114050924777984619e-01,-5.465933680534362793e-01,4.835703074932098389e-01,-8.618769049644470215e-01,1.369102150201797485e-01
-2.048948954325169325e-05,3.036888539791107178e-01,-5.330894589424133301e-01,4.716201126575469971e-01,-8.405946493148803711e-01,1.335194855928421021e-01
-1.691479701548814774e-05,2.959726452827453613e-01,-5.195856094360351562e-01,4.596698880195617676e-01,-8.193123936653137207e-01,1.301287859678268433e-01
-1.334007538389414549e-05,2.882564067840576172e-01,-5.060817003250122070e-01,4.477196931838989258e-01,-7.980300784111022949e-01,1.267380863428115845e-01
-9.765382856130599976e-06,2.805402278900146484e-01,-4.925779104232788086e-01,4.357695579528808594e-01,-7.767479419708251953e-01,1.233473867177963257e-01
-6.190675776451826096e-06,2.728240191936492920e-01,-4.790740311145782471e-01,4.238193035125732422e-01,-7.554656267166137695e-01,1.199566721916198730e-01
-2.615939592942595482e-06,2.651077806949615479e-01,-4.655700623989105225e-01,4.118690192699432373e-01,-7.341832518577575684e-01,1.165659502148628235e-01
9.587602107785642147e-07,2.573916018009185791e-01,-4.520662724971771240e-01,3.999189138412475586e-01,-7.129011154174804688e-01,1.131752580404281616e-01
4.533481842372566462e-06,2.496753782033920288e-01,-4.385624229907989502e-01,3.879686594009399414e-01,-6.916188001632690430e-01,1.097845360636711121e-01
8.108181646093726158e-06,2.419591546058654785e-01,-4.250585436820983887e-01,3.760184645652770996e-01,-6.703366041183471680e-01,1.063938438892364502e-01
1.168288872577250004e-05,2.342429310083389282e-01,-4.115546643733978271e-01,3.640682399272918701e-01,-6.490542888641357422e-01,1.030031293630599976e-01
1.525761035736650229e-05,2.265267074108123779e-01,-3.980507552623748779e-01,3.521180152893066406e-01,-6.277720332145690918e-01,9.961240738630294800e-02
1.883232471300289035e-05,2.188104987144470215e-01,-3.845469057559967041e-01,3.401678204536437988e-01,-6.064898371696472168e-01,9.622170776128768921e-02
2.240703906863927841e-05,2.110942751169204712e-01,-3.710430264472961426e-01,3.282175958156585693e-01,-5.852074623107910156e-01,9.283099323511123657e-02
2.598174614831805229e-05,2.033780664205551147e-01,-3.575391769409179688e-01,3.162674307823181152e-01,-5.639252662658691406e-01,8.944030106067657471e-02
2.955646777991205454e-05,1.956618428230285645e-01,-3.440352976322174072e-01,3.043171763420104980e-01,-5.426429510116577148e-01,8.604957908391952515e-02
3.313116030767560005e-05,1.879456490278244019e-01,-3.305314779281616211e-01,2.923670113086700439e-01,-5.213607549667358398e-01,8.265887945890426636e-02
3.670589649118483067e-05,1.802293807268142700e-01,-3.170274794101715088e-01,2.804167270660400391e-01,-5.000783801078796387e-01,7.926815003156661987e-02
4.028060357086360455e-05,1.725131720304489136e-01,-3.035236299037933350e-01,2.684665322303771973e-01,-4.787961244583129883e-01,7.587744295597076416e-02
4.385530337458476424e-05,1.647970080375671387e-01,-2.900198101997375488e-01,2.565163969993591309e-01,-4.575139284133911133e-01,7.248675823211669922e-02
4.743000317830592394e-05,1.570808142423629761e-01,-2.765159904956817627e-01,2.445662170648574829e-01,-4.362317621707916260e-01,6.909605115652084351e-02
5.100474663777276874e-05,1.493645310401916504e-01,-2.630120217800140381e-01,2.326159030199050903e-01,-4.149493277072906494e-01,6.570531427860260010e-02
5.457943916553631425e-05,1.416483372449874878e-01,-2.495081871747970581e-01,2.206657528877258301e-01,-3.936671018600463867e-01,6.231461837887763977e-02
5.815413896925747395e-05,1.339321434497833252e-01,-2.360043525695800781e-01,2.087155878543853760e-01,-3.723849356174468994e-01,5.892392992973327637e-02
6.172888242872431874e-05,1.262158602476119995e-01,-2.225003689527511597e-01,1.967652589082717896e-01,-3.511025011539459229e-01,5.553318932652473450e-02
6.530358223244547844e-05,1.184996813535690308e-01,-2.089965492486953735e-01,1.848151087760925293e-01,-3.298202753067016602e-01,5.214249715209007263e-02
6.887827476020902395e-05,1.107834950089454651e-01,-1.954927295446395874e-01,1.728649288415908813e-01,-3.085381090641021729e-01,4.875179380178451538e-02
7.245298183988779783e-05,1.030672937631607056e-01,-1.819888949394226074e-01,1.609147489070892334e-01,-2.872558832168579102e-01,4.536109790205955505e-02
7.602771802339702845e-05,9.535102546215057373e-02,-1.684849262237548828e-01,1.489644646644592285e-01,-2.659735083580017090e-01,4.197036474943161011e-02
7.960242510307580233e-05,8.763483166694641113e-02,-1.549810916185379028e-01,1.370142996311187744e-01,-2.446912974119186401e-01,3.857966884970664978e-02
8.317712490679696202e-05,7.991864532232284546e-02,-1.414772570133209229e-01,1.250641196966171265e-01,-2.234090864658355713e-01,3.518896549940109253e-02
8.675186109030619264e-05,7.220237702131271362e-02,-1.279732882976531982e-01,1.131138354539871216e-01,-2.021266818046569824e-01,3.179823607206344604e-02
9.032656089402735233e-05,6.448617577552795410e-02,-1.144694685935974121e-01,1.011636480689048767e-01,-1.808444708585739136e-01,2.840753458440303802e-02
9.390126797370612621e-05,5.676998198032379150e-02,-1.009656339883804321e-01,8.921347558498382568e-02,-1.595622599124908447e-01,2.501683495938777924e-02
9.747600415721535683e-05,4.905371367931365967e-02,-8.746167272329330444e-02,7.726318389177322388e-02,-1.382798552513122559e-01,2.162610553205013275e-02
1.010507039609365165e-04,4.133752360939979553e-02,-7.395783811807632446e-02,6.531301140785217285e-02,-1.169976517558097839e-01,1.823540590703487396e-02
1.046254037646576762e-04,3.362132608890533447e-02,-6.045400351285934448e-02,5.336283519864082336e-02,-9.571545571088790894e-02,1.484470628201961517e-02
1.082001035683788359e-04,2.590513229370117188e-02,-4.695017635822296143e-02,4.141266271471977234e-02,-7.443325221538543701e-02,1.145400665700435638e-02
1.117748470278456807e-04,1.818886399269104004e-02,-3.344620764255523682e-02,2.946236915886402130e-02,-5.315082892775535583e-02,8.063275367021560669e-03
1.153495468315668404e-04,1.047266926616430283e-02,-1.994237676262855530e-02,1.751219481229782104e-02,-3.186862915754318237e-02,4.672575742006301880e-03
1.189242466352880001e-04,2.756475936621427536e-03,-6.438544020056724548e-03,5.562022794038057327e-03,-1.058642659336328506e-02,1.281877164728939533e-03
1.224989828187972307e-04,-4.959793761372566223e-03,7.065422367304563522e-03,-6.388269830495119095e-03,1.069598831236362457e-02,-2.108855405822396278e-03
1.260736898984760046e-04,-1.267598662525415421e-02,2.056925371289253235e-02,-1.833844184875488281e-02,3.197818994522094727e-02,-5.499553866684436798e-03
1.296483824262395501e-04,-2.039217948913574219e-02,3.407308459281921387e-02,-3.028861619532108307e-02,5.326038971543312073e-02,-8.890252560377120972e-03
1.332231186097487807e-04,-2.810845151543617249e-02,4.757705330848693848e-02,-4.223890975117683411e-02,7.454280555248260498e-02,-1.228098571300506592e-02
1.367978256894275546e-04,-3.582464158535003662e-02,6.108088046312332153e-02,-5.418908223509788513e-02,9.582500904798507690e-02,-1.567168347537517548e-02
1.403725182171911001e-04,-4.354083910584449768e-02,7.458471506834030151e-02,-6.613925099372863770e-02,1.171072050929069519e-01,-1.906238310039043427e-02
1.439472252968698740e-04,-5.125702917575836182e-02,8.808854967355728149e-02,-7.808942347764968872e-02,1.383894085884094238e-01,-2.245308272540569305e-02
1.475219614803791046e-04,-5.897329747676849365e-02,1.015925109386444092e-01,-9.003971517086029053e-02,1.596718132495880127e-01,-2.584381215274333954e-02
1.510966685600578785e-04,-6.668949127197265625e-02,1.150963455438613892e-01,-1.019898876547813416e-01,1.809540241956710815e-01,-2.923451177775859833e-02
1.546713756397366524e-04,-7.440569251775741577e-02,1.286001801490783691e-01,-1.139400750398635864e-01,2.022362351417541504e-01,-3.262521326541900635e-02
1.582461118232458830e-04,-8.212196081876754761e-02,1.421041488647460938e-01,-1.258903592824935913e-01,2.235186398029327393e-01,-3.601594269275665283e-02
1.618208043510094285e-04,-8.983814716339111328e-02,1.556079834699630737e-01,-1.378405392169952393e-01,2.448008507490158081e-01,-3.940664604306221008e-02
1.653955114306882024e-04,-9.755434095859527588e-02,1.691118180751800537e-01,-1.497907042503356934e-01,2.660830616950988770e-01,-4.279734194278717041e-02
1.689702476141974330e-04,-1.052706092596054077e-01,1.826157867908477783e-01,-1.617409884929656982e-01,2.873654365539550781e-01,-4.618807509541511536e-02
1.725449546938762069e-04,-1.129868105053901672e-01,1.961196213960647583e-01,-1.736911684274673462e-01,3.086476624011993408e-01,-4.957877099514007568e-02
1.761196472216397524e-04,-1.207029968500137329e-01,2.096234411001205444e-01,-1.856413483619689941e-01,3.299298286437988281e-01,-5.296947434544563293e-02
1.796943543013185263e-04,-1.284191757440567017e-01,2.231272608041763306e-01,-1.975914984941482544e-01,3.512120544910430908e-01,-5.636016651988029480e-02
1.832690904848277569e-04,-1.361354589462280273e-01,2.366312444210052490e-01,-2.095418274402618408e-01,3.724944889545440674e-01,-5.975090712308883667e-02
1.868437975645065308e-04,-1.438516527414321899e-01,2.501350641250610352e-01,-2.214919924736022949e-01,3.937766551971435547e-01,-6.314159929752349854e-02
1.904184755403548479e-04,-1.515678465366363525e-01,2.636388838291168213e-01,-2.334421426057815552e-01,4.150588810443878174e-01,-6.653229892253875732e-02
1.939932262757793069e-04,-1.592841297388076782e-01,2.771428525447845459e-01,-2.453924566507339478e-01,4.363413155078887939e-01,-6.992303580045700073e-02
1.975679188035428524e-04,-1.670003235340118408e-01,2.906466722488403320e-01,-2.573426365852355957e-01,4.576234817504882812e-01,-7.331374287605285645e-02
2.011426258832216263e-04,-1.747164875268936157e-01,3.041504919528961182e-01,-2.692927718162536621e-01,4.789056777954101562e-01,-7.670442759990692139e-02
2.047173329629004002e-04,-1.824326962232589722e-01,3.176543414592742920e-01,-2.812429666519165039e-01,5.001879334449768066e-01,-8.009513467550277710e-02
2.082920691464096308e-04,-1.901489645242691040e-01,3.311583399772644043e-01,-2.931932508945465088e-01,5.214703083038330078e-01,-8.348586410284042358e-02
2.118667616741731763e-04,-1.978651583194732666e-01,3.446621596813201904e-01,-3.051434159278869629e-01,5.427525043487548828e-01,-8.687656372785568237e-02
2.154414542019367218e-04,-2.055813521146774292e-01,3.581659495830535889e-01,-3.170936107635498047e-01,5.640347599983215332e-01,-9.026726335287094116e-02
2.190162049373611808e-04,-2.132976353168487549e-01,3.716699779033660889e-01,-3.290438950061798096e-01,5.853171348571777344e-01,-9.365799278020858765e-02
