Features,value,Decision
X_IONRAD,-0.14490456961926923,Accepted
X_IONRAD,-0.10602533980704737,Accepted
X_IONRAD,-0.20487453426399674,Accepted
X_IONRAD,-0.10977212526330371,Accepted
X_IONRAD,-0.18048503606233637,Accepted
X_IONRAD,-0.19737878793240465,Accepted
X_IONRAD,-0.17309404289570737,Accepted
X_IONRAD,-0.22530860484719295,Accepted
X_IONRAD,-0.20923025670609918,Accepted
X_MASS,-0.25305210899693403,Accepted
X_MASS,-0.2664133149437582,Accepted
X_MASS,-0.23183362033178967,Accepted
X_MASS,-0.26366581706593756,Accepted
X_MASS,-0.1983908137001792,Accepted
X_MASS,-0.18820858429535164,Accepted
X_MASS,-0.26803969123611865,Accepted
X_MASS,-0.20986397998935044,Accepted
X_MASS,-0.28681198297083244,Accepted
X_MASS,-0.2757723821104253,Accepted
X_MASS,-0.2388710429998234,Accepted
X_MASS,-0.3120302718861515,Accepted
X_MASS,-0.298635421290343,Accepted
X_MASS,-0.3395736586521568,Accepted
X_MASS,-0.26057532006710415,Accepted
X_MASS,-0.21558434899631918,Accepted
X_MASS,-0.2825218846908282,Accepted
X_MASS,-0.3302554434663106,Accepted
X_MASS,-0.31193775022578096,Accepted
X_MASS,-0.29045618512523214,Accepted
X_MASS,-0.29203907428516634,Accepted
X_MASS,-0.33024712476489493,Accepted
X_MASS,-0.28587020229801013,Accepted
X_MASS,-0.31350938497802194,Accepted
X_MASS,-0.328171283234511,Accepted
X_MASS,-0.3150439944790326,Accepted
X_MASS,-0.26093033111432024,Accepted
X_MASS,-0.30996179758742204,Accepted
X_MASS,-0.2848742515525023,Accepted
X_MASS,-0.329201450998827,Accepted
X_MASS,-0.3254237558742089,Accepted
X_MASS,-0.2785325762130975,Accepted
X_MASS,-0.3485787628065345,Accepted
X_MASS,-0.3402670304163227,Accepted
X_MASS,-0.3275170474884993,Accepted
X_MASS,-0.31697371199363056,Accepted
X_MASS,-0.2992275110117724,Accepted
X_MASS,-0.35854522950952605,Accepted
X_MASS,-0.33914628850444806,Accepted
X_MASS,-0.3509795997148169,Accepted
X_MASS,-0.34759786003142273,Accepted
X_MASS,-0.2702708138502766,Accepted
X_MASS,-0.3867038732731808,Accepted
X_MASS,-0.30560085715354546,Accepted
X_MASS,-0.25798655733371606,Accepted
X_MASS,-0.32789728148128666,Accepted
X_MASS,-0.2581832902471743,Accepted
X_MASS,-0.28455596593780885,Accepted
X_MASS,-0.3601302431149258,Accepted
X_MASS,-0.29099196782163034,Accepted
X_MASS,-0.3642439293380376,Accepted
X_MASS,-0.27930993165350815,Accepted
X_MASS,-0.2592856576693268,Accepted
X_MASS,-0.3210352372776463,Accepted
X_MASS,-0.2862827894555443,Accepted
X_MASS,-0.3213276571523106,Accepted
X_MASS,-0.3442334138733908,Accepted
X_MASS,-0.32354463397154315,Accepted
X_MASS,-0.2822970762437233,Accepted
X_MASS,-0.29516746017425444,Accepted
X_MASS,-0.34342049120459794,Accepted
X_MASS,-0.3314170590934288,Accepted
X_MASS,-0.22584433419520122,Accepted
X_MASS,-0.2921597129576325,Accepted
X_MASS,-0.32946632037214585,Accepted
X_MASS,-0.3016714321629681,Accepted
X_MASS,-0.4051526069312487,Accepted
X_MASS,-0.32444327701357656,Accepted
X_MASS,-0.3276153682660863,Accepted
X_MASS,-0.2759813661348821,Accepted
X_MASS,-0.25284224477361134,Accepted
X_MASS,-0.35226147609341774,Accepted
X_MASS,-0.29521177320058656,Accepted
X_MASS,-0.329365727306477,Accepted
X_MASS,-0.32885187660825405,Accepted
X_MASS,-0.34433609983158153,Accepted
X_MASS,-0.33700351920144606,Accepted
X_MASS,-0.3007891023703871,Accepted
X_MASS,-0.24014676693751327,Accepted
X_MASS,-0.2954291944559829,Accepted
X_MASS,-0.3304160325209308,Accepted
X_MASS,-0.24336280376325736,Accepted
X_MASS,-0.29638751305584776,Accepted
X_MASS,-0.22373206456849812,Accepted
X_MASS,-0.3578512117563315,Accepted
X_MASS,-0.2866585000815088,Accepted
X_MASS,-0.3379833795890882,Accepted
X_MASS,-0.32270469768246496,Accepted
X_MASS,-0.287744559280713,Accepted
X_MASS,-0.2389066701833807,Accepted
X_MASS,-0.3224608963414776,Accepted
X_MASS,-0.3199554748653768,Accepted
X_MASS,-0.29416058268614054,Accepted
X_MASS,-0.2989510377088212,Accepted
X_MASS,-0.3153387360718189,Accepted
X_MASS,-0.29157653633453084,Accepted
X_MASS,-0.30582712252089694,Accepted
X_MASS,-0.35804108238829196,Accepted
X_MASS,-0.21405037013577594,Accepted
X_MASS,-0.2806402115259979,Accepted
X_MASS,-0.360651711973117,Accepted
X_MASS,-0.27443622711240245,Accepted
X_MASS,-0.20064997319365668,Accepted
X_MASS,-0.35959971564245935,Accepted
X_MASS,-0.33529826196766743,Accepted
X_MASS,-0.2768442635678477,Accepted
X_MASS,-0.2904865081949476,Accepted
X_MASS,-0.27397853641658976,Accepted
X_MASS,-0.2686119132187339,Accepted
X_MASS,-0.23771727345564506,Accepted
X_MASS,-0.25872903820651866,Accepted
X_MASS,-0.2589210624521732,Accepted
X_MASS,-0.21077057810898703,Accepted
X_MASS,-0.2714470020872551,Accepted
X_MASS,-0.18549941232702394,Accepted
X_MASS,-0.21371270941684747,Accepted
X_MASS,-0.38234323785343727,Accepted
X_MASS,-0.2219802294339652,Accepted
X_MASS,-0.3199990570123158,Accepted
X_MASS,-0.2537424522918214,Accepted
X_MASS,-0.26961233836495896,Accepted
X_MASS,-0.24829175879942958,Accepted
X_MASS,-0.2611078297485926,Accepted
X_MASS,-0.2904424592058652,Accepted
X_MASS,-0.2301673973380253,Accepted
X_MASS,-0.2944115297904981,Accepted
X_MASS,-0.2817613211185914,Accepted
X_MASS,-0.21789864812211537,Accepted
X_MASS,-0.2898736285896643,Accepted
X_MASS,-0.2931151153783818,Accepted
X_MASS,-0.2145263008315329,Accepted
X_MASS,-0.3036490886080659,Accepted
X_MASS,-0.16790685662573035,Accepted
X_MASS,-0.3040677346076177,Accepted
X_MASS,-0.2513427751244339,Accepted
X_MASS,-0.3372054079784696,Accepted
X_MASS,-0.2629137215222122,Accepted
X_MASS,-0.2903538037989429,Accepted
X_MASS,-0.2441129005738863,Accepted
X_MASS,-0.2207364462345626,Accepted
X_MASS,-0.3107131127352223,Accepted
X_MASS,-0.2568813089675537,Accepted
X_MASS,-0.2771525591458784,Accepted
X_MASS,-0.23746716007902466,Accepted
X_MASS,-0.2769493866306224,Accepted
X_MASS,-0.3056907984568819,Accepted
X_MASS,-0.3162661685371089,Accepted
X_MASS,-0.26625642566367375,Accepted
X_MASS,-0.21681290689356222,Accepted
X_MASS,-0.2556459385970737,Accepted
X_MASS,-0.21577815895887964,Accepted
X_MASS,-0.23174468768995843,Accepted
X_MASS,-0.3032754917280355,Accepted
X_MASS,-0.3085635323076925,Accepted
X_MASS,-0.27004926527093054,Accepted
X_MASS,-0.2560047268537661,Accepted
X_MASS,-0.2656429482297894,Accepted
X_MASS,-0.2666008078418259,Accepted
X_MASS,-0.42669283774058386,Accepted
X_MASS,-0.2822549877695561,Accepted
X_MASS,-0.2835243128284262,Accepted
X_MASS,-0.23114738302014942,Accepted
X_MASS,-0.245678502467461,Accepted
X_MASS,-0.20722623982131916,Accepted
X_MASS,-0.2748028247801993,Accepted
X_MASS,-0.2197915666656788,Accepted
X_MASS,-0.2815991716238242,Accepted
X_MASS,-0.3399714132528979,Accepted
X_MASS,-0.29539168938730953,Accepted
X_MASS,-0.19327363220317803,Accepted
X_MASS,-0.2135248894512917,Accepted
X_MASS,-0.23726974082790683,Accepted
X_MASS,-0.22987077495971478,Accepted
X_MASS,-0.21581279390339317,Accepted
X_MASS,-0.218296549629145,Accepted
X_MASS,-0.3269124590890894,Accepted
X_MASS,-0.2635187349769503,Accepted
X_MASS,-0.29796323416512416,Accepted
X_MASS,-0.22514847836484259,Accepted
X_MASS,-0.2704703133446665,Accepted
X_MASS,-0.290238409407858,Accepted
X_MASS,-0.23852403509016498,Accepted
X_MASS,-0.2505945674944365,Accepted
X_MASS,-0.21768421680396205,Accepted
X_MASS,-0.25676518235405277,Accepted
X_MASS,-0.267507506238459,Accepted
X_MASS,-0.305732749178094,Accepted
X_MASS,-0.26464454154079387,Accepted
X_MASS,-0.25601849706959506,Accepted
X_MASS,-0.2385505276867896,Accepted
X_MASS,-0.21770035236957588,Accepted
X_MASS,-0.32849732498060974,Accepted
X_MASS,-0.29556286172137136,Accepted
X_MASS,-0.24763805933998645,Accepted
X_MASS,-0.2911080196844879,Accepted
X_MASS,-0.24257256022294482,Accepted
X_MASS,-0.24630368478093465,Accepted
X_MASS,-0.2362659385797272,Accepted
X_MASS,-0.2501528934177735,Accepted
X_MASS,-0.1861874968179311,Accepted
X_EA,-0.28623663515099895,Rejected
X_EA,-0.2912728846447298,Rejected
X_EA,-0.23117857612600695,Rejected
X_EA,-0.2985038789747487,Rejected
X_EA,-0.26066564193513064,Rejected
X_EA,-0.28153645715114695,Rejected
X_EA,-0.3159561332046803,Rejected
X_EA,-0.2918916430819434,Rejected
X_EA,-0.27965380667434464,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_EA,,Rejected
X_IE,-0.2783536543759003,Tentative
X_IE,-0.24752376632144635,Tentative
X_IE,-0.2656640820553366,Tentative
X_IE,-0.29390990256108973,Tentative
X_IE,-0.24548749689086094,Tentative
X_IE,-0.23423512646456918,Tentative
X_IE,-0.27965387654358004,Tentative
X_IE,-0.28562552471731995,Tentative
X_IE,-0.23672475972506316,Tentative
X_IE,-0.22120328360926061,Tentative
X_IE,-0.2836736523539233,Tentative
X_IE,-0.3164308184210449,Tentative
X_IE,-0.33399792310306,Tentative
X_IE,-0.26030752651156985,Tentative
X_IE,-0.3471342691558163,Tentative
X_IE,-0.313221207550955,Tentative
X_IE,-0.320950756968501,Tentative
X_IE,-0.34500279885953616,Tentative
X_IE,-0.2664921002445608,Tentative
X_IE,-0.29289562708426925,Tentative
X_IE,-0.2791615097190207,Tentative
X_IE,-0.2412246026204424,Tentative
X_IE,-0.3366780380312261,Tentative
X_IE,-0.2912022626079293,Tentative
X_IE,-0.21907633515267597,Tentative
X_IE,-0.27782957698250793,Tentative
X_IE,-0.3215498149444853,Tentative
X_IE,-0.33203979684540125,Tentative
X_IE,-0.2679829003696586,Tentative
X_IE,-0.29614364116268727,Tentative
X_IE,-0.3153448666983602,Tentative
X_IE,-0.2806959402362931,Tentative
X_IE,-0.2454718107870416,Tentative
X_IE,-0.24894102136797658,Tentative
X_IE,-0.25401362918372306,Tentative
X_IE,-0.25597862505184715,Tentative
X_IE,-0.3592079176269638,Tentative
X_IE,-0.37117471642298555,Tentative
X_IE,-0.31086957483791916,Tentative
X_IE,-0.29825315024090776,Tentative
X_IE,-0.33183077474029105,Tentative
X_IE,-0.32448007902225073,Tentative
X_IE,-0.4366083195859638,Tentative
X_IE,-0.3022915624621642,Tentative
X_IE,-0.32957562252617106,Tentative
X_IE,-0.2981991253669228,Tentative
X_IE,-0.2625402680178088,Tentative
X_IE,-0.3173688229518206,Tentative
X_IE,-0.363672391923555,Tentative
X_IE,-0.2946619329129259,Tentative
X_IE,-0.2692599290414985,Tentative
X_IE,-0.3028928128753777,Tentative
X_IE,-0.32177103480076447,Tentative
X_IE,-0.3203388534200098,Tentative
X_IE,-0.3165851567558863,Tentative
X_IE,-0.32123344751760974,Tentative
X_IE,-0.2804592120968178,Tentative
X_IE,-0.2682744035538136,Tentative
X_IE,-0.33173675546969655,Tentative
X_IE,-0.3220459117573753,Tentative
X_IE,-0.28866420744376364,Tentative
X_IE,-0.2408795262750947,Tentative
X_IE,-0.31537047418161607,Tentative
X_IE,-0.3367145656451,Tentative
X_IE,-0.2638164713533908,Tentative
X_IE,-0.2884626279159285,Tentative
X_IE,-0.33054861173903743,Tentative
X_IE,-0.24049171816364692,Tentative
X_IE,-0.28833153860826394,Tentative
X_IE,-0.3098653932004874,Tentative
X_IE,-0.29839078416868053,Tentative
X_IE,-0.29488797642647047,Tentative
X_IE,-0.2892286221419893,Tentative
X_IE,-0.37189086721579373,Tentative
X_IE,-0.3079978634203405,Tentative
X_IE,-0.29988028240255,Tentative
X_IE,-0.242138793613693,Tentative
X_IE,-0.2749872968746088,Tentative
X_IE,-0.37292736904655,Tentative
X_IE,-0.37563485522445633,Tentative
X_IE,-0.32150415331009735,Tentative
X_IE,-0.34072028312554137,Tentative
X_IE,-0.32072922588585834,Tentative
X_IE,-0.30394242449909337,Tentative
X_IE,-0.3684452665553607,Tentative
X_IE,-0.2987619043779701,Tentative
X_IE,-0.3051777385160868,Tentative
X_IE,-0.31866282988152417,Tentative
X_IE,-0.3262476830977577,Tentative
X_IE,-0.31390370893428315,Tentative
X_IE,-0.288256455826116,Tentative
X_IE,-0.3179182409414137,Tentative
X_IE,-0.32577624750738554,Tentative
X_IE,-0.3363007670989355,Tentative
X_IE,-0.24838561594553477,Tentative
X_IE,-0.3082595384911071,Tentative
X_IE,-0.3162490555343172,Tentative
X_IE,-0.2542001787836291,Tentative
X_IE,-0.3337468883403743,Tentative
X_IE,-0.3361368322006073,Tentative
X_IE,-0.26865019184425126,Tentative
X_IE,-0.25302140061463124,Tentative
X_IE,-0.3367065453177642,Tentative
X_IE,-0.2856835931483435,Tentative
X_IE,-0.3529286106795916,Tentative
X_IE,-0.35653332508927066,Tentative
X_IE,-0.2643852020006348,Tentative
X_IE,-0.2671137806239937,Tentative
X_IE,-0.29459971179423544,Tentative
X_IE,-0.2295238412206535,Tentative
X_IE,-0.30009703672498345,Tentative
X_IE,-0.3125614878738287,Tentative
X_IE,-0.2393810287185433,Tentative
X_IE,-0.30541998093928324,Tentative
X_IE,-0.3075642192102637,Tentative
X_IE,-0.29915262294230693,Tentative
X_IE,-0.3357751727707013,Tentative
X_IE,-0.3493719283258787,Tentative
X_IE,-0.3701394342259976,Tentative
X_IE,-0.2979459611746703,Tentative
X_IE,-0.37476595616043623,Tentative
X_IE,-0.37909006199934697,Tentative
X_IE,-0.2901559872054935,Tentative
X_IE,-0.2812375129881988,Tentative
X_IE,-0.2787629002268612,Tentative
X_IE,-0.21705147953101298,Tentative
X_IE,-0.28265880048305875,Tentative
X_IE,-0.35283772806173974,Tentative
X_IE,-0.30412544510276474,Tentative
X_IE,-0.22910755013695033,Tentative
X_IE,-0.3020573869189606,Tentative
X_IE,-0.24613336996844404,Tentative
X_IE,-0.3386112127382004,Tentative
X_IE,-0.2453177499950203,Tentative
X_IE,-0.2534179155265363,Tentative
X_IE,-0.2747402543815421,Tentative
X_IE,-0.29559333686090833,Tentative
X_IE,-0.326725906196718,Tentative
X_IE,-0.3460761003104953,Tentative
X_IE,-0.30836087986961863,Tentative
X_IE,-0.3427380567471433,Tentative
X_IE,-0.3360189961200111,Tentative
X_IE,-0.27804789864791046,Tentative
X_IE,-0.25795914119413627,Tentative
X_IE,-0.28587479221502027,Tentative
X_IE,-0.2762312271883778,Tentative
X_IE,-0.2653372911164822,Tentative
X_IE,-0.30594928416916295,Tentative
X_IE,-0.30486402993424433,Tentative
X_IE,-0.2926275889493279,Tentative
X_IE,-0.31499186238852905,Tentative
X_IE,-0.30544445338467896,Tentative
X_IE,-0.2993221468445503,Tentative
X_IE,-0.27753806629576727,Tentative
X_IE,-0.3045750969763824,Tentative
X_IE,-0.35346171393993614,Tentative
X_IE,-0.2914443191122345,Tentative
X_IE,-0.3055489043672734,Tentative
X_IE,-0.3786588472167089,Tentative
X_IE,-0.3189486273210357,Tentative
X_IE,-0.25663423708642713,Tentative
X_IE,-0.2836861321482231,Tentative
X_IE,-0.27341168556545603,Tentative
X_IE,-0.3378829055169828,Tentative
X_IE,-0.2879138563507094,Tentative
X_IE,-0.3597712524367711,Tentative
X_IE,-0.28394436032844533,Tentative
X_IE,-0.351804472721197,Tentative
X_IE,-0.2881189242917566,Tentative
X_IE,-0.2749886172939154,Tentative
X_IE,-0.3031471080568999,Tentative
X_IE,-0.26027431833000847,Tentative
X_IE,-0.3172584226021606,Tentative
X_IE,-0.2932739144638627,Tentative
X_IE,-0.2691275587458709,Tentative
X_IE,-0.2844282725695679,Tentative
X_IE,-0.3317056758762854,Tentative
X_IE,-0.19156283280180333,Tentative
X_IE,-0.30994829727823897,Tentative
X_IE,-0.26965328061642363,Tentative
X_IE,-0.2805182391476558,Tentative
X_IE,-0.30660993971435707,Tentative
X_IE,-0.3265028060378582,Tentative
X_IE,-0.29404328661736673,Tentative
X_IE,-0.3241602131048205,Tentative
X_IE,-0.33245262320305247,Tentative
X_IE,-0.2360862974533533,Tentative
X_IE,-0.3207804127625278,Tentative
X_IE,-0.3363553102493125,Tentative
X_IE,-0.3378268536009551,Tentative
X_IE,-0.3398584965362784,Tentative
X_IE,-0.2808050409185302,Tentative
X_IE,-0.3292292304607092,Tentative
X_IE,-0.2812524234541694,Tentative
X_IE,-0.3277252602645095,Tentative
X_IE,-0.2806644062456805,Tentative
X_IE,-0.30893497264647973,Tentative
X_IE,-0.27986672001551627,Tentative
X_IE,-0.2829026360992126,Tentative
X_IE,-0.2875889742207541,Tentative
X_En,-0.17166360987473242,Rejected
X_En,-0.21397126609888087,Rejected
X_En,-0.1815394573994431,Rejected
X_En,-0.2441742468696646,Rejected
X_En,-0.23882121826614444,Rejected
X_En,-0.2931370093745683,Rejected
X_En,-0.18504074307649143,Rejected
X_En,-0.1712613021266305,Rejected
X_En,-0.24170220726968494,Rejected
X_En,-0.31214142797065675,Rejected
X_En,-0.31331973491080967,Rejected
X_En,-0.31493941362564537,Rejected
X_En,-0.25809485632392926,Rejected
X_En,-0.3304148001634171,Rejected
X_En,-0.3073208540709268,Rejected
X_En,-0.3513380432042068,Rejected
X_En,-0.2965952293311385,Rejected
X_En,-0.30113520474824385,Rejected
X_En,-0.3858348154793124,Rejected
X_En,-0.2626623534072542,Rejected
X_En,-0.2953720360459565,Rejected
X_En,-0.3324939175729267,Rejected
X_En,-0.3091708819144757,Rejected
X_En,-0.3225899561016193,Rejected
X_En,-0.33829337699665857,Rejected
X_En,-0.3302084836272187,Rejected
X_En,-0.2842701523178136,Rejected
X_En,-0.3299560297739705,Rejected
X_En,-0.31170159736177333,Rejected
X_En,-0.327925696203047,Rejected
X_En,-0.3276608906842321,Rejected
X_En,-0.2939229187697241,Rejected
X_En,-0.3116227553903746,Rejected
X_En,-0.3025966752229596,Rejected
X_En,-0.3068944730453985,Rejected
X_En,-0.26757314132825166,Rejected
X_En,-0.29539294780838243,Rejected
X_En,-0.30138587368734554,Rejected
X_En,-0.26881475381064024,Rejected
X_En,-0.29371611832110023,Rejected
X_En,-0.3081696349103486,Rejected
X_En,-0.32036540923140966,Rejected
X_En,-0.34939601415418653,Rejected
X_En,-0.2962866485821515,Rejected
X_En,-0.3593641060221838,Rejected
X_En,-0.3287363631240256,Rejected
X_En,-0.3474023137212531,Rejected
X_En,-0.25189053330641903,Rejected
X_En,-0.3077737726447813,Rejected
X_En,-0.3743095983707691,Rejected
X_En,-0.29955991214809574,Rejected
X_En,-0.30225791547365904,Rejected
X_En,-0.3056631919755817,Rejected
X_En,-0.3479014177144163,Rejected
X_En,-0.2731996706146835,Rejected
X_En,-0.33827050853839224,Rejected
X_En,-0.33394099581674075,Rejected
X_En,-0.3728481262364113,Rejected
X_En,-0.31181418632114577,Rejected
X_En,-0.32944264631910397,Rejected
X_En,-0.31654718805601534,Rejected
X_En,-0.3791954289815205,Rejected
X_En,-0.31690563611627454,Rejected
X_En,-0.3049894865854585,Rejected
X_En,-0.3156767670391367,Rejected
X_En,-0.29445214399609027,Rejected
X_En,-0.3453693383146078,Rejected
X_En,-0.35767081478829627,Rejected
X_En,-0.2772331743868373,Rejected
X_En,-0.28704834189334755,Rejected
X_En,-0.3045753927376388,Rejected
X_En,-0.34521534559370376,Rejected
X_En,-0.33285548832012785,Rejected
X_En,-0.2970543460393885,Rejected
X_En,-0.3354240943349263,Rejected
X_En,-0.31010849824455927,Rejected
X_En,-0.2723604454307554,Rejected
X_En,-0.32201364912778685,Rejected
X_En,-0.3217178860511062,Rejected
X_En,-0.3712821425488502,Rejected
X_En,-0.28304785700872603,Rejected
X_En,-0.30735325473430414,Rejected
X_En,-0.33681913013525433,Rejected
X_En,-0.3112425973745935,Rejected
X_En,-0.31237865400887654,Rejected
X_En,-0.3257894774866552,Rejected
X_En,-0.27145422386000573,Rejected
X_En,-0.2656469856481294,Rejected
X_En,-0.2771790976531315,Rejected
X_En,-0.32481291949816254,Rejected
X_En,-0.27863894442090814,Rejected
X_En,-0.27182637437192797,Rejected
X_En,-0.307758170110035,Rejected
X_En,-0.3218067503891298,Rejected
X_En,-0.33269203928211344,Rejected
X_En,-0.2796235367785532,Rejected
X_En,-0.27957482395660604,Rejected
X_En,-0.31575987019877694,Rejected
X_En,-0.31192082959643547,Rejected
X_En,-0.3161876082585309,Rejected
X_En,-0.3317274950039951,Rejected
X_En,-0.34762430943294814,Rejected
X_En,-0.3542821313568096,Rejected
X_En,-0.25175054675829506,Rejected
X_En,-0.334237676384377,Rejected
X_En,-0.32920787349170544,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_En,,Rejected
X_AN,-0.2912939143233358,Rejected
X_AN,-0.30086444686472036,Rejected
X_AN,-0.24284151577472354,Rejected
X_AN,-0.2628168776218417,Rejected
X_AN,-0.25187925175595405,Rejected
X_AN,-0.29936528859492256,Rejected
X_AN,-0.28564926995907225,Rejected
X_AN,-0.30169542595673676,Rejected
X_AN,-0.23288982769881356,Rejected
X_AN,-0.33355695707766997,Rejected
X_AN,-0.2770561363511016,Rejected
X_AN,-0.31398690533597234,Rejected
X_AN,,Rejected
X_AN,,Rejected
X_AN,,Rejected
X_AN,,Rejected
X_AN,,Rejected
X_AN,,Rejected
X_AN,,Rejected
X_AN,,Rejected
X_AN,,Rejected
X_AN,,Rejected
X_AN,,Rejected
X_AN,,Rejected
