val_x1tox8_mae,val_x1tox8_rmse,total_val_loss,epoch,step,train_x1tox8_mae,train_x1tox8_rmse,total_train_loss,l1_weight_loss,l2_weight_loss,l1_bias_loss,l2_bias_loss
0.7877212762832642,0.9151034355163574,0.7877212762832642,0,15,,,,,,,
,,,0,15,0.7492719292640686,0.886072039604187,0.8163553476333618,0.06708341091871262,0.0,0.0,0.0
0.7215436100959778,0.8615766763687134,0.7215436100959778,1,31,,,,,,,
,,,1,31,0.6888208389282227,0.8282720446586609,0.755865216255188,0.06704450398683548,0.0,0.0,0.0
0.6434701681137085,0.807486355304718,0.6434701681137085,2,47,,,,,,,
,,,2,47,0.6253243684768677,0.7814857363700867,0.6932315826416016,0.06790719926357269,0.0,0.0,0.0
0.5980852842330933,0.764796793460846,0.5980852842330933,3,63,,,,,,,
,,,3,63,0.5681460499763489,0.7327311038970947,0.6370278000831604,0.06888186186552048,0.0,0.0,0.0
0.537101149559021,0.727928638458252,0.537101149559021,4,79,,,,,,,
,,,4,79,0.5195260047912598,0.696797251701355,0.5892835259437561,0.06975756585597992,0.0,0.0,0.0
0.4655390679836273,0.6873000860214233,0.4655390679836273,5,95,,,,,,,
,,,5,95,0.45934152603149414,0.6621971130371094,0.5300143957138062,0.07067284733057022,0.0,0.0,0.0
0.4269208312034607,0.647567868232727,0.4269208312034607,6,111,,,,,,,
,,,6,111,0.40466707944869995,0.6259955167770386,0.47653716802597046,0.07187008857727051,0.0,0.0,0.0
0.3928323984146118,0.6101088523864746,0.3928323984146118,7,127,,,,,,,
,,,7,127,0.37389102578163147,0.5854276418685913,0.4459174573421478,0.07202648371458054,0.0,0.0,0.0
0.3622603416442871,0.5720840692520142,0.3622603416442871,8,143,,,,,,,
,,,8,143,0.34339791536331177,0.5492101907730103,0.4152088761329651,0.07181094586849213,0.0,0.0,0.0
0.3305072784423828,0.5339087247848511,0.3305072784423828,9,159,,,,,,,
,,,9,159,0.31568580865859985,0.5142912268638611,0.3875872790813446,0.07190150022506714,0.0,0.0,0.0
0.29531413316726685,0.4915212094783783,0.29531413316726685,10,175,,,,,,,
,,,10,175,0.2859202027320862,0.4806601107120514,0.35800039768218994,0.07208018004894257,0.0,0.0,0.0
0.25584593415260315,0.4454895853996277,0.25584593415260315,11,191,,,,,,,
,,,11,191,0.2523372173309326,0.43603819608688354,0.3247869610786438,0.07244974374771118,0.0,0.0,0.0
0.2089139223098755,0.3938848376274109,0.2089139223098755,12,207,,,,,,,
,,,12,207,0.21332187950611115,0.39276987314224243,0.2864129841327667,0.07309107482433319,0.0,0.0,0.0
0.15901197493076324,0.3380047380924225,0.15901197493076324,13,223,,,,,,,
,,,13,223,0.16807860136032104,0.34214094281196594,0.24209809303283691,0.07401948422193527,0.0,0.0,0.0
0.10981293022632599,0.2768924832344055,0.10981293022632599,14,239,,,,,,,
,,,14,239,0.12301645427942276,0.2879275679588318,0.1980695277452469,0.07505308836698532,0.0,0.0,0.0
0.07980526983737946,0.2198399007320404,0.07980526983737946,15,255,,,,,,,
,,,15,255,0.08485857397317886,0.22852540016174316,0.1608802229166031,0.07602164149284363,0.0,0.0,0.0
0.059160273522138596,0.17799916863441467,0.059160273522138596,16,271,,,,,,,
,,,16,271,0.06320171058177948,0.1849498301744461,0.1396205574274063,0.07641884684562683,0.0,0.0,0.0
0.0445258691906929,0.13420411944389343,0.0445258691906929,17,287,,,,,,,
,,,17,287,0.04763007164001465,0.14846669137477875,0.12385787814855576,0.07622779905796051,0.0,0.0,0.0
0.029491597786545753,0.08913540840148926,0.029491597786545753,18,303,,,,,,,
,,,18,303,0.03383399918675423,0.10575636476278305,0.11009329557418823,0.07625929266214371,0.0,0.0,0.0
0.013381348922848701,0.04053620249032974,0.013381348922848701,19,319,,,,,,,
,,,19,319,0.019879911094903946,0.06214151903986931,0.09620420634746552,0.07632429897785187,0.0,0.0,0.0
0.0032111473847180605,0.006756484508514404,0.0032111473847180605,20,335,,,,,,,
,,,20,335,0.005863979924470186,0.01713322289288044,0.0823107436299324,0.0764467641711235,0.0,0.0,0.0
0.002103493083268404,0.005119089037179947,0.002103493083268404,21,351,,,,,,,
,,,21,351,0.002384606748819351,0.005423651076853275,0.07871727645397186,0.07633267343044281,0.0,0.0,0.0
0.0007627549930475652,0.0010166707215830684,0.0007627549930475652,22,367,,,,,,,
,,,22,367,0.0015590469120070338,0.0026595592498779297,0.07757176458835602,0.07601271569728851,0.0,0.0,0.0
0.0009901499142870307,0.001407493487931788,0.0009901499142870307,23,383,,,,,,,
,,,23,383,0.001013019005768001,0.0013897799653932452,0.07676979154348373,0.07575676590204239,0.0,0.0,0.0
0.001062493771314621,0.0014849522849544883,0.001062493771314621,24,399,,,,,,,
,,,24,399,0.0008195913396775723,0.0011309676337987185,0.07630670815706253,0.07548712193965912,0.0,0.0,0.0
0.0010463816579431295,0.0014057643711566925,0.0010463816579431295,25,415,,,,,,,
,,,25,415,0.0011021605459973216,0.0014829977881163359,0.0763275995850563,0.07522543519735336,0.0,0.0,0.0
0.0005677036824636161,0.0007467760005965829,0.0005677036824636161,26,431,,,,,,,
,,,26,431,0.0009996977169066668,0.0013668935280293226,0.0759679451584816,0.07496824115514755,0.0,0.0,0.0
0.0007214682991616428,0.0010599438101053238,0.0007214682991616428,27,447,,,,,,,
,,,27,447,0.0009399368427693844,0.0012238507624715567,0.07565964758396149,0.07471971958875656,0.0,0.0,0.0
0.0012218125630170107,0.0018731473246589303,0.0012218125630170107,28,463,,,,,,,
,,,28,463,0.0007509234710596502,0.0010316406842321157,0.07522481679916382,0.07447390258312225,0.0,0.0,0.0
0.0014593226369470358,0.0019771249499171972,0.0014593226369470358,29,479,,,,,,,
,,,29,479,0.0010773675749078393,0.0014814736787229776,0.07530798017978668,0.0742306113243103,0.0,0.0,0.0
0.0011851663002744317,0.0015321292448788881,0.0011851663002744317,30,495,,,,,,,
,,,30,495,0.0009983665077015758,0.0012932803947478533,0.07498623430728912,0.07398786395788193,0.0,0.0,0.0
0.0008055336656980217,0.0011262539774179459,0.0008055336656980217,31,511,,,,,,,
,,,31,511,0.000894753378815949,0.0012108234222978354,0.07464573532342911,0.07375098764896393,0.0,0.0,0.0
0.001086037838831544,0.0014618260320276022,0.001086037838831544,32,527,,,,,,,
,,,32,527,0.0009159183828160167,0.0011897359509021044,0.0744309350848198,0.07351502031087875,0.0,0.0,0.0
0.0005297783063724637,0.0007287590997293591,0.0005297783063724637,33,543,,,,,,,
,,,33,543,0.0008034490165300667,0.0010814928682520986,0.07408472895622253,0.07328128069639206,0.0,0.0,0.0
0.0012119269231334329,0.0018189552938565612,0.0012119269231334329,34,559,,,,,,,
,,,34,559,0.0010324037866666913,0.0013760618166998029,0.0740814283490181,0.07304903119802475,0.0,0.0,0.0
0.0008977674879133701,0.0014655591221526265,0.0008977674879133701,35,575,,,,,,,
,,,35,575,0.0010332886595278978,0.0013589749578386545,0.07386159896850586,0.07282831519842148,0.0,0.0,0.0
0.0013334555551409721,0.0015548097435384989,0.0013334555551409721,36,591,,,,,,,
,,,36,591,0.0010628034360706806,0.001386280870065093,0.07366757094860077,0.07260477542877197,0.0,0.0,0.0
0.0021643678192049265,0.002654877956956625,0.0021643678192049265,37,607,,,,,,,
,,,37,607,0.0018152317497879267,0.0022981923539191484,0.07420201599597931,0.07238677889108658,0.0,0.0,0.0
0.0019543059170246124,0.0027733193710446358,0.0019543059170246124,38,623,,,,,,,
,,,38,623,0.00149070774205029,0.0020060590468347073,0.07366762310266495,0.07217691838741302,0.0,0.0,0.0
0.0011529703624546528,0.0014982387656345963,0.0011529703624546528,39,639,,,,,,,
,,,39,639,0.001402482157573104,0.0018902154406532645,0.0733683854341507,0.07196591049432755,0.0,0.0,0.0
0.0015930343652144074,0.002343847882002592,0.0015930343652144074,40,655,,,,,,,
,,,40,655,0.001260182005353272,0.0016374444821849465,0.07302641123533249,0.07176623493432999,0.0,0.0,0.0
0.0013593356125056744,0.0016858873423188925,0.0013593356125056744,41,671,,,,,,,
,,,41,671,0.0008590974030084908,0.0011765467934310436,0.07241934537887573,0.07156024128198624,0.0,0.0,0.0
0.0013027375098317862,0.001608919003047049,0.0013027375098317862,42,687,,,,,,,
,,,42,687,0.0012960792519152164,0.001608624472282827,0.07266078144311905,0.07136470824480057,0.0,0.0,0.0
0.0008873438346199691,0.001273828325793147,0.0008873438346199691,43,703,,,,,,,
,,,43,703,0.0015644468367099762,0.001953930128365755,0.07272937148809433,0.07116492837667465,0.0,0.0,0.0
0.0010622566333040595,0.0015595374861732125,0.0010622566333040595,44,719,,,,,,,
,,,44,719,0.000905466906260699,0.0011986400932073593,0.07187502831220627,0.07096955925226212,0.0,0.0,0.0
0.0006887743365950882,0.0009373685461468995,0.0006887743365950882,45,735,,,,,,,
