,train_f1tof4_w_ae1_latent_mae,train_f1tof4_w_ae1_latent_rmse,total_train_loss,l1_weight_loss,l2_weight_loss,l1_bias_loss,l2_bias_loss
23,0.018853574816603214,0.025810970342718065,0.020005922357086092,0.0,0.0011523477733135223,0.0,0.0
24,0.014984362991526723,0.020108712546061724,0.016133511962834746,0.0,0.0011491489713080227,0.0,0.0
25,0.01850225095404312,0.02411989774554968,0.019651050330139697,0.0,0.0011487994343042374,0.0,0.0
26,0.01839202013798058,0.02437235595425591,0.01953885651892051,0.0,0.0011468362936284393,0.0,0.0
27,0.014105411304626614,0.01850273070158437,0.015245071263052523,0.0,0.0011396597983548418,0.0,0.0
28,0.011006371554685757,0.014792247209697962,0.012149382091592997,0.0,0.0011430106023908593,0.0,0.0
29,0.010075803293148056,0.01404980948427692,0.011217954219318926,0.0,0.0011421509625506587,0.0,0.0
30,0.010868526878766716,0.013991544488817453,0.012010468344669789,0.0,0.0011419412912800908,0.0,0.0
31,0.011695467634126544,0.01588771858951077,0.012837749673053622,0.0,0.001142282060754951,0.0,0.0
32,0.009568365872837603,0.012917689746245742,0.010708818037528545,0.0,0.0011404522010707296,0.0,0.0
33,0.010674135381123051,0.015190966776572168,0.011811021598987281,0.0,0.001136886166932527,0.0,0.0
34,0.012371771619655192,0.016321658564265817,0.013509994081687182,0.0,0.001138222469307948,0.0,0.0
35,0.01377727824728936,0.0175727469031699,0.014911396079696715,0.0,0.001134117876063101,0.0,0.0
36,0.01203299086773768,0.016556435904931277,0.01316401018993929,0.0,0.001131019183958415,0.0,0.0
37,0.013959951640572399,0.019008353527169675,0.01508866879157722,0.0,0.0011287172601441853,0.0,0.0
38,0.010965301946271211,0.013992584979860112,0.012091079435776919,0.0,0.0011257775258854963,0.0,0.0
39,0.010775577102322131,0.01451369168353267,0.011900963203515857,0.0,0.0011253861885052174,0.0,0.0
40,0.014070736593566835,0.019105398387182504,0.015198037261143327,0.0,0.0011273006530245766,0.0,0.0
41,0.012015092186629772,0.015580911072902381,0.013137190719135106,0.0,0.0011220986198168248,0.0,0.0
42,0.013388799910899252,0.01733090716879815,0.0145097702043131,0.0,0.001120970307965763,0.0,0.0
43,0.011104332515969872,0.01492677431087941,0.0122238231706433,0.0,0.0011194906473974697,0.0,0.0
44,0.009629294654587284,0.01269608794245869,0.010748875007266179,0.0,0.0011195804618182592,0.0,0.0
45,0.01141996739897877,0.014646005525719374,0.012537367001641542,0.0,0.001117399675422348,0.0,0.0
46,0.011021036596503109,0.01481983345001936,0.012136538687627763,0.0,0.0011155021929880604,0.0,0.0
47,0.013128233258612454,0.017243272566702217,0.014244720223359764,0.0,0.0011164867173647508,0.0,0.0
48,0.012299896858166903,0.016273926361463964,0.013415357389021665,0.0,0.0011154605163028464,0.0,0.0
49,0.013096514157950878,0.01785890676546842,0.014209294051397592,0.0,0.001112779849790968,0.0,0.0
50,0.012347438489086926,0.01600527873961255,0.013459269655868411,0.0,0.0011118309266748838,0.0,0.0
51,0.014334722014609724,0.0183143803733401,0.015442777599673718,0.0,0.0011080555195803754,0.0,0.0
52,0.014450228540226817,0.018565370584838092,0.015558515733573586,0.0,0.0011082872952101752,0.0,0.0
53,0.01379586401162669,0.01810592779656872,0.01490447809919715,0.0,0.0011086141603300348,0.0,0.0
54,0.014784395520109683,0.019208296842407435,0.015888999681919813,0.0,0.001104604103602469,0.0,0.0
55,0.012799601012375206,0.016488974215462804,0.013907567888963968,0.0,0.0011079669347964227,0.0,0.0
56,0.010286148579325527,0.013396277849096805,0.011390124971512705,0.0,0.0011039764431188814,0.0,0.0
57,0.00995367331779562,0.01395069679711014,0.011055182316340506,0.0,0.0011015089039574377,0.0,0.0
58,0.012199336313642561,0.01622112066252157,0.013296919758431613,0.0,0.0010975834957207553,0.0,0.0
59,0.011547700734809041,0.014838634757325053,0.012646162649616599,0.0,0.0010984618711518124,0.0,0.0
60,0.012966144538950175,0.016840887314174324,0.014060536632314324,0.0,0.0010943919915007427,0.0,0.0
61,0.013323593593668193,0.01773566717747599,0.014418643724638969,0.0,0.0010950501236948185,0.0,0.0
62,0.013545533525757492,0.017415876616723835,0.014639161934610456,0.0,0.0010936283142655157,0.0,0.0
63,0.012824221921619028,0.016618404304608703,0.013917143689468503,0.0,0.0010929217387456447,0.0,0.0
64,0.009930954285664484,0.013247216760646552,0.011024605482816696,0.0,0.001093651146220509,0.0,0.0
65,0.011180412519024685,0.01541515946155414,0.012274773849640042,0.0,0.001094361359719187,0.0,0.0
66,0.012206325773149729,0.01703404454747215,0.013299731828738004,0.0,0.00109340604103636,0.0,0.0
67,0.011618294578511268,0.015664128761272877,0.012710172217339277,0.0,0.001091877587896306,0.0,0.0
68,0.010197752650128677,0.013702473312150687,0.011287572851870209,0.0,0.0010898203108808957,0.0,0.0
69,0.010802083852468058,0.014585751632694155,0.011889425106346607,0.0,0.0010873412029468454,0.0,0.0
70,0.010161565995076671,0.013556788733694702,0.011249213479459286,0.0,0.001087647455278784,0.0,0.0
71,0.011945152975386009,0.01528218958992511,0.013031375972786918,0.0,0.0010862230628845282,0.0,0.0
72,0.012038656015647575,0.015474536397960037,0.01312422496266663,0.0,0.001085568954295013,0.0,0.0
73,0.010473202535649762,0.013973266235552728,0.011556006269529462,0.0,0.001082803835743107,0.0,0.0
74,0.0093550268211402,0.012774420029018074,0.010438500379677862,0.0,0.00108347359491745,0.0,0.0
75,0.009695285087218508,0.012967251532245427,0.01077925245044753,0.0,0.0010839672540896572,0.0,0.0
76,0.011014046031050384,0.014857266360195354,0.012093538069166243,0.0,0.001079492074495647,0.0,0.0
77,0.011793990794103593,0.016272832872346044,0.012873925792519003,0.0,0.0010799350930028595,0.0,0.0
78,0.012170102214440703,0.017118741001468152,0.013249999436084181,0.0,0.0010798970688483678,0.0,0.0
79,0.010076266276882961,0.013807725219521672,0.011155706772115082,0.0,0.0010794405097840354,0.0,0.0
80,0.011301006539724767,0.014704157074447721,0.012379398453049362,0.0,0.0010783920952235349,0.0,0.0
81,0.011937559233047068,0.015363615762908012,0.013014558760914952,0.0,0.0010769995860755444,0.0,0.0
82,0.01129380741622299,0.015711589308921248,0.012370740063488483,0.0,0.0010769327491289005,0.0,0.0
83,0.012059206666890532,0.015324123902246356,0.013132969383150339,0.0,0.0010737627744674683,0.0,0.0
84,0.009700314520159736,0.012943689886014909,0.010774777154438198,0.0,0.0010744627579697408,0.0,0.0
85,0.011949949257541448,0.016063093848060817,0.013023796724155545,0.0,0.0010738474520621821,0.0,0.0
86,0.011955541791394353,0.015787168056704104,0.013028788729570806,0.0,0.0010732470182119869,0.0,0.0
87,0.012001853727269918,0.015914219024125487,0.013074713351670653,0.0,0.0010728595952969044,0.0,0.0
88,0.012358834879705682,0.015914855466689914,0.013428021513391286,0.0,0.0010691867137211375,0.0,0.0
89,0.010445340420119464,0.013617968768812716,0.011513511184602976,0.0,0.0010681708226911724,0.0,0.0
90,0.013066694198641926,0.016835929069202393,0.014135675097350031,0.0,0.0010689809641917236,0.0,0.0
91,0.008481087657855824,0.011963473574724048,0.00955020176479593,0.0,0.0010691140560084023,0.0,0.0
92,0.009468900127103552,0.01211361977038905,0.010536895599216223,0.0,0.0010679954211809672,0.0,0.0
93,0.011672986205667257,0.016220468853134662,0.012740850856062025,0.0,0.0010678646576707251,0.0,0.0
94,0.012926527881063521,0.016514590533915907,0.01399300858611241,0.0,0.0010664806686691009,0.0,0.0
95,0.013088658335618675,0.018486525223124772,0.014149510709103197,0.0,0.00106085256265942,0.0,0.0
96,0.011881632555741817,0.016604241100139916,0.012941826425958425,0.0,0.0010601938192849047,0.0,0.0
97,0.012012509338092059,0.015685634105466306,0.01307403709506616,0.0,0.0010615277351462282,0.0,0.0
98,0.010589488345431164,0.013702826749067754,0.011652780522126704,0.0,0.0010632920966600068,0.0,0.0
99,0.01191454502986744,0.015692365588620305,0.012977135251276195,0.0,0.001062590308720246,0.0,0.0
100,0.011441586015280336,0.015666007879190147,0.012501489778514951,0.0,0.0010599036904750392,0.0,0.0
101,0.01059551810612902,0.014900127483997494,0.011657022696454078,0.0,0.0010615046048769727,0.0,0.0
102,0.008996648684842512,0.01234740819199942,0.010056285100290552,0.0,0.0010596362481010146,0.0,0.0
103,0.010034193517640233,0.01314363774145022,0.011093766224803403,0.0,0.0010595727871987037,0.0,0.0
104,0.011083167570177466,0.014689264324260876,0.012139243161072955,0.0,0.0010560757145867683,0.0,0.0
105,0.01180884544737637,0.016808991029392928,0.012863413605373353,0.0,0.0010545683035161346,0.0,0.0
106,0.010941688058665022,0.014830619329586625,0.01199867861578241,0.0,0.00105699070263654,0.0,0.0
107,0.009797276958124712,0.01352227630559355,0.010849937709281221,0.0,0.0010526606711209752,0.0,0.0
108,0.010548320657107979,0.014171847549732774,0.011601901496760547,0.0,0.0010535809706198052,0.0,0.0
109,0.013015545788221061,0.01727844460401684,0.014068378193769604,0.0,0.0010528325074119493,0.0,0.0
110,0.012428486603312194,0.01634970703162253,0.013480313820764422,0.0,0.001051827239280101,0.0,0.0
111,0.010593275947030634,0.013747432385571301,0.011645517166471109,0.0,0.001052241314027924,0.0,0.0
112,0.010002111259382218,0.013823236629832536,0.011051194043830037,0.0,0.0010490827044122852,0.0,0.0
113,0.009896210161969066,0.013718487054575235,0.010947236965876073,0.0,0.0010510267020436004,0.0,0.0
114,0.009081500495085493,0.012610704521648586,0.010131731978617609,0.0,0.0010502315053599887,0.0,0.0
115,0.011789445794420317,0.016429700539447367,0.012840555515140295,0.0,0.001051109669788275,0.0,0.0
116,0.013321717153303325,0.016922402777709067,0.01437051611719653,0.0,0.001048798942065332,0.0,0.0
117,0.009942670440068468,0.013308739173226058,0.010990025708451867,0.0,0.0010473552829353139,0.0,0.0
118,0.010035243991296738,0.013242556742625311,0.011081294098403305,0.0,0.0010460501071065664,0.0,0.0
119,0.011551215720828623,0.015772380109410733,0.01259718049550429,0.0,0.0010459647673997097,0.0,0.0
120,0.012642585905268788,0.01633999589830637,0.013687897939234972,0.0,0.0010453120921738446,0.0,0.0
121,0.012088336108718067,0.015447608311660588,0.013132535095792264,0.0,0.0010441989579703659,0.0,0.0
122,0.010067635215818882,0.013321270933374763,0.011109395767562091,0.0,0.0010417606463306583,0.0,0.0
123,0.009485603746725246,0.012768114684149623,0.010527159145567566,0.0,0.0010415554061182775,0.0,0.0
124,0.010002674360293895,0.013443644624203444,0.011043218954000622,0.0,0.001040544593706727,0.0,0.0
125,0.01301697560120374,0.016944843693636358,0.014057368622161448,0.0,0.0010403930355096236,0.0,0.0
126,0.012224001518916339,0.015872785646934062,0.013265223940834403,0.0,0.0010412223418825306,0.0,0.0
127,0.012687733164057136,0.01694543636403978,0.013730026897974312,0.0,0.0010422938503324986,0.0,0.0
128,0.010975572455208749,0.014472688897512853,0.012019863759633154,0.0,0.001044291326252278,0.0,0.0
129,0.011675795598421246,0.015924865496344864,0.01271736272610724,0.0,0.0010415670767542906,0.0,0.0
130,0.008839576825266704,0.012318241060711443,0.009881059231702238,0.0,0.0010414823700557463,0.0,0.0
131,0.011553811229532585,0.014863784308545291,0.012593380408361554,0.0,0.0010395693389000371,0.0,0.0
132,0.010879845503950492,0.014214196125976741,0.011917957162950188,0.0,0.0010381116226199083,0.0,0.0
133,0.011393390945158899,0.015168938145507127,0.012429535330738872,0.0,0.001036144392855931,0.0,0.0
134,0.012534392881207168,0.016400986816734076,0.013568204420153052,0.0,0.0010338115389458835,0.0,0.0
135,0.010351016419008374,0.013879646896384656,0.011388497659936547,0.0,0.0010374813282396644,0.0,0.0
136,0.010565775242866948,0.013965380669105798,0.011603672930505127,0.0,0.0010378976294305176,0.0,0.0
137,0.009432900522369891,0.012428574147634208,0.010470041364897043,0.0,0.0010371409298386425,0.0,0.0
138,0.00950545450905338,0.012453180504962802,0.010539820417761803,0.0,0.0010343659887439571,0.0,0.0
139,0.009753538790391758,0.013179827423300594,0.01078629755647853,0.0,0.001032758766086772,0.0,0.0
140,0.009671314241131768,0.012600626301718876,0.010704379674280062,0.0,0.0010330654768040404,0.0,0.0
141,0.009136691078310832,0.011871080030687153,0.01017157081514597,0.0,0.0010348797295591794,0.0,0.0
142,0.009669316175859421,0.013404649682343006,0.010700869490392506,0.0,0.0010315532053937204,0.0,0.0
143,0.009271213406464085,0.012644704023841769,0.010303759132511914,0.0,0.0010325458206352778,0.0,0.0
144,0.011005854932591319,0.01415862824069336,0.012034959916491061,0.0,0.0010291049911757,0.0,0.0
145,0.011432945204433054,0.01505088055273518,0.012464641185943037,0.0,0.0010316959014744498,0.0,0.0
146,0.012850790983065963,0.01750878634629771,0.013879625825211406,0.0,0.0010288348566973582,0.0,0.0
147,0.012041214504279196,0.015525539754889905,0.013074309099465609,0.0,0.0010330945151508786,0.0,0.0
148,0.01114714180584997,0.014286006800830364,0.012176677759271115,0.0,0.0010295358079019934,0.0,0.0
149,0.01125797291751951,0.0149114792002365,0.012286541925277561,0.0,0.0010285690586897545,0.0,0.0
150,0.01095904826070182,0.014434511831495911,0.011990202066954225,0.0,0.0010311538135283627,0.0,0.0
151,0.010075868631247431,0.013526816619560122,0.011104934586910531,0.0,0.0010290659702150151,0.0,0.0
152,0.010284510848578066,0.013472469407133758,0.011311625712551177,0.0,0.0010271147621097043,0.0,0.0
153,0.010585242358502,0.01415318384533748,0.011612753034569323,0.0,0.001027510646963492,0.0,0.0
154,0.01100307668093592,0.014879363006912172,0.01203164306934923,0.0,0.0010285664320690557,0.0,0.0
155,0.008293064805911854,0.010970000876113772,0.009321706020273268,0.0,0.0010286411779816262,0.0,0.0
156,0.008796964277280495,0.012292594241444021,0.009826809749938548,0.0,0.0010298454581061378,0.0,0.0
157,0.009307210159022361,0.01297322564641945,0.010335828817915171,0.0,0.0010286186370649375,0.0,0.0
158,0.0085022876446601,0.011478129541501403,0.00952989308279939,0.0,0.0010276053435518406,0.0,0.0
159,0.009226797468727455,0.011791298165917397,0.010254820983391255,0.0,0.0010280235801474191,0.0,0.0
160,0.011774292768677697,0.015641797275748104,0.012799314688891172,0.0,0.0010250219129375182,0.0,0.0
161,0.01093401713296771,0.01402043434791267,0.011958658637013286,0.0,0.0010246414312859997,0.0,0.0
162,0.01075748392031528,0.014423614018596709,0.01178135271766223,0.0,0.0010238689937978052,0.0,0.0
163,0.011116485169623047,0.01511643739650026,0.012138624675571918,0.0,0.0010221392949461006,0.0,0.0
164,0.01003779549500905,0.01356136507820338,0.011061819735914469,0.0,0.0010240242700092494,0.0,0.0
165,0.00976758255274035,0.012937308521941304,0.010789178137201816,0.0,0.0010215955626335926,0.0,0.0
166,0.012218996474985033,0.015948484011460096,0.013238611572887748,0.0,0.001019615250697825,0.0,0.0
167,0.01347512291977182,0.017836466315202415,0.01449213654268533,0.0,0.0010170137029490434,0.0,0.0
168,0.009656383597757667,0.013054083159659058,0.010671421710867435,0.0,0.0010150379384867847,0.0,0.0
169,0.009553370589856058,0.012381870415993035,0.010570126352831721,0.0,0.0010167556902160868,0.0,0.0
170,0.008615932369139045,0.011917783413082361,0.00963449731352739,0.0,0.0010185649080085568,0.0,0.0
171,0.009047120140166953,0.012491874309489504,0.010064849280752242,0.0,0.0010177289950661361,0.0,0.0
172,0.010305190226063132,0.013991252344567329,0.011322751350235194,0.0,0.001017561116896104,0.0,0.0
173,0.011495676299091429,0.015126637183129787,0.012511896144133061,0.0,0.0010162198814214207,0.0,0.0
174,0.010203123616520315,0.013610520458314568,0.011220622807741165,0.0,0.001017499205772765,0.0,0.0
175,0.010728250083047897,0.014040347246918827,0.011745587165933102,0.0,0.0010173371047130786,0.0,0.0
176,0.011205107235582545,0.01567993243224919,0.012221424141898751,0.0,0.001016316920868121,0.0,0.0
177,0.010798148665344343,0.013992145715747029,0.011814049008535221,0.0,0.0010159001612919383,0.0,0.0
178,0.008782944758422673,0.011849537608213723,0.009797883714782074,0.0,0.0010149389345315285,0.0,0.0
179,0.012695523910224438,0.016831032058689743,0.013710210740100592,0.0,0.001014686917187646,0.0,0.0
180,0.011410313076339662,0.014807590458076447,0.012424720916897058,0.0,0.0010144076950382441,0.0,0.0
181,0.013112989952787757,0.01811954443110153,0.014128513575997204,0.0,0.0010155235504498705,0.0,0.0
182,0.012714846525341272,0.017642333987168968,0.013726604753173888,0.0,0.0010117582860402763,0.0,0.0
183,0.011779118096455932,0.01618110528215766,0.012794366863090545,0.0,0.0010152488976018503,0.0,0.0
184,0.009660648502176628,0.012574168853461742,0.010671473195543513,0.0,0.0010108246933668852,0.0,0.0
185,0.011433602252509445,0.014932790421880782,0.012445465195924044,0.0,0.0010118628779309802,0.0,0.0
186,0.009663411939982325,0.013130679144524038,0.010676386416889727,0.0,0.0010129744332516566,0.0,0.0
187,0.009463838010560721,0.012707882007816806,0.010474839538801461,0.0,0.0010110016446560621,0.0,0.0
188,0.009013333590701222,0.012556721456348896,0.010025617346400395,0.0,0.0010122838284587488,0.0,0.0
189,0.010289265977917239,0.013679794385097921,0.011300824407953769,0.0,0.0010115584009326994,0.0,0.0
190,0.009296460659243166,0.012569337268359959,0.010305712115950882,0.0,0.0010092514785355888,0.0,0.0
191,0.008597904787166044,0.011602090467931703,0.009605603147065267,0.0,0.0010076983890030533,0.0,0.0
192,0.00886701318086125,0.011475151288323104,0.009877635777229443,0.0,0.0010106225745403208,0.0,0.0
193,0.00965921359602362,0.012636251689400524,0.01066733623156324,0.0,0.0010081227810587734,0.0,0.0
194,0.012041694950312376,0.016369709162972867,0.013047281128820032,0.0,0.001005586214887444,0.0,0.0
195,0.009557133220368996,0.013178678753320128,0.01056257399613969,0.0,0.0010054408048745245,0.0,0.0
196,0.010558159789070487,0.013747363293077797,0.011565704364329576,0.0,0.0010075445534312166,0.0,0.0
197,0.010356380371376872,0.014064543298445642,0.0113636254100129,0.0,0.0010072450968436897,0.0,0.0
198,0.010870556259760633,0.014871194958686829,0.011877905868459493,0.0,0.0010073496086988598,0.0,0.0
199,0.010013338294811547,0.01304944176808931,0.01101892435690388,0.0,0.0010055860766442493,0.0,0.0
200,0.009852953982772306,0.013289819442434236,0.01085672277258709,0.0,0.0010037687970907427,0.0,0.0
201,0.010977982892654836,0.01501293055480346,0.011983233969658613,0.0,0.0010052510115201585,0.0,0.0
202,0.00959030503872782,0.012210795830469579,0.010595596395432949,0.0,0.0010052913567051291,0.0,0.0
203,0.010238639573799446,0.013558307895436883,0.011243486660532653,0.0,0.001004847013973631,0.0,0.0
204,0.009970962419174612,0.013094476220430806,0.010976956167723984,0.0,0.0010059937412734143,0.0,0.0
205,0.010493454959942028,0.013600122765637934,0.011498772859340534,0.0,0.001005317892122548,0.0,0.0
206,0.011730965663446113,0.015219576511299238,0.01273628231137991,0.0,0.0010053166261059232,0.0,0.0
207,0.009357370785437524,0.012724036729196087,0.010363118024542928,0.0,0.0010057472318294458,0.0,0.0
208,0.009133751562330872,0.012257736962055787,0.010138324520085007,0.0,0.00100457294320222,0.0,0.0
209,0.009970997780328616,0.013066379993688315,0.010971959913149476,0.0,0.001000962125544902,0.0,0.0
210,0.01246837864164263,0.016128533927258104,0.013468736957293004,0.0,0.0010003583447542042,0.0,0.0
211,0.009629131818655878,0.013467969663906842,0.010631141252815723,0.0,0.001002009492367506,0.0,0.0
212,0.010896721651079133,0.014289145532529801,0.011896868410985917,0.0,0.0010001468835980631,0.0,0.0
213,0.010983755433699116,0.015316046483349055,0.011983481701463461,0.0,0.0009997263477998786,0.0,0.0
214,0.010131184943020344,0.013656613125931472,0.011131103965453804,0.0,0.000999919095193036,0.0,0.0
215,0.010385007772129029,0.014060956222238019,0.011383448058040813,0.0,0.0009984403368434869,0.0,0.0
216,0.009420357586350292,0.012616613967111334,0.010420364240417257,0.0,0.0010000067049986683,0.0,0.0
217,0.012077311403118074,0.015880041697528213,0.013074957474600524,0.0,0.0009976460787584074,0.0,0.0
218,0.010505659301998094,0.013412447995506227,0.011505939008202404,0.0,0.001000279669824522,0.0,0.0
219,0.01246270356932655,0.016293435590341687,0.013462396862450987,0.0,0.000999693278572522,0.0,0.0
220,0.009455278777750209,0.01268255925970152,0.010452722024638206,0.0,0.000997443225060124,0.0,0.0
221,0.009661676187533885,0.012825976009480655,0.010658201994374394,0.0,0.0009965257413568906,0.0,0.0
222,0.011791334807639942,0.015177900728303939,0.012790217704605311,0.0,0.000998882889689412,0.0,0.0
223,0.011862984450999647,0.01597431761911139,0.01286098366836086,0.0,0.0009979993556044064,0.0,0.0
224,0.01600194425554946,0.02119112852960825,0.016996074467897415,0.0,0.0009941301541402936,0.0,0.0
225,0.01150719221914187,0.015376592404209077,0.012502592871896923,0.0,0.0009954008055501617,0.0,0.0
226,0.01030703354626894,0.013307537243235856,0.011301190999802202,0.0,0.00099415748991305,0.0,0.0
227,0.009513108729152009,0.013277251098770648,0.010504993726499379,0.0,0.0009918850628309883,0.0,0.0
228,0.00802451407071203,0.011082348006311804,0.009018990385811776,0.0,0.0009944763878593221,0.0,0.0
229,0.00965699992957525,0.013196546002291143,0.010650740994606167,0.0,0.0009937411086866632,0.0,0.0
230,0.010532598535064608,0.013664614787558094,0.011525878915563226,0.0,0.0009932803950505331,0.0,0.0
231,0.009819636878091842,0.013095817645080388,0.010812480293679982,0.0,0.0009928433573804796,0.0,0.0
232,0.01007036177907139,0.013460148533340544,0.011064957885537297,0.0,0.0009945960046024993,0.0,0.0
233,0.010439851699629799,0.013391325075645,0.011428513389546424,0.0,0.0009886616680887528,0.0,0.0
234,0.011187154916115105,0.014988562266808003,0.01217567769344896,0.0,0.000988522675470449,0.0,0.0
235,0.011583898682147264,0.015562790853437036,0.012573688407428563,0.0,0.0009897896816255525,0.0,0.0
236,0.010421852173749357,0.013551772513892502,0.01141091133467853,0.0,0.0009890592555166222,0.0,0.0
237,0.01021257386310026,0.014053709281142801,0.011201302986592054,0.0,0.0009887290871120058,0.0,0.0
238,0.011317071650410071,0.014629144628997892,0.012307141907513142,0.0,0.000990070249827113,0.0,0.0
239,0.009947688173269853,0.012844511598814279,0.010934643651125953,0.0,0.0009869555433397181,0.0,0.0
240,0.0092384098097682,0.012280789145734161,0.010226004058495164,0.0,0.0009875941468635574,0.0,0.0
241,0.009346415696199983,0.012736851582303643,0.010335705184843391,0.0,0.0009892895177472383,0.0,0.0
242,0.009155783744063228,0.012264096469152719,0.010146209504455328,0.0,0.0009904258404276334,0.0,0.0
243,0.009107599762501195,0.012956094462424517,0.010096410347614437,0.0,0.0009888105123536661,0.0,0.0
244,0.013330669258721173,0.018915150896646082,0.014323346607852727,0.0,0.0009926773345796391,0.0,0.0
245,0.013207072566729039,0.01773925742600113,0.014196682430338115,0.0,0.0009896099800243974,0.0,0.0
246,0.010201361496001482,0.013691792613826692,0.011189175071194768,0.0,0.0009878135606413707,0.0,0.0
247,0.010149989451747388,0.01353654870763421,0.011139052803628147,0.0,0.0009890633809845895,0.0,0.0
248,0.009332754358183593,0.012426172208506614,0.010320779168978333,0.0,0.000988024883554317,0.0,0.0
249,0.00840008122031577,0.011087548249633983,0.009388949372805655,0.0,0.0009888682106975466,0.0,0.0
250,0.010284200601745397,0.013515773665858433,0.011271021736320108,0.0,0.0009868210545391776,0.0,0.0
251,0.011202277761185542,0.015496847219765186,0.012190538516733795,0.0,0.0009882607992039993,0.0,0.0
252,0.011496077582705766,0.015469565289095044,0.012483461119700223,0.0,0.0009873835006146692,0.0,0.0
253,0.010900644643697888,0.01506315969163552,0.011887340049725026,0.0,0.0009866954205790535,0.0,0.0
254,0.013458878267556429,0.017597949656192213,0.014444177330005914,0.0,0.0009852992225205526,0.0,0.0
255,0.010330958641134202,0.014045686344616115,0.011314441391732544,0.0,0.0009834827433223836,0.0,0.0
256,0.009631560067646205,0.012516214337665588,0.010616771935019642,0.0,0.0009852118018898182,0.0,0.0
257,0.009640085831051692,0.012859723239671439,0.010625951283145696,0.0,0.000985865422990173,0.0,0.0
258,0.011372012202627957,0.014573209045920521,0.012355301645584404,0.0,0.000983289530267939,0.0,0.0
259,0.010889637051150203,0.014271775260567665,0.01187558111269027,0.0,0.00098594408336794,0.0,0.0
260,0.010802690230775625,0.01411098858807236,0.011788613686803728,0.0,0.0009859235215117224,0.0,0.0
261,0.009832431911490858,0.013007135188672692,0.010817338072229177,0.0,0.00098490621894598,0.0,0.0
262,0.013118956470862031,0.016929436184000224,0.014104086672887206,0.0,0.0009851301219896413,0.0,0.0
263,0.01298596293781884,0.0188239230774343,0.013969251536764205,0.0,0.0009832884461502545,0.0,0.0
264,0.012100627354811877,0.016082514834124595,0.013082796416711062,0.0,0.0009821690691751428,0.0,0.0
265,0.010109914728673175,0.013457963388646021,0.011091977852629498,0.0,0.0009820630948524922,0.0,0.0
266,0.01158496894640848,0.015241747081745416,0.012563242169562727,0.0,0.0009782732522580773,0.0,0.0
267,0.010761887329863384,0.014320736576337367,0.011740871297661215,0.0,0.000978983982349746,0.0,0.0
268,0.010944278037641197,0.014199108874890953,0.011925467930268496,0.0,0.000981189907179214,0.0,0.0
269,0.011160216323332861,0.014831407752353698,0.012141078768763691,0.0,0.0009808624527067877,0.0,0.0
270,0.010444323561387137,0.013904052728321403,0.011425325996242464,0.0,0.000981002398475539,0.0,0.0
271,0.011729323043255135,0.01555635326076299,0.01271213433938101,0.0,0.0009828112815739587,0.0,0.0
