,train_x1tox8_mae,train_x1tox8_rmse,total_train_loss,l1_weight_loss,l2_weight_loss,l1_bias_loss,l2_bias_loss
0,1.0922304280102253,1.399656269699335,1.1528171263635159,0.06058669462800026,0.0,0.0,0.0
1,1.0003865770995617,1.3045761473476887,1.0600132420659065,0.05962666403502226,0.0,0.0,0.0
2,0.9142194427549839,1.2011383660137653,0.9729266576468945,0.058707219548523426,0.0,0.0,0.0
3,0.8412140980362892,1.1367300041019917,0.8990236334502697,0.05780953587964177,0.0,0.0,0.0
4,0.7749285064637661,1.0696256570518017,0.8318703919649124,0.05694188084453344,0.0,0.0,0.0
5,0.7317457906901836,1.0146050527691841,0.7879906632006168,0.05624486948363483,0.0,0.0,0.0
6,0.6952355802059174,0.9714536480605602,0.7510100193321705,0.05577443749643862,0.0,0.0,0.0
7,0.6633606553077698,0.9383197762072086,0.7187684699892998,0.05540781933814287,0.0,0.0,0.0
8,0.6330618988722563,0.9049011953175068,0.688268193975091,0.055206293473020196,0.0,0.0,0.0
9,0.6036962866783142,0.8740706108510494,0.6587540488690138,0.05505776032805443,0.0,0.0,0.0
10,0.5786153227090836,0.848323006182909,0.6334211397916079,0.05480582034215331,0.0,0.0,0.0
11,0.5571332760155201,0.8234948143362999,0.6116385217756033,0.05450524319894612,0.0,0.0,0.0
12,0.5346568934619427,0.7915975004434586,0.5888549033552408,0.054198001977056265,0.0,0.0,0.0
13,0.5110241565853357,0.759131595492363,0.5649139620363712,0.05388980684801936,0.0,0.0,0.0
14,0.48526496440172195,0.7270785458385944,0.5388395264744759,0.053574562538415194,0.0,0.0,0.0
15,0.4566474612802267,0.6941069141030312,0.5099023655056953,0.05325490469112992,0.0,0.0,0.0
16,0.42457462288439274,0.6570582687854767,0.477505698800087,0.052931076381355524,0.0,0.0,0.0
17,0.3871243242174387,0.6171529591083527,0.4398410264402628,0.05271670361980796,0.0,0.0,0.0
18,0.34522874653339386,0.5799999181181192,0.39790407940745354,0.05267533543519676,0.0,0.0,0.0
19,0.3031764607876539,0.5405248440802097,0.3558145146816969,0.0526380471419543,0.0,0.0,0.0
20,0.274765039794147,0.5058593805879354,0.3273078724741936,0.052542833145707846,0.0,0.0,0.0
21,0.2446706909686327,0.47137184999883175,0.2971583316102624,0.05248764483258128,0.0,0.0,0.0
22,0.22267421428114176,0.43634035997092724,0.2750648567453027,0.05239064269699156,0.0,0.0,0.0
23,0.2028758032247424,0.40246726758778095,0.25514836329966784,0.05227255914360285,0.0,0.0,0.0
24,0.1832556053996086,0.3693928737193346,0.23546489514410496,0.05220929277129471,0.0,0.0,0.0
25,0.1638444121927023,0.3380414014682174,0.21604218427091837,0.052197773940861225,0.0,0.0,0.0
26,0.1435298235155642,0.30281221494078636,0.1957430811598897,0.05221325927414,0.0,0.0,0.0
27,0.12226742412894964,0.27046909742057323,0.1745283231139183,0.05226089968346059,0.0,0.0,0.0
28,0.10057750809937716,0.23842247761785984,0.15291830338537693,0.05234079365618527,0.0,0.0,0.0
29,0.08204239560291171,0.2096100142225623,0.13443571561947465,0.05239332118071616,0.0,0.0,0.0
30,0.06770968739874661,0.18257848918437958,0.120053187943995,0.052343499613925815,0.0,0.0,0.0
31,0.053323629312217236,0.15417030779644847,0.10564319416880608,0.0523195646237582,0.0,0.0,0.0
32,0.04232044750824571,0.13148075807839632,0.0946097606793046,0.052289313869550824,0.0,0.0,0.0
33,0.03488483582623303,0.11040511168539524,0.08704443881288171,0.052159602753818035,0.0,0.0,0.0
34,0.028107029385864735,0.08771724533289671,0.0801605791784823,0.052053549559786916,0.0,0.0,0.0
35,0.021069154259748757,0.06619494105689228,0.07301804795861244,0.05194889288395643,0.0,0.0,0.0
36,0.014401403430383652,0.04408270260319114,0.0662590297870338,0.05185762606561184,0.0,0.0,0.0
37,0.007740415341686457,0.022471045958809555,0.0595177027862519,0.051777287386357784,0.0,0.0,0.0
38,0.002354649914195761,0.004678966462961398,0.05404481943696737,0.05169016937725246,0.0,0.0,0.0
39,0.001045153632730944,0.0015695278307248373,0.052572570741176605,0.051527417497709394,0.0,0.0,0.0
40,0.00079741773151909,0.0010431036571389996,0.05215450725518167,0.051357089541852474,0.0,0.0,0.0
41,0.0007026004604995251,0.000925358506719931,0.05189496488310397,0.0511923641897738,0.0,0.0,0.0
42,0.0006124618521425873,0.0007976437445904594,0.0516382297500968,0.05102576804347336,0.0,0.0,0.0
43,0.000570257478102576,0.0007755207261652686,0.05143279139883816,0.05086253420449793,0.0,0.0,0.0
44,0.0005439085216494277,0.0006971249567868654,0.05124270380474627,0.05069879489019513,0.0,0.0,0.0
45,0.0008494961584801786,0.0011143802003061865,0.05138364899903536,0.05053415335714817,0.0,0.0,0.0
46,0.0005574904771492584,0.0007394249114440754,0.050926944240927696,0.05036945338360965,0.0,0.0,0.0
47,0.0006887547351652756,0.0009680575130914804,0.05089795938692987,0.05020920489914715,0.0,0.0,0.0
48,0.0007569363424408948,0.0009900330696837045,0.05080323643051088,0.05004629958420992,0.0,0.0,0.0
49,0.0006892491364851594,0.0008908610143407714,0.05057343980297446,0.04988419031724334,0.0,0.0,0.0
50,0.0007543827523477376,0.0009721332717163023,0.05047909147106111,0.04972470854409039,0.0,0.0,0.0
51,0.0006435026971303159,0.0008428813634964172,0.050204947823658586,0.04956144536845386,0.0,0.0,0.0
52,0.0007736053667031229,0.0009835271048359573,0.050174488220363855,0.04940088256262243,0.0,0.0,0.0
53,0.0008136714131978806,0.0010708596164477058,0.050055632600560784,0.04924196097999811,0.0,0.0,0.0
54,0.0006063725923013408,0.0008032299992919434,0.0496876654215157,0.04908129223622382,0.0,0.0,0.0
55,0.0008762809593463317,0.001154157373093767,0.04980121226981282,0.04892493179067969,0.0,0.0,0.0
