val_x1tox8_mae,val_x1tox8_rmse,total_val_loss,epoch,step,train_x1tox8_mae,train_x1tox8_rmse,total_train_loss,l1_weight_loss,l2_weight_loss,l1_bias_loss,l2_bias_loss
1.0377609729766846,1.2508738040924072,1.0377609729766846,0,15,,,,,,,
,,,0,15,1.0521578788757324,1.2911471128463745,1.0848172903060913,0.03265943378210068,0.0,0.0,0.0
1.0253143310546875,1.2333623170852661,1.0253143310546875,1,31,,,,,,,
,,,1,31,1.037693977355957,1.27264404296875,1.0697178840637207,0.03202375769615173,0.0,0.0,0.0
1.0133394002914429,1.2162724733352661,1.0133394002914429,2,47,,,,,,,
,,,2,47,1.024507761001587,1.253195881843567,1.0558700561523438,0.03136228024959564,0.0,0.0,0.0
1.0020601749420166,1.200488805770874,1.0020601749420166,3,63,,,,,,,
,,,3,63,1.011832356452942,1.2395628690719604,1.0425584316253662,0.030726272612810135,0.0,0.0,0.0
0.9920358657836914,1.1864054203033447,0.9920358657836914,4,79,,,,,,,
,,,4,79,0.9988114237785339,1.2186306715011597,1.028957486152649,0.030146092176437378,0.0,0.0,0.0
0.9819377660751343,1.1720128059387207,0.9819377660751343,5,95,,,,,,,
,,,5,95,0.9878987073898315,1.2050576210021973,1.017462968826294,0.029564376920461655,0.0,0.0,0.0
0.9725902676582336,1.1586897373199463,0.9725902676582336,6,111,,,,,,,
,,,6,111,0.9771162867546082,1.188158392906189,1.0060776472091675,0.028961312025785446,0.0,0.0,0.0
0.9638544321060181,1.1464693546295166,0.9638544321060181,7,127,,,,,,,
,,,7,127,0.9666813611984253,1.1728723049163818,0.9950631260871887,0.02838180586695671,0.0,0.0,0.0
0.9551148414611816,1.1340653896331787,0.9551148414611816,8,143,,,,,,,
,,,8,143,0.9575296640396118,1.1599969863891602,0.9853283166885376,0.02779870294034481,0.0,0.0,0.0
0.9477521777153015,1.123746395111084,0.9477521777153015,9,159,,,,,,,
,,,9,159,0.9477829933166504,1.1463353633880615,0.9750323295593262,0.027249246835708618,0.0,0.0,0.0
0.9401460886001587,1.1132142543792725,0.9401460886001587,10,175,,,,,,,
,,,10,175,0.9394568204879761,1.1356263160705566,0.9661736488342285,0.026716824620962143,0.0,0.0,0.0
0.9334390759468079,1.1039111614227295,0.9334390759468079,11,191,,,,,,,
,,,11,191,0.9312445521354675,1.1246094703674316,0.9574249982833862,0.02618049643933773,0.0,0.0,0.0
0.9264049530029297,1.0945305824279785,0.9264049530029297,12,207,,,,,,,
,,,12,207,0.9235612750053406,1.1131556034088135,0.9491819143295288,0.02562068961560726,0.0,0.0,0.0
0.9198923110961914,1.0858709812164307,0.9198923110961914,13,223,,,,,,,
,,,13,223,0.9161151051521301,1.100292682647705,0.9412211179733276,0.02510600909590721,0.0,0.0,0.0
0.913727879524231,1.077404499053955,0.913727879524231,14,239,,,,,,,
,,,14,239,0.9093255996704102,1.0930660963058472,0.9338987469673157,0.024573151022195816,0.0,0.0,0.0
0.9076765775680542,1.0693846940994263,0.9076765775680542,15,255,,,,,,,
,,,15,255,0.9025546312332153,1.0833029747009277,0.9265907406806946,0.024036075919866562,0.0,0.0,0.0
0.9020272493362427,1.0618972778320312,0.9020272493362427,16,271,,,,,,,
,,,16,271,0.8957456350326538,1.0737402439117432,0.9192784428596497,0.02353264018893242,0.0,0.0,0.0
0.8963384628295898,1.0546166896820068,0.8963384628295898,17,287,,,,,,,
,,,17,287,0.8895513415336609,1.0645925998687744,0.9125727415084839,0.02302132360637188,0.0,0.0,0.0
0.8910669088363647,1.0478523969650269,0.8910669088363647,18,303,,,,,,,
,,,18,303,0.8832831382751465,1.0550683736801147,0.9057822227478027,0.022499127313494682,0.0,0.0,0.0
0.8858963251113892,1.0415362119674683,0.8858963251113892,19,319,,,,,,,
,,,19,319,0.8775771260261536,1.0487618446350098,0.8995620608329773,0.021984746679663658,0.0,0.0,0.0
0.8806670904159546,1.0351917743682861,0.8806670904159546,20,335,,,,,,,
,,,20,335,0.8719381093978882,1.0423251390457153,0.8935284614562988,0.021590281277894974,0.0,0.0,0.0
0.8756662607192993,1.029305100440979,0.8756662607192993,21,351,,,,,,,
,,,21,351,0.8666451573371887,1.034448504447937,0.8878963589668274,0.021251367405056953,0.0,0.0,0.0
0.8711236715316772,1.0239908695220947,0.8711236715316772,22,367,,,,,,,
,,,22,367,0.8614833950996399,1.028922200202942,0.8824301958084106,0.020946858450770378,0.0,0.0,0.0
0.8665199279785156,1.0189536809921265,0.8665199279785156,23,383,,,,,,,
,,,23,383,0.8568507432937622,1.0218600034713745,0.8774789571762085,0.020628225058317184,0.0,0.0,0.0
0.8623566627502441,1.0143266916275024,0.8623566627502441,24,399,,,,,,,
,,,24,399,0.8520994186401367,1.0162760019302368,0.8724405169487,0.020341088995337486,0.0,0.0,0.0
0.8583149909973145,1.0097448825836182,0.8583149909973145,25,415,,,,,,,
,,,25,415,0.8476902842521667,1.01203191280365,0.8677980303764343,0.02010764367878437,0.0,0.0,0.0
0.8543817400932312,1.0052850246429443,0.8543817400932312,26,431,,,,,,,
,,,26,431,0.8436274528503418,1.0057127475738525,0.863703727722168,0.020076338201761246,0.0,0.0,0.0
0.8509513139724731,1.001484751701355,0.8509513139724731,27,447,,,,,,,
,,,27,447,0.8397936820983887,1.0003280639648438,0.859885036945343,0.02009132318198681,0.0,0.0,0.0
0.8475691676139832,0.9977878332138062,0.8475691676139832,28,463,,,,,,,
