1.000000000000000000e+00,4.170607996832145226e-01,2.892788372949336995e-01,1.160867560413959415e-01,5.385064664158780712e-01,7.173268645207529770e-02,1.308714459045028089e-01,1.498803328713545213e-01,2.512610633612302191e-01,0.000000000000000000e+00,7.138106462212883141e-01
4.170607996832145226e-01,1.000000000000000000e+00,6.916336114266279367e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.582701107024430925e-02,6.684005273560315041e-01,0.000000000000000000e+00,1.681812410339262112e-02,6.856453862426667434e-02,4.603588199965989447e-01
2.892788372949336995e-01,6.916336114266279367e-01,1.000000000000000000e+00,4.744355310554258104e-02,4.638750382960637325e-02,0.000000000000000000e+00,5.923649794886246545e-01,1.678331705622699843e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.825358547912592666e-01
1.160867560413959415e-01,0.000000000000000000e+00,4.744355310554258104e-02,1.000000000000000000e+00,1.044702140060976697e-01,0.000000000000000000e+00,2.649897039484009342e-01,2.987832807783595279e-01,0.000000000000000000e+00,1.129186082135873181e-01,1.255911995248217561e-01
5.385064664158780712e-01,0.000000000000000000e+00,4.638750382960637325e-02,1.044702140060976697e-01,1.000000000000000000e+00,6.282706548704556360e-01,1.857860082531855028e-01,2.333082256703147561e-01,0.000000000000000000e+00,1.364997627558400296e-02,7.085303998416072613e-01
7.173268645207529770e-02,3.582701107024430925e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.282706548704556360e-01,1.000000000000000000e+00,0.000000000000000000e+00,8.440527776330977727e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.297333909944490160e-01
1.308714459045028089e-01,6.684005273560315041e-01,5.923649794886246545e-01,2.649897039484009342e-01,1.857860082531855028e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.998627193120122714e-02,1.361516922841838340e-01,1.023581154542252541e-01,4.624709185484713880e-01
1.498803328713545213e-01,0.000000000000000000e+00,1.678331705622699843e-01,2.987832807783595279e-01,2.333082256703147561e-01,8.440527776330977727e-02,1.998627193120122714e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.118625589376511104e-01,0.000000000000000000e+00
2.512610633612302191e-01,1.681812410339262112e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.361516922841838340e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.562166285269717403e-01,3.304647590564456783e-01
0.000000000000000000e+00,6.856453862426667434e-02,0.000000000000000000e+00,1.129186082135873181e-01,1.364997627558400296e-02,0.000000000000000000e+00,1.023581154542252541e-01,1.118625589376511104e-01,1.562166285269717403e-01,1.000000000000000000e+00,0.000000000000000000e+00
7.138106462212883141e-01,4.603588199965989447e-01,4.825358547912592666e-01,1.255911995248217561e-01,7.085303998416072613e-01,4.297333909944490160e-01,4.624709185484713880e-01,0.000000000000000000e+00,3.304647590564456783e-01,0.000000000000000000e+00,1.000000000000000000e+00
