,train_x1tox8_mae,train_x1tox8_rmse,total_train_loss,l1_weight_loss,l2_weight_loss,l1_bias_loss,l2_bias_loss
0,1.0876388028264046,1.3305267691612244,1.2567358762025833,0.16909708641469479,0.0,0.0,0.0
1,1.0420567393302917,1.2757402211427689,1.2079686149954796,0.1659118803218007,0.0,0.0,0.0
2,1.0006207190454006,1.2260305359959602,1.1634413003921509,0.1628205832093954,0.0,0.0,0.0
3,0.9612170457839966,1.1797439828515053,1.1210116371512413,0.15979459695518017,0.0,0.0,0.0
4,0.924133725464344,1.1326598189771175,1.0811780616641045,0.15704432595521212,0.0,0.0,0.0
5,0.8896814435720444,1.0904099307954311,1.0440699979662895,0.1543885525316,0.0,0.0,0.0
6,0.8565938882529736,1.0542613342404366,1.0085418224334717,0.15194794163107872,0.0,0.0,0.0
7,0.8256740868091583,1.0171003304421902,0.9753945805132389,0.14972049742937088,0.0,0.0,0.0
8,0.7959166690707207,0.9848778285086155,0.9435953795909882,0.1476787105202675,0.0,0.0,0.0
9,0.7679017446935177,0.953515287488699,0.913708034902811,0.1458062892779708,0.0,0.0,0.0
10,0.7420099638402462,0.9232131242752075,0.886086780577898,0.14407681673765182,0.0,0.0,0.0
11,0.7170022763311863,0.8970039486885071,0.8594468981027603,0.14244462177157402,0.0,0.0,0.0
12,0.6933609209954739,0.8694065697491169,0.8345350623130798,0.14117414597421885,0.0,0.0,0.0
13,0.6706455238163471,0.846563208848238,0.8106894716620445,0.14004393853247166,0.0,0.0,0.0
14,0.6492541320621967,0.8238751776516438,0.7882726639509201,0.13901852816343307,0.0,0.0,0.0
15,0.6297391764819622,0.8022751435637474,0.7678661420941353,0.1381269646808505,0.0,0.0,0.0
16,0.609801322221756,0.7834198884665966,0.7471011020243168,0.13729977793991566,0.0,0.0,0.0
17,0.5923436600714922,0.7653001137077808,0.7288965880870819,0.13655292335897684,0.0,0.0,0.0
18,0.5761337801814079,0.7494501881301403,0.7122251205146313,0.1360913421958685,0.0,0.0,0.0
19,0.5602988079190254,0.7356360629200935,0.6959011889994144,0.13560237269848585,0.0,0.0,0.0
20,0.5463084764778614,0.7186262607574463,0.6814003176987171,0.1350918421521783,0.0,0.0,0.0
21,0.5328006353229284,0.7082739807665348,0.6675901934504509,0.13478956371545792,0.0,0.0,0.0
22,0.5198962651193142,0.6970487833023071,0.6543782725930214,0.13448201213032007,0.0,0.0,0.0
23,0.5079464893788099,0.6875521652400494,0.6422401778399944,0.13429368380457163,0.0,0.0,0.0
24,0.49613747745752335,0.6761240251362324,0.6302386224269867,0.13410114496946335,0.0,0.0,0.0
25,0.4852387625724077,0.6669908277690411,0.61912776902318,0.13388900831341743,0.0,0.0,0.0
26,0.47548531740903854,0.6578928008675575,0.6089673116803169,0.13348199799656868,0.0,0.0,0.0
27,0.4664557185024023,0.6487662382423878,0.5995290689170361,0.13307335134595633,0.0,0.0,0.0
28,0.4571669287979603,0.6406381912529469,0.5898791551589966,0.1327122189104557,0.0,0.0,0.0
29,0.44836034812033176,0.6336736157536507,0.5807312689721584,0.13237092178314924,0.0,0.0,0.0
30,0.4399077035486698,0.6263103820383549,0.5721392445266247,0.13223153818398714,0.0,0.0,0.0
31,0.43195829167962074,0.6188829205930233,0.5639510303735733,0.13199274335056543,0.0,0.0,0.0
32,0.42402593418955803,0.6130814552307129,0.5557977147400379,0.1317717833444476,0.0,0.0,0.0
