value,method
1.3129213483146072,NestedAE
1.17247191011236,NestedAE
1.9800561797752814,NestedAE
3.595224719101124,NestedAE
3.735674157303371,NestedAE
1.5938202247191016,NestedAE
1.1022471910112364,NestedAE
1.8396067415730342,NestedAE
1.523595505617978,NestedAE
0.5404494382022476,NestedAE
1.8044943820224721,NestedAE
0.996910112359551,NestedAE
3.1738764044943824,NestedAE
1.9098314606741575,NestedAE
3.1036516853932588,NestedAE
3.595224719101124,NestedAE
1.7342696629213488,NestedAE
2.331179775280899,NestedAE
1.699157303370787,NestedAE
1.9098314606741575,NestedAE
3.665449438202248,NestedAE
2.717415730337079,NestedAE
1.3831460674157308,NestedAE
2.366292134831461,NestedAE
0.7160112359550566,NestedAE
0.645786516853933,NestedAE
2.9632022471910116,NestedAE
0.7862359550561802,NestedAE
2.4365168539325848,NestedAE
2.1205056179775283,NestedAE
1.3129213483146072,NestedAE
1.5587078651685398,NestedAE
0.7862359550561802,NestedAE
3.595224719101124,NestedAE
1.0320224719101128,NestedAE
3.8761235955056184,NestedAE
0.821348314606742,NestedAE
3.3494382022471916,NestedAE
0.5755617977528094,NestedAE
1.0320224719101128,NestedAE
2.54185393258427,NestedAE
2.6120786516853935,NestedAE
3.3143258426966296,NestedAE
2.892977528089888,NestedAE
3.1036516853932588,NestedAE
2.9632022471910116,NestedAE
3.1738764044943824,NestedAE
1.0671348314606746,NestedAE
2.366292134831461,NestedAE
1.9098314606741575,NestedAE
0.6808988764044948,NestedAE
0.7862359550561802,NestedAE
2.4716292134831463,NestedAE
2.0853932584269668,NestedAE
3.3494382022471916,NestedAE
2.717415730337079,NestedAE
2.225842696629214,NestedAE
2.366292134831461,NestedAE
3.0685393258426967,NestedAE
1.4533707865168544,NestedAE
2.2960674157303376,NestedAE
1.1373595505617982,NestedAE
2.54185393258427,NestedAE
2.366292134831461,NestedAE
2.2609550561797755,NestedAE
1.0320224719101128,NestedAE
0.821348314606742,NestedAE
1.4884831460674162,NestedAE
2.2960674157303376,NestedAE
2.54185393258427,NestedAE
1.2778089887640454,NestedAE
2.2960674157303376,NestedAE
3.3845505617977527,NestedAE
1.9800561797752814,NestedAE
2.331179775280899,NestedAE
3.665449438202248,NestedAE
0.6808988764044948,NestedAE
1.6289325842696631,NestedAE
1.0671348314606746,NestedAE
1.874719101123596,NestedAE
0.8915730337078656,NestedAE
0.6808988764044948,NestedAE
1.523595505617978,NestedAE
2.54185393258427,NestedAE
1.9098314606741575,NestedAE
1.523595505617978,NestedAE
1.7342696629213488,NestedAE
2.2960674157303376,NestedAE
3.4196629213483147,NestedAE
1.664044943820225,NestedAE
0.7511235955056184,NestedAE
3.665449438202248,NestedAE
3.5601123595505624,NestedAE
1.4884831460674162,NestedAE
3.0685393258426967,NestedAE
3.3845505617977527,NestedAE
0.821348314606742,NestedAE
1.523595505617978,NestedAE
1.3831460674157308,NestedAE
2.7876404494382023,NestedAE
3.033426966292135,NestedAE
0.996910112359551,NestedAE
2.54185393258427,NestedAE
0.5404494382022476,NestedAE
3.595224719101124,NestedAE
3.4898876404494383,NestedAE
1.9098314606741575,NestedAE
1.8044943820224721,NestedAE
2.190730337078652,NestedAE
1.2426966292134836,NestedAE
1.5587078651685398,NestedAE
2.2960674157303376,NestedAE
2.4716292134831463,NestedAE
1.8396067415730342,NestedAE
1.2426966292134836,NestedAE
1.523595505617978,NestedAE
2.7525280898876407,NestedAE
1.6289325842696631,NestedAE
1.17247191011236,NestedAE
2.225842696629214,NestedAE
3.033426966292135,NestedAE
0.8915730337078656,NestedAE
1.8044943820224721,NestedAE
3.595224719101124,NestedAE
0.7160112359550566,NestedAE
1.2778089887640454,NestedAE
1.3129213483146072,NestedAE
1.874719101123596,NestedAE
1.0671348314606746,NestedAE
3.1738764044943824,NestedAE
1.4533707865168544,NestedAE
1.874719101123596,NestedAE
3.7707865168539327,NestedAE
1.8044943820224721,NestedAE
2.1556179775280904,NestedAE
1.7342696629213488,NestedAE
0.7511235955056184,NestedAE
0.5755617977528094,NestedAE
0.996910112359551,NestedAE
2.2609550561797755,NestedAE
3.700561797752809,NestedAE
3.3494382022471916,NestedAE
2.366292134831461,NestedAE
0.821348314606742,NestedAE
0.7511235955056184,NestedAE
1.5587078651685398,NestedAE
3.4898876404494383,NestedAE
1.6289325842696631,NestedAE
3.3494382022471916,NestedAE
3.3143258426966296,NestedAE
2.0853932584269668,NestedAE
2.54185393258427,NestedAE
1.1022471910112364,NestedAE
2.717415730337079,NestedAE
1.523595505617978,NestedAE
1.1373595505617982,NestedAE
3.700561797752809,NestedAE
3.665449438202248,NestedAE
1.2426966292134836,NestedAE
1.4533707865168544,NestedAE
2.4365168539325848,NestedAE
2.331179775280899,NestedAE
2.331179775280899,NestedAE
3.1387640449438203,NestedAE
1.699157303370787,NestedAE
0.6808988764044948,NestedAE
1.5938202247191016,NestedAE
1.4182584269662926,NestedAE
1.8044943820224721,NestedAE
2.4365168539325848,NestedAE
0.7511235955056184,NestedAE
0.6106741573033712,NestedAE
2.2609550561797755,NestedAE
1.7693820224719103,NestedAE
1.3129213483146072,NestedAE
0.6106741573033712,NestedAE
1.17247191011236,NestedAE
0.5404494382022476,NestedAE
2.1556179775280904,NestedAE
1.5587078651685398,NestedAE
2.5067415730337084,NestedAE
1.0320224719101128,NestedAE
2.7525280898876407,NestedAE
1.7693820224719103,NestedAE
0.9617977528089892,NestedAE
0.8915730337078656,NestedAE
0.47022471910112396,NestedAE
2.7525280898876407,NestedAE
3.700561797752809,NestedAE
3.7707865168539327,NestedAE
1.4884831460674162,NestedAE
1.8396067415730342,NestedAE
1.1022471910112364,NestedAE
2.1556179775280904,NestedAE
0.7862359550561802,NestedAE
0.645786516853933,NestedAE
1.0320224719101128,NestedAE
1.2075842696629218,NestedAE
1.7342696629213488,NestedAE
3.5601123595505624,NestedAE
