value,method
1.523595505617978,SimpleBO
1.9800561797752814,SimpleBO
1.4182584269662926,SimpleBO
2.4716292134831463,SimpleBO
3.1036516853932588,SimpleBO
1.7342696629213488,SimpleBO
2.225842696629214,SimpleBO
0.7862359550561802,SimpleBO
0.9617977528089892,SimpleBO
0.821348314606742,SimpleBO
2.4365168539325848,SimpleBO
2.225842696629214,SimpleBO
0.8915730337078656,SimpleBO
3.7707865168539327,SimpleBO
2.54185393258427,SimpleBO
1.2426966292134836,SimpleBO
0.5755617977528094,SimpleBO
2.54185393258427,SimpleBO
2.2609550561797755,SimpleBO
2.1205056179775283,SimpleBO
2.225842696629214,SimpleBO
7.141573033707865,SimpleBO
1.9449438202247193,SimpleBO
2.576966292134832,SimpleBO
1.0671348314606746,SimpleBO
2.331179775280899,SimpleBO
0.996910112359551,SimpleBO
0.5053370786516858,SimpleBO
4.086797752808989,SimpleBO
2.1556179775280904,SimpleBO
0.8915730337078656,SimpleBO
2.015168539325843,SimpleBO
1.0671348314606746,SimpleBO
2.54185393258427,SimpleBO
2.1556179775280904,SimpleBO
2.2609550561797755,SimpleBO
0.821348314606742,SimpleBO
2.0853932584269668,SimpleBO
0.5053370786516858,SimpleBO
7.036235955056179,SimpleBO
2.4716292134831463,SimpleBO
8.546067415730336,SimpleBO
2.225842696629214,SimpleBO
2.717415730337079,SimpleBO
2.717415730337079,SimpleBO
2.1556179775280904,SimpleBO
1.664044943820225,SimpleBO
4.473033707865169,SimpleBO
2.54185393258427,SimpleBO
2.4014044943820227,SimpleBO
1.17247191011236,SimpleBO
1.4884831460674162,SimpleBO
0.996910112359551,SimpleBO
1.8396067415730342,SimpleBO
2.225842696629214,SimpleBO
2.4014044943820227,SimpleBO
2.0853932584269668,SimpleBO
2.54185393258427,SimpleBO
2.54185393258427,SimpleBO
1.348033707865169,SimpleBO
0.6106741573033712,SimpleBO
0.8915730337078656,SimpleBO
0.5053370786516858,SimpleBO
1.8044943820224721,SimpleBO
2.0502808988764047,SimpleBO
0.8915730337078656,SimpleBO
0.8564606741573038,SimpleBO
2.6471910112359556,SimpleBO
1.699157303370787,SimpleBO
2.2960674157303376,SimpleBO
7.808707865168539,SimpleBO
1.8044943820224721,SimpleBO
2.576966292134832,SimpleBO
0.9617977528089892,SimpleBO
2.225842696629214,SimpleBO
1.6289325842696631,SimpleBO
1.9098314606741575,SimpleBO
2.1556179775280904,SimpleBO
7.141573033707865,SimpleBO
0.996910112359551,SimpleBO
1.0671348314606746,SimpleBO
0.8564606741573038,SimpleBO
1.3129213483146072,SimpleBO
0.6808988764044948,SimpleBO
1.5938202247191016,SimpleBO
6.333988764044944,SimpleBO
1.9800561797752814,SimpleBO
2.4716292134831463,SimpleBO
2.1205056179775283,SimpleBO
1.1022471910112364,SimpleBO
0.5053370786516858,SimpleBO
3.1387640449438203,SimpleBO
2.54185393258427,SimpleBO
6.790449438202247,SimpleBO
2.331179775280899,SimpleBO
7.492696629213483,SimpleBO
0.6808988764044948,SimpleBO
1.9098314606741575,SimpleBO
0.821348314606742,SimpleBO
2.6120786516853935,SimpleBO
1.3831460674157308,SimpleBO
2.2960674157303376,SimpleBO
2.4716292134831463,SimpleBO
0.996910112359551,SimpleBO
0.7862359550561802,SimpleBO
1.0320224719101128,SimpleBO
0.7862359550561802,SimpleBO
2.0502808988764047,SimpleBO
2.0853932584269668,SimpleBO
8.370505617977528,SimpleBO
0.5053370786516858,SimpleBO
0.645786516853933,SimpleBO
3.8058988764044948,SimpleBO
1.6289325842696631,SimpleBO
0.6808988764044948,SimpleBO
0.7511235955056184,SimpleBO
2.9983146067415736,SimpleBO
1.4884831460674162,SimpleBO
1.9098314606741575,SimpleBO
2.2609550561797755,SimpleBO
2.331179775280899,SimpleBO
6.579775280898876,SimpleBO
1.8396067415730342,SimpleBO
2.7876404494382023,SimpleBO
0.821348314606742,SimpleBO
