Features,value,Decision
A_IONRAD,0.1881358948374449,Accepted
A_IONRAD,0.02084957830172479,Accepted
A_IONRAD,0.11370677245118242,Accepted
A_IONRAD,-0.03805138046620122,Accepted
A_IONRAD,0.2040467397437305,Accepted
A_IONRAD,0.09561843178647977,Accepted
A_IONRAD,0.09546343440298544,Accepted
A_IONRAD,0.1881315811058088,Accepted
A_IONRAD,0.26115242780284836,Accepted
A_IONRAD,0.15041451349956558,Accepted
A_IONRAD,0.0907900627912887,Accepted
A_IONRAD,0.29232200488549753,Accepted
A_IONRAD,0.01186717873348905,Accepted
A_IONRAD,0.19427391742404698,Accepted
A_IONRAD,0.19812146662088714,Accepted
A_IONRAD,0.09826169159313791,Accepted
A_IONRAD,0.11377548550790648,Accepted
A_IONRAD,-0.09061005994112752,Accepted
A_IONRAD,0.14550826635470876,Accepted
A_IONRAD,0.18599642059832677,Accepted
A_IONRAD,-0.06309332125735095,Accepted
A_IONRAD,0.2546657090117472,Accepted
A_IONRAD,0.2880248632818196,Accepted
A_IONRAD,-0.1828277682463537,Accepted
A_IONRAD,0.12792691966263942,Accepted
A_IONRAD,0.05103064968456754,Accepted
A_IONRAD,0.13728221722458597,Accepted
A_IONRAD,-0.014687413384878,Accepted
A_IONRAD,0.023846185270097773,Accepted
A_IONRAD,0.07692176026070571,Accepted
A_IONRAD,0.08187876569464263,Accepted
A_IONRAD,0.1076440551317214,Accepted
A_IONRAD,0.13537485237099714,Accepted
A_IONRAD,0.14308658217494408,Accepted
A_MASS,-0.34088699524027544,Rejected
A_MASS,-0.3544777199782553,Rejected
A_MASS,-0.4516460217551783,Rejected
A_MASS,-0.411369123081714,Rejected
A_MASS,-0.4157896617556295,Rejected
A_MASS,-0.3643970218840066,Rejected
A_MASS,-0.37794571689102785,Rejected
A_MASS,-0.38005751210361544,Rejected
A_MASS,-0.4579090658398122,Rejected
A_MASS,-0.3680385065381302,Rejected
A_MASS,-0.4193431041018703,Rejected
A_MASS,-0.2859668921068,Rejected
A_MASS,-0.4209509272767927,Rejected
A_MASS,-0.42117863507361564,Rejected
A_MASS,-0.3789293013743364,Rejected
A_MASS,-0.42435097974169755,Rejected
A_MASS,-0.4283248745575763,Rejected
A_MASS,-0.3625920269907202,Rejected
A_MASS,-0.4053093084509842,Rejected
A_MASS,-0.41503090187043506,Rejected
A_MASS,-0.35979253072304773,Rejected
A_MASS,-0.3811590225478457,Rejected
A_MASS,-0.38880216084863306,Rejected
A_MASS,-0.3942753883125036,Rejected
A_MASS,-0.4486777949395782,Rejected
A_MASS,-0.37702541289806263,Rejected
A_MASS,-0.4338091714708521,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_MASS,,Rejected
A_DPM,0.06310124185120337,Accepted
A_DPM,-0.08647643627211372,Accepted
A_DPM,-0.18059273216320088,Accepted
A_DPM,-0.23129636630543712,Accepted
A_DPM,-0.216264771795694,Accepted
A_DPM,-0.28194190767713295,Accepted
A_DPM,-0.17594320501407912,Accepted
A_DPM,-0.181920028476024,Accepted
A_DPM,-0.15499977940702903,Accepted
A_DPM,-0.16424961564590937,Accepted
A_DPM,-0.08249892471543027,Accepted
A_DPM,-0.21107588764893542,Accepted
A_DPM,-0.26986706868290866,Accepted
A_DPM,0.0012358410322295904,Accepted
A_DPM,-0.11458752709843743,Accepted
A_DPM,-0.09607837338315002,Accepted
A_DPM,-0.09322918065790049,Accepted
A_DPM,-0.301550676074538,Accepted
A_DPM,-0.18013474757502587,Accepted
A_DPM,-0.13511320846263505,Accepted
A_DPM,-0.36166661556937735,Accepted
A_DPM,-0.16843006199655208,Accepted
A_DPM,-0.008319850784489408,Accepted
A_DPM,-0.1991427372901144,Accepted
A_DPM,-0.3401579990434971,Accepted
A_DPM,-0.10359583369308319,Accepted
A_DPM,0.01657304269683977,Accepted
A_DPM,-0.0045814022714535255,Accepted
A_DPM,0.15256121082698404,Accepted
A_DPM,0.03929137636837155,Accepted
A_DPM,-0.14626273536861617,Accepted
A_DPM,0.030552068748070763,Accepted
A_DPM,-0.004906036687707415,Accepted
A_DPM,-0.07107654692010774,Accepted
A_DPM,0.019319033344035137,Accepted
A_DPM,-0.106539418226906,Accepted
A_DPM,-0.048650009297897256,Accepted
A_DPM,0.08687939855737939,Accepted
A_DPM,0.012458598055223372,Accepted
A_DPM,-0.16794677936575333,Accepted
A_DPM,-0.21233951168483534,Accepted
A_DPM,-0.1297107140647483,Accepted
A_DPM,-0.10745469219778572,Accepted
A_DPM,0.253068064231458,Accepted
A_DPM,-0.23129269187810197,Accepted
A_DPM,0.04627595838231961,Accepted
A_DPM,0.11760789962498126,Accepted
A_DPM,-0.08171798206559457,Accepted
A_DPM,-0.12572669675629103,Accepted
A_DPM,-0.1777080386847895,Accepted
A_DPM,-0.24307859542074053,Accepted
A_DPM,0.04717330284207883,Accepted
A_DPM,-0.004425132982411084,Accepted
A_DPM,0.023074313698799167,Accepted
A_DPM,-0.19731828029969656,Accepted
A_DPM,-0.05096482182478947,Accepted
A_DPM,-0.04102616092166419,Accepted
A_DPM,-0.12991783506112484,Accepted
A_DPM,-0.06140447379082305,Accepted
A_DPM,-0.156694481727824,Accepted
A_DPM,-0.046037295829735425,Accepted
A_DPM,-0.0737878710873122,Accepted
A_DPM,0.002349581520191158,Accepted
A_DPM,0.06015141171036062,Accepted
A_DPM,0.13161688729223767,Accepted
A_DPM,-0.18645647422150144,Accepted
A_DPM,0.027887420183630236,Accepted
A_DPM,0.13493616034225533,Accepted
A_DPM,-0.07280640021220484,Accepted
A_DPM,-0.08139640955158763,Accepted
A_DPM,-0.06685635701038531,Accepted
A_DPM,-0.08997991790534642,Accepted
A_DPM,0.12109738547541594,Accepted
A_DPM,-0.10709746240762674,Accepted
A_DPM,0.03827850008884473,Accepted
A_DPM,0.0041765435762801005,Accepted
A_DPM,-0.07250105197364395,Accepted
A_DPM,-0.18159014613351943,Accepted
A_DPM,-0.14769920873271644,Accepted
A_DPM,-0.0503936512868307,Accepted
A_DPM,-0.12821139274049176,Accepted
A_DPM,0.18133414641576273,Accepted
A_DPM,-0.04237268364893512,Accepted
A_DPM,-0.25439644759069885,Accepted
A_DPM,0.09057228248115662,Accepted
A_DPM,-0.09270587236019188,Accepted
A_DPM,-0.13212736709454134,Accepted
A_DPM,0.1319561784666143,Accepted
A_DPM,-0.16339553481895588,Accepted
A_DPM,-0.12561899287115322,Accepted
A_DPM,-0.19769949654469315,Accepted
A_DPM,-0.19102393621106575,Accepted
A_DPM,-0.09612726774674406,Accepted
A_DPM,-0.11520648044161695,Accepted
A_DPM,-0.09997550229003477,Accepted
A_DPM,-0.02461708251501386,Accepted
A_DPM,-0.017123747874906406,Accepted
A_DPM,0.09746350931058176,Accepted
A_DPM,-0.028886005730692835,Accepted
A_DPM,-0.1192497115575499,Accepted
A_DPM,-0.15414559149546478,Accepted
A_DPM,-0.013620565373751736,Accepted
A_DPM,-0.03905483563425625,Accepted
A_DPM,0.07931324381127912,Accepted
A_DPM,-0.017486039500049854,Accepted
A_DPM,-0.17623154987349718,Accepted
A_DPM,-0.1444906701345313,Accepted
A_DPM,0.010748000830527937,Accepted
A_DPM,-0.19304296047247704,Accepted
A_DPM,-0.04874422976117599,Accepted
A_DPM,0.10414144371236897,Accepted
A_DPM,0.0760391310951348,Accepted
A_DPM,0.08659837925185161,Accepted
A_DPM,-0.24958289279596604,Accepted
A_DPM,0.10461887440609713,Accepted
A_DPM,-0.26364998525881783,Accepted
A_DPM,9.338720354273398e-05,Accepted
A_DPM,-0.12953683243116787,Accepted
A_DPM,-0.20627870417615815,Accepted
A_DPM,-0.15398936722625792,Accepted
A_DPM,-0.11932903732091173,Accepted
A_DPM,-0.005791954264064737,Accepted
A_DPM,-0.012895882937556153,Accepted
A_DPM,-0.09508265272879465,Accepted
A_DPM,-0.19316744710337855,Accepted
A_DPM,-0.04145597068389388,Accepted
A_DPM,-0.10352525574113643,Accepted
A_DPM,-0.061338932130847824,Accepted
A_DPM,0.011342528624691798,Accepted
A_DPM,-0.17549745699850217,Accepted
A_DPM,0.016559777415188954,Accepted
A_DPM,-0.20789352347458434,Accepted
A_DPM,-0.09657846594203652,Accepted
A_DPM,0.05449807085412089,Accepted
A_DPM,-0.15539709592373785,Accepted
A_DPM,-0.07750286954511355,Accepted
A_DPM,-0.1034698994464253,Accepted
A_DPM,-0.025300585670678378,Accepted
A_DPM,0.022286593723851857,Accepted
A_DPM,-0.13299189066348682,Accepted
A_DPM,-0.08828979885246656,Accepted
A_DPM,-0.010315802730953463,Accepted
A_DPM,0.028710533973013708,Accepted
A_DPM,-0.13664274992628433,Accepted
A_DPM,0.10824644024257335,Accepted
A_DPM,-0.0580175146213502,Accepted
A_DPM,0.0768736240827036,Accepted
A_DPM,0.06713031642988332,Accepted
A_DPM,-0.11107140649101746,Accepted
A_DPM,-0.0019369979776257583,Accepted
A_DPM,-0.2816012608554651,Accepted
A_DPM,-0.13488586556390092,Accepted
A_DPM,-0.23125037096198575,Accepted
A_DPM,-0.2230505558972912,Accepted
A_DPM,0.05923807457536826,Accepted
A_DPM,-0.24427942227255717,Accepted
A_DPM,0.013176533513186196,Accepted
A_DPM,-0.07058689942893179,Accepted
A_DPM,0.08355201705860865,Accepted
A_DPM,-0.19881137378433592,Accepted
A_DPM,-0.10857501187475727,Accepted
A_DPM,-0.2419111068512823,Accepted
A_DPM,-0.07937155781479663,Accepted
A_DPM,-0.18437249163739158,Accepted
A_DPM,0.03513423361346816,Accepted
A_DPM,-0.018914082864484753,Accepted
A_DPM,-0.14240880993074764,Accepted
A_DPM,0.01493864618287711,Accepted
A_DPM,-0.1085749086032944,Accepted
A_DPM,0.05088613960061083,Accepted
A_DPM,-0.2419892855994588,Accepted
A_DPM,-0.06711935044590983,Accepted
A_DPM,-0.056520706182603325,Accepted
A_DPM,-0.12851548623447845,Accepted
A_DPM,-0.1548827259908641,Accepted
A_DPM,0.00789983102639462,Accepted
A_DPM,-0.041010373774868165,Accepted
A_DPM,-0.21868428066750506,Accepted
A_DPM,0.09311097126330915,Accepted
A_DPM,-0.13573976976211047,Accepted
A_DPM,-0.13282409056825165,Accepted
A_DPM,0.007494193478585465,Accepted
A_DPM,-0.05951232008073922,Accepted
A_DPM,0.11807815252093382,Accepted
A_DPM,-0.05279424021941349,Accepted
A_DPM,-0.08011074672168562,Accepted
A_DPM,0.1756259742519912,Accepted
A_DPM,-0.15872528550650666,Accepted
A_DPM,-0.16356029090606078,Accepted
A_DPM,0.16129045063246072,Accepted
A_DPM,-0.04074985070338026,Accepted
A_DPM,0.0259189522227109,Accepted
A_DPM,-0.03866063996831019,Accepted
A_DPM,0.09483863020764756,Accepted
A_DPM,0.10005360883849466,Accepted
A_DPM,-0.07035374909371436,Accepted
A_DPM,-0.10816981677769781,Accepted
A_DPM,-0.02171284615348105,Accepted
A_DPM,-0.0691014723689382,Accepted
A_DPM,0.009399398892308853,Accepted
B_IONRAD,-0.3407839875882427,Accepted
B_IONRAD,-0.29274887553390994,Accepted
B_IONRAD,-0.31512442939200025,Accepted
B_IONRAD,-0.2612170729459657,Accepted
B_IONRAD,-0.26838912684549737,Accepted
B_IONRAD,-0.2753931048657902,Accepted
B_IONRAD,-0.2782485192782911,Accepted
B_IONRAD,-0.32010228560779835,Accepted
B_IONRAD,-0.34255047997624827,Accepted
B_IONRAD,-0.2990922741516051,Accepted
B_IONRAD,-0.36478758966859115,Accepted
B_IONRAD,-0.20318045985566158,Accepted
B_IONRAD,-0.2808577751164262,Accepted
B_IONRAD,-0.2615376409874537,Accepted
B_IONRAD,-0.22256479532618498,Accepted
B_IONRAD,-0.32244362149158046,Accepted
B_IONRAD,-0.342647455896958,Accepted
B_IONRAD,-0.2807510313976425,Accepted
B_IONRAD,-0.36949690653721096,Accepted
B_IONRAD,-0.27631159655261095,Accepted
B_IONRAD,-0.2894438936823045,Accepted
B_IONRAD,-0.29513033107922,Accepted
B_IONRAD,-0.3046195852345497,Accepted
B_IONRAD,-0.2553057180550486,Accepted
B_IONRAD,-0.3692907320251839,Accepted
B_IONRAD,-0.3323159435430074,Accepted
B_IONRAD,-0.28826184644588787,Accepted
B_IONRAD,-0.3366686536314045,Accepted
B_IONRAD,-0.3481625078738847,Accepted
B_IONRAD,-0.3161114923166141,Accepted
B_IONRAD,-0.2816990868915313,Accepted
B_IONRAD,-0.37690378185408596,Accepted
B_IONRAD,-0.33420283860282585,Accepted
B_IONRAD,-0.33472540135391726,Accepted
B_IONRAD,-0.3796100954381094,Accepted
B_IONRAD,-0.3028216673347166,Accepted
B_IONRAD,-0.34961112653044063,Accepted
B_IONRAD,-0.31762305143971375,Accepted
B_IONRAD,-0.24976810014957118,Accepted
B_IONRAD,-0.26405297047440607,Accepted
B_IONRAD,-0.3345617724875957,Accepted
B_IONRAD,-0.3660928697895617,Accepted
B_IONRAD,-0.316028215444285,Accepted
B_IONRAD,-0.305319519230384,Accepted
B_IONRAD,-0.28219740805235466,Accepted
B_IONRAD,-0.34926864402991975,Accepted
B_IONRAD,-0.30435272691280885,Accepted
B_IONRAD,-0.3407870285191207,Accepted
B_IONRAD,-0.27512601769544837,Accepted
B_IONRAD,-0.3642026304217259,Accepted
B_IONRAD,-0.3606314446071293,Accepted
B_IONRAD,-0.23796747064187443,Accepted
B_IONRAD,-0.28168095326548864,Accepted
B_IONRAD,-0.3051818787875143,Accepted
B_IONRAD,-0.21059079926331015,Accepted
B_IONRAD,-0.24532714163506877,Accepted
B_IONRAD,-0.3120532103727689,Accepted
B_IONRAD,-0.34605292743669486,Accepted
B_IONRAD,-0.32907959573223877,Accepted
B_IONRAD,-0.3450427095213124,Accepted
B_IONRAD,-0.30538487174376083,Accepted
B_IONRAD,-0.2651984198586465,Accepted
B_IONRAD,-0.3383143168044043,Accepted
B_IONRAD,-0.35584919433561657,Accepted
B_IONRAD,-0.3021044810037122,Accepted
B_IONRAD,-0.24680742870536135,Accepted
B_IONRAD,-0.3028340931476726,Accepted
B_IONRAD,-0.3680173922027643,Accepted
B_IONRAD,-0.2469548810160684,Accepted
B_IONRAD,-0.29313979840151577,Accepted
B_IONRAD,-0.30034840158126125,Accepted
B_IONRAD,-0.28654383092686664,Accepted
B_IONRAD,-0.33821919128339745,Accepted
B_IONRAD,-0.2750641678594274,Accepted
B_IONRAD,-0.28234366994966403,Accepted
B_IONRAD,-0.2777710454407659,Accepted
B_IONRAD,-0.2693701250478553,Accepted
B_IONRAD,-0.3125940071899789,Accepted
B_IONRAD,-0.32249490364493566,Accepted
B_IONRAD,-0.3324283970360383,Accepted
B_IONRAD,-0.31280172647603666,Accepted
B_IONRAD,-0.36021584992444367,Accepted
B_IONRAD,-0.3476055341359084,Accepted
B_IONRAD,-0.27066845902527603,Accepted
B_IONRAD,-0.25843196350064424,Accepted
B_IONRAD,-0.29300608892659785,Accepted
B_IONRAD,-0.3569225000943415,Accepted
B_IONRAD,-0.3331323784895809,Accepted
B_IONRAD,-0.36040986103508754,Accepted
B_IONRAD,-0.33694836195130606,Accepted
B_IONRAD,-0.32180294747044763,Accepted
B_IONRAD,-0.3553055765633596,Accepted
B_IONRAD,-0.28651107768474665,Accepted
B_IONRAD,-0.30965080063198575,Accepted
B_IONRAD,-0.32963297174924566,Accepted
B_IONRAD,-0.29759683469368053,Accepted
B_IONRAD,-0.2971396664985944,Accepted
B_IONRAD,-0.3283156435473836,Accepted
B_IONRAD,-0.23270794443606005,Accepted
B_IONRAD,-0.3262841142419088,Accepted
B_IONRAD,-0.30708484041471873,Accepted
B_IONRAD,-0.2903836170417968,Accepted
B_IONRAD,-0.30008155763014505,Accepted
B_IONRAD,-0.3133427961844142,Accepted
B_IONRAD,-0.25417516438457594,Accepted
B_IONRAD,-0.27696213555910026,Accepted
B_IONRAD,-0.304543013922486,Accepted
B_IONRAD,-0.2867196270917495,Accepted
B_IONRAD,-0.26589642574221184,Accepted
B_IONRAD,-0.2969816509062171,Accepted
B_IONRAD,-0.3738297680057615,Accepted
B_IONRAD,-0.31097556343144506,Accepted
B_IONRAD,-0.3613669041857594,Accepted
B_IONRAD,-0.30209459113893883,Accepted
B_IONRAD,-0.2837841680287047,Accepted
B_IONRAD,-0.2453343311042652,Accepted
B_IONRAD,-0.37788152346710147,Accepted
B_IONRAD,-0.33896835440006445,Accepted
B_IONRAD,-0.28415998101946843,Accepted
B_IONRAD,-0.39211707240354216,Accepted
