0.0,2.0330157,0.64813524
0.0,1.5788537,0.60664874
0.0,2.6279101,0.7502907
0.09040743,1.9964559,0.72753227
0.0,2.5805538,0.74191135
0.0,2.9673095,0.8106669
0.0,2.986624,0.8141886
0.0,3.135642,0.84135914
0.0,0.492099,1.0438869
0.059551567,0.59511507,0.8641701
0.21202359,2.1121006,0.9047407
0.0,0.57297707,0.7905936
0.0,0.52424663,0.8205786
0.0,0.31903395,0.9316695
0.038143516,0.22062618,1.0657868
0.05058846,3.4512787,1.0051819
0.091813415,0.20401189,1.1837991
0.0,0.55656457,0.80585986
0.20493908,0.2617886,1.3721976
0.17031258,3.361111,1.1337357
0.120997965,1.3457375,0.7742028
1.1202712,4.4819655,2.0014708
0.029443473,0.0,1.185461
0.22001603,0.0,1.5519568
0.16333768,0.0,1.5042983
0.11695629,0.0,1.3610505
0.5890999,4.3505282,1.5047491
0.20948383,0.0,1.5526433
0.23284684,0.0,1.6999917
1.1332365,4.534605,2.0183356
0.1845142,0.0,1.5003381
0.37815294,1.7791849,1.117135
0.19981095,0.0,1.532381
0.2999653,0.0,1.7118118
0.4117086,0.25976,1.8783324
0.19867654,1.2608712,0.88599724
0.26421338,1.3027265,0.99487084
0.19870909,1.3067675,0.91098595
1.1358352,4.572465,1.9628863
0.40774217,0.26898247,1.7700996
1.1707854,3.544657,2.0991485
0.91421413,2.1435614,1.918266
0.28530824,0.7849355,1.2265015
0.45649496,0.46015042,1.8282259
0.53317684,0.0,2.2770722
0.35423547,0.79241526,1.3756292
0.79738176,1.9558631,1.7853715
0.34708738,0.76903105,1.3937385
0.46437654,2.2899458,1.1876085
0.3597065,0.8321573,1.3879197
0.6057287,2.231384,1.3602998
0.8833213,3.1775806,1.7077417
0.568746,1.4600501,1.4957731
0.50797504,2.2110877,1.2401264
0.5972737,0.0,2.3763192
0.54520017,0.0,2.295689
1.142415,1.9929191,2.357072
0.6224791,2.353077,1.4634633
0.4667363,2.173437,1.1926974
0.52157825,1.273477,1.5026174
1.101264,1.1201682,2.6449668
0.5306543,2.278916,1.2631781
0.44467694,0.2727961,1.9525104
1.2975222,3.2746842,2.361369
0.36233467,0.08667351,1.7630084
0.47486606,0.27789253,2.0227864
0.65774614,1.5649416,1.6379542
1.0754879,3.2727547,1.9448664
0.4035301,1.2266312,1.2912383
0.47773665,0.28360206,1.9427059
1.4329195,1.9169023,3.0772064
0.6983722,0.0,2.5328763
0.8001976,1.700958,1.733381
1.9095142,4.1545815,3.228018
0.35379538,0.0,1.8899946
0.36165655,0.0,1.9081254
0.3667432,0.0,1.8813946
0.50207037,2.098886,1.2468171
1.1060178,0.3637249,2.960933
1.2678407,1.8067073,2.7702682
0.5396322,1.9014711,1.4324107
0.6549799,0.0,2.465671
1.0588082,1.754294,2.332319
1.7034738,4.149522,2.808117
0.9793619,1.5961739,2.2490625
1.0625385,0.0,3.129546
0.7751236,1.4083548,1.8830948
0.5660539,1.1947232,1.6238401
1.0086563,0.0,2.9570172
0.8515004,1.256423,2.0984118
0.610652,0.31011283,2.1828706
1.7172213,3.7302516,3.0493965
0.5593985,1.6735893,1.4316797
0.8588213,0.0,2.7588294
0.30483574,0.9329833,1.2075492
1.4351234,2.1561797,3.0310051
0.566776,0.83749557,1.8016248
0.31410718,0.93129706,1.2275023
1.6333394,2.0187445,3.2729013
0.55753267,0.87941897,1.7717276
1.2911768,1.1163793,3.0221298
3.54637,3.2913518,4.6978984
0.0,0.9166174,0.65042096
0.7180624,0.81042004,2.1215324
1.3132946,0.55097413,3.392482
1.6806457,1.2627304,3.4829519
1.8565607,3.5287712,3.2586462
0.6016535,0.31128415,2.2164738
0.62134373,0.9996656,1.8322637
0.9598987,0.0,2.936885
0.43711042,0.5416895,1.698807
1.5357106,1.1110003,3.418521
0.68294895,0.0,2.5074296
0.4535289,0.0,2.1242325
1.497618,1.0656695,3.4558978
0.6374446,0.6737751,2.0358918
1.4263964,1.0865524,3.338753
1.4088323,0.0,3.8088415
1.5132377,1.2152163,3.382629
1.096691,0.6121036,2.893812
1.3518217,0.5861596,3.4256098
1.5547197,1.835414,3.2477229
1.020016,0.42141724,2.8599885
0.72373646,0.0,2.57362
0.62766474,0.90964687,1.888387
1.4941518,0.4868474,3.6137698
1.4058572,1.10433,3.362796
1.4478631,0.0,3.8725464
2.6889205,5.4408746,3.4978971
0.9074093,0.21754208,2.6832383
1.5252779,1.9176507,2.9436774
1.784621,3.423227,3.2627668
1.6022263,0.5373659,3.710294
1.3944483,0.49462193,3.5873046
0.7191627,0.0,2.4939415
0.6619622,0.21061751,2.2514412
1.8523121,1.1649692,3.8145685
1.7213743,2.0452142,3.2946374
2.4121017,3.3433995,3.8439434
1.472208,0.0,3.8309724
2.139078,4.0752134,3.5615132
1.2660372,0.78024375,3.1608226
1.4069978,0.0,3.8057835
1.6242943,1.9990653,3.2764435
1.7418425,0.5370263,4.057913
1.9394433,0.92572355,4.114632
0.6838456,0.0,2.5103664
2.6696007,4.454,3.7942176
2.3477824,1.9553034,4.0225024
2.8597112,5.305996,4.0173593
2.489889,3.4820628,3.6400998
1.4513688,0.28569373,3.7639802
0.8898158,0.0,2.7494056
2.8488507,1.6118238,4.8625183
1.8759077,3.2967317,3.3686059
2.8934731,4.4004016,4.2153993
2.9161444,2.836567,4.354661
1.9301577,0.6607992,4.037805
1.4722936,0.0,3.907612
2.8514032,4.367419,4.200596
2.4772615,1.9176753,4.300573
2.8380506,4.270987,4.214008
0.10921481,0.08019394,1.2956731
0.7544818,0.0,2.6251485
2.52956,3.4909055,4.043197
2.7759578,4.109468,4.2151732
1.513938,0.0,3.967385
1.6910472,0.5707818,3.979383
3.5878358,5.2999897,4.077524
1.6888411,0.61393464,3.9560297
2.4417646,3.4541125,3.859799
1.4106848,0.0,3.740095
2.5638762,3.5470116,4.0728345
3.6566465,4.9831953,4.256024
2.0394673,0.0,4.5348105
1.9642951,1.0700858,3.9551656
2.152697,0.0,4.57236
3.0634594,4.4334707,4.296323
2.0774858,0.0,4.59877
3.245949,3.635917,4.540058
2.9322155,2.758652,4.430379
3.247232,3.6330278,4.5599756
1.7747924,0.0,4.3417954
2.4531763,0.9566716,4.6209617
3.8544323,5.067345,4.412977
2.9577212,2.6941988,4.5756397
3.9887345,3.9424996,4.742037
2.9155154,2.6540444,4.5449815
2.411628,0.96738565,4.6691375
2.7252042,1.2646222,4.8937087
3.8760092,4.3307133,4.5189424
2.9021735,1.3401552,4.478831
2.5284734,0.94824636,4.8138576
3.226912,2.6156447,4.7588553
2.246203,0.0,4.915604
4.04492,2.7989469,4.8241725
2.8750715,1.3302994,4.899347
3.5919347,4.3259516,4.306044
2.9766772,1.3998098,4.886753
3.5689905,1.8692391,5.120591
2.652724,1.4440285,4.733496
2.695335,0.95461667,4.887427
2.6423619,0.42805478,4.9096713
2.6922636,0.94548476,4.999169
3.245745,1.7380382,5.167221
2.8253229,0.5187158,5.3238444
2.1891756,0.0,4.6399164
1.956075,0.0,4.577832
1.915021,0.0,4.527504
2.8251064,0.0,5.553098
3.5460374,1.2347794,5.568584
4.417703,2.0555227,5.6044326
3.1184003,1.1883383,5.152464
3.53336,1.1978806,5.438874
3.9878871,1.3918643,5.3700876
3.5912423,1.7423278,5.401543
2.8164167,0.0,5.544892
3.0057364,0.0,5.5917063
4.5852685,2.0216837,5.425178
4.4821873,1.9842272,5.501719
4.5208063,1.985626,5.473469
2.8625476,0.0,5.3929663
3.8859289,1.4255899,5.5156083
3.1781793,0.0,5.6642437
3.4281154,0.0,5.7615294
3.9687617,0.7840347,5.877233
3.2891638,0.0,5.842284
3.9923136,1.0733125,5.8570094
3.222137,0.0,5.7043185
3.7859282,0.0,6.314944
4.3093734,0.6479664,5.6662717
3.9197614,0.0,6.377875
4.129988,0.84186983,5.927135
3.723138,0.0,6.0976005
3.7199318,0.0,6.283911
4.228238,0.94476736,6.058065
4.819004,0.6414795,6.6074414
4.2010975,0.0,6.159463
4.3818073,0.6994964,6.2844973
4.6604586,0.29316357,6.682113
4.6421843,0.30422792,6.085358
4.685315,0.23339678,6.729795
4.904819,0.5384072,6.661589
4.370079,0.0,6.2653604
