HD1_l1,HD1_l2,HD1_l3,HD1_l4,HD1_l5,HD1_l6,HD1_l7,HD1_l8,HD1_l9,HD1_l10,A_ion_K,A_ion_Rb,A_ion_Cs,A_ion_MA,A_ion_FA,B_ion_Ca,B_ion_Sr,B_ion_Ba,B_ion_Ge,B_ion_Sn,B_ion_Pb,X_ion_Cl,X_ion_Br,X_ion_I,Pred_Bandgap
0.07784669,-0.9,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018783304,0.00022702193,0.0090502845,0.00018889109,0.990346,0.002817726,0.0016342544,0.0022847862,0.0016039507,0.022512306,0.9691469,0.0070555466,0.99152094,0.0014235269,1.99736
0.07784669,0.08697422,-1.0,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018835855,0.00022506125,0.009158238,0.00018941937,0.9902389,0.003335576,0.0016147322,0.0022292635,0.0025690068,0.06328529,0.92696613,0.60340613,0.39377895,0.00281487,1.9192636
0.07784669,0.08697422,-0.99,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018835824,0.00022507271,0.009156923,0.0001894191,0.9902402,0.0033684385,0.0016266443,0.002251265,0.0026069183,0.062115137,0.9280316,0.60355127,0.39365318,0.0027956034,1.9293244
0.07784669,0.08697422,-0.98,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018835832,0.00022508459,0.0091556255,0.00018941915,0.99024147,0.003401541,0.0016386032,0.0022734278,0.002645323,0.060965117,0.92907596,0.6036962,0.39352733,0.0027764675,1.9393849
0.07784669,0.08697422,-0.97,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001883582,0.00022509602,0.00915431,0.00018941886,0.9902428,0.0034348862,0.0016506112,0.0022957535,0.0026842305,0.05983495,0.93009955,0.6038411,0.3934014,0.0027574622,1.9494455
0.07784669,0.08697422,-0.96,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018835829,0.00022510793,0.009153008,0.00018941892,0.9902441,0.0034684753,0.0016626682,0.0023182444,0.002723645,0.05872437,0.9311025,0.6039859,0.39327547,0.002738586,1.9595063
0.07784669,0.08697422,-0.95,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018835814,0.0002251196,0.009151702,0.0001894188,0.99024534,0.0035023163,0.0016747749,0.002340903,0.0027635777,0.057633143,0.93208516,0.6041307,0.39314955,0.0027198393,1.9695668
0.07784669,0.08697422,-0.94,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018835806,0.00022513127,0.009150391,0.0001894187,0.99024665,0.003536405,0.0016869298,0.002363727,0.0028040293,0.056560796,0.93304807,0.6042753,0.39302352,0.0027012182,1.9796274
0.07784669,0.08697422,-0.93,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018835792,0.00022514294,0.009149086,0.00018941857,0.9902479,0.0035707497,0.0016991383,0.0023867236,0.0028450137,0.05550728,0.93399113,0.6044198,0.39289746,0.002682726,1.9896879
0.07784669,0.08697422,-0.92,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018835782,0.00022515461,0.00914778,0.00018941847,0.9902492,0.00360535,0.0017113973,0.0024098924,0.0028865337,0.054472204,0.9349146,0.60456425,0.39277136,0.0026643593,1.9997487
0.07784669,0.08697422,-0.5848699,-1.0,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018529725,0.0002283344,0.008961915,0.00018634296,0.99043816,0.0043306886,0.0001665569,0.019359222,0.0006942757,0.009806108,0.96564317,0.00022456826,0.0016580528,0.99811745,1.7751155
0.07784669,0.08697422,-0.5848699,-0.99,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018531406,0.00022831874,0.008962698,0.00018635987,0.9904373,0.0043344833,0.00016875,0.019191014,0.000697636,0.009866555,0.9657416,0.00024191568,0.0017385891,0.99801946,1.7770731
0.07784669,0.08697422,-0.5848699,-0.98,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018533105,0.00022830309,0.008963486,0.00018637696,0.9904365,0.0043382747,0.00017097167,0.019024244,0.00070101186,0.00992736,0.9658381,0.00026060158,0.00182303,0.9979164,1.7790308
0.07784669,0.08697422,-0.5848699,-0.97,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018534786,0.00022828765,0.008964269,0.00018639387,0.9904357,0.004342062,0.00017322245,0.018858893,0.00070440315,0.009988528,0.96593297,0.00028072923,0.0019115593,0.9978077,1.7809882
0.07784669,0.08697422,-0.5848699,-0.96,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018536467,0.00022827202,0.008965053,0.00018641078,0.9904349,0.00434584,0.00017550233,0.018694928,0.0007078085,0.010050054,0.96602595,0.0003024097,0.002004378,0.99769324,1.7829459
0.07784669,0.08697422,-0.5848699,-0.95,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018538152,0.00022825618,0.008965837,0.0001864277,0.99043417,0.004349617,0.00017781189,0.01853236,0.0007112296,0.010111928,0.9661171,0.00032576214,0.0021016875,0.9975726,1.7849035
0.07784669,0.08697422,-0.5848699,-0.94,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018539852,0.00022824075,0.008966629,0.00018644462,0.99043334,0.004353389,0.00018015168,0.018371178,0.0007146658,0.010174174,0.96620643,0.00035091594,0.0022037101,0.99744534,1.7868612
0.07784669,0.08697422,-0.5848699,-0.93,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018541534,0.00022822511,0.008967409,0.00018646155,0.99043256,0.004357152,0.00018252172,0.018211348,0.0007181167,0.010236775,0.966294,0.00037800925,0.002310668,0.99731135,1.7888186
0.07784669,0.08697422,-0.5848699,-0.92,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018543215,0.00022820948,0.0089681875,0.00018647847,0.9904317,0.0043609156,0.00018492284,0.018052904,0.0007215841,0.0102997525,0.96637994,0.00040719137,0.0024227994,0.99717003,1.7907763
0.07784669,0.08697422,-0.5848699,-0.91,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018544916,0.00022819404,0.008968985,0.00018649556,0.9904309,0.004364674,0.00018735499,0.017895788,0.0007250661,0.010363095,0.9664641,0.00043862354,0.0025403516,0.997021,1.7927339
0.07784669,0.08697422,-0.5848699,-0.9,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018546598,0.00022817819,0.008969763,0.00018651247,0.99043006,0.004368427,0.0001898188,0.017740007,0.00072856393,0.010426807,0.9665464,0.00047247755,0.002663587,0.99686396,1.7946916
0.07784669,0.08697422,-0.5848699,-0.89,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018548299,0.00022816277,0.0089705605,0.00018652958,0.9904293,0.004372172,0.00019231465,0.017585538,0.0007320767,0.010490886,0.96662706,0.00050894055,0.0027927763,0.99669826,1.796649
0.07784669,0.08697422,-0.5848699,-0.88,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018549984,0.00022814715,0.008971341,0.00018654652,0.99042857,0.004375918,0.00019484315,0.017432414,0.000735606,0.01055535,0.9667059,0.0005482121,0.002928204,0.99652356,1.7986066
0.07784669,0.08697422,-0.5848699,-0.87,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018551666,0.0002281313,0.00897213,0.00018656344,0.99042773,0.004379655,0.00019740452,0.017280571,0.0007391507,0.010620191,0.966783,0.0005905082,0.003070169,0.9963393,1.8005643
0.07784669,0.08697422,-0.5848699,-0.86,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018553348,0.00022811566,0.008972909,0.00018658038,0.9904269,0.004383394,0.00019999924,0.017130041,0.0007427115,0.0106854215,0.96685845,0.0006360614,0.0032189852,0.9961449,1.8025217
0.07784669,0.08697422,-0.5848699,-0.85,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001855505,0.00022810024,0.008973702,0.00018659746,0.990426,0.004387116,0.00020262731,0.016980743,0.0007462864,0.010750999,0.96693224,0.00068512117,0.0033749791,0.99593997,1.8044794
0.07784669,0.08697422,-0.5848699,-0.84,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018556735,0.00022808462,0.008974486,0.0001866144,0.9904253,0.004390846,0.00020528995,0.01683278,0.0007498793,0.010817,0.96700424,0.000737957,0.0035384933,0.9957235,1.806437
0.07784669,0.08697422,-0.5848699,-0.83,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018558418,0.000228069,0.0089752665,0.00018663134,0.99042445,0.004394567,0.0002079872,0.016686046,0.0007534874,0.010883367,0.9670746,0.0007948573,0.0037098832,0.9954952,1.8083947
0.07784669,0.08697422,-0.5848699,-0.82,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001856012,0.00022805335,0.00897606,0.00018664845,0.9904236,0.004398281,0.00021071952,0.016540559,0.0007571112,0.01095012,0.9671432,0.00085613446,0.0038895241,0.9952544,1.8107986
0.07784669,0.08697422,-0.5848699,-0.81,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018561806,0.00022803777,0.008976845,0.00018666542,0.99042296,0.0044019916,0.00021348697,0.016396316,0.0007607515,0.011017259,0.9672102,0.000922123,0.00407781,0.9950001,1.813348
0.07784669,0.08697422,-0.5848699,-0.8,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018563507,0.00022802234,0.008977639,0.00018668253,0.9904221,0.004405699,0.00021629059,0.0162533,0.0007644073,0.011084798,0.9672755,0.0009931837,0.0042751487,0.99473166,1.8158977
0.07784669,0.08697422,-0.5848699,-0.79,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018565191,0.0002280065,0.008978413,0.0001866993,0.9904213,0.004409402,0.00021913084,0.016111504,0.00076807995,0.011152734,0.9673391,0.0010697036,0.0044819703,0.9944483,1.8184474
0.07784669,0.08697422,-0.5848699,-0.78,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018566892,0.00022799085,0.008979201,0.0001867164,0.9904204,0.004413101,0.00022200805,0.015970936,0.0007717694,0.01122107,0.96740115,0.0011521014,0.0046987208,0.9941492,1.820997
0.07784669,0.08697422,-0.5848699,-0.77,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018568596,0.00022797547,0.008979997,0.00018673352,0.9904197,0.004416795,0.00022492262,0.015831549,0.0007754748,0.011289799,0.96746147,0.0012408246,0.0049258713,0.9938333,1.8235464
0.07784669,0.08697422,-0.5848699,-0.76,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018570281,0.00022795984,0.008980781,0.00018675046,0.99041885,0.0044204807,0.00022787464,0.015693337,0.0007791963,0.011358923,0.9675202,0.0013363569,0.005163913,0.99349976,1.826096
0.07784669,0.08697422,-0.5848699,-0.75,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018571963,0.00022794418,0.00898156,0.00018676739,0.9904179,0.004424168,0.00023086568,0.015556336,0.0007829348,0.011428469,0.9675772,0.0014392164,0.005413351,0.99314743,1.8286457
0.07784669,0.08697422,-0.5848699,-0.74,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018573651,0.0002279286,0.008982347,0.00018678435,0.99041724,0.004427847,0.00023389513,0.01542049,0.0007866898,0.011498408,0.96763265,0.0015499617,0.005674726,0.9927753,1.8311951
0.07784669,0.08697422,-0.5848699,-0.73,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018575354,0.00022791298,0.00898314,0.00018680148,0.9904164,0.0044315257,0.00023696417,0.015285819,0.00079046155,0.011568763,0.9676865,0.001669195,0.005948595,0.9923822,1.8337448
0.07784669,0.08697422,-0.5848699,-0.72,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018577039,0.00022789736,0.008983921,0.00018681824,0.9904156,0.0044351914,0.00024007261,0.01515227,0.00079424924,0.011639517,0.9677386,0.0017975591,0.0062355334,0.9919669,1.8362942
0.07784669,0.08697422,-0.5848699,-0.71,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001857874,0.00022788192,0.008984718,0.00018683536,0.9904146,0.004438862,0.00024322189,0.015019878,0.0007980546,0.011710698,0.9677893,0.0019357472,0.0065361666,0.99152803,1.8388438
0.07784669,0.08697422,-0.5848699,-0.7,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018580428,0.00022786635,0.0089855,0.00018685232,0.99041396,0.004442525,0.00024641183,0.014888616,0.0008018768,0.011782291,0.9678382,0.002084508,0.0068511222,0.9910644,1.8413935
0.07784669,0.08697422,-0.5848699,-0.69,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001858213,0.00022785093,0.008986298,0.00018686947,0.9904131,0.0044461847,0.00024964346,0.014758494,0.00080571603,0.011854305,0.9678857,0.0022446378,0.0071810563,0.9905743,1.8439429
0.07784669,0.08697422,-0.5848699,-0.68,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018583835,0.00022783532,0.008987088,0.00018688661,0.9904123,0.0044498392,0.00025291703,0.014629468,0.00080957223,0.011926732,0.96793145,0.0024170019,0.0075266664,0.9900564,1.8464925
0.07784669,0.08697422,-0.5848699,-0.67,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018585521,0.00022781969,0.008987872,0.00018690355,0.99041146,0.004453484,0.00025623263,0.014501541,0.00081344484,0.011999572,0.9679757,0.002602523,0.007888667,0.98950875,1.8490422
0.07784669,0.08697422,-0.5848699,-0.66,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001858721,0.00022780412,0.00898866,0.00018692053,0.9904108,0.00445713,0.00025959153,0.014374716,0.00081733504,0.012072847,0.96801835,0.0028021939,0.00826782,0.98893005,1.8515916
0.07784669,0.08697422,-0.5848699,-0.65,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018588915,0.00022778873,0.008989449,0.00018693767,0.99041,0.004460777,0.00026299452,0.014248991,0.0008212437,0.012146562,0.9680595,0.0030170828,0.008664902,0.988318,1.8541412
0.07784669,0.08697422,-0.5848699,-0.64,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018590616,0.0002277733,0.008990247,0.00018695479,0.990409,0.004464408,0.0002664409,0.01412432,0.00082516763,0.01222069,0.9680989,0.003248335,0.009080728,0.9876709,1.8566906
0.07784669,0.08697422,-0.5848699,-0.63,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018592303,0.00022775747,0.008991027,0.00018697175,0.9904082,0.0044680443,0.00026993282,0.014000741,0.0008291111,0.012295269,0.9681369,0.0034971763,0.009516148,0.9869867,1.8592403
0.07784669,0.08697422,-0.5848699,-0.62,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018593992,0.0002277419,0.008991815,0.00018698873,0.9904075,0.0044716736,0.00027346957,0.013878206,0.0008330712,0.012370271,0.9681733,0.0037649279,0.009972042,0.98626304,1.86179
0.07784669,0.08697422,-0.5848699,-0.61,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018595696,0.0002277265,0.008992609,0.00018700589,0.9904067,0.0044752974,0.00027705223,0.013756717,0.0008370482,0.012445705,0.9682083,0.004053007,0.010449324,0.9854976,1.8643396
0.07784669,0.08697422,-0.5848699,-0.6,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018597384,0.00022771089,0.008993391,0.00018702284,0.99040586,0.0044789193,0.00028068176,0.013636284,0.0008410442,0.012521599,0.9682414,0.0043629287,0.010948963,0.9846881,1.866889
0.07784669,0.08697422,-0.5848699,-0.59,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001859909,0.0002276955,0.008994185,0.00018704,0.9904051,0.0044825324,0.0002843577,0.013516862,0.000845056,0.012597911,0.9682732,0.004696325,0.011471933,0.98383176,1.8694386
0.07784669,0.08697422,-0.5848699,-0.58,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018600779,0.00022767972,0.008994973,0.00018705698,0.99040437,0.004486143,0.0002880816,0.013398476,0.00084908697,0.012674678,0.9683035,0.0050549363,0.012019266,0.9829258,1.8719883
0.07784669,0.08697422,-0.5848699,-0.57,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018602464,0.00022766407,0.008995753,0.00018707394,0.9904034,0.004489752,0.00029185406,0.0132811135,0.00085313525,0.0127519,0.96833223,0.0054406417,0.012592023,0.98196733,1.8745377
0.07784669,0.08697422,-0.5848699,-0.56,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001860415,0.00022764846,0.00899654,0.0001870909,0.9904026,0.0044933534,0.00029567519,0.013164751,0.000857202,0.0128295645,0.9683594,0.0058554336,0.013191322,0.9809533,1.8770874
0.07784669,0.08697422,-0.5848699,-0.55,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018605859,0.00022763309,0.008997334,0.00018710807,0.9904018,0.004496958,0.00029954643,0.0130494,0.0008612875,0.012907694,0.9683851,0.0063014664,0.013818301,0.9798803,1.879637
0.07784669,0.08697422,-0.5848699,-0.54,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018607566,0.00022761752,0.00899813,0.00018712506,0.9904011,0.0045005498,0.0003034673,0.012935022,0.00086538953,0.012986267,0.96840924,0.006781032,0.014474128,0.97874486,1.8821864
0.07784669,0.08697422,-0.5848699,-0.53,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018609237,0.00022760169,0.008998907,0.00018714186,0.99040025,0.00450414,0.000307439,0.012821626,0.00086951023,0.013065287,0.96843195,0.007296597,0.015160049,0.9775433,1.8847361
0.07784669,0.08697422,-0.5848699,-0.52,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018610942,0.00022758631,0.008999699,0.000187159,0.9903994,0.0045077177,0.00031146262,0.0127092125,0.00087565917,0.013144517,0.96845144,0.007850776,0.0158773,0.9762719,1.8872855
0.07784669,0.08697422,-0.5848699,-0.51,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018612632,0.00022757072,0.0090004895,0.000187176,0.99039865,0.004511258,0.00031553963,0.012597744,0.0008869201,0.013223519,0.96846503,0.008446402,0.016627202,0.9749264,1.8898351
0.07784669,0.08697422,-0.5848699,-0.5,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018614337,0.00022755534,0.009001281,0.00018719316,0.9903978,0.0045147957,0.00031966946,0.012487246,0.00089832523,0.013302977,0.968477,0.009086462,0.017411085,0.9735024,1.8923848
0.07784669,0.08697422,-0.5848699,-0.49,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018616044,0.00022753974,0.0090020625,0.00018721014,0.990397,0.0045183306,0.00032385314,0.012377693,0.0009098759,0.013382891,0.9684873,0.009774161,0.01823033,0.97199553,1.8949342
0.07784669,0.08697422,-0.5848699,-0.48,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018617733,0.00022752392,0.009002853,0.00018722712,0.99039614,0.004521857,0.00032809042,0.012269072,0.00092157244,0.013463244,0.96849614,0.010512947,0.019086346,0.97040075,1.8974838
0.07784669,0.08697422,-0.5848699,-0.47,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001861944,0.00022750856,0.009003645,0.00018724431,0.99039537,0.004525385,0.0003323832,0.012161401,0.000933419,0.01354409,0.9685033,0.011306446,0.019980587,0.968713,1.9000335
0.07784669,0.08697422,-0.5848699,-0.46,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018621133,0.00022749299,0.009004437,0.0001872613,0.99039465,0.004528899,0.00033673111,0.012054632,0.0009454149,0.013625366,0.9685089,0.012158569,0.020914532,0.9669269,1.9025829
0.07784669,0.08697422,-0.5848699,-0.45,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001862282,0.00022747718,0.009005219,0.0001872783,0.9903938,0.0045324136,0.0003411354,0.011948798,0.0009575644,0.013707134,0.9685129,0.013073463,0.021889703,0.96503687,1.9051325
0.07784669,0.08697422,-0.5848699,-0.44,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001862451,0.00022746158,0.009006007,0.00018729529,0.990393,0.004535926,0.000345597,0.01184387,0.00096986804,0.013789359,0.96851546,0.014055525,0.022907637,0.9630368,1.9076822
0.07784669,0.08697422,-0.5848699,-0.43,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018626219,0.00022744623,0.009006802,0.00018731247,0.9903922,0.004539427,0.00035011594,0.011739831,0.0009823277,0.013872045,0.96851635,0.01510948,0.023969904,0.9609206,1.9102318
0.07784669,0.08697422,-0.5848699,-0.42,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018627908,0.00022743063,0.009007589,0.00018732945,0.9903914,0.004542928,0.0003546938,0.011636708,0.0009949465,0.013955217,0.96851546,0.016240312,0.025078109,0.95868164,1.9127812
0.07784669,0.08697422,-0.5848699,-0.41,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018629615,0.00022741526,0.009008385,0.00018734662,0.99039054,0.0045464267,0.00035933102,0.011534468,0.0010077265,0.014038873,0.96851325,0.01745331,0.02623383,0.95631284,1.9153309
0.07784669,0.08697422,-0.5848699,-0.4,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018631307,0.00022739946,0.0090091685,0.00018736362,0.99038976,0.004549915,0.0003640277,0.0114330975,0.0010206674,0.014122986,0.9685093,0.018754093,0.027438723,0.9538072,1.9178805
0.07784669,0.08697422,-0.5848699,-0.39,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018632998,0.0002273839,0.009009961,0.00018738066,0.99038905,0.004553405,0.00036878607,0.011332614,0.0010337748,0.014207601,0.96850383,0.02014864,0.028694374,0.951157,1.92043
0.07784669,0.08697422,-0.5848699,-0.38,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018634708,0.00022736854,0.009010752,0.00018739783,0.9903882,0.004556884,0.00037360514,0.01123298,0.0010470469,0.014292679,0.9684968,0.021643225,0.030002447,0.9483543,1.9229796
0.07784669,0.08697422,-0.5848699,-0.37,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018636395,0.00022735292,0.009011539,0.0001874148,0.99038726,0.0045603616,0.00037848696,0.011134211,0.0010604882,0.014378252,0.96848834,0.023244519,0.03136454,0.94539094,1.925529
0.07784669,0.08697422,-0.5848699,-0.36,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018638087,0.00022733734,0.009012327,0.00018743164,0.9903865,0.0045638345,0.00038343205,0.0110363,0.0010741012,0.014464324,0.968478,0.024959546,0.032782245,0.9422582,1.9280787
0.07784669,0.08697422,-0.5848699,-0.35,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001863978,0.00022732178,0.009013112,0.00018744866,0.9903858,0.0045672995,0.0003884408,0.010939218,0.0010878862,0.014550877,0.9684663,0.026795756,0.034257174,0.93894714,1.9306283
