HD1_l1,HD1_l2,HD1_l3,HD1_l4,HD1_l5,HD1_l6,HD1_l7,HD1_l8,HD1_l9,HD1_l10,A_ion_K,A_ion_Rb,A_ion_Cs,A_ion_MA,A_ion_FA,B_ion_Ca,B_ion_Sr,B_ion_Ba,B_ion_Ge,B_ion_Sn,B_ion_Pb,X_ion_Cl,X_ion_Br,X_ion_I,Pred_Bandgap
0.07784669,0.08697422,0.12,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001883477,0.00022637229,0.0090129,0.00018940648,0.99038297,0.009061947,0.0033312268,0.012173315,0.012007191,0.0069259233,0.95650053,0.61918384,0.37951332,0.0013028329,3.2156487
0.07784669,0.08697422,0.13,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834756,0.00022638423,0.0090116095,0.00018940635,0.9903842,0.009137274,0.0033878228,0.012363215,0.012165721,0.006783695,0.95616233,0.6193211,0.379385,0.0012938903,3.2285378
0.07784669,0.08697422,0.14,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834746,0.00022639576,0.009010324,0.00018940606,0.99038553,0.009211828,0.0035726023,0.012545942,0.012324273,0.0066365628,0.9557088,0.6194584,0.37925667,0.0012850092,3.2414272
0.07784669,0.08697422,0.15,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834714,0.00022640749,0.00900903,0.00018940575,0.9903868,0.009286829,0.0037673926,0.012731137,0.012484668,0.006492505,0.95523745,0.6195955,0.37912828,0.0012761899,3.2543166
0.07784669,0.08697422,0.16,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834723,0.00022641945,0.009007753,0.00018940584,0.9903881,0.009362247,0.003972721,0.012918804,0.012646883,0.006351442,0.9547479,0.6197326,0.37899992,0.0012674311,3.267206
0.07784669,0.08697422,0.17,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834711,0.0002264312,0.009006464,0.00018940572,0.9903894,0.009438097,0.0041891607,0.013108986,0.012810966,0.0062133265,0.95423955,0.61986977,0.3788716,0.0012587311,3.2800953
0.07784669,0.08697422,0.18,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.000188347,0.00022644293,0.009005174,0.00018940559,0.99039066,0.009514359,0.0044173,0.013301686,0.01297691,0.006078088,0.9537116,0.62000674,0.3787432,0.0012500912,3.2929847
0.07784669,0.08697422,0.19,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834688,0.00022645446,0.009003889,0.00018940549,0.99039197,0.009591025,0.0046577607,0.01349692,0.0131447045,0.005946273,0.95316327,0.6201437,0.37861475,0.0012415097,3.305874
0.07784669,0.08697422,0.2,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834675,0.0002264664,0.009002604,0.00018940536,0.9903932,0.009666515,0.0049103764,0.0136925625,0.013312084,0.0059836204,0.95243484,0.6202806,0.3784864,0.0012329883,3.3187635
0.07784669,0.08697422,0.21,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834663,0.00022647812,0.009001314,0.00018940523,0.9903944,0.009742398,0.005176586,0.013890755,0.013481317,0.006021082,0.9516879,0.6204175,0.37835798,0.001224524,3.3316529
0.07784669,0.08697422,0.22,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001883467,0.0002264901,0.009000034,0.0001894053,0.9903957,0.00981868,0.0054571196,0.0140915355,0.013652431,0.006058654,0.9509216,0.6205543,0.3782296,0.0012161189,3.3445423
0.07784669,0.08697422,0.23,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001883464,0.00022650161,0.008998741,0.000189405,0.990397,0.0098953275,0.005752723,0.014294888,0.013825396,0.00609632,0.9501354,0.62069106,0.37810117,0.00120777,3.3574317
0.07784669,0.08697422,0.24,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001883463,0.00022651335,0.008997457,0.00018940488,0.9903983,0.009972361,0.0060642064,0.014500853,0.014000248,0.006134089,0.94932824,0.6208278,0.37797275,0.001199479,3.3703206
0.07784669,0.08697422,0.25,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834634,0.00022652531,0.008996181,0.00018940495,0.99039954,0.010049752,0.006392405,0.014709446,0.014176977,0.006171944,0.94849944,0.62096447,0.37784433,0.0011912447,3.3832102
0.07784669,0.08697422,0.26,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834624,0.00022653706,0.008994893,0.00018940482,0.99040085,0.010127491,0.0067381943,0.014920659,0.014355573,0.006209875,0.94764817,0.621101,0.37771586,0.0011830655,3.3960996
0.07784669,0.08697422,0.27,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834611,0.0002265488,0.00899361,0.00018940472,0.9904021,0.010205581,0.007102514,0.015134533,0.01453606,0.0062478883,0.94677347,0.6212376,0.37758744,0.0011749435,3.408989
0.07784669,0.08697422,0.28,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.000188346,0.00022656054,0.008992323,0.0001894046,0.9904034,0.01028399,0.0074863257,0.01535105,0.014718418,0.006285961,0.9458744,0.6213741,0.377459,0.0011668771,3.4218783
0.07784669,0.08697422,0.29,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834572,0.00022657208,0.00899103,0.00018940431,0.9904047,0.010362718,0.007890667,0.015570241,0.014902652,0.0063240905,0.9449496,0.6215106,0.37733054,0.0011588662,3.4347677
0.07784669,0.08697422,0.3,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834577,0.00022658403,0.008989756,0.00018940437,0.990406,0.010441749,0.008316604,0.01579211,0.015088758,0.0063622724,0.94399863,0.62164694,0.37720206,0.0011509098,3.4476569
0.07784669,0.08697422,0.31,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834566,0.00022659579,0.008988474,0.00018940408,0.9904073,0.010521049,0.008765254,0.016016634,0.015276709,0.0064004795,0.9430198,0.6217834,0.37707365,0.0011430081,3.4605463
0.07784669,0.08697422,0.32,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834553,0.0002266075,0.008987186,0.00018940393,0.9904084,0.010600637,0.009237838,0.016243856,0.015466535,0.0064387256,0.94201237,0.6219197,0.3769452,0.0011351604,3.4734356
0.07784669,0.08697422,0.33,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834541,0.00022661926,0.008985898,0.00018940381,0.99040973,0.010680463,0.009735567,0.01647375,0.01565819,0.0064769783,0.940975,0.6220559,0.37681672,0.0011273664,3.486325
0.07784669,0.08697422,0.34,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834531,0.000226631,0.008984616,0.00018940371,0.99041104,0.0107605215,0.010259764,0.016706333,0.015851682,0.006515237,0.9399065,0.62219214,0.37668824,0.0011196248,3.4992144
0.07784669,0.08697422,0.35,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834518,0.00022664275,0.0089833345,0.00018940358,0.9904123,0.010840801,0.010811804,0.016941594,0.016046986,0.006553492,0.93880534,0.6223283,0.37655976,0.0011119378,3.5121043
0.07784669,0.08697422,0.36,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834524,0.00022665472,0.008982057,0.00018940365,0.9904136,0.0109212445,0.011393093,0.01717948,0.016244069,0.006591707,0.93767047,0.6224644,0.37643126,0.0011043029,3.5249932
0.07784669,0.08697422,0.37,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834513,0.00022666647,0.008980771,0.00018940354,0.99041486,0.011001873,0.012005185,0.017420063,0.016442947,0.006629896,0.93650013,0.62260044,0.37630278,0.0010967196,3.5378826
0.07784669,0.08697422,0.38,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834484,0.000226678,0.008979481,0.00018940325,0.99041617,0.011137049,0.012711911,0.017842071,0.016725436,0.006700802,0.9348827,0.6227365,0.37617433,0.0010891896,3.550772
0.07784669,0.08697422,0.39,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001883449,0.00022668997,0.008978208,0.0001894033,0.9904174,0.011305282,0.013497837,0.0183805,0.017060261,0.006791347,0.93296474,0.6228724,0.37604582,0.0010817099,3.5636613
0.07784669,0.08697422,0.4,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834515,0.00022670194,0.008976935,0.00018940338,0.99041873,0.0114751635,0.014331226,0.018933697,0.017400432,0.006882577,0.930977,0.6230084,0.37591738,0.001074283,3.5765507
0.07784669,0.08697422,0.41,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834486,0.00022671348,0.008975642,0.00018940307,0.99042004,0.011646614,0.015214798,0.019501898,0.017745892,0.006974447,0.9289163,0.6231442,0.37578887,0.0010669054,3.58944
0.07784669,0.08697422,0.42,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001883449,0.00022672542,0.008974363,0.00018940312,0.9904212,0.011819632,0.016151471,0.02008545,0.018096682,0.0070669437,0.92677987,0.62328005,0.37566033,0.0010595779,3.6023295
0.07784669,0.08697422,0.43,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001883446,0.00022673696,0.008973075,0.00018940282,0.9904225,0.011994107,0.017144226,0.020684551,0.018452685,0.007160004,0.9245644,0.6234158,0.37553185,0.0010523016,3.6152189
0.07784669,0.08697422,0.44,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834446,0.00022674869,0.008971793,0.00018940268,0.9904236,0.012170001,0.01819628,0.021299504,0.018813916,0.007253603,0.9222666,0.6235516,0.37540337,0.0010450748,3.6281083
0.07784669,0.08697422,0.45,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834452,0.00022676066,0.008970513,0.00018940275,0.99042493,0.01234726,0.019310983,0.021930585,0.019180339,0.0073477034,0.9198831,0.6236872,0.37527484,0.0010378981,3.6409974
0.07784669,0.08697422,0.46,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834442,0.00022677242,0.008969233,0.00018940265,0.99042624,0.012525778,0.020491809,0.022577971,0.019551815,0.007442236,0.9174103,0.62382287,0.3751463,0.0010307699,3.6538868
0.07784669,0.08697422,0.47,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834429,0.00022678418,0.008967953,0.00018940252,0.9904275,0.012705507,0.02174249,0.02324196,0.01992834,0.007537171,0.9148445,0.62395847,0.37501782,0.0010236904,3.6667762
0.07784669,0.08697422,0.48,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834419,0.00022679595,0.008966673,0.00018940242,0.9904288,0.012886337,0.023066867,0.02392274,0.020309798,0.007632445,0.9121818,0.624094,0.3748893,0.0010166604,3.6796656
0.07784669,0.08697422,0.49,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834406,0.0002268077,0.008965394,0.00018940211,0.99043006,0.013068192,0.024469012,0.024620535,0.020696092,0.007728004,0.9094181,0.62422955,0.37476084,0.0010096772,3.6925547
0.07784669,0.08697422,0.5,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834395,0.00022681945,0.00896411,0.000189402,0.99043137,0.013250944,0.025953129,0.025335502,0.021087088,0.007823777,0.9065496,0.624365,0.37463233,0.0010027436,3.705444
0.07784669,0.08697422,0.51,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834403,0.00022683144,0.00896284,0.00018940207,0.9904327,0.0134345,0.027523657,0.026067823,0.021482658,0.007919702,0.9035717,0.62450033,0.37450376,0.0009958555,3.7183335
0.07784669,0.08697422,0.52,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834372,0.00022684297,0.008961548,0.00018940176,0.99043393,0.013618733,0.029185245,0.026817644,0.021882668,0.008015708,0.9004799,0.62463576,0.37437528,0.0009890159,3.7312229
0.07784669,0.08697422,0.53,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834359,0.00022685471,0.0089602675,0.00018940163,0.9904351,0.013803496,0.030942641,0.027585031,0.022286888,0.008111701,0.8972702,0.624771,0.37424675,0.0009822233,3.7441123
0.07784669,0.08697422,0.54,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834365,0.00022686667,0.0089589935,0.00018940169,0.9904364,0.013988673,0.03280099,0.028370153,0.022695191,0.008207619,0.89393735,0.6249063,0.3741182,0.00097547646,3.7570016
0.07784669,0.08697422,0.55,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834336,0.00022687823,0.008957711,0.0001894014,0.9904377,0.014174105,0.034765452,0.029173015,0.023107326,0.008303362,0.89047676,0.62504154,0.3739897,0.00096877635,3.769891
0.07784669,0.08697422,0.56,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834324,0.00022688998,0.008956424,0.00018940127,0.99043894,0.014359614,0.03684147,0.029993638,0.023523053,0.008398833,0.88688344,0.62517667,0.37386116,0.000962122,3.7827804
0.07784669,0.08697422,0.57,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834313,0.00022690174,0.008955146,0.00018940118,0.99044025,0.014545053,0.03903474,0.030832049,0.023942143,0.008493939,0.8831521,0.6253118,0.3737327,0.0009555133,3.7956696
0.07784669,0.08697422,0.58,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834302,0.00022691351,0.008953868,0.00018940105,0.99044156,0.014730234,0.04135111,0.031688165,0.02436431,0.008588576,0.8792776,0.6254469,0.37360415,0.0009489495,3.8085592
0.07784669,0.08697422,0.59,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834289,0.00022692527,0.00895259,0.00018940093,0.9904428,0.014914944,0.043796673,0.032561902,0.02478923,0.008682623,0.8752546,0.625582,0.37347564,0.00094243063,3.8214483
0.07784669,0.08697422,0.6,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834295,0.00022693723,0.008951317,0.00018940099,0.990444,0.015098983,0.046377685,0.033453114,0.025216565,0.008775962,0.8710777,0.6257169,0.3733471,0.0009359563,3.834338
0.07784669,0.08697422,0.61,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834283,0.00022694899,0.008950035,0.00018940086,0.99044526,0.0152821215,0.049100626,0.034361582,0.02564595,0.008868465,0.86674124,0.62585187,0.3732186,0.0009295269,3.847227
0.07784669,0.08697422,0.62,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834253,0.00022696056,0.008948749,0.00018940057,0.99044657,0.015464146,0.05197218,0.035287093,0.026077013,0.008960009,0.86223954,0.6259868,0.3730901,0.0009231416,3.8601167
0.07784669,0.08697422,0.63,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001883426,0.00022697255,0.008947481,0.00018940064,0.9904479,0.015644774,0.054999184,0.036229294,0.026509289,0.009050438,0.8575671,0.62612164,0.37296158,0.0009168,3.8730059
0.07784669,0.08697422,0.64,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834246,0.00022698428,0.008946203,0.00018940048,0.990449,0.015823785,0.05818875,0.037187885,0.026942383,0.009139624,0.8527175,0.62625647,0.37283304,0.00091050233,3.885895
0.07784669,0.08697422,0.65,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834235,0.00022699605,0.0089449175,0.0001894004,0.9904503,0.016000863,0.061548013,0.038162358,0.027375745,0.009227397,0.8476855,0.62639123,0.3727045,0.00090424647,3.8987846
0.07784669,0.08697422,0.66,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834222,0.00022700781,0.008943642,0.00018940026,0.9904516,0.016175732,0.06508434,0.039152216,0.02780887,0.009313596,0.8424652,0.62652594,0.372576,0.0008980352,3.9116738
0.07784669,0.08697422,0.67,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834212,0.00022701958,0.008942366,0.00018940015,0.9904529,0.016348101,0.068805255,0.04015691,0.028241226,0.009398066,0.83705044,0.6266606,0.3724475,0.00089186477,3.9245632
0.07784669,0.08697422,0.68,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001883422,0.00022703157,0.008941098,0.00018940003,0.9904542,0.016517622,0.07271831,0.04117571,0.028672177,0.009480615,0.83143556,0.6267953,0.372319,0.000885738,3.9374526
0.07784669,0.08697422,0.69,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834189,0.00022704311,0.008939809,0.00018939974,0.99045545,0.016684005,0.076831296,0.042207975,0.029101146,0.00956108,0.8256146,0.6269299,0.37219045,0.0008796524,3.950342
0.07784669,0.08697422,0.7,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834177,0.0002270551,0.0089385295,0.00018939964,0.99045676,0.01684684,0.08115188,0.043252714,0.029527409,0.009639243,0.81958187,0.62706447,0.37206197,0.00087360846,3.9632316
0.07784669,0.08697422,0.71,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834184,0.00022706688,0.008937262,0.00018939968,0.990458,0.017005824,0.08568788,0.04430912,0.029950315,0.009714935,0.81333196,0.62719893,0.37193346,0.0008676067,3.9761207
0.07784669,0.08697422,0.72,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018834154,0.00022707843,0.008935979,0.0001893994,0.9904593,0.017160555,0.09044716,0.04537611,0.030369094,0.009787939,0.80685914,0.6273334,0.37180495,0.00086164527,3.98901
