HD1_l1,HD1_l2,HD1_l3,HD1_l4,HD1_l5,HD1_l6,HD1_l7,HD1_l8,HD1_l9,HD1_l10,A_ion_K,A_ion_Rb,A_ion_Cs,A_ion_MA,A_ion_FA,B_ion_Ca,B_ion_Sr,B_ion_Ba,B_ion_Ge,B_ion_Sn,B_ion_Pb,X_ion_Cl,X_ion_Br,X_ion_I,Pred_Bandgap
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.82,0.0007788288,0.00026732264,0.37379023,0.0009541428,0.62420946,0.016064463,0.013726067,0.011049006,0.030679261,0.87030625,0.05817494,0.60921097,0.3886578,0.0021312416,0.7370273
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.81,0.00077741715,0.00026869393,0.36839342,0.00094865035,0.62961185,0.016217265,0.013791565,0.011154268,0.03085519,0.86793226,0.06004937,0.6092118,0.38865703,0.0021311583,0.74412614
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.8,0.00077591196,0.0002700387,0.36302924,0.00094307296,0.6349818,0.016370378,0.013856403,0.011259746,0.031029949,0.8655038,0.06197989,0.60921264,0.38865632,0.0021310737,0.751225
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.79,0.00077431323,0.00027135664,0.3576989,0.00093741145,0.64031804,0.016523732,0.01392053,0.011365398,0.031203425,0.8630192,0.06396778,0.6092135,0.38865554,0.0021309913,0.7583239
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.78,0.0007726224,0.00027264736,0.35240316,0.000931669,0.6456198,0.016677285,0.013983922,0.011471184,0.031375535,0.86047757,0.066014566,0.60921425,0.3886548,0.0021309066,0.7654227
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.77,0.0007708416,0.00027391093,0.34714347,0.0009258496,0.650886,0.016830968,0.014046515,0.011577064,0.031546164,0.85787773,0.068121575,0.6092151,0.38865405,0.0021308232,0.7725216
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.76,0.0007689709,0.00027514648,0.34192088,0.0009199532,0.656115,0.016984733,0.014108279,0.011683002,0.03171524,0.85521847,0.07029031,0.6092159,0.38865334,0.0021307396,0.7796204
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.75,0.0007670125,0.00027635446,0.33673596,0.00091398536,0.66130674,0.017138515,0.014169176,0.011788957,0.03188264,0.85249853,0.0725222,0.60921675,0.3886526,0.0021306553,0.78671926
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.74,0.0007649674,0.00027753453,0.33159044,0.0009079471,0.6664591,0.017292256,0.014229147,0.011894885,0.03204825,0.8497167,0.0748188,0.6092175,0.38865185,0.0021305715,0.7938181
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.73,0.00076283707,0.00027868646,0.32648423,0.0009018413,0.6715723,0.017445887,0.014288153,0.0120007405,0.032211985,0.8468717,0.07718149,0.60921836,0.38865107,0.0021304882,0.800917
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.72,0.000760623,0.00027981034,0.3214191,0.0008956711,0.67664474,0.017599342,0.014346155,0.012106479,0.03237372,0.8439624,0.07961187,0.60921925,0.38865036,0.002130405,0.8080159
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.71,0.0007583269,0.00028090572,0.31639534,0.0008894393,0.681676,0.017752552,0.014403092,0.0122120585,0.032533348,0.8409875,0.08211138,0.60922,0.38864964,0.0021303203,0.81511474
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.7,0.00075594994,0.00028197293,0.31141436,0.00088314875,0.6866645,0.017905446,0.014458921,0.012317416,0.032690737,0.8379458,0.084681556,0.60922086,0.3886489,0.002130236,0.82221353
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.69,0.0007534941,0.00028301147,0.30647612,0.00087680144,0.69161063,0.018057948,0.014513596,0.0124225095,0.032845803,0.83483624,0.08732391,0.6092217,0.38864815,0.0021301524,0.82931244
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.68,0.00075096026,0.0002840216,0.30158195,0.0008704005,0.6965127,0.018209979,0.014567066,0.01252728,0.032998376,0.8316573,0.090039976,0.60922253,0.3886474,0.002130068,0.8364113
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.67,0.0007483501,0.0002850029,0.2967324,0.00086394866,0.70137024,0.018361462,0.01461927,0.012631676,0.03314836,0.82840794,0.09283128,0.60922337,0.38864666,0.0021299846,0.84351015
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.66,0.0007456657,0.00028595576,0.2919281,0.0008574485,0.70618284,0.018512314,0.014670169,0.012735641,0.033295624,0.82508695,0.09569932,0.60922414,0.38864595,0.002129901,0.8506089
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.65,0.00074290903,0.00028687977,0.28716993,0.00085090345,0.71094936,0.018662443,0.014719693,0.012839112,0.03344004,0.821693,0.09864562,0.60922503,0.3886452,0.0021298176,0.85770786
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.64,0.0007400808,0.0002877755,0.2824581,0.000844315,0.71566963,0.018811774,0.0147678,0.012942037,0.033581465,0.81822526,0.101671726,0.6092258,0.38864446,0.002129733,0.86480665
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.63,0.00073718344,0.00028864236,0.27779362,0.0008376872,0.72034293,0.018960204,0.014814429,0.013044353,0.033719774,0.8146822,0.10477912,0.6092266,0.38864368,0.0021296495,0.8719055
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.62,0.0007342184,0.00028948096,0.2731766,0.0008310217,0.7249687,0.019107645,0.01485953,0.013145984,0.03385483,0.8110628,0.10796925,0.6092274,0.38864294,0.0021295662,0.87900424
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.61,0.0007311874,0.0002902908,0.26860777,0.00082432094,0.7295464,0.019253997,0.014903035,0.013246871,0.03398647,0.8073661,0.11124355,0.60922825,0.38864225,0.0021294828,0.88610315
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.6,0.000728092,0.00029107239,0.2640874,0.00081758865,0.73407584,0.019399183,0.014944906,0.013346955,0.034114596,0.80359066,0.114603676,0.60922915,0.3886415,0.0021293985,0.89320195
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.59,0.0007249343,0.00029182577,0.25961617,0.0008108266,0.73855627,0.019543078,0.014985062,0.013446157,0.03423904,0.7997357,0.11805088,0.6092299,0.38864073,0.002129315,0.90030086
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.58,0.0007217155,0.00029255066,0.25519428,0.00080403767,0.7429874,0.01968559,0.01502346,0.01354441,0.034359656,0.7958002,0.12158664,0.60923076,0.38864002,0.0021292316,0.9073998
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.57,0.0007184385,0.00029324772,0.2508221,0.00079722423,0.74736893,0.019826613,0.015060033,0.013641639,0.03447629,0.79178303,0.12521236,0.6092316,0.38863924,0.002129147,0.9144985
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.56,0.0007151039,0.00029391653,0.24650013,0.00079038885,0.7517005,0.019966038,0.015094725,0.0137377735,0.034588814,0.7876833,0.12892935,0.6092324,0.38863856,0.0021290649,0.92159736
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.55,0.0007117141,0.0002945579,0.24222845,0.0007835346,0.75598174,0.020103758,0.015127475,0.013832743,0.034697067,0.7835001,0.13273889,0.60923326,0.3886378,0.0021289804,0.9286962
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.54,0.00070827,0.0002951712,0.23800728,0.0007766623,0.7602126,0.020239659,0.015158221,0.013926458,0.034800895,0.7792325,0.13664229,0.6092341,0.38863707,0.002128897,0.9378958
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.53,0.00070477475,0.00029575732,0.23383684,0.00076977623,0.76439285,0.020373618,0.015186899,0.014018837,0.034900125,0.77487963,0.14064083,0.60923487,0.3886363,0.0021288134,0.94748765
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.52,0.0007012287,0.00029631582,0.22971748,0.00076287705,0.76852214,0.020505536,0.01521346,0.014109817,0.034994654,0.7704408,0.14473566,0.60923564,0.38863555,0.002128729,0.95707947
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.51,0.0006976342,0.0002968473,0.22564913,0.0007559679,0.77260035,0.02063529,0.015237835,0.01419931,0.035084307,0.7659154,0.14892785,0.60923654,0.38863483,0.0021286458,0.9666714
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.5,0.0006939936,0.00029735183,0.22163226,0.0007490518,0.7766273,0.020762753,0.015259967,0.01428723,0.035168912,0.7613025,0.1532186,0.6092374,0.38863412,0.0021285624,0.97626317
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.49,0.00069030747,0.0002978297,0.21766657,0.00074212963,0.7806031,0.020887818,0.0152798,0.0143735055,0.035248354,0.7566016,0.15760894,0.60923815,0.38863334,0.0021284788,0.98585504
0.07784669,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,-0.48,0.0006865784,0.00029828114,0.21375223,0.0007352047,0.7845277,0.021010345,0.015297258,0.014458032,0.035322443,0.7518123,0.16209963,0.609239,0.3886326,0.0021283943,0.99544686
