HD1_l1,HD1_l2,HD1_l3,HD1_l4,HD1_l5,HD1_l6,HD1_l7,HD1_l8,HD1_l9,HD1_l10,A_ion_K,A_ion_Rb,A_ion_Cs,A_ion_MA,A_ion_FA,B_ion_Ca,B_ion_Sr,B_ion_Ba,B_ion_Ge,B_ion_Sn,B_ion_Pb,X_ion_Cl,X_ion_Br,X_ion_I,Pred_Bandgap
-0.74,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018856111,0.0002245418,0.009129088,0.00018962292,0.9902683,0.28789932,0.00047180324,0.0028374293,0.0008877081,0.020212706,0.6876911,0.6096838,0.38823313,0.0020830403,2.8694825
-0.73,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018855867,0.00022455408,0.009128787,0.00018962045,0.9902686,0.2769981,0.00048602108,0.0028806345,0.0009013993,0.020527368,0.6982065,0.6096798,0.3882367,0.0020834429,2.8642905
-0.72,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018855599,0.0002245661,0.009128474,0.00018961776,0.9902687,0.2663557,0.00050037773,0.0029228057,0.00091477245,0.020834872,0.7084715,0.6096758,0.38824025,0.0020838445,2.8590987
-0.71,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001885537,0.0002245786,0.009128181,0.00018961546,0.99026906,0.25597697,0.0005148676,0.002963917,0.0009278185,0.021135014,0.7184815,0.60967183,0.38824385,0.0020842485,2.8539066
-0.7,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018855125,0.00022459109,0.009127879,0.00018961298,0.9902693,0.24586733,0.0005294844,0.0030039488,0.0009405321,0.021427663,0.7282311,0.6096679,0.38824746,0.0020846503,2.8487146
-0.69,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018854861,0.00022460315,0.009127568,0.00018961033,0.99026966,0.23603019,0.0005442244,0.0030428902,0.00095290854,0.021712715,0.73771715,0.6096639,0.388251,0.0020850522,2.8435225
-0.68,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018854617,0.00022461545,0.009127263,0.00018960788,0.99027,0.22646832,0.00055908284,0.0030807252,0.00096494326,0.021990076,0.74693686,0.6096599,0.3882546,0.0020854552,2.8383307
-0.67,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001885437,0.00022462792,0.009126961,0.00018960539,0.99027026,0.21718381,0.000574056,0.0031174535,0.0009766363,0.0222597,0.7558883,0.609656,0.38825822,0.0020858573,2.8331387
-0.66,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018854106,0.00022464,0.009126651,0.00018960274,0.9902706,0.20817737,0.0005891398,0.0031530638,0.0009879832,0.022521531,0.7645709,0.609652,0.3882618,0.0020862606,2.8279467
-0.65,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001885388,0.00022465229,0.009126345,0.00018960028,0.990271,0.1994493,0.0006043318,0.0031875644,0.0009989869,0.022775592,0.77298427,0.609648,0.38826537,0.0020866636,2.8227546
-0.64,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018853632,0.00022466478,0.009126042,0.0001895978,0.9902712,0.1909987,0.0006196286,0.003220949,0.0010096447,0.023021858,0.78112924,0.609644,0.38826892,0.002087068,2.8175628
-0.63,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018853368,0.00022467686,0.009125732,0.00018959497,0.9902715,0.18282464,0.0006350294,0.0032532315,0.0010199609,0.023260403,0.7890067,0.60964006,0.38827252,0.0020874706,2.8123705
-0.62,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018853121,0.00022468911,0.009125429,0.00018959247,0.99027175,0.17492445,0.0006505308,0.003284411,0.0010299358,0.023491226,0.7966196,0.60963607,0.3882761,0.0020878739,2.8071787
-0.61,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018852876,0.0002247014,0.009125127,0.00018959002,0.9902721,0.16729598,0.00066613266,0.0033145098,0.001039575,0.023714455,0.8039694,0.6096321,0.38827965,0.0020882776,2.801987
-0.6,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018852612,0.00022471345,0.009124816,0.00018958734,0.99027234,0.15993565,0.00068183424,0.0033435365,0.0010488816,0.023930155,0.81106,0.609628,0.38828322,0.00208868,2.7967947
-0.59,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018852345,0.00022472574,0.009124506,0.00018958468,0.9902726,0.15283962,0.0006976335,0.0033715025,0.0010578599,0.024138413,0.81789494,0.6096241,0.3882868,0.0020890837,2.7916026
-0.58,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018852101,0.00022473803,0.009124205,0.00018958222,0.99027294,0.14600362,0.00071353134,0.0033984287,0.0010665138,0.02433935,0.8244785,0.6096201,0.3882904,0.0020894874,2.7864108
-0.57,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018851818,0.00022475008,0.009123889,0.00018957954,0.9902732,0.13942316,0.0007295287,0.0034243346,0.0010748518,0.024533115,0.83081496,0.6096161,0.38829398,0.0020898904,2.7812188
-0.56,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018851574,0.00022476239,0.009123588,0.0001895771,0.99027354,0.13309298,0.0007456251,0.0034492386,0.0010828784,0.024719827,0.8369095,0.6096121,0.38829753,0.0020902932,2.7760267
-0.55,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018851309,0.00022477469,0.009123278,0.00018957445,0.9902739,0.12700778,0.0007618228,0.003473163,0.0010906002,0.024899645,0.842767,0.6096082,0.38830116,0.0020906974,2.7708347
-0.54,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018851063,0.00022478696,0.009122971,0.00018957196,0.99027413,0.12116193,0.00077812275,0.0034961335,0.0010980251,0.025072727,0.848393,0.6096042,0.3883047,0.0020911004,2.765643
-0.53,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018850817,0.00022479924,0.00912267,0.00018956949,0.9902744,0.115549296,0.0007945249,0.0035181644,0.0011051582,0.025239201,0.85379374,0.6096002,0.38830832,0.0020915046,2.7604508
-0.52,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018850554,0.00022481153,0.00912236,0.00018956684,0.9902748,0.110164315,0.0008110339,0.003539293,0.00111201,0.02539929,0.8589741,0.6095962,0.3883119,0.0020919098,2.7552588
-0.51,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018850307,0.00022482383,0.009122058,0.00018956435,0.990275,0.105000354,0.00082764996,0.0035595337,0.001118586,0.025553117,0.86394083,0.60959226,0.38831547,0.0020923123,2.750067
-0.5,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001885008,0.00022483633,0.009121765,0.00018956189,0.9902754,0.10005124,0.00084437715,0.0035789188,0.001124895,0.025700895,0.8686996,0.6095882,0.38831905,0.0020927174,2.744875
-0.49,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018849815,0.00022484841,0.009121453,0.00018955921,0.9902756,0.0953106,0.0008612184,0.0035974712,0.0011309453,0.025842806,0.873257,0.6095842,0.3883226,0.0020931219,2.739683
-0.48,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018849567,0.00022486068,0.009121147,0.00018955674,0.99027586,0.09077183,0.0008781757,0.003615216,0.001136743,0.025978975,0.8776191,0.6095802,0.38832617,0.0020935254,2.7344909
-0.47,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018849323,0.00022487319,0.009120846,0.00018955428,0.9902762,0.08642863,0.00089525274,0.0036321795,0.0011422982,0.026109654,0.8817919,0.6095763,0.3883298,0.0020939303,2.7292988
-0.46,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018849058,0.00022488525,0.00912053,0.00018955162,0.99027646,0.08227431,0.00091245305,0.003648387,0.0011476169,0.02623495,0.8857823,0.6095723,0.38833335,0.002094335,2.724107
-0.45,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018848813,0.00022489757,0.00912023,0.00018954916,0.9902768,0.078302614,0.0009297805,0.003663869,0.0011527094,0.02635512,0.88959587,0.6095683,0.38833693,0.0020947387,2.718915
-0.44,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018848549,0.00022490985,0.009119919,0.00018954648,0.99027705,0.07450703,0.0009472392,0.0036786431,0.0011575816,0.026470272,0.89323926,0.60956436,0.38834053,0.0020951438,2.713723
-0.43,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018848303,0.00022492216,0.009119618,0.00018954402,0.9902774,0.0708813,0.0009648322,0.0036927399,0.0011622425,0.026580628,0.8967182,0.6095604,0.38834414,0.0020955484,2.7085311
-0.42,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018848057,0.00022493444,0.009119316,0.00018954155,0.9902777,0.06741907,0.0009825651,0.0037061838,0.0011666991,0.02668635,0.9000391,0.6095564,0.38834772,0.0020959547,2.703339
-0.41,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018847792,0.00022494652,0.009119005,0.00018953889,0.99027795,0.06411438,0.001000442,0.003719002,0.0011709604,0.026787626,0.90320754,0.6095524,0.38835126,0.0020963587,2.698147
-0.4,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018847547,0.00022495881,0.0091186995,0.00018953624,0.9902783,0.060961045,0.0010184664,0.0037312123,0.0011750325,0.026884599,0.90622956,0.60954833,0.3883548,0.0020967636,2.692955
-0.39,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018847286,0.00022497114,0.00911839,0.0001895336,0.99027866,0.057953168,0.0010366439,0.003742844,0.0011789231,0.026977455,0.90911096,0.6095444,0.38835844,0.002097169,2.687763
-0.38,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018847037,0.00022498342,0.0091180885,0.00018953111,0.9902789,0.05508495,0.001054978,0.0037539136,0.0011826388,0.027066335,0.9118571,0.6095404,0.38836202,0.0020975743,2.6825712
-0.37,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018846792,0.00022499573,0.009117782,0.00018952864,0.99027926,0.05235082,0.0010734752,0.0037644522,0.0011861878,0.027151408,0.9144737,0.6095364,0.38836557,0.0020979787,2.6773791
-0.36,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018846548,0.00022500804,0.009117481,0.0001895262,0.9902796,0.049745232,0.0010921388,0.0037744732,0.0011895758,0.027232822,0.9169657,0.6095325,0.3883692,0.0020983843,2.672187
-0.35,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018846283,0.00022502033,0.009117171,0.00018952353,0.99027985,0.04726285,0.0011109753,0.0037840058,0.0011928105,0.027310763,0.9193386,0.6095285,0.38837278,0.00209879,2.6669953
-0.34,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018846037,0.00022503265,0.009116869,0.00018952106,0.9902802,0.04489853,0.0011299895,0.003793069,0.001195899,0.027385367,0.9215972,0.6095245,0.38837633,0.0020991946,2.6618032
-0.33,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018845791,0.00022504493,0.009116563,0.00018951859,0.99028045,0.042647094,0.0011491852,0.0038016755,0.0011988439,0.027456706,0.92374647,0.6095205,0.38837993,0.0020996013,2.6566112
-0.32,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018845526,0.00022505724,0.009116253,0.00018951594,0.99028075,0.040503833,0.0011685702,0.0038098579,0.0012016562,0.027525032,0.9257911,0.6095165,0.38838348,0.002100006,2.6514192
-0.31,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001884528,0.00022506953,0.009115951,0.00018951343,0.990281,0.03846388,0.001188146,0.0038176177,0.0012043369,0.027590357,0.9277356,0.6095125,0.38838702,0.0021004109,2.6462271
-0.3,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018844998,0.00022508162,0.009115637,0.0001895108,0.99028134,0.036522795,0.0012079218,0.0038249907,0.0012068958,0.02765291,0.9295845,0.6095085,0.38839063,0.0021008176,2.641035
-0.29,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018844772,0.00022509438,0.009115344,0.00018950833,0.9902817,0.034676094,0.001227899,0.003831979,0.0012093349,0.027712734,0.93134195,0.6095045,0.38839418,0.0021012218,2.6358433
-0.28,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018844525,0.00022510666,0.009115042,0.00018950584,0.99028194,0.032919593,0.0012480883,0.0038386146,0.001211663,0.02777003,0.93301207,0.6095006,0.3883978,0.002101629,2.6306512
-0.27,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018844262,0.00022511875,0.009114733,0.0001895032,0.9902823,0.03124917,0.0012684909,0.0038449022,0.0012138827,0.02782486,0.9345987,0.6094966,0.38840142,0.0021020353,2.6254592
-0.26,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018844016,0.00022513105,0.00911443,0.00018950073,0.99028254,0.029660894,0.0012891133,0.0038508617,0.001215999,0.027877338,0.9361058,0.60949266,0.38840503,0.0021024407,2.6202672
-0.25,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001884377,0.00022514336,0.0091141295,0.00018949826,0.9902829,0.028151011,0.0013099628,0.00385651,0.0012180185,0.027927604,0.93753695,0.6094886,0.38840857,0.0021028467,2.6150753
-0.24,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018843508,0.0002251557,0.009113816,0.00018949562,0.99028325,0.02671585,0.0013310434,0.0038618594,0.0012199435,0.027975718,0.93889564,0.6094846,0.38841212,0.0021032533,2.6098833
-0.23,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018843259,0.00022516795,0.009113513,0.00018949312,0.99028337,0.025351945,0.0013523607,0.0038669223,0.0012217794,0.028021805,0.94018525,0.6094806,0.3884157,0.0021036586,2.6046913
-0.22,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018843013,0.00022518047,0.009113212,0.00018949063,0.99028367,0.024055934,0.0013739202,0.003871715,0.0012235297,0.028065935,0.9414088,0.6094766,0.38841927,0.0021040654,2.5994995
-0.21,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018842747,0.00022519256,0.009112896,0.00018948797,0.9902839,0.022824619,0.0013957273,0.0038762477,0.0012251989,0.02810822,0.94256985,0.60947263,0.38842285,0.0021044728,2.5943074
-0.2,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018842504,0.00022520489,0.009112596,0.00018948551,0.99028426,0.021654919,0.00141779,0.0038805327,0.0012267907,0.028148748,0.9436712,0.6094687,0.38842648,0.0021048777,2.5891154
-0.19,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018842239,0.000225217,0.009112286,0.00018948286,0.9902846,0.02054393,0.0014401131,0.003884588,0.0012283105,0.028187623,0.9447155,0.6094647,0.38843003,0.0021052845,2.5839236
-0.18,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018841993,0.00022522929,0.009111984,0.00018948039,0.99028486,0.019488625,0.0014627039,0.0038884082,0.0012363116,0.028223485,0.94570047,0.6094607,0.38843364,0.0021056915,2.5787313
-0.17,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018841731,0.00022524162,0.0091116745,0.00018947774,0.9902852,0.018485604,0.0014855835,0.0038919616,0.001289336,0.028248537,0.946599,0.6094568,0.3884372,0.0021060975,2.5735393
-0.16,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018841468,0.00022525372,0.009111364,0.00018947509,0.9902856,0.01753324,0.0015087384,0.003895305,0.0013445616,0.02827207,0.9474461,0.6094527,0.3884408,0.0021065054,2.5683475
-0.15,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.0001884122,0.00022526603,0.009111064,0.00018947262,0.9902858,0.016629081,0.0015321751,0.0038984467,0.0014020796,0.028294142,0.94824415,0.60944873,0.38844436,0.0021069115,2.5631554
-0.14,0.08697422,-0.5848699,0.79633397,0.4325521,0.16384852,0.8853794,-0.93312305,0.5388192,0.9834179,0.00018840974,0.00022527836,0.009110762,0.00018947017,0.9902862,0.01577076,0.0015558978,0.0039013987,0.0014619854,0.028314833,0.94899523,0.60944474,0.38844797,0.0021073187,2.5579636
