A_IONRAD,A_MASS,A_DPM,X_IONRAD,X_MASS,X_EA,X_IE,X_En,X_AN,SOLV_DENSITY,SOLV_DIELECTRIC,SOLV_GDN,SOLV_DPM,SOLV_MV,SOLV_UMBO
-1.4885285313900247,0.25460255573034307,-0.08662073251129368,-0.5683518511391719,0.3333825435940196,0.24246757417838138,-0.19610899046993316,0.5722297418915543,0.14679917748651833,1.0324847463504496,1.8109913607640262,3.4787752885425394,-0.25223652071557323,-0.5081958327123381,12.321606503710546
-1.7787581795667269,0.06652343831755536,-0.3990355938328673,-0.38268538860785334,-0.04810580570684942,-0.41294757098785195,-0.3318055271680938,0.10692656997751912,-0.02564843244249901,-1.7289956138634242,1.3277655162810336,3.9737713653507156,-0.5919572535634812,1.4174452124004622,10.752408758391926
-1.540434915198931,0.33517662618959554,0.2767790428965795,-0.7726744397200078,0.37186843956213417,-0.180016093932012,-0.7294031924963398,1.05695370014007,-0.041503658240220564,-0.09332289017438117,0.2911480390863447,2.3834808642002203,-0.8439748817901214,0.16774294747499707,-2.0388056052252264
-1.9508470805276732,0.19509383339904485,-0.18535164681770488,-0.480824302519768,0.08648988995969298,-0.33027731194388565,-0.6590799828729279,0.3737247545415596,-0.03989386150539633,-0.33546956390227295,-0.5274866573800123,2.361196830480893,-1.4857037782305043,1.8571108243850214,-4.396769324614155
-1.1280364457484835,0.3230274289094069,-0.005899696978901581,-0.2012919982710314,-0.0027696453638917373,0.03935021359133359,-0.3918654350830078,-0.05575445831495829,0.15473998428508012,0.6008847825632349,-1.839548495607105,-1.252567989054642,2.3237685677790725,-0.7257813284961027,-5.6963973547088145
-0.25458819704254343,0.3017274862461,-0.005408530094090133,0.15406372139450086,-0.2858777335483927,-0.0978541058852712,-0.5257743575283592,-0.4722288371199035,-0.08388544127931534,0.43618540433737374,-1.8416609874978973,-5.289538049001914,1.8205136667300224,0.29634414645617874,-3.782306281640672
-1.4302132207796057,0.4830814733034571,0.13610020357450345,-0.2460989950748196,-0.11676294606878501,0.12865675979191846,-0.5620397580972339,-0.42618756310523276,0.31705028885785247,0.17764788450791347,0.6458159657139462,-1.0636463971773522,-1.2670591078864777,0.10618415726624841,-6.808702880034643
-0.6029866833021409,0.43498143004219547,0.0354330553008565,-0.449722384882383,-0.0035744935435713804,0.006496845633786635,-0.3744430440017483,-0.1369464483704713,0.15984353903072518,-0.3751237759291283,-0.3835290267646481,-6.4018473919866885,0.059786724009064096,-4.207080262507027,-0.9428743101457879
-1.6220971697902125,-0.036635386426046,0.0145224984562351,-0.5373109701858927,-0.04802257188514337,0.06941175072883113,0.008437864509634962,-0.031181402421922,-0.06832587968254375,-1.1837736608462455,1.1106856383379207,3.6934690293213492,-0.4091869989899628,1.5756813251980717,10.91612058661447
-2.0505543908184594,0.11806309846887192,-0.19606567065506283,-0.707825862422348,-0.13749860857096147,-0.06463371946953556,-0.02592965311104338,-0.19879495045702042,-0.10186450978641307,0.30787911454289196,1.2691103043997918,2.978336073522704,-0.45026288845429535,-0.9856097132957767,11.720929305412755
-1.7295354139540973,0.11608586565567855,0.4852240781300461,-0.7237970063122442,-0.09476801112841311,0.17074066871146543,0.15773451901405533,-0.28390392879155046,0.029081170721717398,-0.21958402502059035,0.24838543762950327,2.1747549835712965,-0.624770528435463,-0.11000057366866003,-1.5551170027395231
-1.672166465697938,-0.067162957215301,0.2586776004694961,-0.5213246775093792,-0.04202918369331936,0.14605247541098018,0.13882789220565095,-0.05640819410138321,0.003374842998661448,0.22274034975309764,-0.5115629922492966,2.315908122782488,-1.2257301770568099,1.972412994974555,-4.212568045149187
-0.7815744305689021,0.10646260311812189,0.11797187126141856,0.29147645555772195,0.013856116740682656,-0.022740847324511468,0.05981464733948866,0.15801251671508232,-0.0316366283212883,0.7406153200186897,-1.3942291466893058,-4.259234391120819,1.5684238016567456,0.38910105708642184,-3.9735479970596153
-1.6546620833164971,0.07574041732252032,0.10325818617324864,-0.1196464996216607,-0.048938726627683365,-0.03681077475549144,0.017308286976468662,0.0029558916918101114,-0.08057693413433267,0.021538732150972295,-1.0369146697941172,-0.9722391708650527,1.6521955555211902,-0.533454749934096,-5.636594862841161
-1.43534228842774,0.24000914506697746,0.2857481673043808,-0.03142132316392172,-0.07339771038795517,-0.046851006598748114,0.03712503930392744,0.0808907629203838,-0.08585237305049358,0.35171078655739607,0.4251585047091888,-0.4451154209660995,-0.9481541546008524,-0.01564292556898933,-6.813588990405341
-0.7224367868467587,0.276996573712433,0.2393427257640639,0.13242312230167508,0.03230916318192574,0.041521226738400474,0.11202282035993794,0.23154921964266584,-0.02955442339449872,-0.7810090746177168,-0.16027079005296632,-7.37806929773696,0.47900811291311574,-3.6276147095568856,-0.5701529905933131
-0.9452039030261175,-0.049884832292916355,0.01869254067970466,1.5823366839298796,0.2528016383456282,0.8611671763384816,0.8326281808683699,0.009337404943712324,0.2962787471192403,-1.739297449035984,1.3667076545771724,4.592251471264831,-0.4962321318895545,1.9715627730784115,11.533025223917026
-1.4385242640448863,0.00853336595317418,-0.1413036414701259,1.608422836412843,0.03732607869913965,0.2701308788856456,0.9543432025756282,-0.05031251347643645,0.27828941819556013,0.38481106850643265,1.3337216269612775,3.5012659031034956,-0.28298675753374425,-1.1725460710554176,12.608659715073985
-0.7685795979122687,0.16830086699184066,0.7163380943024733,1.3023690228764935,-0.1994664899285926,0.15263841882161336,1.2887178532855648,-1.054267199216969,0.033652537381953146,0.4391843544638101,0.3968699992893498,2.4212848424902598,-0.3636422182198437,-0.18832233054779152,-1.265136375894726
-0.632889389616546,0.06803158452294639,0.3804342197601421,1.299107268802168,-0.008078612961158499,0.4456873278735646,0.9066097880830333,-0.8774663797032597,0.01885976651250193,-0.126392394115878,-0.6399910338940786,2.666972308364413,-1.346191627473386,2.925563078896339,-4.3121618136354485
-0.25675101859583527,0.14072965644858854,0.30034693492881126,-0.7917087776737729,0.5836224672152415,0.45658988916645926,0.9575254424851001,0.821739445271728,0.4109737013120718,1.026154047538699,-1.9187496385791927,-4.83123556941567,1.9167923516112304,0.36210216131998046,-4.578700980194542
-0.9236157807297432,0.11245567605992948,0.14020954461292953,-0.17055113496503982,0.23186742554014478,0.3361318886524655,0.8786712026919442,0.19514976828965386,0.09002474526396492,0.4687412673890612,-1.182434516923517,-0.9935192559049038,1.7831816604361623,-0.5132656718752118,-6.064560881419217
-0.9408725818585382,0.1438325730034101,0.22624164725815732,-0.314992916064437,0.6156904987052195,-0.07496680617085749,1.1456428642705065,0.9799794686482171,-0.35271820321622743,0.370094558533293,0.42492788201418996,-1.1069147094699059,-1.2385624795226915,-0.06282053285824757,-7.475125666806001
-1.070023232777727,0.04022022426979893,0.19190609604149927,-1.178855670117345,0.4169129345820006,0.411037527338207,0.930866705127837,0.2897445304931482,0.2629246176256585,-1.0949214650678654,-0.13491210033065176,-6.38371150017959,0.46928038660705684,-4.458635165452945,-0.4922555743313887
-0.021569410535271283,0.10102331035069774,0.07607773022209395,0.13879771557278708,-0.14283895685093953,-0.2780944509779745,-0.5416443351209594,0.09939419665548808,-0.036938503515018456,-0.78905144937349,0.9475167594125421,3.9637580946440587,-0.638747821922935,1.5746993880200932,11.153762667119349
0.13907949112274554,0.21094286025509884,-0.32868669291790137,-0.28232188066130065,0.04153006522738663,-0.04266646742193717,-0.4517933730135711,0.39648579923645916,0.04112821252104311,0.8480995112791796,1.5720642255600867,3.732597998607161,-0.22902981375494658,-0.47751882607363993,12.668041532474987
0.2716407140881234,0.15728661190399312,-0.3352783447073064,0.1593930605579666,-0.06267563934617137,-0.3443116439108555,-0.7119559685440795,0.21699124643271223,-0.07953010306492864,-0.10982851607670475,-0.34499214169997333,2.8180568365641547,-1.436202312830755,2.354110693425767,-4.396922718271147
0.3335281050587058,0.22518843071850597,-0.9726272351609246,-0.4336255302788672,0.08520962228852953,-0.35133748325863384,-0.7029808957400318,0.6739453507543285,-0.0707595447296791,-0.25634254582199906,0.3006080695484984,2.6036398409605153,-1.3235839498167794,-0.014572591384848926,-2.4057941234990987
0.39892897559443885,0.3362561333062108,-0.5185075466111583,0.11595056100498284,-0.09579517820881285,-0.11823795639807907,-0.4955905431696897,0.0712436529786369,0.06840910017172912,0.4662039438227446,-1.3805160390417566,-1.3392687363402147,2.0544267871219537,-0.5237077535838274,-6.122719261197089
0.8139298498100771,0.4826129797207876,-0.468075699982002,0.37829322693803524,-0.2639146985693943,0.0072913738110513965,-0.4303225756727389,-0.287774841108186,-0.11974021451789424,0.2962090092987644,-1.6357559767726808,-5.495099839918572,2.2226998118399055,0.3293536888678781,-4.12390219397984
0.4232322063976326,0.46061498617564317,-0.8792282573748339,0.0927935893903901,-0.40994741662995166,-0.04872158139799485,-0.5908568647574536,-0.4797852471392058,0.09710534118157334,0.07058343661043003,0.5756965931527336,-1.4538361606563819,-0.9849969747835339,-0.07775915502782181,-6.704001674783205
