-1.190952897071838379e+00,-8.634195327758789062e-01,-3.033418953418731689e-01,-8.855641484260559082e-01,5.860360860824584961e-01
-1.175400614738464355e+00,-8.520581126213073730e-01,-2.993573546409606934e-01,-8.739218115806579590e-01,5.783321857452392578e-01
-1.159848451614379883e+00,-8.406966924667358398e-01,-2.953728735446929932e-01,-8.622794747352600098e-01,5.706284642219543457e-01
-1.144296169281005859e+00,-8.293352723121643066e-01,-2.913883328437805176e-01,-8.506370186805725098e-01,5.629246234893798828e-01
-1.128743886947631836e+00,-8.179739117622375488e-01,-2.874038517475128174e-01,-8.389948606491088867e-01,5.552207827568054199e-01
-1.113191604614257812e+00,-8.066124916076660156e-01,-2.834193408489227295e-01,-8.273524641990661621e-01,5.475170016288757324e-01
-1.097639322280883789e+00,-7.952510714530944824e-01,-2.794348299503326416e-01,-8.157100677490234375e-01,5.398131608963012695e-01
-1.082087039947509766e+00,-7.838896512985229492e-01,-2.754503190517425537e-01,-8.040677905082702637e-01,5.321093201637268066e-01
-1.066534757614135742e+00,-7.725281715393066406e-01,-2.714658081531524658e-01,-7.924254536628723145e-01,5.244054794311523438e-01
-1.050982594490051270e+00,-7.611668705940246582e-01,-2.674813270568847656e-01,-7.807831168174743652e-01,5.167016983032226562e-01
-1.035430312156677246e+00,-7.498053908348083496e-01,-2.634967863559722900e-01,-7.691407799720764160e-01,5.089978575706481934e-01
-1.019878029823303223e+00,-7.384439706802368164e-01,-2.595122754573822021e-01,-7.574983835220336914e-01,5.012940764427185059e-01
-1.004325747489929199e+00,-7.270825505256652832e-01,-2.555277645587921143e-01,-7.458561062812805176e-01,4.935902059078216553e-01
-9.887735843658447266e-01,-7.157211899757385254e-01,-2.515432834625244141e-01,-7.342137694358825684e-01,4.858864247798919678e-01
-9.732213020324707031e-01,-7.043597698211669922e-01,-2.475587427616119385e-01,-7.225714325904846191e-01,4.781826138496398926e-01
-9.576690196990966797e-01,-6.929983496665954590e-01,-2.435742467641830444e-01,-7.109290957450866699e-01,4.704787731170654297e-01
-9.421168565750122070e-01,-6.816369891166687012e-01,-2.395897507667541504e-01,-6.992868185043334961e-01,4.627749919891357422e-01
-9.265645742416381836e-01,-6.702755689620971680e-01,-2.356052398681640625e-01,-6.876444816589355469e-01,4.550711512565612793e-01
-9.110122919082641602e-01,-6.589142084121704102e-01,-2.316207289695739746e-01,-6.760020852088928223e-01,4.473673701286315918e-01
-8.954600095748901367e-01,-6.475527286529541016e-01,-2.276362180709838867e-01,-6.643597483634948730e-01,4.396634995937347412e-01
-8.799078464508056641e-01,-6.361913681030273438e-01,-2.236517369747161865e-01,-6.527174711227416992e-01,4.319597482681274414e-01
-8.643555045127868652e-01,-6.248298883438110352e-01,-2.196671962738037109e-01,-6.410750746726989746e-01,4.242558479309082031e-01
-8.488032221794128418e-01,-6.134684681892395020e-01,-2.156826704740524292e-01,-6.294327378273010254e-01,4.165520370006561279e-01
-8.332510590553283691e-01,-6.021071672439575195e-01,-2.116981893777847290e-01,-6.177904605865478516e-01,4.088482558727264404e-01
-8.176987767219543457e-01,-5.907456874847412109e-01,-2.077136635780334473e-01,-6.061481237411499023e-01,4.011444747447967529e-01
-8.021465539932250977e-01,-5.793843269348144531e-01,-2.037291675806045532e-01,-5.945058465003967285e-01,3.934406042098999023e-01
-7.865942120552062988e-01,-5.680229067802429199e-01,-1.997446715831756592e-01,-5.828634500503540039e-01,3.857368230819702148e-01
-7.710419297218322754e-01,-5.566614270210266113e-01,-1.957601457834243774e-01,-5.712211132049560547e-01,3.780329227447509766e-01
-7.554896473884582520e-01,-5.453001260757446289e-01,-1.917756348848342896e-01,-5.595788359642028809e-01,3.703291714191436768e-01
-7.399373650550842285e-01,-5.339386463165283203e-01,-1.877911388874053955e-01,-5.479363799095153809e-01,3.626253306865692139e-01
-7.243851423263549805e-01,-5.225772261619567871e-01,-1.838066130876541138e-01,-5.362941026687622070e-01,3.549215197563171387e-01
-7.088328599929809570e-01,-5.112158060073852539e-01,-1.798221021890640259e-01,-5.246517658233642578e-01,3.472177088260650635e-01
-6.932805776596069336e-01,-4.998543560504913330e-01,-1.758375912904739380e-01,-5.130094289779663086e-01,3.395138680934906006e-01
-6.777283549308776855e-01,-4.884929656982421875e-01,-1.718530952930450439e-01,-5.013670921325683594e-01,3.318100571632385254e-01
-6.621760725975036621e-01,-4.771315753459930420e-01,-1.678685843944549561e-01,-4.897247850894927979e-01,3.241062462329864502e-01
-6.466238498687744141e-01,-4.657701551914215088e-01,-1.638840734958648682e-01,-4.780824780464172363e-01,3.164024055004119873e-01
-6.310715675354003906e-01,-4.544087350368499756e-01,-1.598995625972747803e-01,-4.664401113986968994e-01,3.086985945701599121e-01
-6.155192852020263672e-01,-4.430473446846008301e-01,-1.559150516986846924e-01,-4.547977745532989502e-01,3.009947538375854492e-01
-5.999670624732971191e-01,-4.316859245300292969e-01,-1.519305408000946045e-01,-4.431554377079010010e-01,2.932909429073333740e-01
-5.844147801399230957e-01,-4.203245043754577637e-01,-1.479460299015045166e-01,-4.315131008625030518e-01,2.855871319770812988e-01
-5.688626170158386230e-01,-4.089631438255310059e-01,-1.439615339040756226e-01,-4.198707938194274902e-01,2.778833508491516113e-01
-5.533103346824645996e-01,-3.976016938686370850e-01,-1.399770379066467285e-01,-4.082284867763519287e-01,2.701795399188995361e-01
-5.377579927444458008e-01,-3.862402737140655518e-01,-1.359924972057342529e-01,-3.965860903263092041e-01,2.624756395816802979e-01
-5.222057700157165527e-01,-3.748788833618164062e-01,-1.320080161094665527e-01,-3.849438130855560303e-01,2.547718882560729980e-01
-5.066535472869873047e-01,-3.635174930095672607e-01,-1.280234903097152710e-01,-3.733014762401580811e-01,2.470680475234985352e-01
-4.911012649536132812e-01,-3.521561026573181152e-01,-1.240389943122863770e-01,-3.616591393947601318e-01,2.393642216920852661e-01
-4.755489528179168701e-01,-3.407946527004241943e-01,-1.200544759631156921e-01,-3.500168025493621826e-01,2.316604107618331909e-01
-4.599967002868652344e-01,-3.294332325458526611e-01,-1.160699650645256042e-01,-3.383744359016418457e-01,2.239565700292587280e-01
-4.444444775581359863e-01,-3.180718123912811279e-01,-1.120854616165161133e-01,-3.267321288585662842e-01,2.162527590990066528e-01
-4.288921654224395752e-01,-3.067104220390319824e-01,-1.081009507179260254e-01,-3.150897920131683350e-01,2.085489332675933838e-01
-4.133399426937103271e-01,-2.953490316867828369e-01,-1.041164472699165344e-01,-3.034474551677703857e-01,2.008451223373413086e-01
-3.977876007556915283e-01,-2.839876115322113037e-01,-1.001319363713264465e-01,-2.918051183223724365e-01,1.931412816047668457e-01
-3.822354674339294434e-01,-2.726262509822845459e-01,-9.614743292331695557e-02,-2.801628112792968750e-01,1.854375004768371582e-01
-3.666830658912658691e-01,-2.612647116184234619e-01,-9.216290712356567383e-02,-2.685203850269317627e-01,1.777336299419403076e-01
-3.511308133602142334e-01,-2.499033808708190918e-01,-8.817839622497558594e-02,-2.568780779838562012e-01,1.700298339128494263e-01
-3.355786204338073730e-01,-2.385419756174087524e-01,-8.419390022754669189e-02,-2.452357858419418335e-01,1.623260229825973511e-01
-3.200264275074005127e-01,-2.271806150674819946e-01,-8.020940423011779785e-02,-2.335934787988662720e-01,1.546222269535064697e-01
-3.044740259647369385e-01,-2.158191055059432983e-01,-7.622487097978591919e-02,-2.219510525465011597e-01,1.469183564186096191e-01
-2.889218032360076904e-01,-2.044577449560165405e-01,-7.224037498235702515e-02,-2.103087604045867920e-01,1.392145752906799316e-01
-2.733696103096008301e-01,-1.930963844060897827e-01,-6.825587898492813110e-02,-1.986664682626724243e-01,1.315107792615890503e-01
-2.578172087669372559e-01,-1.817348599433898926e-01,-6.427133828401565552e-02,-1.870240271091461182e-01,1.238068789243698120e-01
-2.422650307416915894e-01,-1.703734993934631348e-01,-6.028684973716735840e-02,-1.753817349672317505e-01,1.161031052470207214e-01
-2.267128229141235352e-01,-1.590121388435363770e-01,-5.630235001444816589e-02,-1.637394428253173828e-01,1.083993092179298401e-01
-2.111606001853942871e-01,-1.476507633924484253e-01,-5.231785401701927185e-02,-1.520971506834030151e-01,1.006955057382583618e-01
-1.956082433462142944e-01,-1.362892687320709229e-01,-4.833331704139709473e-02,-1.404547393321990967e-01,9.299163520336151123e-02
-1.800560206174850464e-01,-1.249279007315635681e-01,-4.434882104396820068e-02,-1.288124322891235352e-01,8.528783172369003296e-02
-1.645037978887557983e-01,-1.135665178298950195e-01,-4.036432132124900818e-02,-1.171701252460479736e-01,7.758404314517974854e-02
-1.489514559507369995e-01,-1.022050231695175171e-01,-3.637978434562683105e-02,-1.055277138948440552e-01,6.988016515970230103e-02
-1.333992183208465576e-01,-9.084365516901016235e-02,-3.239529207348823547e-02,-9.388541430234909058e-02,6.217636913061141968e-02
-1.178470030426979065e-01,-7.948227226734161377e-02,-2.841078862547874451e-02,-8.224310725927352905e-02,5.447257310152053833e-02
-1.022946387529373169e-01,-6.812078505754470825e-02,-2.442625351250171661e-02,-7.060069590806961060e-02,4.676870256662368774e-02
-8.674243092536926270e-02,-5.675940960645675659e-02,-2.044175565242767334e-02,-5.895840004086494446e-02,3.906490653753280640e-02
-7.119020819664001465e-02,-4.539802670478820801e-02,-1.645725779235363007e-02,-4.731610044836997986e-02,3.136110678315162659e-02
-5.563799291849136353e-02,-3.403665870428085327e-02,-1.247276179492473602e-02,-3.567380085587501526e-02,2.365731075406074524e-02
-4.008562117815017700e-02,-2.267516776919364929e-02,-8.488224819302558899e-03,-2.403138205409049988e-02,1.595343649387359619e-02
-2.453340962529182434e-02,-1.131379231810569763e-02,-4.503727890551090240e-03,-1.238908246159553528e-02,8.249640464782714844e-03
-8.981194347143173218e-03,4.758406430482864380e-05,-5.192309617996215820e-04,-7.467833347618579865e-04,5.458446685224771500e-04
6.571175064891576767e-03,1.140907406806945801e-02,3.465305780991911888e-03,1.089563220739364624e-02,-7.158028893172740936e-03
2.212338894605636597e-02,2.277044951915740967e-02,7.449802942574024200e-03,2.253793179988861084e-02,-1.486182399094104767e-02
3.767560422420501709e-02,3.413182497024536133e-02,1.143429987132549286e-02,3.418023139238357544e-02,-2.256562188267707825e-02
5.322797596454620361e-02,4.549331963062286377e-02,1.541883684694766998e-02,4.582264646887779236e-02,-3.026949614286422729e-02
6.878018379211425781e-02,5.685468763113021851e-02,1.940333284437656403e-02,5.746494606137275696e-02,-3.797328844666481018e-02
8.433240652084350586e-02,6.821606308221817017e-02,2.338783070445060730e-02,6.910724937915802002e-02,-4.567708820104598999e-02
9.988461434841156006e-02,7.957743853330612183e-02,2.737232856452465057e-02,8.074954897165298462e-02,-5.338088423013687134e-02
1.154369786381721497e-01,9.093892574310302734e-02,3.135686367750167847e-02,9.239196032285690308e-02,-6.108475476503372192e-02
1.309891939163208008e-01,1.023003086447715759e-01,3.534136340022087097e-02,1.040342673659324646e-01,-6.878855079412460327e-02
1.465414315462112427e-01,1.136616766452789307e-01,3.932585567235946655e-02,1.156765669584274292e-01,-7.649234682321548462e-02
1.620937734842300415e-01,1.250231713056564331e-01,4.331039264798164368e-02,1.273189783096313477e-01,-8.419622480869293213e-02
1.776459962129592896e-01,1.363845616579055786e-01,4.729489237070083618e-02,1.389612853527069092e-01,-9.190001338720321655e-02
1.931982189416885376e-01,1.477459371089935303e-01,5.127938836812973022e-02,1.506035923957824707e-01,-9.960381686687469482e-02
2.087505757808685303e-01,1.591074317693710327e-01,5.526392534375190735e-02,1.622460037469863892e-01,-1.073076874017715454e-01
2.243027985095977783e-01,1.704688072204589844e-01,5.924842134118080139e-02,1.738882958889007568e-01,-1.150114908814430237e-01
2.398550063371658325e-01,1.818301677703857422e-01,6.323292106389999390e-02,1.855305880308151245e-01,-1.227152869105339050e-01
2.554072141647338867e-01,1.931915283203125000e-01,6.721741706132888794e-02,1.971728801727294922e-01,-1.304190605878829956e-01
2.709596157073974609e-01,2.045530527830123901e-01,7.120195776224136353e-02,2.088153213262557983e-01,-1.381229609251022339e-01
2.865118086338043213e-01,2.159144133329391479e-01,7.518645375967025757e-02,2.204576134681701660e-01,-1.458267569541931152e-01
3.020640313625335693e-01,2.272757738828659058e-01,7.917094975709915161e-02,2.320999056100845337e-01,-1.535305380821228027e-01
3.176164329051971436e-01,2.386372834444046021e-01,8.315548300743103027e-02,2.437423318624496460e-01,-1.612344086170196533e-01
3.331686258316040039e-01,2.499986439943313599e-01,8.713997900485992432e-02,2.553846240043640137e-01,-1.689382046461105347e-01
3.487208187580108643e-01,2.613600492477416992e-01,9.112447500228881836e-02,2.670269012451171875e-01,-1.766420155763626099e-01
3.642730712890625000e-01,2.727213799953460693e-01,9.510898590087890625e-02,2.786692082881927490e-01,-1.843458116054534912e-01
3.798254728317260742e-01,2.840829193592071533e-01,9.909351170063018799e-02,2.903116345405578613e-01,-1.920496821403503418e-01
3.953776061534881592e-01,2.954442799091339111e-01,1.030780151486396790e-01,3.019539415836334229e-01,-1.997534632682800293e-01
4.109298288822174072e-01,3.068056404590606689e-01,1.070625036954879761e-01,3.135962188243865967e-01,-2.074572741985321045e-01
4.264822602272033691e-01,3.181671500205993652e-01,1.110470518469810486e-01,3.252386450767517090e-01,-2.151611447334289551e-01
4.420344829559326172e-01,3.295284807682037354e-01,1.150315403938293457e-01,3.368809521198272705e-01,-2.228649407625198364e-01
4.575867056846618652e-01,3.408899009227752686e-01,1.190160438418388367e-01,3.485232591629028320e-01,-2.305687516927719116e-01
4.731389880180358887e-01,3.522513508796691895e-01,1.230005770921707153e-01,3.601656556129455566e-01,-2.382726222276687622e-01
4.886912703514099121e-01,3.636127710342407227e-01,1.269850730895996094e-01,3.718079626560211182e-01,-2.459764033555984497e-01
5.042434930801391602e-01,3.749741613864898682e-01,1.309695690870285034e-01,3.834502995014190674e-01,-2.536802291870117188e-01
5.197955965995788574e-01,3.863354921340942383e-01,1.349540650844573975e-01,3.950925767421722412e-01,-2.613840103149414062e-01
5.353480577468872070e-01,3.976970016956329346e-01,1.389386057853698730e-01,4.067349731922149658e-01,-2.690878808498382568e-01
5.509002804756164551e-01,4.090583622455596924e-01,1.429231166839599609e-01,4.183773100376129150e-01,-2.767917215824127197e-01
5.664524435997009277e-01,4.204197227954864502e-01,1.469075977802276611e-01,4.300195574760437012e-01,-2.844954729080200195e-01
5.820048451423645020e-01,4.317812621593475342e-01,1.508921384811401367e-01,4.416620135307312012e-01,-2.921993434429168701e-01
5.975570082664489746e-01,4.431425929069519043e-01,1.548766195774078369e-01,4.533042609691619873e-01,-2.999031245708465576e-01
6.131092309951782227e-01,4.545040130615234375e-01,1.588611304759979248e-01,4.649465978145599365e-01,-3.076069355010986328e-01
6.286615729331970215e-01,4.658654630184173584e-01,1.628456711769104004e-01,4.765890240669250488e-01,-3.153108358383178711e-01
6.442137956619262695e-01,4.772268235683441162e-01,1.668301522731781006e-01,4.882313013076782227e-01,-3.230145871639251709e-01
6.597660183906555176e-01,4.885882437229156494e-01,1.708146631717681885e-01,4.998736083507537842e-01,-3.307184278964996338e-01
6.753183007240295410e-01,4.999496042728424072e-01,1.747991591691970825e-01,5.115159153938293457e-01,-3.384222090244293213e-01
6.908705830574035645e-01,5.113110542297363281e-01,1.787836700677871704e-01,5.231583714485168457e-01,-3.461260795593261719e-01
7.064228057861328125e-01,5.226724147796630859e-01,1.827681809663772583e-01,5.348006486892700195e-01,-3.538298904895782471e-01
7.219750285148620605e-01,5.340338349342346191e-01,1.867526769638061523e-01,5.464429855346679688e-01,-3.615336716175079346e-01
7.375273704528808594e-01,5.453952550888061523e-01,1.907372176647186279e-01,5.580853223800659180e-01,-3.692375421524047852e-01
7.530795931816101074e-01,5.567567348480224609e-01,1.947217136621475220e-01,5.697277188301086426e-01,-3.769413530826568604e-01
7.686318755149841309e-01,5.681180357933044434e-01,1.987062245607376099e-01,5.813699960708618164e-01,-3.846451044082641602e-01
7.841840386390686035e-01,5.794793963432312012e-01,2.026907056570053101e-01,5.930122137069702148e-01,-3.923489451408386230e-01
7.997364997863769531e-01,5.908409357070922852e-01,2.066752463579177856e-01,6.046547293663024902e-01,-4.000527858734130859e-01
8.152887225151062012e-01,6.022022962570190430e-01,2.106597423553466797e-01,6.162970066070556641e-01,-4.077566564083099365e-01
8.308408856391906738e-01,6.135637164115905762e-01,2.146442383527755737e-01,6.279392838478088379e-01,-4.154603779315948486e-01
8.463932275772094727e-01,6.249251365661621094e-01,2.186287790536880493e-01,6.395816802978515625e-01,-4.231642484664916992e-01
8.619454503059387207e-01,6.362864971160888672e-01,2.226132750511169434e-01,6.512239575386047363e-01,-4.308680295944213867e-01
8.774976730346679688e-01,6.476479172706604004e-01,2.265977710485458374e-01,6.628662943840026855e-01,-4.385718703269958496e-01
8.930500745773315430e-01,6.590093970298767090e-01,2.305823117494583130e-01,6.745087504386901855e-01,-4.462757408618927002e-01
9.086021184921264648e-01,6.703707575798034668e-01,2.345667779445648193e-01,6.861509084701538086e-01,-4.539794921875000000e-01
9.241545200347900391e-01,6.817321777343750000e-01,2.385513186454772949e-01,6.977933645248413086e-01,-4.616833329200744629e-01
9.397068023681640625e-01,6.930935978889465332e-01,2.425358295440673828e-01,7.094357013702392578e-01,-4.693871736526489258e-01
9.552588462829589844e-01,7.044548988342285156e-01,2.465202808380126953e-01,7.210778594017028809e-01,-4.770908951759338379e-01
9.708112478256225586e-01,7.158163785934448242e-01,2.505048215389251709e-01,7.327203154563903809e-01,-4.847947955131530762e-01
9.863637089729309082e-01,7.271779179573059082e-01,2.544893920421600342e-01,7.443627715110778809e-01,-4.924986660480499268e-01
1.001915812492370605e+00,7.385391592979431152e-01,2.584738433361053467e-01,7.560049891471862793e-01,-5.002024173736572266e-01
1.017468094825744629e+00,7.499005794525146484e-01,2.624583542346954346e-01,7.676472663879394531e-01,-5.079062581062316895e-01
1.033020496368408203e+00,7.612621188163757324e-01,2.664428949356079102e-01,7.792897820472717285e-01,-5.156100988388061523e-01
1.048572540283203125e+00,7.726233601570129395e-01,2.704273760318756104e-01,7.909318804740905762e-01,-5.233138203620910645e-01
1.064124941825866699e+00,7.839848995208740234e-01,2.744118869304656982e-01,8.025743365287780762e-01,-5.310177206993103027e-01
1.079677343368530273e+00,7.953463792800903320e-01,2.783964574337005615e-01,8.142168521881103516e-01,-5.387216210365295410e-01
1.095229387283325195e+00,8.067076802253723145e-01,2.823809087276458740e-01,8.258589506149291992e-01,-5.464253425598144531e-01
1.110781669616699219e+00,8.180691003799438477e-01,2.863654196262359619e-01,8.375013470649719238e-01,-5.541291832923889160e-01
1.126333713531494141e+00,8.294303417205810547e-01,2.903498709201812744e-01,8.491435647010803223e-01,-5.618328452110290527e-01
1.141886234283447266e+00,8.407918810844421387e-01,2.943344116210937500e-01,8.607859015464782715e-01,-5.695368051528930664e-01
1.157438516616821289e+00,8.521533608436584473e-01,2.983189523220062256e-01,8.724283576011657715e-01,-5.772407054901123047e-01
1.172990560531616211e+00,8.635146617889404297e-01,3.023034036159515381e-01,8.840706348419189453e-01,-5.849443078041076660e-01
1.188542962074279785e+00,8.748761415481567383e-01,3.062879741191864014e-01,8.957130312919616699e-01,-5.926482677459716797e-01
1.204095363616943359e+00,8.862375617027282715e-01,3.102724850177764893e-01,9.073553681373596191e-01,-6.003521680831909180e-01
1.219647407531738281e+00,8.975988626480102539e-01,3.142569363117218018e-01,9.189975857734680176e-01,-6.080558896064758301e-01
1.235199689865112305e+00,9.089603424072265625e-01,3.182414770126342773e-01,9.306399822235107422e-01,-6.157596707344055176e-01
1.250752091407775879e+00,9.203218817710876465e-01,3.222260177135467529e-01,9.422824978828430176e-01,-6.234636306762695312e-01
1.266304254531860352e+00,9.316831231117248535e-01,3.262104988098144531e-01,9.539245963096618652e-01,-6.311673521995544434e-01
1.281856536865234375e+00,9.430446624755859375e-01,3.301950395107269287e-01,9.655670523643493652e-01,-6.388711929321289062e-01
1.297408819198608398e+00,9.544060826301574707e-01,3.341795504093170166e-01,9.772094488143920898e-01,-6.465749740600585938e-01
1.312960982322692871e+00,9.657673239707946777e-01,3.381640017032623291e-01,9.888516068458557129e-01,-6.542787551879882812e-01
1.328513383865356445e+00,9.771288633346557617e-01,3.421485424041748047e-01,1.000494003295898438e+00,-6.619825959205627441e-01
1.344065666198730469e+00,9.884903430938720703e-01,3.461330831050872803e-01,1.012136459350585938e+00,-6.696864962577819824e-01
1.359617710113525391e+00,9.998516440391540527e-01,3.501175642013549805e-01,1.023778557777404785e+00,-6.773902177810668945e-01
1.375170111656188965e+00,1.011213064193725586e+00,3.541020452976226807e-01,1.035420894622802734e+00,-6.850941181182861328e-01
1.390722513198852539e+00,1.022574663162231445e+00,3.580865859985351562e-01,1.047063350677490234e+00,-6.927978992462158203e-01
1.406274557113647461e+00,1.033935785293579102e+00,3.620710968971252441e-01,1.058705568313598633e+00,-7.005016803741455078e-01
1.421826958656311035e+00,1.045297384262084961e+00,3.660556077957153320e-01,1.070348024368286133e+00,-7.082055807113647461e-01
1.437379002571105957e+00,1.056658744812011719e+00,3.700400590896606445e-01,1.081990242004394531e+00,-7.159093022346496582e-01
1.452931404113769531e+00,1.068020224571228027e+00,3.740245997905731201e-01,1.093632578849792480e+00,-7.236132025718688965e-01
1.468483686447143555e+00,1.079381704330444336e+00,3.780091404914855957e-01,1.105275034904479980e+00,-7.313170433044433594e-01
1.484035730361938477e+00,1.090742826461791992e+00,3.819935619831085205e-01,1.116917252540588379e+00,-7.390207052230834961e-01
1.499588131904602051e+00,1.102104306221008301e+00,3.859781026840209961e-01,1.128559589385986328e+00,-7.467246651649475098e-01
1.515140533447265625e+00,1.113465905189514160e+00,3.899626433849334717e-01,1.140202045440673828e+00,-7.544285655021667480e-01
1.530692577362060547e+00,1.124827146530151367e+00,3.939471244812011719e-01,1.151844263076782227e+00,-7.621322870254516602e-01
1.546245098114013672e+00,1.136188626289367676e+00,3.979316949844360352e-01,1.163486719131469727e+00,-7.698360681533813477e-01
