val_x1tox8_mae,val_x1tox8_rmse,total_val_loss,epoch,step,train_x1tox8_mae,train_x1tox8_rmse,total_train_loss,l1_weight_loss,l2_weight_loss,l1_bias_loss,l2_bias_loss
0.3436218798160553,0.5608786940574646,0.3436218798160553,0,15,,,,,,,
,,,0,15,0.3691462576389313,0.5864578485488892,0.5145431756973267,0.1453968733549118,0.0,0.0,0.0
0.24609772861003876,0.45438116788864136,0.24609772861003876,1,31,,,,,,,
,,,1,31,0.2673104405403137,0.47375789284706116,0.41225606203079224,0.14494560658931732,0.0,0.0,0.0
0.1758003681898117,0.36882680654525757,0.1758003681898117,2,47,,,,,,,
,,,2,47,0.19574102759361267,0.38591232895851135,0.33996593952178955,0.14422489702701569,0.0,0.0,0.0
0.11949334293603897,0.288638710975647,0.11949334293603897,3,63,,,,,,,
,,,3,63,0.1328430026769638,0.30868375301361084,0.27641561627388,0.1435726135969162,0.0,0.0,0.0
0.0750301405787468,0.2187810242176056,0.0750301405787468,4,79,,,,,,,
,,,4,79,0.09008996188640594,0.2368158996105194,0.2332717627286911,0.14318177103996277,0.0,0.0,0.0
0.056544698774814606,0.16568808257579803,0.056544698774814606,5,95,,,,,,,
,,,5,95,0.060507893562316895,0.17896167933940887,0.20342564582824707,0.14291775226593018,0.0,0.0,0.0
0.03787742555141449,0.11382123082876205,0.03787742555141449,6,111,,,,,,,
,,,6,111,0.04318569600582123,0.13272173702716827,0.1853281855583191,0.14214250445365906,0.0,0.0,0.0
0.02149532176554203,0.0630531758069992,0.02149532176554203,7,127,,,,,,,
,,,7,127,0.027341509237885475,0.08459414541721344,0.16879792511463165,0.14145642518997192,0.0,0.0,0.0
0.004572200123220682,0.009907056577503681,0.004572200123220682,8,143,,,,,,,
,,,8,143,0.012294461019337177,0.03586249053478241,0.15309064090251923,0.14079616963863373,0.0,0.0,0.0
0.0016915410524234176,0.002211372833698988,0.0016915410524234176,9,159,,,,,,,
,,,9,159,0.0028547781985253096,0.004915428347885609,0.1429291069507599,0.14007431268692017,0.0,0.0,0.0
0.0017426699632778764,0.0023651423398405313,0.0017426699632778764,10,175,,,,,,,
,,,10,175,0.0017290499527007341,0.0024007786996662617,0.14086860418319702,0.1391395628452301,0.0,0.0,0.0
0.0016152728348970413,0.002362368628382683,0.0016152728348970413,11,191,,,,,,,
,,,11,191,0.001359844347462058,0.001787888235412538,0.1395985186100006,0.13823865354061127,0.0,0.0,0.0
0.0012739230878651142,0.0015656447503715754,0.0012739230878651142,12,207,,,,,,,
,,,12,207,0.0014003377873450518,0.0018836501985788345,0.13876520097255707,0.13736486434936523,0.0,0.0,0.0
0.0009919682051986456,0.0013554160250350833,0.0009919682051986456,13,223,,,,,,,
,,,13,223,0.001099339802749455,0.0014395845355466008,0.1376003921031952,0.13650105893611908,0.0,0.0,0.0
0.0005523349973373115,0.0007155180210247636,0.0005523349973373115,14,239,,,,,,,
,,,14,239,0.0009294558549299836,0.0011893640039488673,0.13656195998191833,0.1356325000524521,0.0,0.0,0.0
0.0008645022171549499,0.0012886429904028773,0.0008645022171549499,15,255,,,,,,,
,,,15,255,0.0009693318861536682,0.001287583028897643,0.13574127852916718,0.13477195799350739,0.0,0.0,0.0
0.0012821772834286094,0.0018066117772832513,0.0012821772834286094,16,271,,,,,,,
,,,16,271,0.0010239597177132964,0.0013633394846692681,0.13493117690086365,0.13390719890594482,0.0,0.0,0.0
0.0009708172874525189,0.0013006493682041764,0.0009708172874525189,17,287,,,,,,,
,,,17,287,0.0007882136851549149,0.0010497390758246183,0.13382378220558167,0.1330355703830719,0.0,0.0,0.0
0.0006946109351702034,0.0008361011859960854,0.0006946109351702034,18,303,,,,,,,
,,,18,303,0.0008313514990732074,0.0010809991508722305,0.1329982578754425,0.13216692209243774,0.0,0.0,0.0
0.0018203880172222853,0.002136972500011325,0.0018203880172222853,19,319,,,,,,,
,,,19,319,0.001150155090726912,0.0014895288040861487,0.13246455788612366,0.13131442666053772,0.0,0.0,0.0
0.001958228647708893,0.002847751136869192,0.001958228647708893,20,335,,,,,,,
,,,20,335,0.0014484063722193241,0.0019869026727974415,0.13192352652549744,0.13047513365745544,0.0,0.0,0.0
0.0011797577608376741,0.0016383252805098891,0.0011797577608376741,21,351,,,,,,,
,,,21,351,0.001166129601188004,0.001589439227245748,0.13081052899360657,0.12964439392089844,0.0,0.0,0.0
0.0013214414939284325,0.0017133349319919944,0.0013214414939284325,22,367,,,,,,,
,,,22,367,0.0010912640718743205,0.0014385615941137075,0.1299007385969162,0.12880948185920715,0.0,0.0,0.0
0.0009778558742254972,0.0012039690045639873,0.0009778558742254972,23,383,,,,,,,
,,,23,383,0.0010636363876983523,0.0014424689579755068,0.1290443390607834,0.12798070907592773,0.0,0.0,0.0
0.0006104562780819833,0.0007973882602527738,0.0006104562780819833,24,399,,,,,,,
,,,24,399,0.0010013519786298275,0.0013287285109981894,0.12814953923225403,0.12714818120002747,0.0,0.0,0.0
0.0010812736582010984,0.0014609757345169783,0.0010812736582010984,25,415,,,,,,,
,,,25,415,0.0009194451267831028,0.0012331852922216058,0.1272345334291458,0.12631511688232422,0.0,0.0,0.0
0.0007871626876294613,0.0009482940658926964,0.0007871626876294613,26,431,,,,,,,
,,,26,431,0.001072499668225646,0.001421328284777701,0.12655013799667358,0.1254776269197464,0.0,0.0,0.0
0.0012812126660719514,0.0015660921344533563,0.0012812126660719514,27,447,,,,,,,
,,,27,447,0.0011280609760433435,0.0015213342849165201,0.12576280534267426,0.1246347576379776,0.0,0.0,0.0
0.0012158412719145417,0.0016461184713989496,0.0012158412719145417,28,463,,,,,,,
,,,28,463,0.0012138348538428545,0.0015976103022694588,0.12504005432128906,0.12382620573043823,0.0,0.0,0.0
0.0013034797739237547,0.001642308896407485,0.0013034797739237547,29,479,,,,,,,
,,,29,479,0.0012507212813943624,0.0017141001299023628,0.12428902089595795,0.12303829193115234,0.0,0.0,0.0
0.001729033887386322,0.0022076412569731474,0.001729033887386322,30,495,,,,,,,
,,,30,495,0.0016495982417836785,0.0020967216696590185,0.12390923500061035,0.12225963920354843,0.0,0.0,0.0
0.0014678703155368567,0.001997455256059766,0.0014678703155368567,31,511,,,,,,,
,,,31,511,0.0018978584557771683,0.0025640767998993397,0.12337309122085571,0.1214752346277237,0.0,0.0,0.0
0.0014059527311474085,0.0019929688423871994,0.0014059527311474085,32,527,,,,,,,
,,,32,527,0.0012293909676373005,0.001729880808852613,0.12191971391439438,0.12069030851125717,0.0,0.0,0.0
0.0011978342663496733,0.0015620060730725527,0.0011978342663496733,33,543,,,,,,,
,,,33,543,0.00125577871222049,0.0017024266999214888,0.12116707861423492,0.1199112981557846,0.0,0.0,0.0
0.000850050535518676,0.0011952308705076575,0.000850050535518676,34,559,,,,,,,
,,,34,559,0.0012986084911972284,0.001673627644777298,0.12043310701847076,0.11913448572158813,0.0,0.0,0.0
0.001255656243301928,0.0016893645515665412,0.001255656243301928,35,575,,,,,,,
,,,35,575,0.001136317732743919,0.0014823521487414837,0.11949346214532852,0.11835713684558868,0.0,0.0,0.0
0.0016540916403755546,0.0019711616914719343,0.0016540916403755546,36,591,,,,,,,
,,,36,591,0.001050990424118936,0.0013476794119924307,0.11864010989665985,0.11758911609649658,0.0,0.0,0.0
0.0011655015405267477,0.001796665252186358,0.0011655015405267477,37,607,,,,,,,
,,,37,607,0.0014553137589246035,0.0018598244059830904,0.11829730123281479,0.11684199422597885,0.0,0.0,0.0
0.0015336342621594667,0.001959941815584898,0.0015336342621594667,38,623,,,,,,,
,,,38,623,0.0012295504566282034,0.0016432972624897957,0.11732689291238785,0.1160973459482193,0.0,0.0,0.0
0.0013900503981858492,0.001959394197911024,0.0013900503981858492,39,639,,,,,,,
,,,39,639,0.001298179617151618,0.0017936660442501307,0.11665701866149902,0.1153588518500328,0.0,0.0,0.0
0.0007811681716702878,0.0009722065296955407,0.0007811681716702878,40,655,,,,,,,
,,,40,655,0.0010941445361822844,0.001429205760359764,0.11570818722248077,0.11461402475833893,0.0,0.0,0.0
0.001058979076333344,0.0014622913440689445,0.001058979076333344,41,671,,,,,,,
,,,41,671,0.0007271437789313495,0.0009721210226416588,0.11460194736719131,0.11387479305267334,0.0,0.0,0.0
0.001097021042369306,0.0014515171060338616,0.001097021042369306,42,687,,,,,,,
,,,42,687,0.0008018800872378051,0.0010792172979563475,0.11394272744655609,0.11314084380865097,0.0,0.0,0.0
0.001007684739306569,0.0013238140381872654,0.001007684739306569,43,703,,,,,,,
