val_x1tox8_mae,val_x1tox8_rmse,total_val_loss,epoch,step,train_x1tox8_mae,train_x1tox8_rmse,total_train_loss,l1_weight_loss,l2_weight_loss,l1_bias_loss,l2_bias_loss
0.7150465250015259,1.006885051727295,0.7150465250015259,0,15,,,,,,,
,,,0,15,0.7053371667861938,0.9847278594970703,0.8499469757080078,0.14460980892181396,0.0,0.0,0.0
0.616622805595398,0.8962909579277039,0.616622805595398,1,31,,,,,,,
,,,1,31,0.6070111393928528,0.887985348701477,0.7516618371009827,0.14465072751045227,0.0,0.0,0.0
0.5374920964241028,0.7958140969276428,0.5374920964241028,2,47,,,,,,,
,,,2,47,0.5265053510665894,0.7881271243095398,0.6712786555290222,0.14477327466011047,0.0,0.0,0.0
0.4588540196418762,0.7018120288848877,0.4588540196418762,3,63,,,,,,,
,,,3,63,0.45547160506248474,0.6986718773841858,0.6000936627388,0.1446221023797989,0.0,0.0,0.0
0.3756786584854126,0.6028047204017639,0.3756786584854126,4,79,,,,,,,
,,,4,79,0.3829781413078308,0.6045800447463989,0.5274084806442261,0.14443038403987885,0.0,0.0,0.0
0.31228703260421753,0.5104106664657593,0.31228703260421753,5,95,,,,,,,
,,,5,95,0.3163394331932068,0.5199905037879944,0.4606899619102478,0.1443505436182022,0.0,0.0,0.0
0.23859421908855438,0.41845208406448364,0.23859421908855438,6,111,,,,,,,
,,,6,111,0.2541716694831848,0.436044305562973,0.3984420597553253,0.1442703902721405,0.0,0.0,0.0
0.17426493763923645,0.3411422073841095,0.17426493763923645,7,127,,,,,,,
,,,7,127,0.18562865257263184,0.35466235876083374,0.329941064119339,0.14431242644786835,0.0,0.0,0.0
0.12971405684947968,0.270388662815094,0.12971405684947968,8,143,,,,,,,
,,,8,143,0.14063626527786255,0.2860254943370819,0.28483325242996216,0.1441970020532608,0.0,0.0,0.0
0.08781920373439789,0.19264762103557587,0.08781920373439789,9,159,,,,,,,
,,,9,159,0.09868241846561432,0.21999578177928925,0.24237993359565735,0.14369754493236542,0.0,0.0,0.0
0.047151003032922745,0.10671944916248322,0.047151003032922745,10,175,,,,,,,
,,,10,175,0.0620865523815155,0.1415916085243225,0.20553329586982727,0.14344671368598938,0.0,0.0,0.0
0.01243321131914854,0.02843075431883335,0.01243321131914854,11,191,,,,,,,
,,,11,191,0.02577456459403038,0.062031470239162445,0.16905204951763153,0.14327749609947205,0.0,0.0,0.0
0.004179897718131542,0.00602295994758606,0.004179897718131542,12,207,,,,,,,
,,,12,207,0.007179445121437311,0.013753945007920265,0.15015378594398499,0.1429743468761444,0.0,0.0,0.0
0.002116558840498328,0.0030388387385755777,0.002116558840498328,13,223,,,,,,,
,,,13,223,0.0030418657697737217,0.004861162975430489,0.14526106417179108,0.1422192007303238,0.0,0.0,0.0
0.0013827435905113816,0.001738871680572629,0.0013827435905113816,14,239,,,,,,,
,,,14,239,0.0020095016807317734,0.00276565901003778,0.14353908598423004,0.14152958989143372,0.0,0.0,0.0
0.0008524327422492206,0.0012469850480556488,0.0008524327422492206,15,255,,,,,,,
,,,15,255,0.0012861741706728935,0.001673333696089685,0.14213630557060242,0.14085015654563904,0.0,0.0,0.0
0.0022325513418763876,0.0029054624028503895,0.0022325513418763876,16,271,,,,,,,
,,,16,271,0.0011368130799382925,0.0015518281143158674,0.1413339376449585,0.14019712805747986,0.0,0.0,0.0
0.00234561157412827,0.003101190086454153,0.00234561157412827,17,287,,,,,,,
,,,17,287,0.0015219033230096102,0.0020973144564777613,0.14107397198677063,0.1395520716905594,0.0,0.0,0.0
0.001225170912221074,0.0015560959000140429,0.001225170912221074,18,303,,,,,,,
,,,18,303,0.0018199417972937226,0.002623187843710184,0.14074285328388214,0.13892289996147156,0.0,0.0,0.0
0.0015162564814090729,0.0022254684008657932,0.0015162564814090729,19,319,,,,,,,
,,,19,319,0.0012298471992835402,0.0015954967821016908,0.1395447999238968,0.13831494748592377,0.0,0.0,0.0
0.0009609962580725551,0.0012576270382851362,0.0009609962580725551,20,335,,,,,,,
,,,20,335,0.0014821391087025404,0.001953418366611004,0.1391954869031906,0.13771334290504456,0.0,0.0,0.0
0.0016964338719844818,0.0021725755650550127,0.0016964338719844818,21,351,,,,,,,
,,,21,351,0.0016656636726111174,0.0022470317780971527,0.13878382742404938,0.1371181756258011,0.0,0.0,0.0
0.0023494192864745855,0.0031941416673362255,0.0023494192864745855,22,367,,,,,,,
,,,22,367,0.0020208212081342936,0.002692576963454485,0.1385548710823059,0.13653406500816345,0.0,0.0,0.0
0.0020014517940580845,0.0025837747380137444,0.0020014517940580845,23,383,,,,,,,
,,,23,383,0.0021669918205589056,0.002865665126591921,0.1381416618824005,0.1359746903181076,0.0,0.0,0.0
0.0015387395396828651,0.0020963181741535664,0.0015387395396828651,24,399,,,,,,,
,,,24,399,0.0015424296725541353,0.00206779595464468,0.13696947693824768,0.1354270577430725,0.0,0.0,0.0
0.001034723361954093,0.001304140081629157,0.001034723361954093,25,415,,,,,,,
,,,25,415,0.0013984537217766047,0.0020104143768548965,0.13628195226192474,0.13488350808620453,0.0,0.0,0.0
0.001926623983308673,0.002621034625917673,0.001926623983308673,26,431,,,,,,,
,,,26,431,0.001393669517710805,0.0019390424713492393,0.135739266872406,0.13434559106826782,0.0,0.0,0.0
0.0013020809274166822,0.0016810974339023232,0.0013020809274166822,27,447,,,,,,,
,,,27,447,0.001009385334327817,0.001339976442977786,0.13481801748275757,0.13380861282348633,0.0,0.0,0.0
0.0012932661920785904,0.001808124827221036,0.0012932661920785904,28,463,,,,,,,
,,,28,463,0.0011957625392824411,0.0015844084555283189,0.13447226583957672,0.13327647745609283,0.0,0.0,0.0
0.0014770576963201165,0.0017843737732619047,0.0014770576963201165,29,479,,,,,,,
,,,29,479,0.0013812226243317127,0.0018360872054472566,0.1341230869293213,0.13274183869361877,0.0,0.0,0.0
0.0013654431095346808,0.0019846856594085693,0.0013654431095346808,30,495,,,,,,,
,,,30,495,0.0014013912295922637,0.0019048374379053712,0.13361436128616333,0.13221299648284912,0.0,0.0,0.0
0.0015703944955021143,0.0024240773636847734,0.0015703944955021143,31,511,,,,,,,
,,,31,511,0.001613762229681015,0.0023427437990903854,0.13329969346523285,0.13168592751026154,0.0,0.0,0.0
0.0008688837988302112,0.0012742532417178154,0.0008688837988302112,32,527,,,,,,,
,,,32,527,0.0016766537446528673,0.0022194869816303253,0.13284273445606232,0.13116607069969177,0.0,0.0,0.0
0.0007934406166896224,0.0010316938860341907,0.0007934406166896224,33,543,,,,,,,
,,,33,543,0.0011287278030067682,0.001499529229477048,0.13177546858787537,0.1306467354297638,0.0,0.0,0.0
0.0009786123409867287,0.0012982732150703669,0.0009786123409867287,34,559,,,,,,,
,,,34,559,0.0009792797500267625,0.0013657760573551059,0.13111171126365662,0.13013240694999695,0.0,0.0,0.0
0.0012654574820771813,0.0015554494457319379,0.0012654574820771813,35,575,,,,,,,
,,,35,575,0.0010600670939311385,0.0015106128994375467,0.13067694008350372,0.1296168714761734,0.0,0.0,0.0
0.0019580747466534376,0.0024777627550065517,0.0019580747466534376,36,591,,,,,,,
,,,36,591,0.0012107610236853361,0.0015544624766334891,0.13031218945980072,0.12910142540931702,0.0,0.0,0.0
0.0023066543508321047,0.003170240204781294,0.0023066543508321047,37,607,,,,,,,
,,,37,607,0.001420535845682025,0.001967143965885043,0.13001105189323425,0.12859052419662476,0.0,0.0,0.0
0.0017153077060356736,0.002129446715116501,0.0017153077060356736,38,623,,,,,,,
,,,38,623,0.0017988495528697968,0.0023237820714712143,0.12988458573818207,0.12808576226234436,0.0,0.0,0.0
0.0013860230101272464,0.001682689064182341,0.0013860230101272464,39,639,,,,,,,
,,,39,639,0.001797136152163148,0.0024495269171893597,0.12937885522842407,0.12758173048496246,0.0,0.0,0.0
0.0015742750838398933,0.0019382613245397806,0.0015742750838398933,40,655,,,,,,,
,,,40,655,0.0015366997104138136,0.0020248801447451115,0.1286199390888214,0.12708327174186707,0.0,0.0,0.0
0.00089175661560148,0.0011019197991117835,0.00089175661560148,41,671,,,,,,,
,,,41,671,0.001047958736307919,0.0013906763633713126,0.1276364028453827,0.12658846378326416,0.0,0.0,0.0
0.0010005704825744033,0.0013370434753596783,0.0010005704825744033,42,687,,,,,,,
,,,42,687,0.0011844639666378498,0.0015930302906781435,0.1272764652967453,0.12609198689460754,0.0,0.0,0.0
0.0012101894244551659,0.0015270805452018976,0.0012101894244551659,43,703,,,,,,,
,,,43,703,0.0010625876020640135,0.001408539479598403,0.12665849924087524,0.12559591233730316,0.0,0.0,0.0
0.0012331573525443673,0.0014732542913407087,0.0012331573525443673,44,719,,,,,,,
,,,44,719,0.001566368737258017,0.001992095960304141,0.1266668140888214,0.12510044872760773,0.0,0.0,0.0
0.0015351645415648818,0.0019050445407629013,0.0015351645415648818,45,735,,,,,,,
,,,45,735,0.0014874503249302506,0.0018796188523992896,0.1260918825864792,0.12460444867610931,0.0,0.0,0.0
0.0010811928659677505,0.0014468382578343153,0.0010811928659677505,46,751,,,,,,,
,,,46,751,0.0014354103477671742,0.0018951201345771551,0.1255446821451187,0.12410928308963776,0.0,0.0,0.0
0.001075918902643025,0.0014009099686518312,0.001075918902643025,47,767,,,,,,,
,,,47,767,0.0010034339502453804,0.0014126913156360388,0.12461773306131363,0.12361429631710052,0.0,0.0,0.0
0.0011668023653328419,0.0015417445683851838,0.0011668023653328419,48,783,,,,,,,
,,,48,783,0.001153011922724545,0.0014619253342971206,0.12427635490894318,0.12312333285808563,0.0,0.0,0.0
0.0018835284281522036,0.0024009128101170063,0.0018835284281522036,49,799,,,,,,,
,,,49,799,0.001392552861943841,0.0018801090773195028,0.12401795387268066,0.12262538820505142,0.0,0.0,0.0
0.0013442275812849402,0.001744668697938323,0.0013442275812849402,50,815,,,,,,,
,,,50,815,0.0013582996325567365,0.0018305567791685462,0.1234900951385498,0.12213180214166641,0.0,0.0,0.0
0.0010457088937982917,0.0014386173570528626,0.0010457088937982917,51,831,,,,,,,
,,,51,831,0.001270189299248159,0.0017119977856054902,0.12290589511394501,0.12163571268320084,0.0,0.0,0.0
0.001115175662562251,0.0020100753754377365,0.001115175662562251,52,847,,,,,,,
,,,52,847,0.0011788428528234363,0.0015907719498500228,0.12232716381549835,0.12114832550287247,0.0,0.0,0.0
0.001347176032140851,0.0019623180851340294,0.001347176032140851,53,863,,,,,,,
,,,53,863,0.00091238395543769,0.0013836866710335016,0.12156541645526886,0.12065304815769196,0.0,0.0,0.0
0.000971173052676022,0.0012691409792751074,0.000971173052676022,54,879,,,,,,,
,,,54,879,0.0011306162923574448,0.0015647255349904299,0.12129469960927963,0.12016407400369644,0.0,0.0,0.0
0.0018488118657842278,0.0026148122269660234,0.0018488118657842278,55,895,,,,,,,
,,,55,895,0.0013597997603937984,0.0017987744649872184,0.12102875858545303,0.11966894567012787,0.0,0.0,0.0
0.001449890318326652,0.0017385752871632576,0.001449890318326652,56,911,,,,,,,
,,,56,911,0.0014282275224104524,0.0018951662350445986,0.12060704082250595,0.11917880922555923,0.0,0.0,0.0
0.0010410880204290152,0.0014406894333660603,0.0010410880204290152,57,927,,,,,,,
,,,57,927,0.0011076957453042269,0.0014298841124400496,0.11979363113641739,0.11868594586849213,0.0,0.0,0.0
0.0008347745751962066,0.0011134750675410032,0.0008347745751962066,58,943,,,,,,,
,,,58,943,0.0011129691265523434,0.0014761693309992552,0.11930730193853378,0.1181943267583847,0.0,0.0,0.0
0.0007933297893032432,0.0010423436760902405,0.0007933297893032432,59,959,,,,,,,
,,,59,959,0.0008042007684707642,0.0010378311853855848,0.1185031309723854,0.11769893020391464,0.0,0.0,0.0
0.0007343593752011657,0.0010281226132065058,0.0007343593752011657,60,975,,,,,,,
,,,60,975,0.0009186887182295322,0.0012380523839965463,0.11812256276607513,0.11720386892557144,0.0,0.0,0.0
0.0014014741173014045,0.0019469395047053695,0.0014014741173014045,61,991,,,,,,,
,,,61,991,0.0009736218489706516,0.0013891150010749698,0.11768114566802979,0.11670754104852676,0.0,0.0,0.0
0.0006471866508945823,0.000935068994294852,0.0006471866508945823,62,1007,,,,,,,
,,,62,1007,0.0010696174576878548,0.001514763105660677,0.11728154122829437,0.1162119135260582,0.0,0.0,0.0
0.0008712656563147902,0.0012980083702132106,0.0008712656563147902,63,1023,,,,,,,
,,,63,1023,0.0009661164949648082,0.0013218519743531942,0.11668022722005844,0.11571413278579712,0.0,0.0,0.0
0.001241424703039229,0.0015489112120121717,0.001241424703039229,64,1039,,,,,,,
,,,64,1039,0.0011999551206827164,0.0015797584783285856,0.11641903221607208,0.11521909385919571,0.0,0.0,0.0
0.0010469212429597974,0.0015212118159979582,0.0010469212429597974,65,1055,,,,,,,
,,,65,1055,0.0009634402813389897,0.0013003364438191056,0.11568424850702286,0.11472080647945404,0.0,0.0,0.0
0.0012482819147408009,0.0015899300342425704,0.0012482819147408009,66,1071,,,,,,,
,,,66,1071,0.0009924054611474276,0.0013378323055803776,0.1152191162109375,0.11422669887542725,0.0,0.0,0.0
0.0016740041319280863,0.0021472845692187548,0.0016740041319280863,67,1087,,,,,,,
,,,67,1087,0.0014510212931782007,0.0019761535804718733,0.11518478393554688,0.11373374611139297,0.0,0.0,0.0
0.0014650875236839056,0.0018274184549227357,0.0014650875236839056,68,1103,,,,,,,
,,,68,1103,0.0014086575247347355,0.0019478440517559648,0.11464568227529526,0.11323703825473785,0.0,0.0,0.0
0.0009012686205096543,0.001250297063961625,0.0009012686205096543,69,1119,,,,,,,
,,,69,1119,0.001033115666359663,0.001361160189844668,0.11377622932195663,0.11274312436580658,0.0,0.0,0.0
0.0013105422258377075,0.001982213696464896,0.0013105422258377075,70,1135,,,,,,,
,,,70,1135,0.0012350429315119982,0.0017581384163349867,0.11348335444927216,0.11224831640720367,0.0,0.0,0.0
0.0008960781851783395,0.0014209559885784984,0.0008960781851783395,71,1151,,,,,,,
,,,71,1151,0.0012242291122674942,0.0016518644988536835,0.11299178749322891,0.11176756769418716,0.0,0.0,0.0
0.001385392271913588,0.0018940387526527047,0.001385392271913588,72,1167,,,,,,,
,,,72,1167,0.0010682790307328105,0.001467929920181632,0.11236562579870224,0.1112973541021347,0.0,0.0,0.0
0.0010989791480824351,0.001461865846067667,0.0010989791480824351,73,1183,,,,,,,
,,,73,1183,0.0010101739317178726,0.0013409929815679789,0.11184126138687134,0.11083108186721802,0.0,0.0,0.0
0.0009549658861942589,0.0012071976670995355,0.0009549658861942589,74,1199,,,,,,,
,,,74,1199,0.0008863063412718475,0.001152623095549643,0.1112479418516159,0.11036163568496704,0.0,0.0,0.0
0.0010692349169403315,0.0015405010199174285,0.0010692349169403315,75,1215,,,,,,,
,,,75,1215,0.000976052600890398,0.001317294081673026,0.11087226867675781,0.1098962053656578,0.0,0.0,0.0
0.0010520538780838251,0.001314985565841198,0.0010520538780838251,76,1231,,,,,,,
,,,76,1231,0.0010731533402577043,0.0015126836951822042,0.11050073057413101,0.1094275712966919,0.0,0.0,0.0
0.001380033092573285,0.0017730128020048141,0.001380033092573285,77,1247,,,,,,,
,,,77,1247,0.0011641641613095999,0.0016274049412459135,0.11012250185012817,0.10895832628011703,0.0,0.0,0.0
0.0009766772855073214,0.0012315163621678948,0.0009766772855073214,78,1263,,,,,,,
,,,78,1263,0.0010370020754635334,0.0014136274112388492,0.10952653735876083,0.10848953574895859,0.0,0.0,0.0
0.0008475050562992692,0.0011277215089648962,0.0008475050562992692,79,1279,,,,,,,
,,,79,1279,0.0008776116883382201,0.0011863852851092815,0.10889514535665512,0.10801754146814346,0.0,0.0,0.0
0.0011139146517962217,0.001525769243016839,0.0011139146517962217,80,1295,,,,,,,
,,,80,1295,0.0010331377852708101,0.0013489390257745981,0.10858233273029327,0.10754919052124023,0.0,0.0,0.0
0.0019002165645360947,0.002544730668887496,0.0019002165645360947,81,1311,,,,,,,
,,,81,1311,0.0012572698760777712,0.001652636332437396,0.10833758115768433,0.10708031803369522,0.0,0.0,0.0
0.0012479687575250864,0.0016385081689804792,0.0012479687575250864,82,1327,,,,,,,
,,,82,1327,0.0012916725827381015,0.0017508419696241617,0.10790516436100006,0.10661349445581436,0.0,0.0,0.0
0.0010197482770308852,0.001382252899929881,0.0010197482770308852,83,1343,,,,,,,
,,,83,1343,0.0013973882887512445,0.0018072447273880243,0.10753796994686127,0.10614059120416641,0.0,0.0,0.0
0.0008354214951395988,0.0010922879446297884,0.0008354214951395988,84,1359,,,,,,,
,,,84,1359,0.0011135501554235816,0.001504161162301898,0.10678581148386002,0.10567224025726318,0.0,0.0,0.0
0.001192598370835185,0.0015601770719513297,0.001192598370835185,85,1375,,,,,,,
,,,85,1375,0.001127512427046895,0.0015088150976225734,0.10632850974798203,0.10520098358392715,0.0,0.0,0.0
0.0012205088278278708,0.001561214099638164,0.0012205088278278708,86,1391,,,,,,,
,,,86,1391,0.0009598809410817921,0.001272499794140458,0.10569357872009277,0.10473369061946869,0.0,0.0,0.0
0.0010938828345388174,0.0014533965149894357,0.0010938828345388174,87,1407,,,,,,,
,,,87,1407,0.00093170499894768,0.0012712909374386072,0.10519406944513321,0.10426237434148788,0.0,0.0,0.0
0.0011092055356130004,0.0015739987138658762,0.0011092055356130004,88,1423,,,,,,,
,,,88,1423,0.0009225340327247977,0.001292097964324057,0.104728102684021,0.10380556434392929,0.0,0.0,0.0
0.0010418022284284234,0.001267705694772303,0.0010418022284284234,89,1439,,,,,,,
,,,89,1439,0.0012330643367022276,0.0017083290731534362,0.1046111136674881,0.10337803512811661,0.0,0.0,0.0
0.001812964677810669,0.0025518073234707117,0.001812964677810669,90,1455,,,,,,,
,,,90,1455,0.0015250294236466289,0.002036537742242217,0.10449161380529404,0.10296659171581268,0.0,0.0,0.0
0.001390601508319378,0.001670856960117817,0.001390601508319378,91,1471,,,,,,,
,,,91,1471,0.0011563252191990614,0.0015557936858385801,0.10370691865682602,0.10255058854818344,0.0,0.0,0.0
0.0007968510617502034,0.0010088209528476,0.0007968510617502034,92,1487,,,,,,,
,,,92,1487,0.001005771802738309,0.001298651797696948,0.10314558446407318,0.10213983058929443,0.0,0.0,0.0
0.0009698326466605067,0.0013338085263967514,0.0009698326466605067,93,1503,,,,,,,
,,,93,1503,0.001056008622981608,0.0014574744272977114,0.10278614610433578,0.10173014551401138,0.0,0.0,0.0
0.0016669671749696136,0.0022223442792892456,0.0016669671749696136,94,1519,,,,,,,
,,,94,1519,0.0013851586263626814,0.001830199733376503,0.10270678997039795,0.10132162272930145,0.0,0.0,0.0
0.001002614968456328,0.0011891403701156378,0.001002614968456328,95,1535,,,,,,,
,,,95,1535,0.0016251225024461746,0.0022301566787064075,0.10254193842411041,0.10091681778430939,0.0,0.0,0.0
0.001654910622164607,0.00227421335875988,0.001654910622164607,96,1551,,,,,,,
,,,96,1551,0.0011951499618589878,0.001631170860491693,0.10171514749526978,0.10051999986171722,0.0,0.0,0.0
0.0011131362989544868,0.0013841561740264297,0.0011131362989544868,97,1567,,,,,,,
,,,97,1567,0.001193620846606791,0.0016448625829070807,0.10131706297397614,0.10012344270944595,0.0,0.0,0.0
0.0007624163990840316,0.00104246917180717,0.0007624163990840316,98,1583,,,,,,,
,,,98,1583,0.0008696551667526364,0.0011489919852465391,0.1006011813879013,0.09973152726888657,0.0,0.0,0.0
0.001300211064517498,0.0016214899951592088,0.001300211064517498,99,1599,,,,,,,
,,,99,1599,0.001271076500415802,0.0017728302627801895,0.10060475021600723,0.09933367371559143,0.0,0.0,0.0
0.001066054916009307,0.0016538187628611922,0.001066054916009307,100,1615,,,,,,,
,,,100,1615,0.0016236109659075737,0.0022220450919121504,0.1005643978714943,0.09894078224897385,0.0,0.0,0.0
0.00101724942214787,0.0012040561996400356,0.00101724942214787,101,1631,,,,,,,
,,,101,1631,0.001545698381960392,0.0019843638874590397,0.10009229183197021,0.098546601831913,0.0,0.0,0.0
0.0015873679658398032,0.0021553891710937023,0.0015873679658398032,102,1647,,,,,,,
,,,102,1647,0.0013588734436780214,0.001862968085333705,0.09951351583003998,0.09815464913845062,0.0,0.0,0.0
0.001424172893166542,0.0020720246247947216,0.001424172893166542,103,1663,,,,,,,
,,,103,1663,0.001352385152131319,0.0019836281426250935,0.09911935776472092,0.09776696562767029,0.0,0.0,0.0
0.0010500343050807714,0.0013458728790283203,0.0010500343050807714,104,1679,,,,,,,
,,,104,1679,0.0012862191069871187,0.0018184998771175742,0.09865672886371613,0.09737050533294678,0.0,0.0,0.0
0.0011593351373448968,0.00154781062155962,0.0011593351373448968,105,1695,,,,,,,
,,,105,1695,0.0010888878023251891,0.0014707704540342093,0.09807278215885162,0.096983902156353,0.0,0.0,0.0
0.0016010680701583624,0.001953322906047106,0.0016010680701583624,106,1711,,,,,,,
,,,106,1711,0.00118633930105716,0.001621654024347663,0.09778495877981186,0.09659862518310547,0.0,0.0,0.0
0.0008832840248942375,0.0010877158492803574,0.0008832840248942375,107,1727,,,,,,,
,,,107,1727,0.0014779752818867564,0.0020883860997855663,0.0976821705698967,0.09620420634746552,0.0,0.0,0.0
0.0015049732755869627,0.002024963730946183,0.0015049732755869627,108,1743,,,,,,,
