val_x1tox8_mae,val_x1tox8_rmse,total_val_loss,epoch,step,train_x1tox8_mae,train_x1tox8_rmse,total_train_loss,l1_weight_loss,l2_weight_loss,l1_bias_loss,l2_bias_loss
0.9685460329055786,1.1746909618377686,0.9685460329055786,0,15,,,,,,,
,,,0,15,0.9854820370674133,1.208659291267395,1.2211368083953857,0.2356548309326172,0.0,0.0,0.0
0.9402772784233093,1.1419485807418823,0.9402772784233093,1,31,,,,,,,
,,,1,31,0.9538764953613281,1.170276403427124,1.1848763227462769,0.23099999129772186,0.0,0.0,0.0
0.9136611819267273,1.1116384267807007,0.9136611819267273,2,47,,,,,,,
,,,2,47,0.9280152320861816,1.1369502544403076,1.154435634613037,0.22642037272453308,0.0,0.0,0.0
0.8903915286064148,1.0852043628692627,0.8903915286064148,3,63,,,,,,,
,,,3,63,0.904401957988739,1.10807204246521,1.1265981197357178,0.22219613194465637,0.0,0.0,0.0
0.8698209524154663,1.0617382526397705,0.8698209524154663,4,79,,,,,,,
,,,4,79,0.8837091326713562,1.0825202465057373,1.1020395755767822,0.2183302938938141,0.0,0.0,0.0
0.8511013984680176,1.0398342609405518,0.8511013984680176,5,95,,,,,,,
,,,5,95,0.8646291494369507,1.0588464736938477,1.0793498754501343,0.21472077071666718,0.0,0.0,0.0
0.8349461555480957,1.0202876329421997,0.8349461555480957,6,111,,,,,,,
,,,6,111,0.8472606539726257,1.0358965396881104,1.0583553314208984,0.2110946625471115,0.0,0.0,0.0
0.820284366607666,1.0029596090316772,0.820284366607666,7,127,,,,,,,
,,,7,127,0.8315359950065613,1.0168341398239136,1.0391459465026855,0.2076098620891571,0.0,0.0,0.0
0.8071013689041138,0.9864403009414673,0.8071013689041138,8,143,,,,,,,
,,,8,143,0.8171018362045288,1.0004388093948364,1.0212141275405884,0.20411209762096405,0.0,0.0,0.0
0.7940911054611206,0.9707700610160828,0.7940911054611206,9,159,,,,,,,
,,,9,159,0.8036397099494934,0.982995867729187,1.0046181678771973,0.20097856223583221,0.0,0.0,0.0
0.7818171381950378,0.9559968709945679,0.7818171381950378,10,175,,,,,,,
,,,10,175,0.7906644940376282,0.9692225456237793,0.9886253476142883,0.1979607194662094,0.0,0.0,0.0
0.7707914710044861,0.9422222971916199,0.7707914710044861,11,191,,,,,,,
,,,11,191,0.7775354385375977,0.9530915021896362,0.9725542068481445,0.19501881301403046,0.0,0.0,0.0
0.7590213418006897,0.9282232522964478,0.7590213418006897,12,207,,,,,,,
,,,12,207,0.7656906843185425,0.9385538101196289,0.9577639698982239,0.1920732706785202,0.0,0.0,0.0
0.7487470507621765,0.9156461954116821,0.7487470507621765,13,223,,,,,,,
,,,13,223,0.7533189058303833,0.9256054759025574,0.9424020051956177,0.18908314406871796,0.0,0.0,0.0
0.7388180494308472,0.9039679765701294,0.7388180494308472,14,239,,,,,,,
,,,14,239,0.7420543432235718,0.9132868051528931,0.9284816980361938,0.1864272952079773,0.0,0.0,0.0
0.7302106618881226,0.893151581287384,0.7302106618881226,15,255,,,,,,,
,,,15,255,0.7313364148139954,0.9033857583999634,0.9151061773300171,0.1837698370218277,0.0,0.0,0.0
0.722072958946228,0.88261878490448,0.722072958946228,16,271,,,,,,,
,,,16,271,0.721437931060791,0.8897393345832825,0.9026561975479126,0.18121829628944397,0.0,0.0,0.0
0.7140247225761414,0.872921347618103,0.7140247225761414,17,287,,,,,,,
,,,17,287,0.712430477142334,0.8809496164321899,0.891407310962677,0.17897675931453705,0.0,0.0,0.0
0.7058926820755005,0.8634889721870422,0.7058926820755005,18,303,,,,,,,
,,,18,303,0.7040379047393799,0.8719997406005859,0.8808965682983398,0.176858589053154,0.0,0.0,0.0
0.6989879608154297,0.8550832867622375,0.6989879608154297,19,319,,,,,,,
,,,19,319,0.6954025030136108,0.8627890348434448,0.8702001571655273,0.17479756474494934,0.0,0.0,0.0
0.6920653581619263,0.8471319079399109,0.6920653581619263,20,335,,,,,,,
,,,20,335,0.6877931356430054,0.8531574010848999,0.8605427742004395,0.17274965345859528,0.0,0.0,0.0
0.6851153373718262,0.839083194732666,0.6851153373718262,21,351,,,,,,,
,,,21,351,0.6804193258285522,0.8455374836921692,0.8513033986091614,0.17088410258293152,0.0,0.0,0.0
0.6786962151527405,0.8316600918769836,0.6786962151527405,22,367,,,,,,,
,,,22,367,0.6728609800338745,0.8366243243217468,0.8419145345687866,0.16905364394187927,0.0,0.0,0.0
0.6719921827316284,0.8240448832511902,0.6719921827316284,23,383,,,,,,,
,,,23,383,0.6659965515136719,0.8291968107223511,0.8334358930587769,0.1674395352602005,0.0,0.0,0.0
0.6657927632331848,0.8174656629562378,0.6657927632331848,24,399,,,,,,,
,,,24,399,0.6594192385673523,0.8211734890937805,0.8252308964729309,0.165811687707901,0.0,0.0,0.0
0.659673810005188,0.8103693127632141,0.659673810005188,25,415,,,,,,,
,,,25,415,0.652937650680542,0.8135855793952942,0.8172057271003723,0.16426792740821838,0.0,0.0,0.0
0.6536819338798523,0.8038538694381714,0.6536819338798523,26,431,,,,,,,
,,,26,431,0.6463512182235718,0.8047482371330261,0.8091089129447937,0.16275769472122192,0.0,0.0,0.0
0.6484543085098267,0.7982193827629089,0.6484543085098267,27,447,,,,,,,
,,,27,447,0.6400929093360901,0.7991307377815247,0.8012840151786804,0.16119123995304108,0.0,0.0,0.0
0.6430090069770813,0.7921859622001648,0.6430090069770813,28,463,,,,,,,
