5.031812787055969238e-01,6.611524820327758789e-01,4.788341522216796875e-01
4.915422797203063965e-01,6.459248661994934082e-01,4.677630960941314697e-01
4.799033105373382568e-01,6.306973695755004883e-01,4.566920399665832520e-01
4.682643711566925049e-01,6.154698133468627930e-01,4.456209540367126465e-01
4.566254019737243652e-01,6.002421975135803223e-01,4.345498681068420410e-01
4.449864625930786133e-01,5.850147008895874023e-01,4.234787821769714355e-01
4.333474636077880859e-01,5.697871446609497070e-01,4.124077558517456055e-01
4.217085838317871094e-01,5.545597076416015625e-01,4.013367593288421631e-01
4.100695848464965820e-01,5.393321514129638672e-01,3.902656137943267822e-01
3.984305858612060547e-01,5.241044759750366211e-01,3.791945278644561768e-01
3.867917060852050781e-01,5.088770389556884766e-01,3.681235313415527344e-01
3.751527070999145508e-01,4.936494827270507812e-01,3.570524156093597412e-01
3.635137975215911865e-01,4.784219264984130859e-01,3.459813594818115234e-01
3.518748283386230469e-01,4.631943702697753906e-01,3.349102735519409180e-01
3.402358293533325195e-01,4.479668140411376953e-01,3.238392174243927002e-01
3.285969197750091553e-01,4.327393174171447754e-01,3.127681612968444824e-01
3.169579207897186279e-01,4.175117611885070801e-01,3.016970753669738770e-01
3.053189814090728760e-01,4.022842645645141602e-01,2.906260490417480469e-01
2.936800122261047363e-01,3.870567083358764648e-01,2.795549631118774414e-01
2.820411026477813721e-01,3.718291819095611572e-01,2.684839069843292236e-01
2.704020738601684570e-01,3.566015362739562988e-01,2.574127614498138428e-01
2.587631344795227051e-01,3.413740396499633789e-01,2.463417202234268188e-01
2.471242249011993408e-01,3.261465430259704590e-01,2.352706938982009888e-01
2.354853153228759766e-01,3.109190762042999268e-01,2.241996675729751587e-01
2.238462567329406738e-01,2.956913709640502930e-01,2.131285071372985840e-01
2.122073471546173096e-01,2.804639041423797607e-01,2.020574957132339478e-01
2.005684226751327515e-01,2.652364373207092285e-01,1.909864544868469238e-01
1.889293789863586426e-01,2.500087618827819824e-01,1.799152940511703491e-01
1.772904545068740845e-01,2.347812652587890625e-01,1.688442677259445190e-01
1.656515449285507202e-01,2.195537686347961426e-01,1.577732414007186890e-01
1.540126204490661621e-01,2.043262720108032227e-01,1.467022001743316650e-01
1.423735767602920532e-01,1.890986412763595581e-01,1.356310695409774780e-01
1.307346522808074951e-01,1.738711446523666382e-01,1.245600283145904541e-01
1.190957352519035339e-01,1.586436480283737183e-01,1.134889870882034302e-01
1.074566915631294250e-01,1.434160023927688599e-01,1.024178490042686462e-01
9.581777453422546387e-02,1.281884908676147461e-01,9.134681522846221924e-02
8.417885005474090576e-02,1.129610016942024231e-01,8.027577400207519531e-02
7.253981381654739380e-02,9.773335605859756470e-02,6.920463591814041138e-02
6.090089678764343262e-02,8.250586688518524170e-02,5.813360214233398438e-02
4.926196858286857605e-02,6.727836281061172485e-02,4.706255719065666199e-02
3.762305155396461487e-02,5.205087736248970032e-02,3.599153086543083191e-02
2.598400786519050598e-02,3.682322800159454346e-02,2.492038533091545105e-02
1.434508711099624634e-02,2.159573324024677277e-02,1.384935341775417328e-02
2.706165425479412079e-03,6.368238478899002075e-03,2.778318244963884354e-03
-8.932872675359249115e-03,-8.859408088028430939e-03,-8.292825892567634583e-03
-2.057179436087608337e-02,-2.408690191805362701e-02,-1.936385966837406158e-02
-3.221071511507034302e-02,-3.931439667940139771e-02,-3.043489158153533936e-02
-4.384975507855415344e-02,-5.454204604029655457e-02,-4.150604084134101868e-02
-5.548867210745811462e-02,-6.976953893899917603e-02,-5.257706716656684875e-02
-6.712760031223297119e-02,-8.499704301357269287e-02,-6.364811211824417114e-02
-7.876651734113693237e-02,-1.002245321869850159e-01,-7.471913844347000122e-02
-9.040555357933044434e-02,-1.154521778225898743e-01,-8.579027652740478516e-02
-1.020444780588150024e-01,-1.306796669960021973e-01,-9.686131775379180908e-02
-1.136833950877189636e-01,-1.459071785211563110e-01,-1.079323515295982361e-01
-1.253224462270736694e-01,-1.611348241567611694e-01,-1.190034896135330200e-01
-1.369613707065582275e-01,-1.763623207807540894e-01,-1.300745308399200439e-01
-1.486002951860427856e-01,-1.915898174047470093e-01,-1.411455720663070679e-01
-1.602393388748168945e-01,-2.068174481391906738e-01,-1.522167026996612549e-01
-1.718782633543014526e-01,-2.220449447631835938e-01,-1.632877439260482788e-01
-1.835171729326248169e-01,-2.372724413871765137e-01,-1.743587702512741089e-01
-1.951560974121093750e-01,-2.524999380111694336e-01,-1.854297965764999390e-01
-2.067951411008834839e-01,-2.677276134490966797e-01,-1.965009570121765137e-01
-2.184340655803680420e-01,-2.829550802707672119e-01,-2.075719982385635376e-01
-2.300729751586914062e-01,-2.981825470924377441e-01,-2.186430096626281738e-01
-2.417120337486267090e-01,-3.134102523326873779e-01,-2.297141700983047485e-01
-2.533509433269500732e-01,-3.286377191543579102e-01,-2.407851964235305786e-01
-2.649898529052734375e-01,-3.438652157783508301e-01,-2.518562376499176025e-01
-2.766287922859191895e-01,-3.590927124023437500e-01,-2.629272639751434326e-01
-2.882678210735321045e-01,-3.743203580379486084e-01,-2.739984095096588135e-01
-2.999067306518554688e-01,-3.895478844642639160e-01,-2.850694656372070312e-01
-3.115456402301788330e-01,-4.047753512859344482e-01,-2.961404919624328613e-01
-3.231846988201141357e-01,-4.200030267238616943e-01,-3.072116374969482422e-01
-3.348236382007598877e-01,-4.352304935455322266e-01,-3.182826638221740723e-01
-3.464625477790832520e-01,-4.504579901695251465e-01,-3.293537199497222900e-01
-3.581015765666961670e-01,-4.656856060028076172e-01,-3.404248058795928955e-01
-3.697405159473419189e-01,-4.809131026268005371e-01,-3.514958620071411133e-01
-3.813794255256652832e-01,-4.961406588554382324e-01,-3.625669181346893311e-01
-3.930183351039886475e-01,-5.113680362701416016e-01,-3.736379444599151611e-01
-4.046573936939239502e-01,-5.265957117080688477e-01,-3.847090899944305420e-01
-4.162963032722473145e-01,-5.418232679367065430e-01,-3.957801163196563721e-01
-4.279352128505706787e-01,-5.570507049560546875e-01,-4.068511724472045898e-01
-4.395742714405059814e-01,-5.722783803939819336e-01,-4.179223179817199707e-01
-4.512131810188293457e-01,-5.875058174133300781e-01,-4.289932847023010254e-01
-4.628521203994750977e-01,-6.027333140373229980e-01,-4.400643706321716309e-01
-4.744911491870880127e-01,-6.179610490798950195e-01,-4.511355459690093994e-01
-4.861300289630889893e-01,-6.331884860992431641e-01,-4.622065424919128418e-01
-4.977689981460571289e-01,-6.484159827232360840e-01,-4.732775986194610596e-01
-5.094078779220581055e-01,-6.636435389518737793e-01,-4.843486249446868896e-01
-5.210469365119934082e-01,-6.788711547851562500e-01,-4.954197406768798828e-01
-5.326858758926391602e-01,-6.940986514091491699e-01,-5.064908266067504883e-01
-5.443248152732849121e-01,-7.093261480331420898e-01,-5.175618529319763184e-01
-5.559638142585754395e-01,-7.245538234710693359e-01,-5.286329388618469238e-01
-5.676027536392211914e-01,-7.397812604904174805e-01,-5.397039651870727539e-01
-5.792416930198669434e-01,-7.550088167190551758e-01,-5.507750511169433594e-01
-5.908805727958679199e-01,-7.702362537384033203e-01,-5.618461370468139648e-01
-6.025196313858032227e-01,-7.854639291763305664e-01,-5.729172825813293457e-01
-6.141585707664489746e-01,-8.006914258003234863e-01,-5.839883089065551758e-01
-6.257974505424499512e-01,-8.159188628196716309e-01,-5.950592756271362305e-01
-6.374365091323852539e-01,-8.311465978622436523e-01,-6.061304211616516113e-01
-6.490753889083862305e-01,-8.463740348815917969e-01,-6.172014474868774414e-01
-6.607143282890319824e-01,-8.616015911102294922e-01,-6.282724738121032715e-01
-6.723533868789672852e-01,-8.768292069435119629e-01,-6.393437385559082031e-01
-6.839922070503234863e-01,-8.920565843582153320e-01,-6.504145860671997070e-01
-6.956312656402587891e-01,-9.072842001914978027e-01,-6.614857316017150879e-01
-7.072702646255493164e-01,-9.225118160247802734e-01,-6.725568175315856934e-01
-7.189090251922607422e-01,-9.377391934394836426e-01,-6.836277842521667480e-01
-7.305480837821960449e-01,-9.529668092727661133e-01,-6.946989297866821289e-01
-7.421871423721313477e-01,-9.681944847106933594e-01,-7.057700753211975098e-01
-7.538259625434875488e-01,-9.834218621253967285e-01,-7.168409824371337891e-01
-7.654649615287780762e-01,-9.986494183540344238e-01,-7.279121279716491699e-01
-7.771040201187133789e-01,-1.013877153396606445e+00,-7.389832735061645508e-01
-7.887428402900695801e-01,-1.029104471206665039e+00,-7.500542402267456055e-01
-8.003818988800048828e-01,-1.044332146644592285e+00,-7.611253857612609863e-01
-8.120209574699401855e-01,-1.059559822082519531e+00,-7.721965312957763672e-01
-8.236597180366516113e-01,-1.074787139892578125e+00,-7.832674980163574219e-01
-8.352987766265869141e-01,-1.090014696121215820e+00,-7.943384647369384766e-01
-8.469375371932983398e-01,-1.105242013931274414e+00,-8.054094314575195312e-01
-8.585765957832336426e-01,-1.120469808578491211e+00,-8.164806962013244629e-01
-8.702156543731689453e-01,-1.135697364807128906e+00,-8.275518417358398438e-01
-8.818544745445251465e-01,-1.150924801826477051e+00,-8.386227488517761230e-01
-8.934935331344604492e-01,-1.166152477264404297e+00,-8.496938943862915039e-01
-9.051324725151062012e-01,-1.181380033493041992e+00,-8.607649207115173340e-01
-9.167712926864624023e-01,-1.196607470512390137e+00,-8.718358874320983887e-01
-9.284103512763977051e-01,-1.211835026741027832e+00,-8.829070925712585449e-01
-9.400494098663330078e-01,-1.227062702178955078e+00,-8.939782381057739258e-01
-9.516882300376892090e-01,-1.242290139198303223e+00,-9.050492048263549805e-01
-9.633272886276245117e-01,-1.257517695426940918e+00,-9.161203503608703613e-01
-9.749662876129150391e-01,-1.272745370864868164e+00,-9.271913766860961914e-01
-9.866050481796264648e-01,-1.287972688674926758e+00,-9.382623434066772461e-01
-9.982441663742065430e-01,-1.303200364112854004e+00,-9.493334889411926270e-01
-1.009883284568786621e+00,-1.318427920341491699e+00,-9.604046344757080078e-01
-1.021522045135498047e+00,-1.333655357360839844e+00,-9.714755415916442871e-01
-1.033161044120788574e+00,-1.348882913589477539e+00,-9.825466871261596680e-01
-1.044800043106079102e+00,-1.364110589027404785e+00,-9.936177730560302734e-01
-1.056438922882080078e+00,-1.379337906837463379e+00,-1.004688858985900879e+00
-1.068077921867370605e+00,-1.394565582275390625e+00,-1.015759944915771484e+00
-1.079716801643371582e+00,-1.409793019294738770e+00,-1.026830911636352539e+00
-1.091355800628662109e+00,-1.425020575523376465e+00,-1.037902116775512695e+00
-1.102994799613952637e+00,-1.440248250961303711e+00,-1.048973083496093750e+00
-1.114633560180664062e+00,-1.455475449562072754e+00,-1.060044050216674805e+00
-1.126272678375244141e+00,-1.470703244209289551e+00,-1.071115136146545410e+00
-1.137911677360534668e+00,-1.485930919647216797e+00,-1.082186460494995117e+00
-1.149550557136535645e+00,-1.501158118247985840e+00,-1.093257188796997070e+00
-1.161189556121826172e+00,-1.516385912895202637e+00,-1.104328632354736328e+00
