,train_x1tox8_mae,train_x1tox8_rmse,total_train_loss,l1_weight_loss,l2_weight_loss,l1_bias_loss,l2_bias_loss
0,0.9072737004607916,1.1730046086013317,0.9077698960900307,0.0,0.0004961920567438938,0.0,0.0
1,0.8884817995131016,1.128840547055006,0.8889737240970135,0.0,0.0004919289567624219,0.0,0.0
2,0.8737895153462887,1.0959609374403954,0.874278113245964,0.0,0.0004886048791377107,0.0,0.0
3,0.8626005686819553,1.0676757879555225,0.8630868494510651,0.0,0.00048627990327076986,0.0,0.0
4,0.8541225120425224,1.0477801151573658,0.8546073921024799,0.0,0.00048488003812963143,0.0,0.0
5,0.8469516448676586,1.0307681486010551,0.8474359922111034,0.0,0.0004843513888772577,0.0,0.0
6,0.8401205353438854,1.0238469503819942,0.8406052440404892,0.0,0.00048469957982888445,0.0,0.0
7,0.8314382918179035,1.0297040678560734,0.8319243937730789,0.0,0.00048609769328322727,0.0,0.0
8,0.8188917376101017,1.033930964767933,0.8193805981427431,0.0,0.0004888597231911262,0.0,0.0
9,0.799955178052187,1.0609600469470024,0.8004486113786697,0.0,0.000493429022753844,0.0,0.0
10,0.7797427624464035,1.0643100701272488,0.7802398726344109,0.0,0.0004971165217284579,0.0,0.0
11,0.7635710835456848,1.0431652553379536,0.7640682198107243,0.0,0.0004971460766682867,0.0,0.0
12,0.7481132168322802,1.0174120664596558,0.7486104816198349,0.0,0.0004972575079591479,0.0,0.0
13,0.7330860868096352,1.0043423175811768,0.7335836105048656,0.0,0.0004975184092472773,0.0,0.0
14,0.7183700650930405,0.9871837086975574,0.7188678812235594,0.0,0.0004978148026566487,0.0,0.0
15,0.704103784635663,0.9777345508337021,0.7046020310372114,0.0,0.0004982431601092685,0.0,0.0
16,0.6893203966319561,0.9596635065972805,0.6898191180080175,0.0,0.0004987223401258234,0.0,0.0
17,0.6743155997246504,0.9470559731125832,0.6748149190098047,0.0,0.0004993158290744759,0.0,0.0
18,0.6586994454264641,0.9345543496310711,0.659199358895421,0.0,0.0004999160191800911,0.0,0.0
19,0.6425929255783558,0.925874724984169,0.6430936940014362,0.0,0.000500767637277022,0.0,0.0
20,0.6253648325800896,0.908560648560524,0.6258665528148413,0.0,0.000501711831020657,0.0,0.0
21,0.6072469688951969,0.8985169753432274,0.607750004157424,0.0,0.0005030343309044838,0.0,0.0
22,0.5862057227641344,0.8890927918255329,0.5867113545536995,0.0,0.0005056349691585638,0.0,0.0
