A_ion_radius,A_atomic_wt,A_EA,A_IE,A_EN,B_ion_radius,B_atomic_wt,B_EA,B_IE,B_EN,X_ion_radius,X_atomic_wt,X_EA,X_IE,X_EN,bg
-0.9164088876175326,0.6883653511826374,0.9862699579013239,-0.9852689754785657,-0.9906857243954491,0.07397657649659259,-0.40623751392552776,-0.4959625047039937,-0.45192621485067686,-0.5409624920146567,-0.46889866359569077,-0.472624424378549,0.47150691123173183,0.4728186558002703,0.47044179358550126,3.2702267761982085
-0.8649154504629374,0.6482678548064617,0.9306460848291984,-0.9295467136112142,-0.9347098704624848,0.07214733643781779,-0.3917886527407627,-0.4807734430408213,-0.43753646003996755,-0.5231214263717123,-0.4701396642424695,-0.4736940515784553,0.4726625289140135,0.4738936014964116,0.47162987146941293,3.2655292569870302
-0.7447721744845712,0.5539628084291683,0.8007081062889078,-0.7992858652041384,-0.8039008104804618,0.06883920709747823,-0.3623627117662507,-0.45154882401633306,-0.40929835994906416,-0.4876730898286786,-0.4868478274256159,-0.4900171816942104,0.48919961449082777,0.4902383781396828,0.48823091295831667,3.267116029392909
-0.7671135210574783,0.5838749849833356,0.8274706890159111,-0.8276471520629689,-0.8316473471065228,0.053627520732838205,-0.29716365288674046,-0.35451484687816803,-0.32656544515715225,-0.3923921221135376,-0.2559756832153589,-0.2589724027453698,0.25789533428958505,0.25903725097548214,0.2571089779913675,3.0599278842129243
-0.8179862342133678,0.6110572068930853,0.8798123622353383,-0.8785403609565504,-0.8835110462426133,0.07133359128417441,-0.3824309524047798,-0.4724556168260507,-0.4291661126266576,-0.5123545440602167,-0.4835513721858672,-0.48696274476507334,0.48602143730320185,0.4871753547536503,0.4850078898969443,3.2724034302569907
-0.8875867807617398,0.6702903887282405,0.9560536909964203,-0.9555407837824458,-0.9605625997148046,0.06736585736208539,-0.3732034134628474,-0.4512896439799681,-0.4128137511095358,-0.4950155126648338,-0.3891925977897521,-0.3927362226451395,0.3915892814418408,0.3928796612469783,0.3906108982769639,3.1945645875375157
-0.9803762372389777,0.7482315741473884,1.0574807397130117,-1.0578521727718155,-1.0630016182989936,0.06338933384366947,-0.36676505783542956,-0.4315735305987097,-0.3983132341411138,-0.48035194543357435,-0.2822937386735644,-0.28603394243832697,0.28463108585534125,0.286097801881059,0.28368346680641576,3.1079578821303753
-0.7857487564890855,0.588981223186331,0.845624946525089,-0.8446677051516697,-0.8493043263902172,0.06631715861904555,-0.35609916840003264,-0.43788278949295556,-0.39863659239954274,-0.47626713014579675,-0.428617108593114,-0.4318614533559574,0.43092023813123154,0.4320401349162978,0.42997452296573174,3.2188566523897313
0.7735465292494557,-0.5728845114748128,-0.8277494818544368,0.8251781109512163,0.8312519625773727,-0.05601642983243065,0.3803445220859728,0.45546649583277043,0.4092445548368162,0.4948691783100267,0.49716368253344484,0.5001417885974191,-0.499408399284933,-0.5004463233713463,-0.498549619082657,2.201529943239937
0.9122615173852325,-0.6726157715221446,-0.9758507109374049,0.9725143168281041,0.9797510984212114,-0.07153947206456884,0.46657846066883546,0.5649813975614216,0.5069095247008253,0.6111293736290198,0.6462991549996885,0.6499024170037245,-0.6490844725367902,-0.6502945979474984,-0.6480082160616931,2.050369982631149
0.8472982693828549,-0.6271235199184804,-0.9067467322255991,0.9039195608265743,0.9105414081280874,-0.06271705157795596,0.41926028290053463,0.5036408494164314,0.45253951350109767,0.5466882942198544,0.5541116057045323,0.5573981338025301,-0.5565982339301293,-0.5577343249923188,-0.5556428814357689,2.141458055397459
0.9630451734037835,-0.7094398245845228,-1.0301362983477318,1.0265586655278351,1.0342031068334425,-0.07682298950427727,0.49636498837831927,0.6024885146966188,0.540443971213936,0.651120982695396,0.6951488264523268,0.6989747938794549,-0.698120347970434,-0.6993952174253776,-0.6969693759674951,2.000252320432004
0.8514166520009763,-0.6300478354173458,-0.9111360867099724,0.9082816443496334,0.9149401414599244,-0.06322480518014181,0.4220298672189019,0.5071958240370665,0.4556997636748521,0.5504417689455181,0.5592140462539351,0.5625198583989545,-0.5617180989565389,-0.5628591029682753,-0.5607557143279398,2.136357335378338
1.016106907559914,-0.7474644371167922,-1.086762244084522,1.0828764391080257,1.0909729634167427,-0.08292068937710267,0.5300649160372684,0.6454149526244379,0.5786913110346884,0.6966216401899461,0.7544959339669871,0.7585635037396008,-0.7576789315293105,-0.7590189917026182,-0.7564428089162045,1.9403415028952855
0.905933870579736,-0.6616037928299222,-0.9677372388974523,0.963632241390151,0.9711902365995786,-0.07909625734700057,0.4995496545146154,0.6134954580923712,0.5484002261104801,0.6590246754802561,0.7584366409393797,0.7621389262782902,-0.7614395755102137,-0.7626066531742419,-0.760271806991175,1.9492243884250562
0.8317608828617153,-0.6149230805529999,-0.8899417013110997,0.8870722092956638,0.8936234233549364,-0.06229505210992136,0.4154807977502021,0.49989909372540886,0.44892001142362176,0.542141444587477,0.5563561312382854,0.5595929552106425,-0.5588208056758748,-0.5599320018296764,-0.5578736527715052,2.14117676162288
0.9103613013155673,-0.6718972505517207,-0.9739579770308887,0.9707125876884053,0.9778959309954136,-0.0704985391693157,0.46169865045800745,0.558118569247291,0.5009670619327616,0.6042053176230182,0.6323362608621557,0.635918177227253,-0.6350898924264875,-0.6363011858182087,-0.6340267804165236,2.0632682834904954
0.7716190372206535,-0.5693927332425545,-0.825249142965332,0.8224265649710104,0.8286062183056127,-0.0584940161103614,0.3911724821049359,0.4713819941123577,0.42285985634037876,0.5105895817373893,0.5338506061165463,0.5368615871514887,-0.5361667620591535,-0.5371908251195866,-0.5352779498943899,2.1684229917172813
0.8305849139995376,-0.6148042330749618,-0.8888388101429524,0.8860661463638115,0.8925654209306234,-0.06123418056184143,0.41060029522694796,0.4929542357916693,0.44292607036299025,0.5351743777340634,0.5417185914546161,0.54493577541912,-0.544151442144471,-0.5452651353705976,-0.5432175376103885,2.1546059596689333
-0.9681053874094773,0.8096190391099907,1.0591291754396044,-1.0682975002702328,-1.0692780966791713,-0.027773417985548103,0.04179690017137363,0.15944270019562298,0.109480597731997,0.10788158457995457,1.023065893835312,1.0207665899984228,-1.0234084630943936,-1.021574648639367,-1.0232348835495602,1.9208315744767541
-0.6179853201769383,0.536133614775236,0.6807464211566819,-0.6891400960469729,-0.6884456619002818,-0.039124027450045035,0.1351856533395259,0.2556804972161738,0.20127843460394182,0.22219210043639845,0.9989853090724764,0.9978344534921724,-0.9998765605110561,-0.9985958886547002,-0.9994956138922085,1.9031008265182905
-0.8496237613036953,0.7185821604283157,0.9314008820378312,-0.9404949720692335,-0.9408212074149013,-0.03354734601452508,0.08203059221565792,0.20452377446805944,0.15129026034531481,0.15900577194351684,1.0427327065082455,1.0408518678161371,-1.0433176109913862,-1.0416627513291206,-1.0430501365569655,1.8895646852893915
-0.9102935659048281,0.7743262106397254,0.9987230659107778,-1.0089900111036774,-1.0091227217683392,-0.042263842094209025,0.11355189443219933,0.25701516165239696,0.1947737547201131,0.2079633788680115,1.2006503506839319,1.198735367131764,-1.2014533503823448,-1.1996571499410666,-1.2010906954088416,1.7529811995922007
-0.8359547477897943,0.7074734521755194,0.9165378004614119,-0.9255479885600153,-0.9258338228798932,-0.03343854398645375,0.0832120196606209,0.20470753644051137,0.15180581017439523,0.15991588298207166,1.033849571412591,1.0320050518783286,-1.0344397173601074,-1.0328088031084994,-1.0341709209208296,1.8960875807595412
-0.9727887437727053,0.8175279829123614,1.065083565384253,-1.0747907421037972,-1.0755475795670506,-0.03305768483477077,0.06482127183538053,0.19335054011057123,0.1384727889891349,0.1413430785339362,1.101619204364732,1.0993884261547928,-1.10211378815652,-1.1002494272701544,-1.1018762668493858,1.8500065502014844
-0.9745119319750146,0.8178451203381312,1.066729708663086,-1.0763127771194825,-1.0771374427513152,-0.031686014128856604,0.058486224546801045,0.1843579047623988,0.13070621315905667,0.1323110173567662,1.0828018755880622,1.0805451400359272,-1.0832551873367187,-1.0813937068584505,-1.083034835125859,1.8672944070488917
-0.8574496533194577,0.736587204182666,0.9423567809613401,-0.9529467356349597,-0.9526217188047023,-0.04850214127516538,0.1478530658814978,0.3008377340996195,0.23378485413758865,0.25434336974104216,1.2621374363435611,1.26046561929455,-1.2631558992691139,-1.2614239166649126,-1.2627064104975214,1.6911511479562649
-0.8784269135209283,0.7399853818487162,0.9622989719562355,-0.971320589763459,-0.9718480644843976,-0.03121260515055236,0.0680921514588418,0.18753629408258643,0.1359501841560962,0.14058424017622975,1.0245523484395629,1.0225554117624305,-1.0250510467981682,-1.0233566474611857,-1.024817825361864,1.9093371537453332
1.4310881346630195,-1.1532969574873646,-1.5524017796964635,1.5595897969249821,1.5649412585205893,0.00808810726692925,0.17430381363283373,0.08315741679928304,0.10677357792853887,0.15971649250947437,-0.7773666526928725,-0.7735498997059453,0.7765955343475253,0.7741550510741464,0.7767954069691316,3.284884761957178
1.4271104194122164,-1.1366658777313858,-1.5452618612068914,1.550759630572957,1.5568752620687845,-0.009078465145378394,0.2504718190888018,0.1940412260768328,0.2018792083372902,0.26974402865217195,-0.5281921314191588,-0.5241215280450411,0.5269202450115859,0.5245596917947006,0.527330024545495,3.05899420092651
1.446046416039174,-1.1652656976917275,-1.5686273125635053,1.575883802753766,1.5812903487700087,0.007967066893277332,0.17666880322215392,0.08491303114669704,0.10867253413385611,0.16225792873278744,-0.7836322890335082,-0.7797720860457626,0.7828483964104034,0.7803827315695925,0.7830526624614582,3.2888841842334573
1.3914207848154823,-1.1276873763846336,-1.5106616142982496,1.5184301849479267,1.5232805760288182,0.016248479101011404,0.1330272818853877,0.027746872478014918,0.05815740818735258,0.10251710409704334,-0.8735681365945897,-0.8699875815989612,0.8730606980250528,0.8706536121055424,0.8731527093930906,3.376757535297579
1.3746011441997463,-1.1029872163292753,-1.4900553068712583,1.4963491519004606,1.5017886525961759,0.002007373996981257,0.19456594614635062,0.11885576269058183,0.13594730287700477,0.19220127474337942,-0.6596195891938365,-0.6558660274437608,0.6587050605596322,0.656387509072021,0.658968578946475,3.184317531463269
1.3167429624473086,-1.0621168388563162,-1.4284349763841533,1.4351383821019916,1.440050684054085,0.009412621854522112,0.15444243969323707,0.06715214799094958,0.09003795203556567,0.13771921397123085,-0.7352160403869309,-0.7317375920843239,0.7345542756956202,0.7323045871384295,0.7347156638835836,3.2595311860543474
1.385376637495301,-1.1226142500882614,-1.5040556334996134,1.5117670759032422,1.5166089316124447,0.015994353103478326,0.1334247946762683,0.028999435365563882,0.0590747185593072,0.10344073706935795,-0.8666754138917517,-0.8631077392955365,0.8661642538250046,0.8637686332908755,0.8662582090037897,3.3711801496204092
1.3277916335060198,-1.076205053742905,-1.4415221153375513,1.4489285485339654,1.4535776329146075,0.016034392809137724,0.1262221659690303,0.02499845282000697,0.05413210644802106,0.09639853969621072,-0.8364249604327385,-0.8330179828264997,0.8359504918606715,0.8336536266356737,0.8360327609370688,3.3502156638800544
1.377109221543208,-1.1063945727606601,-1.4930700901930003,1.4995495460156485,1.5049171749993924,0.0037781952089190997,0.18696469073930752,0.10755382886328681,0.12630860761814197,0.18109851279102804,-0.6864462167516981,-0.6827130094915154,0.6855820510757408,0.6832526506342169,0.685824324283324,3.2084020967727827
1.5199729385157834,-1.2234504538328046,-1.6486136917495675,1.6560883706229546,1.6618231495734654,0.006132299533721895,0.19387858583805231,0.10159553288856786,0.12493177128392863,0.1827775634551366,-0.7968027276136285,-0.7927087047108954,0.7959194535290385,0.7933346022367024,0.7961606086794386,3.2924853365635145
1.394622109189233,-1.134736920796515,-1.5150769932006758,1.5234182175181015,1.5280204875308965,0.021962209059101435,0.10790447794064753,-0.009037758085497066,0.026656287584715263,0.06611667435389186,-0.9575085078360949,-0.9540072256404883,0.9571665871953573,0.9547296721508354,0.9571890980174997,3.4526436008064527
1.45298991345945,-1.1704391780187162,-1.5760787434549213,1.5833194866891191,1.588773742040419,0.007421967682313588,0.17994973430568206,0.0888933640217944,0.11227195838609855,0.16658463178334434,-0.7795047589859236,-0.7756168421821005,0.7787006046370218,0.7762253325770079,0.7789129103650292,3.284349466021138
1.3672056602945148,-1.0928745450920891,-1.4811519530389683,1.4868903484413467,1.492545568837053,-0.0032979704963611613,0.21735362740883024,0.15272383818524626,0.1648343652210817,0.22547890545005633,-0.5793110805521006,-0.5754962072885189,0.5782455923235675,0.5759633362062156,0.5785727839061324,3.1122049414504125
1.3581303468373793,-1.108223021143078,-1.4760576759951007,1.4845656421732694,1.4888780558267436,0.025690854424116102,0.08680408721649306,-0.03554944352890329,0.002937071324189378,0.03781714284689122,-0.9916327256324446,-0.9882904249946882,0.9914226143253481,0.9890325119266211,0.9913922704874923,3.487768569984164
1.2821652552330822,-1.0429634092297173,-1.3927164123834275,1.4003200386638759,1.4046119674952937,0.02058028723441059,0.10035836650730222,-0.007397931134965551,0.025120944533989345,0.06176240631653711,-0.8774202731955331,-0.8742102817104812,0.8771072049493244,0.8748693648948493,0.8771248137149497,3.3926153529657115
1.509850276239726,-1.209987158547884,-1.6365066391474983,1.6432681048148017,1.6492762302312667,-0.0006453376028102663,0.222907790812423,0.1448185292289911,0.16178000286466565,0.22521060177098684,-0.6938464434313448,-0.6896759703766546,0.6927707330095131,0.6902321312773422,0.6930931001894047,3.20010887308715
1.3985282252992577,-1.1343512688610644,-1.5185764239893336,1.5264989924571044,1.5313189808707175,0.017440345055317805,0.12857221143359318,0.020492150286680312,0.05211420842846799,0.09568278850825612,-0.8945251370833656,-0.8909432167083394,0.8940482531241222,0.8916238822029562,0.8941270187878301,3.3949900907943418
1.3305171041055923,-1.0746343641966776,-1.443690384058104,1.450642873521724,1.4555192478824739,0.01121469924637166,0.14807577799642144,0.05637989597532137,0.08114893547634855,0.1277425953938472,-0.768523478446718,-0.7650345487168669,0.767906044179203,0.765625019502421,0.7680479937487604,3.2882282829944263
1.4322507996210259,-1.1529735327134008,-1.5533995640436877,1.5604370277038901,1.5658653761142247,0.00647534584517754,0.18164702430839036,0.09367453444892719,0.11583447089252258,0.17023434472754326,-0.7547797113919872,-0.7509348388282796,0.7539605993865951,0.7515249860337513,0.7541804909710038,3.2642361395674437
1.3838591250931151,-1.1216921638667852,-1.502470930996303,1.5102117485404158,1.5150310976985935,0.016380241101957613,0.13151660885370475,0.02640245947271585,0.05680512189208758,0.1007781012645961,-0.8714163890925208,-0.8678588878661573,0.8709174769435507,0.8685228202143429,0.8710064012254927,3.3756583251813606
-0.8965450719565949,0.618126065073623,0.9533064657544951,-0.9454577608960218,-0.9539486024030873,0.14331687546642727,-0.7134370060256463,-0.9436046545062383,-0.835771651269015,-0.9849453123671199,-1.4774125701726668,-1.482153144836901,1.482041209852066,1.4830235733897614,1.4801289611093558,4.184074908718353
-0.8779611548545484,0.6038902119443187,0.9332813075514117,-0.9254263471768269,-0.9338120419493796,0.14235580709927612,-0.7068788431463932,-0.9361748249089202,-0.8289056680301216,-0.9765697026942831,-1.4735302061525961,-1.4782042890132343,1.4781192106953633,1.479073741062635,1.4762223696286974,4.178446157533834
-0.7635562932937681,0.5222567489094997,0.8112653433301467,-0.8041183767031824,-0.8115090620728047,0.1287607462423465,-0.6322190293130732,-0.8407219559348472,-0.7439512582269122,-0.875583494624512,-1.3391266190419764,-1.343272876942068,1.3432465339159225,1.3440624160400192,1.3415387816195365,4.043417967259483
-0.8235257601900913,0.5712581837575802,0.8765290974261298,-0.8697831383311887,-0.8773357450551893,0.12794490650559434,-0.635890776325483,-0.8393366190160042,-0.7443313476806678,-0.8773975772572309,-1.2952826926524013,-1.299583068449138,1.2994156804521007,1.3003380585821815,1.2977062824577967,4.0103754197371595
-0.8049754056002627,0.5489618266596142,0.8548413608485401,-0.847083794507335,-0.8549997316595116,0.13732683493675715,-0.6755208601597723,-0.8988730760692097,-0.7949664569802759,-0.9356007499553128,-1.4402290366510528,-1.4446226230895345,1.4446256049652442,1.4454761662354767,1.4428046716258218,4.13994071401225
-0.9291849329377514,0.6433298157267309,0.9885197946463944,-0.9807070187795425,-0.9893709169742854,0.1447482907817541,-0.7238098413889491,-0.9549929969400578,-0.8464044795574521,-0.9980044315384728,-1.480539232725478,-1.4853926311732975,1.4852299648523326,1.4862623056174447,1.4832938034866094,4.190607179670517
-1.000901392419726,0.7010211266031485,1.0663767098128896,-1.0589305170035213,-1.0678406767088264,0.14493471364119548,-0.733389770948519,-0.9608599462793845,-0.8533191605716387,-1.0076537752819617,-1.4448304725707295,-1.4498861106167746,1.449570903392403,1.4507256527107,1.447618512208076,4.16628309044111
-0.9112659530674648,0.6295539158477168,0.9692007618177032,-0.9613758111932827,-0.9699411862038266,0.14388479784613256,-0.7177684827036965,-0.9482381103406844,-0.8401354358390075,-0.9903352269101577,-1.4777051252413442,-1.4824953860744559,1.4823594926866448,1.4833647270986838,1.4804374122170667,4.186005840102386
-1.0140650790974084,0.7102246208064809,1.0803763501267905,-1.072825140765169,-1.081860759351638,0.14674126273174914,-0.7430620995459165,-0.9734115127178243,-0.8644410279697373,-1.0208329021717497,-1.4637817818708372,-1.4689018912905696,1.46858328914312,1.4697529600410049,1.466606167661455,4.184986767802717
-0.8659349318752867,0.6014521552133099,0.921745572576111,-0.9147288286934747,-0.9226541619972898,0.13307025503093486,-0.6639495742976287,-0.8752755401145964,-0.7763000835638563,-0.9153844456655574,-1.3463392131453107,-1.3508365735437393,1.3506486030714264,1.3516220121395053,1.3488680587351798,4.061550399672467
-0.880386982088736,0.6153560469570099,0.9379136154317576,-0.931253986429851,-0.9390970142596058,0.13019436422824338,-0.6528707451240594,-0.8575951011442253,-0.7614971354232148,-0.8985758749396475,-1.2972155620719816,-1.3017087177234314,1.3014495618986839,1.3024600440590737,1.2997015029830898,4.018563148982078
-0.8856738395717499,0.6179777156947973,0.9433104448001902,-0.9364750232237689,-0.9444306749972735,0.13229429894165587,-0.6628923523685797,-0.8715343269467305,-0.7736043456027384,-0.9127154169818297,-1.3246056612779755,-1.3291459191166108,1.32890447953331,1.3299151023362894,1.3271296209671868,4.044041291799167
-0.7441291032497338,0.5001859457860225,0.7888212606022346,-0.7807739454981814,-0.7884710395971809,0.13694987469131212,-0.6664160024110498,-0.8924788422160044,-0.787883534441812,-0.9260056588464215,-1.4673766999456772,-1.4715953241643231,1.4717246887339528,1.4724723267168494,1.4699202104283438,4.157717835913086
-0.678510034617699,0.4560742544071026,0.7194061662708034,-0.7121019598762743,-0.7190713646839647,0.12568549373652765,-0.6081138475351588,-0.8152855912998609,-0.7198845268292811,-0.8457691315666442,-1.3403978309150404,-1.3442602147342022,1.3443751421792645,1.3450580172456532,1.342721664796165,4.034952487693662
-0.8723821825729265,0.6013442038820989,0.9276326128397852,-0.9199905749450581,-0.9282446524948408,0.13985783244625727,-0.6950442544846233,-0.9196395711268439,-0.8145617478461606,-0.9598336786449571,-1.4405682670076134,-1.4451882932392925,1.4450806047927427,1.446036187578163,1.443215505189402,4.147873727337851
-0.8325805433722328,0.575760597878406,0.8857748111320277,-0.878729300804158,-0.8864740863977209,0.131525739263694,-0.6529845628148591,-0.8631085181082491,-0.7649799450028535,-0.9015131488969493,-1.341967419476196,-1.3463482244712044,1.3462109608120958,1.3471336467506345,1.3444558560531876,4.053806274323085
-0.7386231587971828,0.49762102278039994,0.7832355314757795,-0.7753918564859055,-0.782962081625285,0.1345514088369282,-0.6550346537004176,-0.8765925876919556,-0.7740987850929598,-0.9099187475606629,-1.4358077041798518,-1.439974010359256,1.4400819882574296,1.440830380396846,1.4383080159766752,4.128418962379473
-0.8771209956617881,0.6037379952499566,0.9324792181352375,-0.9246850673750545,-0.9330375523842448,0.14168395569368444,-0.7037763759295907,-0.9317704368974065,-0.825101876010348,-0.9721462080512987,-1.464311310939719,-1.4689726905105187,1.4688801026076217,1.4698360504573462,1.466991670301288,4.1699770327561385
-0.8121229992529765,0.559835266297564,0.8636773134619584,-0.8565933093365622,-0.8642370698019354,0.1307928950035201,-0.6472169468043896,-0.8570345452712324,-0.7592291212482613,-0.8943858061709287,-1.342372440562126,-1.346685067171224,1.3465818812987764,1.3474725435486499,1.3448397475289453,4.051860078597883
-0.9538058957774583,0.668715683221946,1.0164210507489637,-1.009427875156673,-1.0178531766587329,0.137676325289012,-0.6952347918656829,-0.9108064868622129,-0.809108401371838,-0.9553850296977212,-1.3655859554253502,-1.3703986652225015,1.3700845656491538,1.3711893160114919,1.3682304100009985,4.08897311906275
-0.7312132214335747,0.4927043140026011,0.775410491847333,-0.7676587555454312,-0.7751430698388198,0.13319685715170393,-0.6480824148998617,-0.867341273817162,-0.7659612552511085,-0.900326882619945,-1.4202809927577156,-1.4244057973172681,1.4245109990980973,1.425252429433335,1.4227550913390543,4.1134769057624645
-0.9156041636253606,0.6328731235830345,0.9738745749077069,-0.9660505878361044,-0.9746407395633281,0.1441142580573417,-0.7193222283001341,-0.9500056021312637,-0.8417666278660626,-0.992323308330513,-1.478684949947665,-1.4834908114054917,1.483348719555657,1.4843604295582282,1.481422979627884,4.187386601483583
-0.7445701596575218,0.5074907207657989,0.7907601242953551,-0.7835791573400953,-0.7908752804287218,0.1280628704066164,-0.6267870293518623,-0.8349699898026173,-0.7385154353841513,-0.8688545900483984,-1.3392471906025263,-1.3433299000731833,1.3433349374918684,1.344121174778257,1.3416394409807215,4.041379830488706
-0.08675038597420176,0.10132886331037427,0.10245924034928114,-0.1072099477081563,-0.10512338013450545,-0.030964302434920432,0.16354692576724275,0.23737016360677865,0.19946056285799918,0.23225868292605822,0.597175116659243,0.5973751100528499,-0.5981548332581225,-0.5978215195144929,-0.5977707547430967,2.207997845493987
-0.12608609650162242,0.13269930345191835,0.1451056520078475,-0.1500235304648211,-0.14808782298615003,-0.030513396168020616,0.15673560082650276,0.23189489063199284,0.19372970468974976,0.2247219293826856,0.6117434702001292,0.6118271570236844,-0.6126857071030843,-0.6122867381816037,-0.612314809412053,2.1992140635231103
-0.06831394867061504,0.08687147552782781,0.0825227262063105,-0.08722563805482066,-0.08505413018390504,-0.03148994885329464,0.16814282852870846,0.2419713393627098,0.20389387882418936,0.23781423400856577,0.5948702473805925,0.595129603338464,-0.5958767441788526,-0.5955728643118932,-0.5954826304612608,2.2080060205288916
0.15622145214044897,-0.0866919954647288,-0.15975433455047147,0.15532126173492072,0.15867269453932248,-0.041103650012217004,0.2384578434767212,0.31880357075444804,0.2757422695840986,0.32614881445411914,0.6130222700365061,0.6140541612766159,-0.614449074046138,-0.6144899896394425,-0.6138933238658041,2.1661185962059823
-0.0492129215736483,0.07330828402246367,0.062164883544944184,-0.06699424824093826,-0.06465277265362485,-0.033844601065993504,0.18098677701774377,0.2584573090727331,0.21854939880184185,0.25522085717160164,0.6185309367496318,0.6188797272617816,-0.6196182391949616,-0.6193371468496339,-0.6191915142370853,2.184352908591006
-0.21027279414088312,0.20087571377794894,0.23659581279669278,-0.24200041168791678,-0.24032751810942415,-0.030874641980428226,0.14808011552947994,0.22876344625946168,0.18883746144204155,0.21712856582412357,0.662009387220022,0.6618646201542778,-0.6629102883059685,-0.6623651560767904,-0.6625513233140271,2.1630774144637495
-0.08999241374952541,0.10448016354181405,0.10609298979655013,-0.11092781723802576,-0.10882091895683159,-0.03165068288675442,0.1662163505387271,0.24160336576724686,0.2030105226895696,0.2362947470804544,0.6087883951938963,0.6089899681145159,-0.6097862327265213,-0.6094444268084606,-0.6093943607306084,2.197815521188166
-0.12269800958583245,0.12958583400924098,0.14134596838772776,-0.14619829193608666,-0.14427341841223867,-0.03002603805852328,0.15497267756999375,0.2289597179350419,0.19129811319240023,0.2219841217082995,0.6029161448461522,0.6030017294050337,-0.6038461850504871,-0.6034551117659569,-0.6034806099044886,2.2068492137747744
-0.11438494782555779,0.1264425999630501,0.1330656711288457,-0.138316140834266,-0.13615747689816493,-0.03458010142106294,0.17632171984348685,0.2589844499984204,0.21729625599889474,0.2522767053370891,0.664003752199706,0.6641827225841338,-0.6650724177691024,-0.664676233985622,-0.664649335884282,2.150419240404651
-0.10837264789210554,0.11877673066827346,0.12594420160918474,-0.13081216357469455,-0.12879670771397597,-0.03097733329558465,0.16096777024225223,0.236049561015121,0.19776070837857956,0.22979509578884247,0.6089375724985575,0.6090776597941602,-0.609904334721575,-0.6095338204112475,-0.6095242997188802,2.1997591359185757
-0.11404639894766806,0.12475228347170345,0.1324002483689478,-0.1374726899507456,-0.13539498102601483,-0.03276756722800147,0.1682695803466126,0.24727148066500795,0.20724784368754215,0.2406498425694699,0.6377382325610199,0.6378901737389533,-0.6387539742562086,-0.6383660899913461,-0.6383530712447526,2.1742395280610616
