3.683380782604217529e-01,-1.664561629295349121e+00,-1.632037460803985596e-01,2.417246997356414795e-02
4.796640574932098389e-01,-1.767219781875610352e+00,-1.246869564056396484e-01,2.464573830366134644e-01
5.600186586380004883e-01,-1.829402804374694824e+00,-1.002701669931411743e-01,4.022990763187408447e-01
6.031609773635864258e-01,-1.842764735221862793e+00,-9.285996854305267334e-02,4.780381023883819580e-01
6.050455570220947266e-01,-1.801888585090637207e+00,-1.043403446674346924e-01,4.648104012012481689e-01
5.644227266311645508e-01,-1.705084800720214844e+00,-1.352939307689666748e-01,3.598554730415344238e-01
4.832815825939178467e-01,-1.554982900619506836e+00,-1.847963035106658936e-01,1.674858778715133667e-01
3.670637011528015137e-01,-1.358816266059875488e+00,-2.503155469894409180e-01,-1.004469990730285645e-01
2.245885133743286133e-01,-1.128321766853332520e+00,-3.277475237846374512e-01,-4.247173666954040527e-01
6.764205545186996460e-02,-8.791921734809875488e-01,-4.116076231002807617e-01,-7.796218395233154297e-01
-8.978328108787536621e-02,-6.300624012947082520e-01,-4.953835606575012207e-01,-1.134637951850891113e+00
-2.325785756111145020e-01,-4.010563492774963379e-01,-5.720437765121459961e-01,-1.456806898117065430e+00
-3.458778560161590576e-01,-2.119755595922470093e-01,-6.346696615219116211e-01,-1.713696002960205078e+00
-4.165789783000946045e-01,-8.027020096778869629e-02,-6.771627068519592285e-01,-1.876725554466247559e+00
-4.348847568035125732e-01,-1.898571103811264038e-02,-6.949634552001953125e-01,-1.924527287483215332e+00
-3.956868648529052734e-01,-3.491733595728874207e-02,-6.856937408447265625e-01,-1.845969676971435547e+00
-2.996055483818054199e-01,-1.272247135639190674e-01,-6.496416330337524414e-01,-1.642425298690795898e+00
-1.535045057535171509e-01,-2.867446839809417725e-01,-5.900009870529174805e-01,-1.328896284103393555e+00
2.966602891683578491e-02,-4.962010383605957031e-01,-5.127976536750793457e-01,-9.336715340614318848e-01
2.317811548709869385e-01,-7.314199209213256836e-01,-4.264666438102722168e-01,-4.963341057300567627e-01
4.312107563018798828e-01,-9.635541439056396484e-01,-3.410738706588745117e-01,-6.412157416343688965e-02
6.051375269889831543e-01,-1.162176251411437988e+00,-2.672370076179504395e-01,3.131400942802429199e-01
7.323172688484191895e-01,-1.298954725265502930e+00,-2.148423939943313599e-01,5.890580415725708008e-01
7.959631681442260742e-01,-1.351501584053039551e+00,-1.917014271020889282e-01,7.269722223281860352e-01
7.863745689392089844e-01,-1.306874513626098633e+00,-2.023276388645172119e-01,7.056909799575805664e-01
7.028937339782714844e-01,-1.164187908172607422e+00,-2.470257729291915894e-01,5.237663984298706055e-01
5.548140406608581543e-01,-9.358208775520324707e-01,-3.214690685272216797e-01,2.014724761247634888e-01
3.609522879123687744e-01,-6.468496322631835938e-01,-4.168983697891235352e-01,-2.201236933469772339e-01
1.477663516998291016e-01,-3.325359821319580078e-01,-5.209985375404357910e-01,-6.832745671272277832e-01
-5.389293655753135681e-02,-3.399875760078430176e-02,-6.194097995758056641e-01,-1.120642304420471191e+00
-2.130681276321411133e-01,2.075015157461166382e-01,-6.977226138114929199e-01,-1.464656233787536621e+00
-3.034701943397521973e-01,3.569265604019165039e-01,-7.437002062797546387e-01,-1.657935023307800293e+00
-3.080181479454040527e-01,3.915134072303771973e-01,-7.493908405303955078e-01,-1.663201332092285156e+00
-2.223564684391021729e-01,3.054624497890472412e-01,-7.127659320831298828e-01,-1.470955491065979004e+00
-5.660931393504142761e-02,1.122773289680480957e-01,-6.385352015495300293e-01,-1.103309512138366699e+00
1.651566624641418457e-01,-1.559529453516006470e-01,-5.378977656364440918e-01,-6.128108501434326172e-01
4.079612195491790771e-01,-4.525909721851348877e-01,-4.271309375762939453e-01,-7.583273947238922119e-02
6.311923265457153320e-01,-7.234908938407897949e-01,-3.251345753669738770e-01,4.189574122428894043e-01
7.954454421997070312e-01,-9.161173105239868164e-01,-2.502455711364746094e-01,7.855287194252014160e-01
8.698228001594543457e-01,-9.892757534980773926e-01,-2.168413549661636353e-01,9.564210772514343262e-01
8.383458256721496582e-01,-9.216601848602294922e-01,-2.323567122220993042e-01,8.967452645301818848e-01
7.041193842887878418e-01,-7.174038290977478027e-01,-2.953443527221679688e-01,6.132712364196777344e-01
4.901469051837921143e-01,-4.071669578552246094e-01,-3.950961828231811523e-01,1.562095433473587036e-01
2.362385392189025879e-01,-4.401545226573944092e-02,-5.130818486213684082e-01,-3.875382840633392334e-01
-7.803231477737426758e-03,3.056653738021850586e-01,-6.261208653450012207e-01,-9.092577695846557617e-01
-1.917161643505096436e-01,5.748755931854248047e-01,-7.108184695243835449e-01,-1.299228668212890625e+00
-2.752873599529266357e-01,7.100132703781127930e-01,-7.484567761421203613e-01,-1.469671368598937988e+00
-2.376579344272613525e-01,6.832759380340576172e-01,-7.293258905410766602e-01,-1.375055074691772461e+00
-8.321249485015869141e-02,5.005126595497131348e-01,-6.554638147354125977e-01,-1.024957656860351562e+00
1.576552689075469971e-01,2.022449970245361328e-01,-5.410137176513671875e-01,-4.857370555400848389e-01
4.336391985416412354e-01,-1.431277841329574585e-01,-4.098511934280395508e-01,1.305965632200241089e-01
6.829193830490112305e-01,-4.531912207603454590e-01,-2.907451391220092773e-01,6.890812516212463379e-01
8.469489812850952148e-01,-6.498937010765075684e-01,-2.109414190053939819e-01,1.061900258064270020e+00
8.846400380134582520e-01,-6.784574985504150391e-01,-1.895599216222763062e-01,1.159349441528320312e+00
7.834833860397338867e-01,-5.222042798995971680e-01,-2.324199825525283813e-01,9.541165232658386230e-01
5.644935965538024902e-01,-2.091438174247741699e-01,-3.297389149665832520e-01,4.920722246170043945e-01
2.790721356868743896e-01,1.922035962343215942e-01,-4.575912952423095703e-01,-1.145752817392349243e-01
-2.214930951595306396e-03,5.877718925476074219e-01,-5.831327438354492188e-01,-7.117812633514404297e-01
-2.068025469779968262e-01,8.808282017707824707e-01,-6.725885272026062012e-01,-1.141134858131408691e+00
-2.792134582996368408e-01,9.974199533462524414e-01,-7.001363039016723633e-01,-1.281530976295471191e+00
-1.970499157905578613e-01,9.076923727989196777e-01,-6.553494930267333984e-01,-1.084078311920166016e+00
2.085300534963607788e-02,6.367563605308532715e-01,-5.469914674758911133e-01,-5.898988842964172363e-01
3.171778619289398193e-01,2.610241472721099854e-01,-4.017354249954223633e-01,7.587553560733795166e-02
6.100369691848754883e-01,-1.103392168879508972e-01,-2.576897144317626953e-01,7.344747185707092285e-01
8.150661587715148926e-01,-3.648663461208343506e-01,-1.541152745485305786e-01,1.201722145080566406e+00
8.699371218681335449e-01,-4.194665253162384033e-01,-1.200174540281295776e-01,1.341548204421997070e+00
7.541542649269104004e-01,-2.468143105506896973e-01,-1.649322658777236938e-01,1.109204649925231934e+00
4.976537525653839111e-01,1.131847798824310303e-01,-2.749243974685668945e-01,5.700413584709167480e-01
1.745139658451080322e-01,5.617809891700744629e-01,-4.155147671699523926e-01,-1.142279207706451416e-01
-1.176071017980575562e-01,9.687894582748413086e-01,-5.412496328353881836e-01,-7.304121851921081543e-01
-2.870259582996368408e-01,1.211991786956787109e+00,-6.094563603401184082e-01,-1.078364610671997070e+00
-2.778072059154510498e-01,1.216823220252990723e+00,-5.940994024276733398e-01,-1.035978198051452637e+00
-8.997385948896408081e-02,9.833161830902099609e-01,-4.951866865158081055e-01,-6.033048629760742188e-01
2.174401283264160156e-01,5.901699066162109375e-01,-3.401900529861450195e-01,9.077607840299606323e-02
5.430234670639038086e-01,1.725762933492660522e-01,-1.763043105602264404e-01,8.248739838600158691e-01
7.752937078475952148e-01,-1.208480894565582275e-01,-5.541122704744338989e-02,1.355613946914672852e+00
8.307465314865112305e-01,-1.787827610969543457e-01,-1.637146621942520142e-02,1.500696063041687012e+00
6.846606731414794922e-01,3.172930702567100525e-02,-7.068749517202377319e-02,1.206150054931640625e+00
3.829889297485351562e-01,4.494307637214660645e-01,-1.969699114561080933e-01,5.722913742065429688e-01
2.941720187664031982e-02,9.361014962196350098e-01,-3.469595909118652344e-01,-1.745291948318481445e-01
-2.496845126152038574e-01,1.323282003402709961e+00,-4.618402719497680664e-01,-7.584420442581176758e-01
-3.511105775833129883e-01,1.473392128944396973e+00,-4.935765862464904785e-01,-9.541445970535278320e-01
-2.349274754524230957e-01,1.333198547363281250e+00,-4.235802292823791504e-01,-6.744612455368041992e-01
5.706974864006042480e-02,9.584187865257263184e-01,-2.712998986244201660e-01,-1.063672825694084167e-02
4.134961068630218506e-01,4.975401461124420166e-01,-8.857217431068420410e-02,7.941666245460510254e-01
6.937437057495117188e-01,1.380058228969573975e-01,5.916607752442359924e-02,1.432990074157714844e+00
7.826097607612609863e-01,3.339169546961784363e-02,1.183017268776893616e-01,1.654336214065551758e+00
6.380920410156250000e-01,2.396920025348663330e-01,6.928963214159011841e-02,1.366508960723876953e+00
3.121268749237060547e-01,6.876720190048217773e-01,-6.369592994451522827e-02,6.828868389129638672e-01
-6.647465378046035767e-02,1.205617904663085938e+00,-2.207024842500686646e-01,-1.153292655944824219e-01
-3.425659537315368652e-01,1.586707353591918945e+00,-3.295206427574157715e-01,-6.894472837448120117e-01
-3.995591998100280762e-01,1.675520896911621094e+00,-3.358868956565856934e-01,-7.849504947662353516e-01
-2.115814983844757080e-01,1.437568545341491699e+00,-2.277569323778152466e-01,-3.453579545021057129e-01
1.409977376461029053e-01,9.799903631210327148e-01,-4.253189265727996826e-02,4.538761675357818604e-01
5.022972822189331055e-01,5.105903148651123047e-01,1.472427695989608765e-01,1.272451519966125488e+00
7.074553966522216797e-01,2.491439282894134521e-01,2.648422718048095703e-01,1.750461697578430176e+00
6.571809649467468262e-01,3.280147612094879150e-01,2.640591263771057129e-01,1.671146512031555176e+00
3.664223253726959229e-01,7.272769808769226074e-01,1.518530845642089844e-01,1.067136883735656738e+00
-3.750323504209518433e-02,1.277207374572753906e+00,-1.251835376024246216e-02,2.163729518651962280e-01
-3.700383901596069336e-01,1.731776475906372070e+00,-1.431582570075988770e-01,-4.782460629940032959e-01
-4.750826954841613770e-01,1.882890343666076660e+00,-1.674130707979202271e-01,-6.759449839591979980e-01
-3.017687797546386719e-01,1.662739872932434082e+00,-6.160598993301391602e-02,-2.656786739826202393e-01
6.606294214725494385e-02,1.183091878890991211e+00,1.352461129426956177e-01,5.695220828056335449e-01
4.456405937671661377e-01,6.875978708267211914e-01,3.380828499794006348e-01,1.430652379989624023e+00
6.427503228187561035e-01,4.351606369018554688e-01,4.565194249153137207e-01,1.893730401992797852e+00
5.498792529106140137e-01,5.691052079200744629e-01,4.405211210250854492e-01,1.724045753479003906e+00
2.051101326942443848e-01,1.038664579391479492e+00,3.078150749206542969e-01,1.004735469818115234e+00
-2.216004133224487305e-01,1.617273807525634766e+00,1.375032663345336914e-01,1.068231165409088135e-01
-5.123711824417114258e-01,2.014480113983154297e+00,3.099223971366882324e-02,-4.940444529056549072e-01
-5.153939127922058105e-01,2.027910470962524414e+00,5.893727391958236694e-02,-4.664594233036041260e-01
-2.293722331523895264e-01,1.655838370323181152e+00,2.219452112913131714e-01,1.924043893814086914e-01
1.896641552448272705e-01,1.106264710426330566e+00,4.474013447761535645e-01,1.141923666000366211e+00
5.079821944236755371e-01,6.907755136489868164e-01,6.265280842781066895e-01,1.871842980384826660e+00
5.412714481353759766e-01,6.550723910331726074e-01,6.735491752624511719e-01,1.979799270629882812e+00
2.604656219482421875e-01,1.037903666496276855e+00,5.749402642250061035e-01,1.402337431907653809e+00
-1.855718195438385010e-01,1.640822649002075195e+00,3.999859690666198730e-01,4.644351601600646973e-01
-5.488548278808593750e-01,2.133244514465332031e+00,2.641042768955230713e-01,-2.925401628017425537e-01
-6.228984594345092773e-01,2.239907979965209961e+00,2.633973360061645508e-01,-4.178183972835540771e-01
-3.659461438655853271e-01,1.905148863792419434e+00,4.173017740249633789e-01,1.797548234462738037e-01
6.784526258707046509e-02,1.334472060203552246e+00,6.540756821632385254e-01,1.163643598556518555e+00
4.137407839298248291e-01,8.807906508445739746e-01,8.505122661590576172e-01,1.955915570259094238e+00
4.533338844776153564e-01,8.352596163749694824e-01,9.049669504165649414e-01,2.079772472381591797e+00
1.506133079528808594e-01,1.245885252952575684e+00,8.006829619407653809e-01,1.456597924232482910e+00
-3.188446164131164551e-01,1.878610491752624512e+00,6.193777322769165039e-01,4.696865975856781006e-01
-6.703310608863830566e-01,2.353895187377929688e+00,4.935596585273742676e-01,-2.594257593154907227e-01
-6.867310404777526855e-01,2.382308483123779297e+00,5.242788195610046387e-01,-2.567656040191650391e-01
-3.602758347988128662e-01,1.953493595123291016e+00,7.151535749435424805e-01,4.946284592151641846e-01
9.481788426637649536e-02,1.353019595146179199e+00,9.664895534515380859e-01,1.527104258537292480e+00
3.746272325515747070e-01,9.860414862632751465e-01,1.136841654777526855e+00,2.177179098129272461e+00
2.833973765373229980e-01,1.113516449928283691e+00,1.135107994079589844e+00,2.017505645751953125e+00
-1.317602097988128662e-01,1.672641992568969727e+00,9.832172989845275879e-01,1.150930047035217285e+00
-6.040872335433959961e-01,2.307807922363281250e+00,8.053237199783325195e-01,1.598021537065505981e-01
-8.214001655578613281e-01,2.602847099304199219e+00,7.467228770256042480e-01,-2.743618786334991455e-01
-6.395667195320129395e-01,2.365620613098144531e+00,8.744978904724121094e-01,1.630867421627044678e-01
-1.886205971240997314e-01,1.769474506378173828e+00,1.128133058547973633e+00,1.188274860382080078e+00
2.091640830039978027e-01,1.244026780128479004e+00,1.357643127441406250e+00,2.097657442092895508e+00
2.613852620124816895e-01,1.179073572158813477e+00,1.426945924758911133e+00,2.252899408340454102e+00
-8.393931388854980469e-02,1.643912315368652344e+00,1.311851382255554199e+00,1.540520191192626953e+00
-5.926328301429748535e-01,2.326365709304809570e+00,1.121349573135375977e+00,4.717426598072052002e-01
-9.058371186256408691e-01,2.748047351837158203e+00,1.022459149360656738e+00,-1.700255423784255981e-01
-8.005617856979370117e-01,2.611691951751708984e+00,1.118964314460754395e+00,1.020198464393615723e-01
-3.602491617202758789e-01,2.028536558151245117e+00,1.372033596038818359e+00,1.105715513229370117e+00
7.786067575216293335e-02,1.448149442672729492e+00,1.624715924263000488e+00,2.104844331741333008e+00
1.703611910343170166e-01,1.328320026397705078e+00,1.717191457748413086e+00,2.349728107452392578e+00
-1.694472134113311768e-01,1.784626245498657227e+00,1.609112381935119629e+00,1.651094555854797363e+00
-6.962198615074157715e-01,2.490003824234008789e+00,1.414667010307312012e+00,5.445454120635986328e-01
-1.013379096984863281e+00,2.915782690048217773e+00,1.318428039550781250e+00,-1.041643619537353516e-01
-8.806571960449218750e-01,2.741665601730346680e+00,1.432221531867980957e+00,2.294836193323135376e-01
-4.100464284420013428e-01,2.116948366165161133e+00,1.703927755355834961e+00,1.301002621650695801e+00
1.293434947729110718e-02,1.555559515953063965e+00,1.954127550125122070e+00,2.268779277801513672e+00
3.274255245923995972e-02,1.531466126441955566e+00,2.017352104187011719e+00,2.356640100479125977e+00
-3.848439455032348633e-01,2.090290069580078125e+00,1.877677083015441895e+00,1.489876151084899902e+00
-9.145805239677429199e-01,2.798453092575073242e+00,1.686476230621337891e+00,3.785167634487152100e-01
-1.131151676177978516e+00,3.088975191116333008e+00,1.641698479652404785e+00,-4.894975200295448303e-02
-8.629227876663208008e-01,2.733053445816040039e+00,1.823225855827331543e+00,5.821676850318908691e-01
