value,method
10.66666666666667,SimpleBO
12.333333333333336,SimpleBO
18.58333333333334,SimpleBO
9.833333333333337,SimpleBO
6.0833333333333375,SimpleBO
15.66666666666667,SimpleBO
6.500000000000003,SimpleBO
25.66666666666667,SimpleBO
19.833333333333336,SimpleBO
26.083333333333336,SimpleBO
8.166666666666671,SimpleBO
11.500000000000004,SimpleBO
5.6666666666666705,SimpleBO
14.41666666666667,SimpleBO
11.500000000000004,SimpleBO
14.41666666666667,SimpleBO
6.91666666666667,SimpleBO
26.083333333333336,SimpleBO
4.833333333333337,SimpleBO
7.3333333333333375,SimpleBO
11.91666666666667,SimpleBO
14.833333333333337,SimpleBO
4.4166666666666705,SimpleBO
6.91666666666667,SimpleBO
15.66666666666667,SimpleBO
18.16666666666667,SimpleBO
6.91666666666667,SimpleBO
10.250000000000004,SimpleBO
25.66666666666667,SimpleBO
11.083333333333337,SimpleBO
27.750000000000004,SimpleBO
16.500000000000004,SimpleBO
12.750000000000004,SimpleBO
9.000000000000004,SimpleBO
26.5,SimpleBO
13.583333333333336,SimpleBO
19.000000000000004,SimpleBO
6.91666666666667,SimpleBO
9.41666666666667,SimpleBO
20.666666666666668,SimpleBO
27.333333333333336,SimpleBO
21.91666666666667,SimpleBO
12.333333333333336,SimpleBO
7.3333333333333375,SimpleBO
5.6666666666666705,SimpleBO
16.91666666666667,SimpleBO
21.91666666666667,SimpleBO
20.250000000000004,SimpleBO
26.083333333333336,SimpleBO
13.166666666666671,SimpleBO
4.833333333333337,SimpleBO
12.333333333333336,SimpleBO
4.833333333333337,SimpleBO
6.0833333333333375,SimpleBO
17.750000000000004,SimpleBO
17.750000000000004,SimpleBO
11.500000000000004,SimpleBO
9.833333333333337,SimpleBO
22.333333333333336,SimpleBO
14.000000000000004,SimpleBO
25.66666666666667,SimpleBO
15.250000000000002,SimpleBO
24.000000000000004,SimpleBO
5.2500000000000036,SimpleBO
26.083333333333336,SimpleBO
9.41666666666667,SimpleBO
20.250000000000004,SimpleBO
22.750000000000004,SimpleBO
21.91666666666667,SimpleBO
9.833333333333337,SimpleBO
24.83333333333334,SimpleBO
10.66666666666667,SimpleBO
6.0833333333333375,SimpleBO
26.083333333333336,SimpleBO
16.500000000000004,SimpleBO
8.583333333333337,SimpleBO
25.66666666666667,SimpleBO
13.166666666666671,SimpleBO
5.2500000000000036,SimpleBO
27.333333333333336,SimpleBO
16.91666666666667,SimpleBO
8.166666666666671,SimpleBO
18.16666666666667,SimpleBO
4.833333333333337,SimpleBO
14.833333333333337,SimpleBO
11.500000000000004,SimpleBO
6.91666666666667,SimpleBO
6.91666666666667,SimpleBO
4.833333333333337,SimpleBO
14.000000000000004,SimpleBO
9.000000000000004,SimpleBO
4.833333333333337,SimpleBO
24.83333333333334,SimpleBO
14.000000000000004,SimpleBO
14.833333333333337,SimpleBO
9.41666666666667,SimpleBO
16.91666666666667,SimpleBO
26.083333333333336,SimpleBO
26.5,SimpleBO
8.583333333333337,SimpleBO
19.833333333333336,SimpleBO
17.333333333333336,SimpleBO
