value,method
14.000000000000004,NestedHE
14.833333333333337,NestedHE
14.41666666666667,NestedHE
13.166666666666671,NestedHE
4.833333333333337,NestedHE
16.91666666666667,NestedHE
12.333333333333336,NestedHE
21.083333333333336,NestedHE
13.583333333333336,NestedHE
21.91666666666667,NestedHE
8.166666666666671,NestedHE
6.91666666666667,NestedHE
5.2500000000000036,NestedHE
8.583333333333337,NestedHE
12.750000000000004,NestedHE
19.833333333333336,NestedHE
9.41666666666667,NestedHE
11.083333333333337,NestedHE
6.0833333333333375,NestedHE
7.3333333333333375,NestedHE
5.6666666666666705,NestedHE
8.583333333333337,NestedHE
4.4166666666666705,NestedHE
7.750000000000004,NestedHE
9.833333333333337,NestedHE
11.083333333333337,NestedHE
7.750000000000004,NestedHE
9.41666666666667,NestedHE
19.833333333333336,NestedHE
14.000000000000004,NestedHE
16.91666666666667,NestedHE
14.000000000000004,NestedHE
6.500000000000003,NestedHE
9.833333333333337,NestedHE
18.58333333333334,NestedHE
15.250000000000002,NestedHE
9.41666666666667,NestedHE
6.91666666666667,NestedHE
18.16666666666667,NestedHE
23.16666666666667,NestedHE
20.666666666666668,NestedHE
10.66666666666667,NestedHE
16.91666666666667,NestedHE
6.0833333333333375,NestedHE
5.2500000000000036,NestedHE
14.833333333333337,NestedHE
16.500000000000004,NestedHE
18.58333333333334,NestedHE
19.41666666666667,NestedHE
16.083333333333336,NestedHE
4.833333333333337,NestedHE
11.083333333333337,NestedHE
5.2500000000000036,NestedHE
4.833333333333337,NestedHE
10.250000000000004,NestedHE
17.750000000000004,NestedHE
9.41666666666667,NestedHE
20.250000000000004,NestedHE
19.833333333333336,NestedHE
14.000000000000004,NestedHE
14.833333333333337,NestedHE
13.166666666666671,NestedHE
14.41666666666667,NestedHE
9.41666666666667,NestedHE
22.750000000000004,NestedHE
12.750000000000004,NestedHE
14.41666666666667,NestedHE
7.3333333333333375,NestedHE
15.250000000000002,NestedHE
11.91666666666667,NestedHE
20.250000000000004,NestedHE
9.000000000000004,NestedHE
4.833333333333337,NestedHE
21.083333333333336,NestedHE
18.58333333333334,NestedHE
18.58333333333334,NestedHE
17.333333333333336,NestedHE
11.91666666666667,NestedHE
5.2500000000000036,NestedHE
17.333333333333336,NestedHE
20.250000000000004,NestedHE
10.66666666666667,NestedHE
12.333333333333336,NestedHE
4.833333333333337,NestedHE
5.2500000000000036,NestedHE
17.333333333333336,NestedHE
4.833333333333337,NestedHE
7.750000000000004,NestedHE
4.833333333333337,NestedHE
12.333333333333336,NestedHE
16.083333333333336,NestedHE
8.166666666666671,NestedHE
19.41666666666667,NestedHE
14.833333333333337,NestedHE
20.250000000000004,NestedHE
9.833333333333337,NestedHE
16.083333333333336,NestedHE
18.16666666666667,NestedHE
19.833333333333336,NestedHE
9.41666666666667,NestedHE
14.41666666666667,NestedHE
7.3333333333333375,NestedHE
8.166666666666671,NestedHE
4.833333333333337,NestedHE
14.41666666666667,NestedHE
11.91666666666667,NestedHE
21.91666666666667,NestedHE
7.3333333333333375,NestedHE
20.250000000000004,NestedHE
18.58333333333334,NestedHE
19.000000000000004,NestedHE
7.3333333333333375,NestedHE
4.833333333333337,NestedHE
15.66666666666667,NestedHE
5.6666666666666705,NestedHE
18.16666666666667,NestedHE
5.2500000000000036,NestedHE
9.000000000000004,NestedHE
17.333333333333336,NestedHE
21.91666666666667,NestedHE
10.250000000000004,NestedHE
5.2500000000000036,NestedHE
17.750000000000004,NestedHE
14.833333333333337,NestedHE
14.41666666666667,NestedHE
15.66666666666667,NestedHE
19.833333333333336,NestedHE
4.833333333333337,NestedHE
13.583333333333336,NestedHE
6.91666666666667,NestedHE
7.750000000000004,NestedHE
14.833333333333337,NestedHE
14.833333333333337,NestedHE
18.58333333333334,NestedHE
19.000000000000004,NestedHE
14.41666666666667,NestedHE
5.2500000000000036,NestedHE
5.2500000000000036,NestedHE
15.66666666666667,NestedHE
6.91666666666667,NestedHE
18.58333333333334,NestedHE
16.91666666666667,NestedHE
5.2500000000000036,NestedHE
4.833333333333337,NestedHE
21.91666666666667,NestedHE
6.0833333333333375,NestedHE
6.0833333333333375,NestedHE
8.583333333333337,NestedHE
5.6666666666666705,NestedHE
16.500000000000004,NestedHE
6.0833333333333375,NestedHE
18.58333333333334,NestedHE
16.500000000000004,NestedHE
6.500000000000003,NestedHE
17.333333333333336,NestedHE
15.66666666666667,NestedHE
14.41666666666667,NestedHE
10.66666666666667,NestedHE
5.6666666666666705,NestedHE
5.2500000000000036,NestedHE
18.16666666666667,NestedHE
16.083333333333336,NestedHE
12.750000000000004,NestedHE
17.750000000000004,NestedHE
8.166666666666671,NestedHE
13.583333333333336,NestedHE
