,train_x1tox8_mae,train_x1tox8_rmse,total_train_loss,l1_weight_loss,l2_weight_loss,l1_bias_loss,l2_bias_loss
0,1.0264754258096218,1.2619146183133125,1.2620314806699753,0.23555605486035347,0.0,0.0,0.0
1,0.9991400428116322,1.2233950272202492,1.2295036315917969,0.23036358319222927,0.0,0.0,0.0
2,0.9757219031453133,1.18828547000885,1.2011123597621918,0.22539047244936228,0.0,0.0,0.0
3,0.954848900437355,1.1604338362812996,1.175404854118824,0.22055596765130758,0.0,0.0,0.0
4,0.9369395114481449,1.135600246489048,1.1528153643012047,0.21587585750967264,0.0,0.0,0.0
5,0.9199855253100395,1.1120935827493668,1.1315827369689941,0.21159721538424492,0.0,0.0,0.0
6,0.904900036752224,1.0912365391850471,1.1123427711427212,0.2074427269399166,0.0,0.0,0.0
7,0.8919477611780167,1.0727197043597698,1.0951888263225555,0.20324106886982918,0.0,0.0,0.0
8,0.8801511153578758,1.057889450341463,1.0793196894228458,0.19916857033967972,0.0,0.0,0.0
9,0.870298407971859,1.0444439314305782,1.0656018182635307,0.19530340190976858,0.0,0.0,0.0
10,0.861735887825489,1.0334826484322548,1.0532283931970596,0.19149249512702227,0.0,0.0,0.0
11,0.8543867394328117,1.0222885571420193,1.0422100350260735,0.18782330211251974,0.0,0.0,0.0
12,0.8475707657635212,1.0128910206258297,1.0317789614200592,0.18420818448066711,0.0,0.0,0.0
13,0.8414888121187687,1.004887655377388,1.0221866928040981,0.18069787602871656,0.0,0.0,0.0
14,0.8360533379018307,0.9976431466639042,1.0133188366889954,0.17726549226790667,0.0,0.0,0.0
15,0.8308533430099487,0.9924388490617275,1.0046926327049732,0.1738393036648631,0.0,0.0,0.0
16,0.8255668729543686,0.9846153594553471,0.9960728585720062,0.1705059865489602,0.0,0.0,0.0
17,0.8209321424365044,0.9799902364611626,0.9882017858326435,0.16726964805275202,0.0,0.0,0.0
18,0.8160002008080482,0.9749498032033443,0.9802559614181519,0.16425575409084558,0.0,0.0,0.0
19,0.8116235509514809,0.9700622446835041,0.9731304571032524,0.16150689776986837,0.0,0.0,0.0
20,0.8073157928884029,0.96439179033041,0.9659182503819466,0.15860246028751135,0.0,0.0,0.0
21,0.802955374121666,0.9610115326941013,0.9588060490787029,0.15585067216306925,0.0,0.0,0.0
22,0.7987227067351341,0.9570566713809967,0.9518736191093922,0.15315090585500002,0.0,0.0,0.0
23,0.7944276295602322,0.952886313199997,0.9450264200568199,0.15059878304600716,0.0,0.0,0.0
24,0.7908762134611607,0.9491040743887424,0.9388507567346096,0.14797454327344894,0.0,0.0,0.0
25,0.7875970266759396,0.9453552961349487,0.9328631199896336,0.14526609145104885,0.0,0.0,0.0
26,0.7849109992384911,0.9430198594927788,0.9275489188730717,0.1426379159092903,0.0,0.0,0.0
27,0.7819388844072819,0.939492505043745,0.9220535270869732,0.14011464267969131,0.0,0.0,0.0
28,0.7791945487260818,0.9372648671269417,0.9168849289417267,0.13769037183374166,0.0,0.0,0.0
29,0.7767479903995991,0.9340720735490322,0.9121138453483582,0.1353658540174365,0.0,0.0,0.0
30,0.7742558717727661,0.9322298876941204,0.9073379635810852,0.13308209739625454,0.0,0.0,0.0
31,0.771975964307785,0.9301234968006611,0.9028587713837624,0.1308828080072999,0.0,0.0,0.0
32,0.7696573548018932,0.9278759621083736,0.8982351571321487,0.12857779674232006,0.0,0.0,0.0
33,0.7674585618078709,0.9253148958086967,0.8938050866127014,0.12634652573615313,0.0,0.0,0.0
34,0.7652409039437771,0.9233572967350483,0.8894224241375923,0.12418152252212167,0.0,0.0,0.0
35,0.7630108073353767,0.9220795668661594,0.8848626911640167,0.12185187730938196,0.0,0.0,0.0
36,0.7607953138649464,0.919378187507391,0.8804885782301426,0.11969325318932533,0.0,0.0,0.0
37,0.7585214227437973,0.917789239436388,0.8762293830513954,0.1177079644985497,0.0,0.0,0.0
38,0.756368812173605,0.9169254563748837,0.8720723539590836,0.11570354225113988,0.0,0.0,0.0
39,0.7544783726334572,0.9153635390102863,0.8683260194957256,0.11384764639660716,0.0,0.0,0.0
40,0.7524585947394371,0.9136423021554947,0.8646711334586143,0.11221253965049982,0.0,0.0,0.0
41,0.7504923343658447,0.9120704084634781,0.8609558269381523,0.11046348884701729,0.0,0.0,0.0
42,0.7488188929855824,0.9108877927064896,0.8575076796114445,0.1086887875571847,0.0,0.0,0.0
43,0.7469659335911274,0.9091738611459732,0.854007214307785,0.10704127978533506,0.0,0.0,0.0
44,0.7452021986246109,0.9075022302567959,0.8505264259874821,0.10532422317191958,0.0,0.0,0.0
45,0.7434397004544735,0.9050740897655487,0.8470427915453911,0.10360308876261115,0.0,0.0,0.0
46,0.7414597198367119,0.9038711227476597,0.8435094244778156,0.10204970231279731,0.0,0.0,0.0
47,0.7393830381333828,0.9019926115870476,0.8396625407040119,0.10027950583025813,0.0,0.0,0.0
48,0.7372877597808838,0.8999820239841938,0.8359063416719437,0.09861858421936631,0.0,0.0,0.0
49,0.7348101548850536,0.8971835784614086,0.8319480493664742,0.09713789587840438,0.0,0.0,0.0
50,0.7326530255377293,0.8959554694592953,0.8279947452247143,0.09534172713756561,0.0,0.0,0.0
51,0.7304702065885067,0.8930580653250217,0.8241709135472775,0.09370071068406105,0.0,0.0,0.0
52,0.7284793294966221,0.8909551352262497,0.8205937780439854,0.09211445273831487,0.0,0.0,0.0
53,0.7265930958092213,0.8896653763949871,0.8171903863549232,0.09059729427099228,0.0,0.0,0.0
54,0.7247055433690548,0.8879232667386532,0.8138426840305328,0.08913713321089745,0.0,0.0,0.0
