5.204724073410034180e-01,1.336072206497192383e+00,9.985702037811279297e-01,1.242046475410461426e+00,1.127444386482238770e+00,6.425958275794982910e-01,7.151757478713989258e-01,1.278386473655700684e+00
5.782923698425292969e-01,1.514811754226684570e+00,9.425041079521179199e-01,1.082029938697814941e+00,1.469140291213989258e+00,1.624095916748046875e+00,5.388587713241577148e-01,9.360325932502746582e-01
1.206215023994445801e+00,4.732522964477539062e-01,1.727691173553466797e+00,1.376468777656555176e+00,1.571272850036621094e+00,1.598622679710388184e+00,1.122072815895080566e+00,1.265559792518615723e+00
5.211190581321716309e-01,1.174043536186218262e+00,4.608440399169921875e-01,1.157137989997863770e+00,5.115737915039062500e-01,8.016849756240844727e-01,9.363412857055664062e-01,1.582664132118225098e+00
9.360027313232421875e-01,7.363291978836059570e-01,1.517639279365539551e+00,1.659913182258605957e+00,3.033260107040405273e-01,1.213988065719604492e+00,4.895819127559661865e-01,6.586659550666809082e-01
1.320532679557800293e+00,8.245865106582641602e-01,1.931807398796081543e+00,1.148704051971435547e+00,6.358034610748291016e-01,1.239181995391845703e+00,6.180754899978637695e-01,4.353639483451843262e-01
1.192922830581665039e+00,7.681455612182617188e-01,1.454723119735717773e+00,1.994429111480712891e+00,1.405985593795776367e+00,1.489060640335083008e+00,1.372771739959716797e+00,6.441078186035156250e-01
1.325564861297607422e+00,5.655662417411804199e-01,1.056305527687072754e+00,1.394238829612731934e+00,6.319804787635803223e-01,1.746381521224975586e+00,1.598445177078247070e+00,9.817674160003662109e-01
1.277762651443481445e+00,1.173930883407592773e+00,1.106176853179931641e+00,1.351488232612609863e+00,1.932834029197692871e+00,1.588132977485656738e+00,1.481981873512268066e+00,9.111479520797729492e-01
1.097652435302734375e+00,1.019017457962036133e+00,8.175801038742065430e-01,1.991190671920776367e+00,8.785589337348937988e-01,1.344810962677001953e+00,9.691740870475769043e-01,7.830129265785217285e-01
1.293195962905883789e+00,1.331794500350952148e+00,6.404622197151184082e-01,1.521343231201171875e+00,1.593620538711547852e+00,1.187055706977844238e+00,1.529664993286132812e+00,9.907967448234558105e-01
6.209801435470581055e-01,1.098743677139282227e+00,1.004071354866027832e+00,7.960950136184692383e-01,1.026706457138061523e+00,1.802008628845214844e+00,1.131816506385803223e+00,1.139159440994262695e+00
9.679052829742431641e-01,8.389798998832702637e-01,1.062075257301330566e+00,1.433400154113769531e+00,2.885805368423461914e-01,9.774765968322753906e-01,8.688046932220458984e-01,1.033108472824096680e+00
1.623937964439392090e+00,1.029513955116271973e+00,8.122367858886718750e-01,1.254700303077697754e+00,1.692891359329223633e+00,1.803855419158935547e+00,1.219285488128662109e+00,1.170427322387695312e+00
7.903752326965332031e-01,5.142895579338073730e-01,1.705839395523071289e+00,1.878931164741516113e+00,9.285571575164794922e-01,1.775753378868103027e+00,5.921523571014404297e-01,8.048034906387329102e-01
8.678058981895446777e-01,6.763980388641357422e-01,1.868739604949951172e+00,1.974331617355346680e+00,1.117097139358520508e+00,6.534769535064697266e-01,5.580939054489135742e-01,9.559062123298645020e-01
6.400995254516601562e-01,9.692237377166748047e-01,7.405459880828857422e-01,1.591915607452392578e+00,1.471118330955505371e+00,1.487633705139160156e+00,1.411610007286071777e+00,1.437862634658813477e+00
